Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Flag,Density_mg_m3
2019-10-23T09:42:02Z,3.6,14.4852,2.8966,10.3737,40.624,32.08375,5.8458,82.31,7.01,224.2484,0.20065,2.7492748765277257,0.05,0,NA
2019-10-23T09:42:02Z,4,14.4718,2.7183,10.2047,40.662,32.101077,5.8579,82.136,7.011,224.4738,0.12386,2.7529366520757224,0.065,0,NA
2019-10-23T09:42:02Z,4.3,14.4664,3.1435,10.6241,40.653,32.088471,5.8898,82.458,7.015,223.922,0.12376,2.7526552274691145,0.05,0,NA
2019-10-23T09:42:02Z,4.6,14.4489,3.2015,10.1353,40.749,32.151003,5.8623,82.234,7.002,225.2758,0.12376,2.7607858555658,0.042,0,NA
2019-10-23T09:42:02Z,5,14.084,2.8419,10.7939,50.266,39.269905,4.9487,61.278,6.952,225.3896,0.1238,3.484663871882237,0.04,0,NA
2019-10-23T09:42:02Z,5.3,13.6788,2.0783,11.3671,58.46,45.21527,3.2618,45.388,6.754,229.2286,0.12366,4.13732977939946,0.042,0,NA
2019-10-23T09:42:02Z,5.6,13.6463,0.6031,14.3966,58.711,45.385344,3.3058,45.607,6.651,242.4312,0.12372,4.159798555820233,0.061,0,NA
2019-10-23T09:42:02Z,6,13.6432,0.4329,16.1778,58.815,45.465117,3.3069,45.388,6.595,244.4284,0.12383,4.167991515268725,0.055,0,NA
2019-10-23T09:42:02Z,6.3,13.643,0.4187,16.6282,58.862,45.495495,3.2956,45.325,6.561,246.1456,0.12372,4.17155476635118,0.057,0,NA
2019-10-23T09:42:02Z,6.6,13.6393,0.4114,16.894,58.927,45.538841,3.2653,44.82,6.523,247.4328,0.12363,4.176861276206894,0.095,0,NA
2019-10-23T09:42:02Z,7,13.6276,0.3434,16.8696,59.143,45.695472,3.2536,44.537,6.497,249.4288,0.12378,4.1944823181335,0.075,0,NA
2019-10-23T09:42:02Z,7.3,13.6267,0.4227,17.2828,59.128,45.680441,3.2446,44.531,6.478,248.9147,0.1238,4.193423642614441,0.067,0,NA
2019-10-23T09:42:02Z,7.6,13.6256,0.4132,17.5537,59.158,45.70401,3.2497,44.539,6.456,250.1691,0.12374,4.19579958278687,0.053,0,NA
2019-10-23T09:42:02Z,8,13.626,0.402,17.6184,59.127,45.681695,3.233,44.603,6.437,250.8799,0.12376,4.193385712378734,0.048,0,NA
2019-10-23T09:42:02Z,8.3,13.6243,0.4144,17.4463,59.198,45.733108,3.2068,44.211,6.412,251.0236,0.12384,4.198935048909239,0.061,0,NA
2019-10-23T09:42:02Z,8.6,13.6218,0.4144,17.4596,59.194,45.727399,3.1929,43.822,6.391,252.6262,0.12373,4.198884786136421,0.065,0,NA
2019-10-23T09:42:02Z,9,13.6224,0.416,17.0594,59.185,45.721093,3.1772,43.724,6.375,251.5281,0.12372,4.198117280697605,0.059,0,NA
2019-10-23T09:42:02Z,9.3,13.6237,0.4253,17.4022,59.148,45.694213,3.1901,43.976,6.365,251.8651,0.12378,4.19515278443479,0.05,0,NA
2019-10-25T12:11:13Z,0.1,14.2677,3.347,9.8778,41.173,32.338191,6.4538,90.396,7.221,271.1323,257.65,2.8044534012680615,0.013,0,NA
2019-10-25T12:11:13Z,0.3,14.2349,3.2205,10.4592,41.111,32.253618,6.4265,89.629,7.091,271.7364,154.93,2.802302883969775,0.015,0,NA
2019-10-25T12:11:13Z,0.6,14.1321,3.4505,10.3719,41.082,32.144871,6.3626,88.45,6.978,277.1236,88.445,2.8075661506392793,0.024,0,NA
2019-10-25T12:11:13Z,1,14.1173,2.8575,9.012,41.082,32.143095,6.289,86.94,6.938,277.8921,48.54,2.808618383190533,0.013,0,NA
2019-10-25T12:11:13Z,1.3,14.1001,3.0929,9.2251,41.07,32.119369,6.2575,86.856,6.915,279.9403,27.274,2.8089713883200087,0.007,0,NA
2019-10-25T12:11:13Z,1.6,14.0938,3.6181,10.0554,41.104,32.143504,6.1848,85.371,6.904,281.7066,15.419,2.811886117436334,0.018,0,NA
2019-10-25T12:11:13Z,2,14.1011,3.8996,9.9117,41.1,32.143598,6.158,86.101,6.888,282.9731,8.5901,2.8110562671966,0.008,0,NA
2019-10-25T12:11:13Z,2.3,14.0817,3.6677,9.8961,41.094,32.123247,6.1254,85.36,6.869,285.8241,4.7904,2.812005383199398,0.017,0,NA
2019-10-25T12:11:13Z,2.6,14.0744,3.2979,10.1058,41.146,32.158155,6.1641,85.56,6.859,285.3834,2.6443,2.816304567777216,0.011,0,NA
2019-10-25T12:11:13Z,3,14.0716,3.5922,9.9129,41.33,32.297583,6.1345,85.456,6.854,285.6668,1.4447,2.8298916183971934,0.007,0,NA
2019-10-25T12:11:13Z,3.3,14.0261,3.1437,9.9808,42.551,33.207714,5.8591,81.804,6.836,286.6132,0.77658,2.922309933456943,0.017,0,NA
2019-10-25T12:11:13Z,3.6,13.9871,2.8098,10.3198,43.293,33.756664,5.7911,79.926,6.776,288.407,0.40391,2.979538848687263,0.01,0,NA
2019-10-25T12:11:13Z,4,13.9171,2.3531,8.7942,44.143,34.354661,5.3294,74.095,6.717,290.3162,0.19918,3.047312620647818,0.014,0,NA
2019-10-25T12:11:13Z,4.3,13.8256,2.145,8.1431,47.116,36.596513,4.9183,67.939,6.638,295.4564,0.12376,3.2740693360747195,0.014,0,NA
2019-10-25T12:11:13Z,4.6,13.7641,1.332,9.2059,49.598,38.457709,4.7369,64.986,6.558,295.4997,0.12376,3.4637141297267426,0.016,0,NA
2019-10-25T12:11:13Z,5,13.7314,1.3189,10.1372,51.714,40.060402,4.5173,62.178,6.471,302.5618,0.1237,3.6246086438717406,0.016,0,NA
2019-10-25T12:11:13Z,5.3,13.7223,1.02,10.9742,52.074,40.331772,4.4696,61.478,6.432,304.8122,0.12378,3.652381840340981,0.014,0,NA
2019-10-25T12:11:13Z,5.6,13.7151,1.077,11.5512,52.343,40.533994,4.4098,60.855,6.397,305.9553,0.12366,3.6731868606478364,0.023,0,NA
2019-10-25T12:11:13Z,6,13.7175,0.9958,12.0201,52.295,40.49809,4.4082,60.747,6.368,307.3622,0.12378,3.6693475378637217,0.021,0,NA
2019-10-25T12:11:13Z,6.3,13.7124,0.9057,11.8239,52.608,40.734147,4.375,60.378,6.352,307.7293,0.12384,3.6932617136267023,0.015,0,NA
2019-10-25T12:11:13Z,6.6,13.7023,0.9001,12.1859,53.044,41.062979,4.3119,59.384,6.325,307.9229,0.12372,3.7268971563770945,0.005,0,NA
2019-10-25T12:11:13Z,7,13.7013,0.8842,13.0792,53.129,41.126483,4.2875,59.061,6.304,309.0367,0.12366,3.733351722184276,0.009,0,NA
2019-10-25T12:11:13Z,7.3,13.7012,0.8968,13.1205,53.181,41.166333,4.2881,59.199,6.287,308.3006,0.12379,3.7372453208498726,0.017,0,NA
2019-10-25T12:11:13Z,7.6,13.7016,0.9481,13.0649,53.053,41.068283,4.2896,59.271,6.272,307.3966,0.12366,3.7275890481469856,0.012,0,NA
2019-10-25T12:11:13Z,8,13.7017,0.8875,13.0233,53.1,41.104963,4.2984,59.067,6.26,310.0201,0.1238,3.731087418330295,0.019,0,NA
2019-10-25T12:11:13Z,8.3,13.7026,0.8276,13.3361,53.078,41.088321,4.3014,59.222,6.252,307.5215,0.12362,3.7293340017240917,0.02,0,NA
2019-10-25T12:11:13Z,8.6,13.7025,0.775,12.664,53.079,41.089007,4.3129,59.437,6.244,309.3902,0.12375,3.729401912500944,0.019,0,NA
2019-10-25T12:11:13Z,9,13.7024,0.7752,12.8517,53.001,41.028859,4.3013,59.265,6.237,310.5205,0.12372,3.7235447926228744,0.02,0,NA
2019-10-25T12:11:13Z,9.3,13.7018,0.7804,13.1059,52.99,41.019878,4.2686,58.628,6.232,308.8074,0.12368,3.7227609199320186,0.022,0,NA
2019-10-28T12:54:05Z,0.1,15.5647,4.2593,13.3055,40.131,32.484102,5.9858,87.173,7.572,259.9114,229.58,2.6409948094961972,0.163,0,NA
2019-10-28T12:54:05Z,0.3,15.7456,3.7048,12.4302,41.18,33.431461,7.0282,98.379,8.469,299.7571,60.338,2.7021961958782708,0.072,0,NA
2019-10-28T12:54:05Z,0.6,15.5557,4.7358,12.9829,40.342,32.717478,5.9768,86.68,7.345,256.5565,99.946,2.656336099514233,0.067,0,NA
2019-10-28T12:54:05Z,1,15.4904,4.7309,11.9549,40.355,32.691833,6.0685,87.212,7.286,260.4358,37.833,2.6615816889056076,0.055,0,NA
2019-10-28T12:54:05Z,1.3,15.3779,4.1428,8.8967,40.497,32.646496,6.0038,85.566,7.225,263.9949,20.456,2.6790733065192307,0.06,0,NA
2019-10-28T12:54:05Z,1.6,14.519,3.1176,6.0854,41.115,32.466331,6.5818,93.865,7.174,268.0526,11.938,2.7823014261328685,0.037,0,NA
2019-10-28T12:54:05Z,2,14.2236,2.0084,5.1402,41.354,32.421971,6.0766,78.198,7.126,269.9315,8.651,2.8206744501286827,0.065,0,NA
2019-10-28T12:54:05Z,2.3,14.0912,1.6481,4.8993,41.573,32.493178,5.3224,73.873,7.084,272.7426,6.5655,2.8461869519933676,0.058,0,NA
2019-10-28T12:54:05Z,2.6,14.0203,1.3957,4.6335,41.734,32.570032,5.1385,71.281,7.043,274.2353,4.1135,2.8631036671017682,0.055,0,NA
2019-10-28T12:54:05Z,3,13.9925,1.3783,4.2467,42.081,32.815471,5.1331,71.097,7.011,275.9905,2.6418,2.8904840697468597,0.035,0,NA
2019-10-28T12:54:05Z,3.3,13.9396,1.3374,3.9872,43.327,33.73533,4.9677,68.732,6.972,276.445,1.8658,2.9856851081125515,0.032,0,NA
2019-10-28T12:54:05Z,3.6,13.8523,1.1408,4.0227,45.21,35.135725,4.7265,64.996,6.912,279.5181,1.315,3.131036407292601,0.043,0,NA
2019-10-28T12:54:05Z,4,13.7909,0.9837,4.8922,47.443,36.806374,4.638,63.727,6.843,284.9191,0.89315,3.301256561191561,0.062,0,NA
2019-10-28T12:54:05Z,4.3,13.7694,1.025,5.6117,48.512,37.617735,4.5738,63.087,6.784,286.9118,0.59936,3.382460796854605,0.052,0,NA
2019-10-28T12:54:05Z,4.6,13.7649,0.7465,7.8532,48.883,37.897348,4.5937,63.295,6.746,287.0782,0.38772,3.410426440565329,0.076,0,NA
2019-10-28T12:54:05Z,5,13.7504,0.71,8.4744,49.116,38.067863,4.5497,63.009,6.716,288.942,0.19439,3.4290286390726754,0.068,0,NA
2019-10-28T12:54:05Z,5.3,13.7481,0.6885,8.4897,49.182,38.116204,4.5755,63.305,6.695,288.6485,0.12407,3.4341305000457005,0.058,0,NA
2019-10-28T12:54:05Z,5.6,13.7457,0.7232,8.5624,49.22,38.143687,4.5706,63.253,6.674,290.0838,0.12372,3.4371569812892715,0.055,0,NA
2019-10-28T12:54:05Z,6,13.7428,0.6862,8.7598,49.267,38.177615,4.5469,62.459,6.654,290.5894,0.12368,3.4408986743565273,0.04,0,NA
2019-10-28T12:54:05Z,6.3,13.7403,0.693,9.0318,49.373,38.257392,4.5546,62.859,6.634,291.3822,0.12364,3.4490003269227993,0.067,0,NA
2019-10-28T12:54:05Z,6.6,13.74,0.6121,8.9937,49.339,38.230845,4.5327,62.661,6.613,292.1951,0.12369,3.446479498317079,0.099,0,NA
2019-10-28T12:54:05Z,7,13.7389,0.6039,9.3183,49.357,38.243762,4.5526,62.82,6.602,292.0091,0.12364,3.4479022691205863,0.044,0,NA
2019-10-28T12:54:05Z,7.3,13.7395,0.7134,8.9789,49.323,38.218255,4.5442,62.929,6.588,293.3838,0.1237,3.4453005871808378,0.054,0,NA
2019-10-28T12:54:05Z,7.6,13.7405,0.7152,9.2153,49.344,38.233617,4.5327,62.688,6.578,292.4751,0.12368,3.4467605954389593,0.049,0,NA
2019-10-28T12:54:05Z,8,13.7402,0.6958,9.1939,49.401,38.276182,4.5563,62.346,6.565,291.835,0.12372,3.4510172306326368,0.068,0,NA
2019-10-28T12:54:05Z,8.3,13.7339,0.6637,9.6549,49.43,38.29634,4.4529,61.412,6.554,293.881,0.12365,3.453724039428762,0.045,0,NA
2019-10-28T12:54:05Z,8.6,13.7338,0.7009,9.6871,49.478,38.333195,4.458,61.652,6.545,290.9137,0.12368,3.4572942251819376,0.064,0,NA
2019-10-28T12:54:05Z,9,13.7343,0.6769,9.6752,49.405,38.275499,4.4463,61.257,6.536,289.6621,0.1238,3.4517944614136162,0.044,0,NA
2019-10-28T12:54:05Z,9.3,13.7345,0.6693,9.4197,49.548,38.387915,4.4507,61.023,6.527,289.1979,0.12374,3.4624162698811976,0.046,0,NA
2019-10-30T09:39:08Z,0.1,15.373,3.8238,13.0864,40.287,32.51969,6.8792,99.348,8.507,191.0138,16.568,2.664677755324899,0.097,0,NA
2019-10-30T09:39:08Z,0.3,15.3168,4.1768,13.3206,40.296,32.491761,7.3712,105.135,7.834,238.1062,10.621,2.6690663591756496,0.082,0,NA
2019-10-30T09:39:08Z,0.6,15.2983,4.2925,12.6745,40.279,32.467523,7.3116,104.628,7.704,243.4949,5.005,2.6690981848344566,0.034,0,NA
2019-10-30T09:39:08Z,1,15.2674,5.1259,14.9195,40.807,32.837031,7.2054,102.593,7.554,247.8444,2.1719,2.708400533579028,0.064,0,NA
2019-10-30T09:39:08Z,1.3,15.0315,5.0547,12.5496,40.405,32.32531,6.6997,94.603,7.437,251.4791,1.0088,2.696004981549574,0.041,0,NA
2019-10-30T09:39:08Z,1.6,14.8181,4.4952,10.8256,40.492,32.119197,6.2757,87.351,7.337,253.5397,0.4417,2.7167833483242347,0.054,0,NA
2019-10-30T09:39:08Z,2,14.4307,2.3845,5.0467,40.786,32.141688,6.0134,82.817,7.261,256.754,0.19763,2.764831349896058,0.047,0,NA
2019-10-30T09:39:08Z,2.3,14.1314,1.8057,4.1956,41.524,32.490646,5.3716,73.165,7.18,259.2499,0.12426,2.8396916086357553,0.058,0,NA
2019-10-30T09:39:08Z,2.6,14.0741,1.5032,3.2667,41.675,32.57908,5.101,70.848,7.115,260.8396,0.12368,2.854854488313111,0.045,0,NA
2019-10-30T09:39:08Z,3,13.9625,1.4832,3.2371,43.388,33.798441,4.8453,66.933,7.049,262.6393,0.1237,2.9884130306470493,0.048,0,NA
2019-10-30T09:39:08Z,3.3,13.9193,1.1357,3.7977,43.888,34.160683,4.7586,65.832,6.981,265.1838,0.12369,3.028431556881775,0.056,0,NA
2019-10-30T09:39:08Z,3.6,13.8923,1.1423,3.5761,44.627,34.716613,4.6889,64.437,6.937,266.716,0.12376,3.0848802299554112,0.047,0,NA
2019-10-30T09:39:08Z,4,13.8601,1.0737,4.426,47.06,36.538496,4.624,64.12,6.861,269.4354,0.12377,3.2670322720755203,0.064,0,NA
2019-10-30T09:39:08Z,4.3,13.7838,0.8334,6.2017,47.878,37.141636,4.6179,63.796,6.809,271.4498,0.12377,3.3341218535032477,0.052,0,NA
2019-10-30T09:39:08Z,4.6,13.7758,0.7027,7.4946,48.086,37.292513,4.6218,63.58,6.777,272.459,0.12374,3.350239146382482,0.04,0,NA
2019-10-30T09:39:08Z,5,13.7659,0.7643,7.8758,48.241,37.401753,4.6148,63.816,6.741,273.5445,0.12375,3.362594503718804,0.055,0,NA
2019-10-30T09:39:08Z,5.3,13.7531,0.679,7.8835,48.405,37.52012,4.6164,63.723,6.716,275.1721,0.12369,3.3758820097462463,0.03,0,NA
2019-10-30T09:39:08Z,5.6,13.7518,0.6677,7.8823,48.442,37.547811,4.6156,63.614,6.694,276.9244,0.12375,3.3787312364864386,0.04,0,NA
2019-10-30T09:39:08Z,6,13.751,0.7167,8.1362,48.427,37.535337,4.6267,63.802,6.675,277.1613,0.12373,3.3776703740397007,0.049,0,NA
2019-10-30T09:39:08Z,6.3,13.7508,0.6696,8.3881,48.462,37.560718,4.6211,63.871,6.651,279.0577,0.12375,3.3802749287910356,0.045,0,NA
2019-10-30T09:39:08Z,6.6,13.7504,0.6675,8.5612,48.443,37.546777,4.622,63.744,6.635,280.5599,0.12378,3.378881730757676,0.05,0,NA
2019-10-30T09:39:08Z,7,13.7573,0.6688,8.5423,48.438,37.546892,4.6115,63.62,6.618,281.8027,0.12373,3.3778931545199535,0.038,0,NA
2019-10-30T09:39:08Z,7.3,13.7535,0.6788,8.3383,48.476,37.574341,4.6106,63.681,6.599,282.9717,0.1237,3.38103452405296,0.042,0,NA
2019-10-30T09:39:08Z,7.6,13.7506,0.6483,8.3048,48.46,37.560746,4.62,63.691,6.583,284.322,0.12382,3.380082698471864,0.041,0,NA
2019-10-30T09:39:08Z,8,13.7511,0.6722,8.5966,48.427,37.53524,4.6045,63.64,6.569,285.2405,0.1237,3.3775700311186916,0.016,0,NA
2019-10-30T09:39:08Z,8.3,13.7506,0.6798,8.5676,48.447,37.550455,4.613,63.687,6.556,285.9312,0.12378,3.379085717482723,0.045,0,NA
2019-10-30T09:39:08Z,8.6,13.7515,0.6849,8.5939,48.477,37.573443,4.6096,63.608,6.542,287.0853,0.1238,3.3812233787134813,0.072,0,NA
2019-10-30T09:39:08Z,9,13.7502,0.6027,8.5915,48.514,37.60125,4.6239,63.779,6.538,286.8354,0.12375,3.384071588637485,0.058,0,NA
2019-10-30T09:39:08Z,9.3,13.7489,0.5592,8.5566,48.464,37.561896,4.5996,63.393,6.529,288.2933,0.12365,3.3804523463121727,0.049,0,NA
2019-11-04T12:45:21Z,0.1,12.6855,2.2686,8.1261,42.211,31.830071,6.4761,88.115,7.003,269.7842,385.98,3.000202435177423,0.117,0,NA
2019-11-04T12:45:21Z,0.3,12.7094,2.5324,8.7679,42.274,31.893484,6.3578,84.492,6.928,272.9392,90.484,3.0030737490378994,0.091,0,NA
2019-11-04T12:45:21Z,0.6,12.6972,2.3784,8.2969,42.265,31.835871,6.2081,82.915,6.898,277.2126,82.828,3.003341336925766,0.118,0,NA
2019-11-04T12:45:21Z,1,12.6428,2.293,8.1276,42.265,31.816342,6.0268,80.984,6.881,278.6084,57.536,3.007619523146294,0.141,0,NA
2019-11-04T12:45:21Z,1.3,12.628,2.1695,7.6226,42.25,31.796529,6.015,80.721,6.875,278.8893,37.481,3.0076393152827006,0.085,0,NA
2019-11-04T12:45:21Z,1.6,12.6194,2.0548,8.511,42.259,31.797167,5.9678,80.09,6.86,280.3746,26.863,3.008986882253931,0.111,0,NA
2019-11-04T12:45:21Z,2,12.6191,2.2749,7.9184,42.256,31.794213,5.9496,79.925,6.859,279.7436,18.489,3.0087685363295384,0.088,0,NA
2019-11-04T12:45:21Z,2.3,12.6183,2.6764,8.6937,42.266,31.802397,5.95,80.289,6.844,280.5062,11.047,3.009575899427768,0.11,0,NA
2019-11-04T12:45:21Z,2.6,12.6181,2.1847,8.1354,42.246,31.783823,5.9484,79.916,6.834,281.7341,6.7271,3.008062396825895,0.146,0,NA
2019-11-04T12:45:21Z,3,12.6098,2.4907,7.9077,42.298,31.821398,5.926,79.57,6.838,281.4191,4.0537,3.01264580103872,0.077,0,NA
2019-11-04T12:45:21Z,3.3,12.6075,2.4598,8.0049,42.259,31.781934,5.9372,79.844,6.839,282.6973,2.2712,3.009857269659417,0.09,0,NA
2019-11-04T12:45:21Z,3.6,12.5967,2.4437,7.8785,42.282,31.793877,5.9471,79.986,6.833,283.1286,1.386,3.0124419234121307,0.07,0,NA
2019-11-04T12:45:21Z,4,12.5922,2.4268,7.56,42.304,31.808599,5.9485,80.027,6.828,283.8759,0.79833,3.014451726090496,0.058,0,NA
2019-11-04T12:45:21Z,4.3,12.5923,2.3369,7.4846,42.331,31.82862,5.904,79.409,6.835,283.7097,0.46907,3.0164776894451193,0.039,0,NA
2019-11-04T12:45:21Z,4.6,12.5809,2.4693,8.0942,42.268,31.769987,5.9182,79.368,6.828,284.7069,0.23897,3.012589868054225,0.079,0,NA
2019-11-04T12:45:21Z,5,12.5777,2.4931,8.2705,42.283,31.780151,5.9312,79.7,6.822,285.5666,0.12371,3.013966013317042,0.085,0,NA
2019-11-04T12:45:21Z,5.3,12.5843,2.318,8.1163,42.304,31.800931,5.9086,79.505,6.819,286.2871,0.12379,3.0150222536721767,0.082,0,NA
2019-11-04T12:45:21Z,5.6,12.5715,2.4636,8.7101,42.308,31.793482,5.927,79.721,6.82,286.5743,0.1237,3.016326959358612,0.065,0,NA
2019-11-04T12:45:21Z,6,12.5709,2.3813,7.9542,42.242,31.74316,5.9325,79.702,6.812,286.8967,0.12379,3.011352337775913,0.109,0,NA
2019-11-04T12:45:21Z,6.3,12.569,2.3049,8.1061,42.311,31.794002,5.9409,79.658,6.803,287.9787,0.12374,3.0167251066211773,0.118,0,NA
2019-11-04T12:45:21Z,6.6,12.5691,2.2366,7.6183,42.276,31.767808,5.9466,79.832,6.805,287.1702,0.12374,3.014046950740539,0.078,0,NA
2019-11-04T12:45:21Z,7,12.5693,2.1126,7.2146,42.309,31.792801,5.9501,79.626,6.805,287.4899,0.12377,3.016520684277082,0.057,0,NA
2019-11-04T12:45:21Z,7.3,12.569,2.8604,7.2416,42.277,31.767985,5.9348,79.9,6.811,288.2445,0.12376,3.01410194229044,0.043,0,NA
2019-11-04T12:45:21Z,7.6,12.5666,2.5303,8.3905,42.295,31.781199,5.9025,79.261,6.798,288.8919,0.12373,3.015644665978159,0.101,0,NA
2019-11-04T12:45:21Z,8,12.5668,2.1474,8.1716,42.229,31.731289,5.9445,79.89,6.796,289.1702,0.12366,3.010606352933219,0.09,0,NA
2019-11-04T12:45:21Z,8.3,12.5684,2.3769,7.7046,42.286,31.774392,5.9497,79.829,6.793,289.9787,0.12373,3.014790209732906,0.048,0,NA
2019-11-04T12:45:21Z,8.6,12.5696,2.5152,7.998,42.225,31.729909,5.9357,79.952,6.791,289.1805,0.12374,3.0100536776984077,0.083,0,NA
2019-11-04T12:45:21Z,9,12.5676,2.6407,8.3334,42.271,31.765535,5.9588,79.742,6.787,291.1045,0.12373,3.013686887415511,0.099,0,NA
2019-11-04T12:45:21Z,9.3,12.5686,2.3514,7.9261,42.28,31.767367,5.9879,80.214,6.789,289.1498,0.12369,3.014276830215462,0.08,0,NA
2019-11-08T12:45:17Z,0.1,11.3847,2.453,7.7415,41.993,30.584952,5.9926,77.499,7.792,301.8327,143.43,3.0885172985833944,0.056,0,NA
2019-11-08T12:45:17Z,0.3,11.6571,2.533,7.8472,41.626,30.523676,6.5584,86.617,7.113,292.0649,76.966,3.0375603260345443,0.072,0,NA
2019-11-08T12:45:17Z,0.6,11.6701,2.5527,7.0124,41.542,30.459153,6.5416,86.261,7.099,297.4656,56.328,3.0299714655991408,0.046,0,NA
2019-11-08T12:45:17Z,1,11.6813,2.643,7.8896,41.607,30.526171,6.5771,86.882,7.085,298.0402,36.629,3.0340940420093108,0.062,0,NA
2019-11-08T12:45:17Z,1.3,11.6796,2.4688,7.444,41.612,30.527338,6.5442,86.285,7.077,300.0634,29.348,3.034605420703209,0.028,0,NA
2019-11-08T12:45:17Z,1.6,11.6752,2.7748,8.2784,41.63,30.537619,6.5174,85.945,7.068,298.6765,22.035,3.0363443355606337,0.067,0,NA
2019-11-08T12:45:17Z,2,11.6732,3.1952,8.0558,41.631,30.53762,6.5397,85.908,7.054,299.5055,14.221,3.0365695340520715,0.046,0,NA
2019-11-08T12:45:17Z,2.3,11.6755,2.6622,7.8212,41.609,30.522622,6.5579,86.508,7.046,299.239,9.8295,3.034661061009224,0.055,0,NA
2019-11-08T12:45:17Z,2.6,11.676,3.4995,8.2272,41.594,30.512343,6.5357,85.951,7.047,299.6803,6.3936,3.0334422648142016,0.03,0,NA
2019-11-08T12:45:17Z,3,11.6758,2.8961,7.6438,41.647,30.550312,6.5832,86.735,7.04,300.3197,3.6997,3.037556641253656,0.048,0,NA
2019-11-08T12:45:17Z,3.3,11.676,2.6916,7.8219,41.596,30.51088,6.5412,85.952,7.043,299.9558,2.2697,3.0335681337374254,0.044,0,NA
2019-11-08T12:45:17Z,3.6,11.6723,2.7298,8.197,41.628,30.536344,6.5458,86.244,7.034,300.0731,1.3238,3.0363370356006385,0.057,0,NA
2019-11-08T12:45:17Z,4,11.6749,2.6488,7.8102,41.596,30.512232,6.5667,86.141,7.028,303.3511,0.74755,3.033627927955622,0.06,0,NA
2019-11-08T12:45:17Z,4.3,11.6725,2.6467,7.6523,41.596,30.512234,6.5399,86.107,7.021,301.2137,0.44754,3.0338079523849313,0.038,0,NA
2019-11-08T12:45:17Z,4.6,11.681,2.716,8.2881,41.589,30.513523,6.5225,86.177,7.022,302.0501,0.23729,3.032562266477382,0.054,0,NA
2019-11-08T12:45:17Z,5,11.6818,2.8279,8.3177,41.588,30.512474,6.5511,86.44,7.014,302.4547,0.12435,3.032404904431724,0.061,0,NA
2019-11-08T12:45:17Z,5.3,11.6816,2.7543,8.5021,41.662,30.56669,6.5361,86.057,7.004,300.5241,0.12376,3.0381482569215774,0.06,0,NA
2019-11-08T12:45:17Z,5.6,11.6792,2.5907,8.12,41.592,30.513496,6.5638,86.235,7.005,303.8088,0.12393,3.0328966006839346,0.048,0,NA
2019-11-08T12:45:17Z,6,11.6766,3.2305,7.9996,41.643,30.550437,6.54,85.953,6.998,299.8183,0.1237,3.0370497605364224,0.046,0,NA
2019-11-08T12:45:17Z,6.3,11.6784,3.3993,8.2937,41.609,30.52622,6.5462,86.116,6.997,303.0246,0.12363,3.034251292977255,0.04,0,NA
2019-11-08T12:45:17Z,6.6,11.6783,2.5884,7.6433,41.622,30.536602,6.5232,85.709,6.994,302.6016,0.12367,3.0352538409448777,0.042,0,NA
2019-11-08T12:45:17Z,7,11.6816,2.8056,7.9642,41.625,30.538683,6.556,86.198,6.991,303.0217,0.12377,3.035204272716129,0.039,0,NA
2019-11-08T12:45:17Z,7.3,11.678,3.1959,7.808,41.589,30.512376,6.5469,86.376,6.987,303.5009,0.12371,3.032688429953743,0.046,0,NA
2019-11-08T12:45:17Z,7.6,11.6799,2.8647,8.0414,41.64,30.550233,6.5544,86.567,6.986,305.336,0.12382,3.0364770799679817,0.043,0,NA
2019-11-08T12:45:17Z,8,11.6819,2.9969,8.3023,41.606,30.52507,6.5573,86.439,6.981,303.64,0.12378,3.0336622387546686,0.052,0,NA
2019-11-08T12:45:17Z,8.3,11.676,2.7215,7.8797,41.629,30.537637,6.5402,85.878,6.981,302.5453,0.12374,3.0359105869756275,0.039,0,NA
2019-11-08T12:45:17Z,8.6,11.6822,2.7735,8.521,41.585,30.511113,6.5721,86.406,6.97,301.156,0.12375,3.0319798166814165,0.044,0,NA
2019-11-08T12:45:17Z,9,11.6828,3.5274,7.8543,41.607,30.527465,6.5799,86.307,6.966,303.4673,0.12378,3.0336231908379125,0.051,0,NA
2019-11-08T12:45:17Z,9.3,11.643,3.0586,8.3165,41.676,30.538933,6.4911,85.483,6.965,299.7246,0.12381,3.042193616765081,0.054,0,NA
2019-11-20T13:39:14Z,0.1,8.2547,1.5721,6.7808,41.424,27.647692,7.9688,99.271,8.68,262.4554,703.44,3.3183028542878676,0.124,0,NA
2019-11-20T13:39:14Z,0.3,8.1578,2.0376,7.4212,41.546,27.512494,6.9475,84.068,8.11,269.0597,389.98,3.3378513683744497,0.146,0,NA
2019-11-20T13:39:14Z,0.6,8.1251,2.3625,7.1981,41.725,27.630064,7.3031,89.524,8.052,270.7283,242.54,3.3562593689802074,0.104,0,NA
2019-11-20T13:39:14Z,1,7.8913,3.069,7.0694,41.017,26.983457,7.6737,103.995,7.91,274.7789,153.28,3.3176418259694347,0.021,0,NA
2019-11-20T13:39:14Z,1.3,7.8719,3.2592,7.1951,41.12,27.031578,8.3286,100.477,7.814,278.2074,81.798,3.3283324326133035,0.127,0,NA
