"","Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","DO_pSat","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
"1280","FCR",50,2020-06-29 10:47:05,2.7,15.1534,1.2786,15.135,34.175,27.422959,9.833,7.4844,7.083,216.6429,116.8,0.013,0,0,0,0,0,0,0,0,0,0
"1281","FCR",50,2020-06-29 18:00:17,2.7,15.5119,1.9601,28.009,34.114,27.509203,6.6822,6.9957,7.193,185.9166,37.483,0.039,0,0,0,0,0,0,0,0,0,0
"1282","FCR",50,2020-07-02 09:32:25,2.7,15.7952,3.9631,49.231,33.516,27.255157,4.6578,5.3422,7.2,166.3284,92.759,0.032,0,0,0,0,0,0,0,0,0,0
"1283","FCR",50,2020-07-06 10:24:12,2.7,16.6552,4.7559,69.004,33.586,27.923592,3.4914,3.1358,7.312,235.2866,118.18,0.015,0,0,0,0,0,0,0,0,0,0
"1284","FCR",50,2020-07-09 09:42:08,2.7,16.6296,4.8514,63.721,35.075,28.988421,5.478,2.7756,7.39,184.0298,113.76,0.033,0,0,0,0,0,0,0,0,0,0
"1285","FCR",50,2020-07-09 15:22:06,2.7,17.4715,5.8816,75.922,34.94,29.446629,4.3498,2.8283,7.287,131.9838,47.066,0.056,0,0,0,0,0,0,0,0,0,0
"1286","FCR",50,2020-07-13 11:08:51,2.7,17.0991,5.1688,67.422,36.006,30.143677,3.7956,3.0672,7.454,249.5637,87.687,0.035,0,0,0,0,0,0,0,0,0,0
"1287","FCR",50,2020-07-13 13:18:57,2.7,16.9917,5.1628,69.267,35.309,29.589016,4.7842,2.7695,7.573,252.2575,82.023,0.02,0,0,0,0,0,0,0,0,0,0
"1288","FCR",50,2020-07-17 09:52:45,2.7,18.2881,6.6164,96.109,34.705,29.925959,7.7688,2.8924,7.696,271.3495,45.946,0.047,0,0,0,0,0,0,0,0,0,0
"1289","FCR",50,2020-07-23 14:47:15,2.7,19.2788,6.573,101.271,34.754,30.723715,16.2618,38.3209,6.948,149.6685,22.752,0.039,0,0,0,0,0,0,0,0,0,0
"1290","FCR",50,2020-07-27 09:24:05,2.7,18.6172,3.8124,55.158,36.881,32.139352,1.2965,1.9728,7.661,181.7152,9.0214,0.011,0,0,0,0,0,0,0,0,0,0
"1291","FCR",50,2020-07-30 14:06:20,2.7,19.0221,3.4098,41.646,38.577,33.666937,4.8652,1.5864,6.979,128.1065,1.3898,0.07,0,0,0,0,0,0,0,0,0,0
"1292","FCR",50,2020-08-03 11:16:39,2.7,19.292,1.8055,26.15,38.941,34.408678,0.0409,1.3545,7.106,200.6094,4.6012,0.013,0,0,0,0,0,0,0,0,0,0
"1293","FCR",50,2020-08-06 09:42:29,2.7,19.7993,0.8084,10.702,39.291,34.987834,2.4118,1.9061,NA,159.2812,3.7622,0.05,0,0,0,0,0,0,2,0,0,0
"1294","FCR",50,2020-08-10 11:11:15,2.7,19.9325,0.1288,1.934,46.191,41.305557,15.7549,3.6227,NA,69.1519,20.828,0.042,0,0,0,0,0,0,2,0,0,0
"1295","FCR",50,2020-08-17 09:25:40,2.7,18.865,0.0383,0.613,47.5,41.622455,9.8742,12.7375,NA,194.6532,7.5609,0.012,0,0,0,0,0,0,2,0,0,0
"1296","FCR",50,2020-08-24 08:54:31,2.7,19.2425,0.0998,1.252,47.17,41.459635,38.703,5.9308,NA,163.4707,7.772,0.07,0,0,0,0,0,0,2,0,0,0
"1297","FCR",50,2020-09-02 09:40:29,2.7,19.8613,0.0434,0.76,46.724,41.182944,17.4744,2.6037,NA,205.0202,8.1962,0.049,0,0,0,0,0,0,2,0,0,0
"1298","FCR",50,2020-09-03 09:10:45,2.7,19.5488,0.051,0.768,48.086,42.735799,29.5725,3.9861,NA,208.889,5.7214,0.033,0,0,0,0,0,0,2,0,0,0
"1299","FCR",50,2020-09-09 13:42:23,2.7,19.6674,0.0663,1.026,48.944,43.640169,20.5909,3.2766,NA,232.301,1.6313,0.031,0,0,0,0,0,0,2,0,0,0
"1300","FCR",50,2020-09-11 09:05:27,2.7,20.578,0.0639,0.941,46.47,42.115367,25.2484,3.383,NA,147.187,1.1412,0.036,0,0,0,0,0,0,2,0,0,0
"1301","FCR",50,2020-09-15 08:20:40,2.7,19.7156,0.0425,0.638,50.777,45.277678,5.4913,2.6373,NA,84.519,0.28164,0.014,0,0,0,0,0,0,2,0,0,0
"1302","FCR",50,2020-09-21 09:17:16,2.7,18.5194,5.2142,79.614,36.772,32.001883,3.9465,13.3025,NA,216.1473,0.42046,0.012,0,0,0,0,0,0,2,0,0,0
"1303","FCR",50,2020-09-25 09:25:12,2.7,17.6084,4.2165,62.42,37.373,31.843816,3.0364,10.1947,NA,249.3694,0.12378,0.043,0,0,0,0,0,0,2,0,0,0
"1304","FCR",50,2020-09-25 15:53:40,2.7,17.6787,4.3111,65.601,37.203,31.749769,2.9003,11.697,NA,256.7772,0.12379,0.028,0,0,0,0,0,0,2,0,0,0
"1305","FCR",50,2020-09-30 09:19:00,2.7,17.3005,7.1807,74.632,36.946,31.26011,2.6631,11.7423,NA,270.2334,0.76362,0.014,0,0,0,0,0,0,2,0,0,0
"1306","FCR",50,2020-10-04 13:07:59,2.7,16.5184,4.5942,66.337,38.8,32.212344,2.5686,12.0973,NA,234.8417,0.71797,0.008,0,0,0,0,0,0,2,0,0,0
"1307","FCR",50,2020-10-06 09:28:34,2.7,16.2131,8.9465,91.048,37.47,30.869934,2.6479,13.9441,NA,245.1496,0.49459,0.008,0,0,0,0,0,0,2,0,0,0
"1308","FCR",50,2020-10-13 10:45:52,2.7,16.1626,6.3643,63.988,38.32,31.503866,1.0617,6.8183,NA,190.688,0.12376,0.073,0,0,0,0,0,0,2,0,0,0
"1309","FCR",50,2020-10-16 14:15:32,2.7,16.683,9.2901,95.98,37.997,31.679596,3.7814,14.937,NA,231.7874,0.12374,0.026,0,0,0,0,0,0,2,0,0,0
"1310","FCR",50,2020-10-16 18:29:09,2.7,16.4169,8.886,90.411,38.133,31.582061,3.8982,14.8608,NA,212.5531,0.12377,0.051,0,0,0,0,0,0,2,0,0,0
"1311","FCR",50,2020-10-16 21:13:15,2.7,16.0322,7.0193,71.794,38.88,31.905619,2.8156,11.1299,NA,217.9402,0.12372,0.034,0,0,0,0,0,0,2,0,0,0
"1312","FCR",50,2020-10-17 01:25:34,2.7,15.8428,8.2748,82.913,38.44,31.414567,3.31,13.6913,NA,196.0474,0.12378,0.035,0,0,0,0,0,0,2,0,0,0
"1313","FCR",50,2020-10-17 05:25:42,2.7,15.5494,7.6316,76.45,38.851,31.512159,3.3019,13.2653,NA,203.2766,0.12366,0.056,0,0,0,0,0,0,2,0,0,0
"1314","FCR",50,2020-10-17 09:22:30,2.7,15.3452,7.5053,75.127,39.151,31.586849,3.3402,12.7764,NA,182.7063,0.27582,0.047,0,0,0,0,0,0,2,0,0,0
"1315","FCR",50,2020-10-17 13:57:15,2.7,15.4444,7.5063,74.361,39.218,31.72334,3.1753,11.9052,NA,212.3757,1.6515,0.05,0,0,0,0,0,0,2,0,0,0
"1316","FCR",50,2020-10-19 11:51:56,2.7,14.7348,7.2316,71.452,39.626,31.492539,3.0023,9.3784,NA,220.0439,1.6306,0.012,0,0,0,0,0,0,2,0,0,0
"1317","FCR",50,2020-10-28 09:58:30,2.7,14.8634,3.3085,32.598,39.011,31.063079,8.6143,5.4271,NA,221.4,1.562,0.059,0,0,0,0,0,0,2,0,0,0
"1318","FCR",50,2020-10-28 13:45:32,2.7,14.9101,3.3922,33.876,39.089,31.155063,7.5785,5.2234,NA,214.7013,3.1175,0.038,0,0,0,0,0,0,2,0,0,0
"1319","FCR",50,2020-11-02 10:13:10,2.7,13.0586,4.9236,46.792,46.559,35.441217,4.1294,12.1906,NA,300.0798,1.1602,0.012,0,0,0,0,0,0,2,0,0,0
"1320","FCR",50,2020-11-02 15:25:21,2.7,13.0889,5.2832,49.453,45.612,34.750801,5.5167,9.5986,NA,272.8215,2.3694,0.033,0,0,0,0,0,0,2,0,0,0
"1321","FCR",50,2020-11-04 13:43:23,2.7,11.9308,6.6786,61.865,42.524,31.409068,5.1408,7.1826,NA,305.7273,5.4792,0.073,0,0,0,0,0,0,2,0,0,0
"1322","FCR",50,2020-11-09 10:58:11,2.7,11.9889,7.4765,69.25,41.957,31.037725,7.3623,4.2959,NA,307.8073,8.4225,0.012,0,0,0,0,0,0,2,0,0,0
"1323","FCR",50,2020-12-14 13:20:56,2.7,6.9694,11.1134,91.461,34.686,22.177108,2.7529,2.923,NA,331.2646,23.08,0.06,0,0,0,0,0,0,2,0,0,0
"1324","FCR",50,2020-06-18 20:01:02,2.8,14.4367,3.4239,47.043,32.841,25.961175,4.294,23.0879,6.887,244.7887,0.12369,0.036,0,0,0,0,0,0,0,0,0,0
"1325","FCR",50,2020-06-22 08:34:20,2.8,14.7971,3.0788,40.996,32.79,26.027663,5.0932,14.6547,6.97,232.5775,5.4454,0.019,0,0,0,0,0,0,0,0,0,0
"1326","FCR",50,2020-06-25 09:31:50,2.8,14.5871,0.8764,10.369,34.509,27.234545,6.6157,10.3736,7.008,179.5588,42.32,0.017,0,0,0,0,0,0,0,0,0,0
"1327","FCR",50,2020-06-28 21:40:34,2.8,14.4456,0.228,3.265,37.949,29.914485,5.7547,7.3221,6.902,231.303,0.12356,0.009,0,0,0,0,0,0,0,0,0,0
"1328","FCR",50,2020-06-28 22:41:31,2.8,14.8254,0.2703,3.249,34.519,27.548472,6.9886,7.8446,6.98,197.5988,0.12362,0.011,0,0,0,0,0,0,0,0,0,0
"1329","FCR",50,2020-06-29 10:47:05,2.8,14.9389,0.5915,7.55,34.827,27.773317,9.1803,7.6731,7.042,220.7881,99.157,0.023,0,0,0,0,0,0,0,0,0,0
"1330","FCR",50,2020-06-29 18:00:17,2.8,15.0527,1.2846,15.621,34.96,27.971368,8.0871,7.0471,7.186,192.3476,32.075,0.031,0,0,0,0,0,0,0,0,0,0
"1331","FCR",50,2020-07-02 09:32:25,2.8,15.4296,2.4968,27.703,33.994,27.477588,4.8182,5.3768,7.186,169.0867,74.289,0.026,0,0,0,0,0,0,0,0,0,0
"1332","FCR",50,2020-07-06 10:24:12,2.8,16.3657,4.4394,55.933,34.493,28.46385,5.0834,3.4736,7.276,239.6175,102.38,0.024,0,0,0,0,0,0,0,0,0,0
"1333","FCR",50,2020-07-09 09:42:08,2.8,16.1459,3.5915,35.286,36.476,29.734067,5.4408,2.8775,7.318,185.4904,100.19,0.068,0,0,0,0,0,0,0,0,0,0
"1334","FCR",50,2020-07-09 15:22:06,2.8,16.8097,3.7906,48.033,36.031,30.052954,6.2916,2.8033,7.293,130.8409,42.369,0.031,0,0,0,0,0,0,0,0,0,0
"1335","FCR",50,2020-07-13 11:08:51,2.8,16.5968,3.877,46.792,37.068,30.653175,7.0918,2.9334,7.432,250.6747,78.904,0.049,0,0,0,0,0,0,0,0,0,0
"1336","FCR",50,2020-07-13 13:18:57,2.8,16.506,3.6345,49.239,36.328,30.130479,7.3938,2.8498,7.54,251.353,69.433,0.014,0,0,0,0,0,0,0,0,0,0
"1337","FCR",50,2020-07-17 09:52:45,2.8,17.7684,6.0891,85.799,35.332,30.062817,8.342,2.8576,7.652,271.1755,37.235,0.055,0,0,0,0,0,0,0,0,0,0
"1338","FCR",50,2020-07-23 14:47:15,2.8,18.9425,5.7732,83.028,35.866,31.108842,15.7718,38.0875,6.945,153.338,19.629,0.029,0,0,0,0,0,0,0,0,0,0
"1339","FCR",50,2020-07-27 09:24:05,2.8,17.976,2.6262,38.274,37.574,32.254463,0.8694,1.3679,7.607,185.898,8.1614,0.014,0,0,0,0,0,0,0,0,0,0
"1340","FCR",50,2020-07-30 14:06:20,2.8,18.5007,2.524,22.192,39.774,34.133467,2.8807,1.6031,6.974,129.6696,1.2906,0.075,0,0,0,0,0,0,0,0,0,0
"1341","FCR",50,2020-08-03 11:16:39,2.8,18.6626,0.9969,13.648,40.081,34.926209,0.0583,1.3699,7.091,203.6089,4.2468,0.018,0,0,0,0,0,0,0,0,0,0
"1342","FCR",50,2020-08-06 09:42:29,2.8,19.3757,0.2258,3.342,39.704,35.270333,1.9959,1.8714,NA,160.808,3.6633,0.007,0,0,0,0,0,0,2,0,0,0
"1343","FCR",50,2020-08-10 11:11:15,2.8,19.4687,0.1012,1.577,47.076,41.663014,9.4959,4.1507,NA,39.1143,18.591,0.049,0,0,0,0,0,0,2,0,0,0
"1344","FCR",50,2020-08-17 09:25:40,2.8,18.1399,0.0374,0.586,49.483,42.64275,6.686,12.1218,NA,188.4591,5.756,0.013,0,0,0,0,0,0,2,0,0,0
"1345","FCR",50,2020-08-24 08:54:31,2.8,18.7486,0.0761,1.162,48.72,42.299473,24.7543,8.7852,NA,162.7113,6.6292,0.078,0,0,0,0,0,0,2,0,0,0
"1346","FCR",50,2020-09-02 09:40:29,2.8,18.454,0.0448,0.699,47.911,41.426281,17.1525,2.8773,NA,198.958,6.7418,0.026,0,0,0,0,0,0,2,0,0,0
"1347","FCR",50,2020-09-03 09:10:45,2.8,19.2107,0.0455,0.714,48.607,42.819057,25.8282,3.9404,NA,205.5015,4.7402,0.033,0,0,0,0,0,0,2,0,0,0
"1348","FCR",50,2020-09-09 13:42:23,2.8,19.2383,0.0609,0.896,49.953,43.978579,15.0406,3.1373,NA,223.2214,1.3635,0.044,0,0,0,0,0,0,2,0,0,0
"1349","FCR",50,2020-09-11 09:05:27,2.8,20.207,0.0568,0.873,49.651,44.680819,20.121,2.612,NA,119.5064,0.87361,0.054,0,0,0,0,0,0,2,0,0,0
"1350","FCR",50,2020-09-15 08:20:40,2.8,19.1043,0.0449,0.608,52.761,46.464739,5.0032,2.43,NA,76.7483,0.20688,0.013,0,0,0,0,0,0,2,0,0,0
"1351","FCR",50,2020-09-21 09:17:16,2.8,18.5274,5.1846,79.183,36.806,32.047827,3.7347,11.3319,NA,215.6259,0.30628,0.018,0,0,0,0,0,0,2,0,0,0
"1352","FCR",50,2020-09-25 09:25:12,2.8,17.5857,4.1808,61.5,37.423,31.875107,3.0656,10.3114,NA,250.2062,0.12371,0.039,0,0,0,0,0,0,2,0,0,0
"1353","FCR",50,2020-09-25 15:53:40,2.8,17.6419,4.3912,65.764,37.34,31.842311,2.7085,11.6542,NA,257.2645,0.12365,0.03,0,0,0,0,0,0,2,0,0,0
"1354","FCR",50,2020-09-30 09:19:00,2.8,17.3004,7.1765,74.326,37.026,31.322234,2.3245,10.5718,NA,269.1564,0.5928,0.026,0,0,0,0,0,0,2,0,0,0
"1355","FCR",50,2020-10-04 13:07:59,2.8,16.4742,4.2459,62.669,39.014,32.368589,2.6096,11.5541,NA,234.4774,0.58571,0.015,0,0,0,0,0,0,2,0,0,0
"1356","FCR",50,2020-10-06 09:28:34,2.8,16.2928,8.9219,90.67,37.39,30.885265,2.6547,14.1469,NA,245.6466,0.36725,0.03,0,0,0,0,0,0,2,0,0,0
"1357","FCR",50,2020-10-13 10:45:52,2.8,16.0678,6.2528,60.81,38.658,31.709449,0.9353,6.6168,NA,191.9313,0.12375,0.054,0,0,0,0,0,0,2,0,0,0
"1358","FCR",50,2020-10-16 14:15:32,2.8,16.6172,8.9509,91.472,38.03,31.653039,3.7957,14.2024,NA,232.455,0.12374,0.023,0,0,0,0,0,0,2,0,0,0
"1359","FCR",50,2020-10-16 18:29:09,2.8,16.3459,8.8431,88.135,38.286,31.632806,3.7155,13.7104,NA,212.7952,0.12377,0.04,0,0,0,0,0,0,2,0,0,0
"1360","FCR",50,2020-10-16 21:13:15,2.8,16.0112,7.0403,71.022,38.939,31.938941,3.0758,11.2023,NA,218.9747,0.12369,0.028,0,0,0,0,0,0,2,0,0,0
"1361","FCR",50,2020-10-17 01:25:34,2.8,15.8312,8.2993,83.44,38.431,31.38674,3.3294,12.6178,NA,196.065,0.12369,0.019,0,0,0,0,0,0,2,0,0,0
"1362","FCR",50,2020-10-17 05:25:42,2.8,15.5507,7.6462,76.922,38.832,31.500228,3.3464,12.5023,NA,202.8866,0.12377,0.04,0,0,0,0,0,0,2,0,0,0
"1363","FCR",50,2020-10-17 09:22:30,2.8,15.3323,7.5586,74.487,39.577,31.924907,3.0892,11.9387,NA,182.0311,0.18962,0.043,0,0,0,0,0,0,2,0,0,0
"1364","FCR",50,2020-10-17 13:57:15,2.8,15.4363,7.4495,74.6,39.252,31.748833,3.006,11.3471,NA,212.1164,1.2746,0.039,0,0,0,0,0,0,2,0,0,0
"1365","FCR",50,2020-10-19 11:51:56,2.8,14.7314,7.3155,71.614,39.648,31.50764,3.0615,9.6592,NA,220.6299,1.341,0.04,0,0,0,0,0,0,2,0,0,0
"1366","FCR",50,2020-10-28 09:58:30,2.8,14.8001,3.2587,32.167,38.994,31.011144,7.8005,5.3302,NA,221.3111,1.331,0.06,0,0,0,0,0,0,2,0,0,0
"1367","FCR",50,2020-10-28 13:45:32,2.8,14.8335,3.3888,32.957,39.08,31.134975,6.8999,5.4749,NA,215.6696,2.5724,0.07,0,0,0,0,0,0,2,0,0,0
"1368","FCR",50,2020-11-02 10:13:10,2.8,13.054,4.9265,47.019,45.86,34.904157,4.2898,12.5436,NA,300.0756,0.87777,0.079,0,0,0,0,0,0,2,0,0,0
"1369","FCR",50,2020-11-02 15:25:21,2.8,13.0799,5.1502,49.141,45.31,34.513126,5.7149,9.6776,NA,273.2007,1.9486,0.058,0,0,0,0,0,0,2,0,0,0
"1370","FCR",50,2020-11-04 13:43:23,2.8,11.925,6.6603,61.496,42.583,31.44326,5.2405,7.127,NA,306.4421,4.4998,0.06,0,0,0,0,0,0,2,0,0,0
"1371","FCR",50,2020-11-09 10:58:11,2.8,11.9374,7.4201,68.495,42.057,31.025402,6.1477,4.4456,NA,308.2068,7.2245,0.03,0,0,0,0,0,0,2,0,0,0
"1372","FCR",50,2020-12-14 13:20:56,2.8,6.9621,11.1618,91.218,34.676,22.164531,2.6105,2.9263,NA,332.2483,20.958,0.064,0,0,0,0,0,0,2,0,0,0
"1373","FCR",50,2020-06-18 20:01:02,2.9,14.2699,3.167,42.126,33.831,26.380148,4.5519,21.9134,6.875,244.4311,0.12377,0.026,0,0,0,0,0,0,0,0,0,0
"1374","FCR",50,2020-06-22 08:34:20,2.9,14.5721,2.2683,32.511,33.309,26.385352,4.0735,14.8173,6.926,234.9736,4.4147,0.008,0,0,0,0,0,0,0,0,0,0
"1375","FCR",50,2020-06-25 09:31:50,2.9,14.4587,0.4198,6.408,35.544,27.994364,6.5842,9.2611,6.952,180.1467,24.266,0.016,0,0,0,0,0,0,0,0,0,0
"1376","FCR",50,2020-06-28 21:40:34,2.9,14.2058,0.1598,2.13,38.775,30.383382,14.7352,9.0654,6.833,232.0813,0.12379,0.007,0,0,0,0,0,0,0,0,0,0
"1377","FCR",50,2020-06-28 22:41:31,2.9,14.6282,0.1941,2.975,35.51,28.164015,9.1413,7.5191,6.937,199.4902,0.12373,0.009,0,0,0,0,0,0,0,0,0,0
"1378","FCR",50,2020-06-29 10:47:05,2.9,14.7758,0.2528,3.891,35.956,28.628806,9.2245,7.4777,6.98,221.5579,82.525,0.008,0,0,0,0,0,0,0,0,0,0
"1379","FCR",50,2020-06-29 18:00:17,2.9,14.8695,0.8606,11.544,36.413,28.923056,9.9143,7.0403,7.164,189.9994,28.006,0.025,0,0,0,0,0,0,0,0,0,0
"1380","FCR",50,2020-07-02 09:32:25,2.9,15.5739,2.1801,31.509,34.199,27.5791,5.1593,5.1548,7.192,169.6856,59.909,0.028,0,0,0,0,0,0,0,0,0,0
"1381","FCR",50,2020-07-06 10:24:12,2.9,15.767,2.3183,29.372,35.4,28.866324,6.0892,3.4875,7.266,239.8071,87.474,0.014,0,0,0,0,0,0,0,0,0,0
"1382","FCR",50,2020-07-09 09:42:08,2.9,15.8384,1.1414,16.989,37.512,30.30812,5.2384,2.8259,7.281,187.7182,91.058,0.047,0,0,0,0,0,0,0,0,0,0
"1383","FCR",50,2020-07-09 15:22:06,2.9,16.2613,2.2008,32.559,36.457,30.095991,10.4957,2.7709,7.28,134.2094,39.574,0.025,0,0,0,0,0,0,0,0,0,0
"1384","FCR",50,2020-07-13 11:08:51,2.9,16.0353,2.3662,28.393,37.915,30.987205,9.8371,3.05,7.405,254.4544,72.765,0.033,0,0,0,0,0,0,0,0,0,0
"1385","FCR",50,2020-07-13 13:18:57,2.9,16.1915,2.6453,36.317,37.043,30.489192,9.8689,2.9133,7.497,256.2548,63.115,0.018,0,0,0,0,0,0,0,0,0,0
"1386","FCR",50,2020-07-17 09:52:45,2.9,17.4243,5.4958,73.242,35.869,30.323293,8.5695,2.7974,7.614,273.1674,31.106,0.06,0,0,0,0,0,0,0,0,0,0
"1387","FCR",50,2020-07-23 14:47:15,2.9,17.8727,4.1635,52.668,37,31.62426,15.3071,37.8852,6.939,154.9157,16.722,0.045,0,0,0,0,0,0,0,0,0,0
"1388","FCR",50,2020-07-27 09:24:05,2.9,17.3264,1.3913,18.507,38.736,32.728664,1.2072,1.3813,7.507,188.0773,7.4871,0.006,0,0,0,0,0,0,0,0,0,0
"1389","FCR",50,2020-07-30 14:06:20,2.9,17.5837,0.8559,0,43.279,36.403032,1.3634,1.4891,6.97,130.1997,1.2077,0.069,0,0,0,0,0,0,0,0,0,0
"1390","FCR",50,2020-08-03 11:16:39,2.9,18.2166,0.3128,3.734,41.262,35.597819,0.121,1.5649,7.08,204.4952,3.9538,0.019,0,0,0,0,0,0,0,0,0,0
"1391","FCR",50,2020-08-06 09:42:29,2.9,19.4343,0.4121,5.859,41.546,36.426717,1.7458,1.9563,NA,160.739,3.3955,0.048,0,0,0,0,0,0,2,0,0,0
"1392","FCR",50,2020-08-10 11:11:15,2.9,18.8615,0.07,1.033,48.098,42.128957,6.742,5.1232,NA,25.3875,16.208,0.027,0,0,0,0,0,0,2,0,0,0
"1393","FCR",50,2020-08-17 09:25:40,2.9,17.5434,0.0332,0.52,51.777,43.959358,5.2479,10.2143,NA,177.8791,4.0227,0.014,0,0,0,0,0,0,2,0,0,0
"1394","FCR",50,2020-08-24 08:54:31,2.9,18.4043,0.0769,1.19,49.269,42.411623,24.3654,9.1304,NA,163.1235,5.6678,0.083,0,0,0,0,0,0,2,0,0,0
"1395","FCR",50,2020-09-02 09:40:29,2.9,18.0267,0.046,0.657,51.941,44.482788,11.7719,3.1901,NA,192.4871,5.6779,0.033,0,0,0,0,0,0,2,0,0,0
"1396","FCR",50,2020-09-03 09:10:45,2.9,18.7582,0.0497,0.727,49.157,42.808025,17.8164,4.1845,NA,200.7024,3.9765,0.039,0,0,0,0,0,0,2,0,0,0
"1397","FCR",50,2020-09-09 13:42:23,2.9,18.9263,0.0605,0.863,50.484,44.295873,11.1717,3.1581,NA,196.599,1.078,0.03,0,0,0,0,0,0,2,0,0,0
"1398","FCR",50,2020-09-11 09:05:27,2.9,19.6278,0.0565,0.891,52.201,46.055033,16.5272,2.622,NA,104.0925,0.69576,0.056,0,0,0,0,0,0,2,0,0,0
"1399","FCR",50,2020-09-15 08:20:40,2.9,18.5238,0.0419,0.624,53.889,46.819423,3.7788,2.8361,NA,75.3152,0.15998,0.015,0,0,0,0,0,0,2,0,0,0
"1400","FCR",50,2020-09-21 09:17:16,2.9,18.5506,5.2068,79.635,36.835,32.085257,3.8568,13.4421,NA,216.435,0.19994,0.029,0,0,0,0,0,0,2,0,0,0
"1401","FCR",50,2020-09-25 09:25:12,2.9,17.5745,4.1226,61.731,37.433,31.876659,3.0073,9.6588,NA,250.6733,0.12371,0.043,0,0,0,0,0,0,2,0,0,0
"1402","FCR",50,2020-09-25 15:53:40,2.9,17.6347,4.2954,63.44,37.373,31.859701,2.6494,11.9932,NA,257.703,0.12374,0.038,0,0,0,0,0,0,2,0,0,0
"1403","FCR",50,2020-09-30 09:19:00,2.9,17.2897,7.1152,74.031,36.97,31.271346,2.5446,11.3858,NA,270.1901,0.49781,0.02,0,0,0,0,0,0,2,0,0,0
"1404","FCR",50,2020-10-04 13:07:59,2.9,16.4203,4.1862,60.046,39.493,32.703461,2.0979,10.6497,NA,236.9106,0.46892,0.019,0,0,0,0,0,0,2,0,0,0
"1405","FCR",50,2020-10-06 09:28:34,2.9,16.2831,8.9048,90.658,37.358,30.844779,2.611,12.8527,NA,245.9686,0.26871,0.025,0,0,0,0,0,0,2,0,0,0
"1406","FCR",50,2020-10-13 10:45:52,2.9,15.983,5.8971,56.278,39.049,31.973976,0.7436,5.275,NA,192.8735,0.12365,0.07,0,0,0,0,0,0,2,0,0,0
"1407","FCR",50,2020-10-16 14:15:32,2.9,16.5848,8.8188,89.677,38.104,31.68083,3.7994,14.8885,NA,231.2992,0.1238,0.026,0,0,0,0,0,0,2,0,0,0
"1408","FCR",50,2020-10-16 18:29:09,2.9,16.2463,7.7333,77.018,38.393,31.679035,3.5388,13.3993,NA,212.4552,0.12379,0.03,0,0,0,0,0,0,2,0,0,0
"1409","FCR",50,2020-10-16 21:13:15,2.9,15.9976,6.7403,68.747,39.101,32.056984,3.1455,11.585,NA,219.454,0.12373,0.017,0,0,0,0,0,0,2,0,0,0
"1410","FCR",50,2020-10-17 01:25:34,2.9,15.8515,8.1933,82.284,38.477,31.43519,3.4465,12.6701,NA,195.7807,0.12374,0.024,0,0,0,0,0,0,2,0,0,0
"1411","FCR",50,2020-10-17 05:25:42,2.9,15.556,7.6625,76.641,38.803,31.474852,3.4957,12.9689,NA,203.2858,0.12371,0.057,0,0,0,0,0,0,2,0,0,0
"1412","FCR",50,2020-10-17 09:22:30,2.9,15.3183,7.4566,74.783,39.522,31.863266,3.247,12.0283,NA,182.8712,0.17644,0.003,0,0,0,0,0,0,2,0,0,0
"1413","FCR",50,2020-10-17 13:57:15,2.9,15.4395,7.4663,74.591,39.216,31.720523,2.9701,11.3344,NA,212.4509,1.0293,0.019,0,0,0,0,0,0,2,0,0,0
"1414","FCR",50,2020-10-19 11:51:56,2.9,14.7309,7.198,70.721,39.695,31.544554,3.0776,9.7499,NA,220.5012,1.0946,0.036,0,0,0,0,0,0,2,0,0,0
"1415","FCR",50,2020-10-28 09:58:30,2.9,14.7469,3.2335,31.893,39.007,30.998457,7.1203,5.1208,NA,222.0066,1.118,0.06,0,0,0,0,0,0,2,0,0,0
"1416","FCR",50,2020-10-28 13:45:32,2.9,14.808,3.3199,32.315,39.079,31.094841,6.1814,4.9149,NA,216.4807,2.1863,0.041,0,0,0,0,0,0,2,0,0,0
"1417","FCR",50,2020-11-02 10:13:10,2.9,13.0528,5.0072,47.464,45.999,35.010726,3.8046,12.3593,NA,299.993,0.72143,0.02,0,0,0,0,0,0,2,0,0,0
"1418","FCR",50,2020-11-02 15:25:21,2.9,13.0798,5.177,49.502,44.702,34.02372,5.9555,9.8961,NA,274.2972,1.6096,0.075,0,0,0,0,0,0,2,0,0,0
"1419","FCR",50,2020-11-04 13:43:23,2.9,11.9104,6.6345,61.596,42.6,31.44955,5.6418,6.8692,NA,306.6319,3.8328,0.039,0,0,0,0,0,0,2,0,0,0
"1420","FCR",50,2020-11-09 10:58:11,2.9,11.9446,7.2571,67.532,42.003,31.016391,7.2198,4.494,NA,308.8647,6.3915,0.019,0,0,0,0,0,0,2,0,0,0
"1421","FCR",50,2020-12-14 13:20:56,2.9,6.9558,11.0641,90.919,34.702,22.180882,2.7796,2.9858,NA,332.0732,19.083,0.048,0,0,0,0,0,0,2,0,0,0
"1422","FCR",50,2020-06-18 20:01:02,3,13.7578,2.3003,25.637,34.922,27.014137,4.1288,17.28,6.853,246.4802,0.12378,0.033,0,0,0,0,0,0,0,0,0,0
