Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_8m_DO_20210721

# Records,4517
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
331,24-Jul-2021 23:30:56,10.375,26.336,12.698,1.790,9.84
332,24-Jul-2021 23:45:56,10.375,26.329,12.728,1.780,9.82
333,25-Jul-2021 00:00:56,10.375,26.328,12.728,1.790,9.87
334,25-Jul-2021 00:15:56,10.375,26.331,12.698,1.780,9.83
335,25-Jul-2021 00:30:56,10.375,26.318,12.698,1.790,9.80
336,25-Jul-2021 00:45:56,10.375,26.329,12.668,1.790,9.79
337,25-Jul-2021 01:00:56,10.375,26.333,12.698,1.790,9.77
338,25-Jul-2021 01:15:56,10.375,26.336,12.668,1.790,9.79
339,25-Jul-2021 01:30:56,10.375,26.340,12.668,1.780,9.80
340,25-Jul-2021 01:45:56,10.375,26.325,12.668,1.790,9.79
341,25-Jul-2021 02:00:56,10.375,26.333,12.668,1.790,9.78
342,25-Jul-2021 02:15:56,10.375,26.331,12.639,1.790,9.76
343,25-Jul-2021 02:30:56,10.375,26.334,12.668,1.790,9.73
344,25-Jul-2021 02:45:56,10.375,26.331,12.609,1.790,9.72
345,25-Jul-2021 03:00:56,10.375,26.317,12.639,1.790,9.72
346,25-Jul-2021 03:15:56,10.375,26.321,12.639,1.790,9.72
347,25-Jul-2021 03:30:56,10.438,26.329,12.609,1.790,9.77
348,25-Jul-2021 03:45:56,10.375,26.340,12.639,1.800,9.77
349,25-Jul-2021 04:00:56,10.375,26.324,12.609,1.780,9.77
350,25-Jul-2021 04:15:56,10.375,26.317,12.609,1.780,9.81
351,25-Jul-2021 04:30:56,10.375,26.318,12.609,1.780,9.81
352,25-Jul-2021 04:45:56,10.375,26.326,12.609,1.790,9.79
353,25-Jul-2021 05:00:56,10.375,26.318,12.609,1.790,9.78
354,25-Jul-2021 05:15:56,10.375,26.313,12.609,1.790,9.77
355,25-Jul-2021 05:30:56,10.375,26.305,12.579,1.800,9.73
356,25-Jul-2021 05:45:56,10.375,26.307,12.579,1.790,9.72
357,25-Jul-2021 06:00:56,10.375,26.309,12.579,1.800,9.72
358,25-Jul-2021 06:15:56,10.375,26.310,12.579,1.790,9.73
359,25-Jul-2021 06:30:56,10.375,26.312,12.579,1.790,9.74
360,25-Jul-2021 06:45:56,10.375,26.296,12.579,1.790,9.75
361,25-Jul-2021 07:00:56,10.375,26.308,12.579,1.800,9.75
362,25-Jul-2021 07:15:56,10.375,26.312,12.609,1.790,9.76
363,25-Jul-2021 07:30:56,10.375,26.322,12.639,1.790,9.75
364,25-Jul-2021 07:45:56,10.375,26.321,12.668,1.790,9.75
365,25-Jul-2021 08:00:56,10.375,26.315,12.609,1.790,9.76
366,25-Jul-2021 08:15:56,10.375,26.322,12.639,1.790,9.75
367,25-Jul-2021 08:30:56,10.375,26.323,12.698,1.780,9.74
368,25-Jul-2021 08:45:56,10.375,26.328,12.698,1.800,9.74
369,25-Jul-2021 09:00:56,10.375,26.329,12.698,1.790,9.74
370,25-Jul-2021 09:15:56,10.375,26.327,12.698,1.790,9.74
371,25-Jul-2021 09:30:56,10.438,26.323,12.817,1.790,9.76
372,25-Jul-2021 09:45:56,10.438,26.325,12.847,1.790,9.77
373,25-Jul-2021 10:00:56,10.438,26.329,12.847,1.790,9.77
374,25-Jul-2021 10:15:56,10.438,26.331,12.847,1.790,9.74
375,25-Jul-2021 10:30:56,10.438,26.327,12.877,1.800,9.72
376,25-Jul-2021 10:45:56,10.438,26.328,12.907,1.800,9.74
377,25-Jul-2021 11:00:56,10.438,26.330,12.966,1.790,9.73
378,25-Jul-2021 11:15:56,10.375,26.332,13.086,1.800,9.74
379,25-Jul-2021 11:30:56,10.438,26.324,13.116,1.790,9.74
380,25-Jul-2021 11:45:56,10.438,26.326,13.175,1.790,9.75
381,25-Jul-2021 12:00:56,10.438,26.325,13.175,1.780,9.76
382,25-Jul-2021 12:15:56,10.438,26.312,13.175,1.790,9.78
383,25-Jul-2021 12:30:56,10.438,26.309,13.175,1.800,9.75
384,25-Jul-2021 12:45:56,10.375,26.304,13.026,1.790,9.72
385,25-Jul-2021 13:00:56,10.375,26.307,12.966,1.790,9.72
386,25-Jul-2021 13:15:56,10.375,26.324,12.966,1.790,9.72
387,25-Jul-2021 13:30:56,10.375,26.315,12.996,1.800,9.72
388,25-Jul-2021 13:45:56,10.375,26.309,12.996,1.790,9.72
389,25-Jul-2021 14:00:56,10.375,26.299,12.996,1.790,9.72
390,25-Jul-2021 14:15:56,10.438,26.308,12.996,1.800,9.72
391,25-Jul-2021 14:30:56,10.375,26.284,12.966,1.790,9.73
392,25-Jul-2021 14:45:56,10.375,26.303,12.996,1.800,9.76
393,25-Jul-2021 15:00:56,10.375,26.306,12.996,1.790,9.76
394,25-Jul-2021 15:15:56,10.375,26.299,12.996,1.790,9.73
395,25-Jul-2021 15:30:56,10.375,26.291,13.056,1.790,9.73
396,25-Jul-2021 15:45:56,10.375,26.299,13.026,1.790,9.75
397,25-Jul-2021 16:00:56,10.375,26.304,13.205,1.790,9.75
398,25-Jul-2021 16:15:56,10.375,26.306,13.265,1.800,9.73
399,25-Jul-2021 16:30:56,10.375,26.296,13.026,1.790,9.74
400,25-Jul-2021 16:45:56,10.375,26.287,13.026,1.790,9.74
401,25-Jul-2021 17:00:56,10.313,26.276,13.026,1.790,9.74
402,25-Jul-2021 17:15:56,10.375,26.276,12.996,1.790,9.75
403,25-Jul-2021 17:30:56,10.375,26.276,12.996,1.790,9.74
404,25-Jul-2021 17:45:56,10.375,26.277,12.996,1.800,9.74
405,25-Jul-2021 18:00:56,10.375,26.286,12.907,1.790,9.75
406,25-Jul-2021 18:15:56,10.375,26.289,12.996,1.790,9.75
407,25-Jul-2021 18:30:56,10.375,26.284,13.324,1.800,9.75
408,25-Jul-2021 18:45:56,10.375,26.280,13.026,1.790,9.73
409,25-Jul-2021 19:00:56,10.375,26.280,12.877,1.790,9.74
410,25-Jul-2021 19:15:56,10.375,26.268,12.877,1.790,9.74
411,25-Jul-2021 19:30:56,10.438,26.272,12.847,1.790,9.75
412,25-Jul-2021 19:45:56,10.375,26.266,12.817,1.800,9.75
413,25-Jul-2021 20:00:56,10.375,26.264,12.817,1.790,9.74
414,25-Jul-2021 20:15:56,10.375,26.285,12.788,1.800,9.73
415,25-Jul-2021 20:30:56,10.375,26.286,12.758,1.790,9.75
416,25-Jul-2021 20:45:56,10.375,26.283,12.788,1.780,9.80
417,25-Jul-2021 21:00:56,10.438,26.270,12.728,1.790,9.74
418,25-Jul-2021 21:15:56,10.438,26.289,12.728,1.790,9.73
419,25-Jul-2021 21:30:56,10.375,26.303,12.728,1.790,9.72
420,25-Jul-2021 21:45:56,10.375,26.297,12.728,1.790,9.71
421,25-Jul-2021 22:00:56,10.375,26.300,12.698,1.790,9.72
422,25-Jul-2021 22:15:56,10.438,26.294,12.698,1.800,9.71
423,25-Jul-2021 22:30:56,10.375,26.301,12.698,1.800,9.71
424,25-Jul-2021 22:45:56,10.375,26.297,12.698,1.800,9.71
425,25-Jul-2021 23:00:56,10.438,26.310,12.698,1.790,9.71
426,25-Jul-2021 23:15:56,10.438,26.303,12.668,1.800,9.71
427,25-Jul-2021 23:30:56,10.375,26.293,12.639,1.800,9.71
428,25-Jul-2021 23:45:56,10.375,26.292,12.639,1.790,9.70
429,26-Jul-2021 00:00:56,10.375,26.295,12.668,1.800,9.71
430,26-Jul-2021 00:15:56,10.375,26.307,12.639,1.800,9.72
431,26-Jul-2021 00:30:56,10.375,26.307,12.639,1.790,9.72
432,26-Jul-2021 00:45:56,10.375,26.293,12.639,1.800,9.72
433,26-Jul-2021 01:00:56,10.438,26.298,12.609,1.800,9.72
434,26-Jul-2021 01:15:56,10.375,26.300,12.609,1.800,9.73
435,26-Jul-2021 01:30:56,10.375,26.314,12.609,1.790,9.74
436,26-Jul-2021 01:45:56,10.375,26.306,12.609,1.800,9.72
437,26-Jul-2021 02:00:56,10.375,26.287,12.609,1.800,9.75
438,26-Jul-2021 02:15:56,10.375,26.292,12.609,1.800,9.75
439,26-Jul-2021 02:30:56,10.375,26.301,12.579,1.790,9.73
440,26-Jul-2021 02:45:56,10.375,26.298,12.609,1.790,9.73
441,26-Jul-2021 03:00:56,10.375,26.283,12.579,1.790,9.73
442,26-Jul-2021 03:15:56,10.375,26.266,12.579,1.800,9.74
443,26-Jul-2021 03:30:56,10.375,26.311,12.609,1.790,9.73
444,26-Jul-2021 03:45:56,10.375,26.275,12.579,1.790,9.74
445,26-Jul-2021 04:00:56,10.375,26.288,12.579,1.800,9.73
446,26-Jul-2021 04:15:56,10.375,26.281,12.579,1.790,9.74
447,26-Jul-2021 04:30:56,10.375,26.266,12.579,1.790,9.74
448,26-Jul-2021 04:45:56,10.375,26.280,12.579,1.800,9.74
449,26-Jul-2021 05:00:56,10.375,26.300,12.579,1.800,9.75
450,26-Jul-2021 05:15:56,10.375,26.285,12.579,1.790,9.74
451,26-Jul-2021 05:30:56,10.375,26.286,12.579,1.790,9.74
452,26-Jul-2021 05:45:56,10.375,26.270,12.579,1.790,9.75
453,26-Jul-2021 06:00:56,10.375,26.296,12.609,1.790,9.75
454,26-Jul-2021 06:15:56,10.375,26.287,12.579,1.790,9.75
455,26-Jul-2021 06:30:56,10.375,26.291,12.579,1.790,9.76
456,26-Jul-2021 06:45:56,10.375,26.287,12.579,1.790,9.76
457,26-Jul-2021 07:00:56,10.375,26.304,12.579,1.800,9.75
458,26-Jul-2021 07:15:56,10.375,26.300,12.579,1.790,9.76
459,26-Jul-2021 07:30:56,10.375,26.306,12.579,1.790,9.74
460,26-Jul-2021 07:45:56,10.375,26.306,12.609,1.790,9.73
461,26-Jul-2021 08:00:56,10.375,26.302,12.639,1.790,9.74
462,26-Jul-2021 08:15:56,10.375,26.301,12.639,1.790,9.73
463,26-Jul-2021 08:30:56,10.375,26.300,12.639,1.790,9.73
464,26-Jul-2021 08:45:56,10.375,26.308,12.668,1.800,9.70
465,26-Jul-2021 09:00:56,10.375,26.309,12.728,1.810,9.71
466,26-Jul-2021 09:15:56,10.375,26.313,12.728,1.800,9.72
467,26-Jul-2021 09:30:56,10.375,26.312,12.758,1.790,9.72
468,26-Jul-2021 09:45:56,10.375,26.306,12.788,1.800,9.71
469,26-Jul-2021 10:00:56,10.375,26.304,12.817,1.800,9.72
470,26-Jul-2021 10:15:56,10.375,26.311,12.817,1.800,9.71
471,26-Jul-2021 10:30:56,10.375,26.312,12.817,1.800,9.72
472,26-Jul-2021 10:45:56,10.375,26.324,12.847,1.800,9.71
473,26-Jul-2021 11:00:56,10.375,26.318,12.847,1.810,9.71
474,26-Jul-2021 11:15:56,10.375,26.314,12.907,1.800,9.72
475,26-Jul-2021 11:30:56,10.375,26.310,12.907,1.790,9.72
476,26-Jul-2021 11:45:56,10.438,26.307,13.056,1.790,9.73
477,26-Jul-2021 12:00:56,10.375,26.297,13.145,1.800,9.72
478,26-Jul-2021 12:15:56,10.375,26.303,13.116,1.800,9.72
479,26-Jul-2021 12:30:56,10.375,26.297,13.116,1.790,9.73
480,26-Jul-2021 12:45:56,10.375,26.279,13.116,1.800,9.72
481,26-Jul-2021 13:00:56,10.375,26.267,13.056,1.790,9.73
482,26-Jul-2021 13:15:56,10.375,26.284,12.877,1.790,9.73
483,26-Jul-2021 13:30:56,10.375,26.288,12.996,1.790,9.74
484,26-Jul-2021 13:45:56,10.375,26.283,13.175,1.790,9.73
485,26-Jul-2021 14:00:56,10.375,26.289,13.563,1.800,9.72
486,26-Jul-2021 14:15:56,10.375,26.271,13.712,1.790,9.70
487,26-Jul-2021 14:30:56,10.375,26.288,13.265,1.800,9.72
488,26-Jul-2021 14:45:56,10.375,26.299,13.116,1.790,9.74
489,26-Jul-2021 15:00:56,10.375,26.283,13.116,1.790,9.72
490,26-Jul-2021 15:15:56,10.375,26.304,13.056,1.790,9.72
491,26-Jul-2021 15:30:56,10.375,26.287,13.056,1.800,9.72
492,26-Jul-2021 15:45:56,10.375,26.296,13.056,1.790,9.73
493,26-Jul-2021 16:00:56,10.438,26.303,13.056,1.790,9.73
494,26-Jul-2021 16:15:56,10.375,26.291,13.056,1.790,9.74
495,26-Jul-2021 16:30:56,10.375,26.293,13.056,1.790,9.72
496,26-Jul-2021 16:45:56,10.375,26.293,13.026,1.800,9.72
497,26-Jul-2021 17:00:56,10.375,26.295,13.056,1.800,9.74
498,26-Jul-2021 17:15:56,10.438,26.270,13.056,1.800,9.73
499,26-Jul-2021 17:30:56,10.438,26.276,13.026,1.800,9.74
500,26-Jul-2021 17:45:56,10.438,26.272,12.966,1.800,9.74
501,26-Jul-2021 18:00:56,10.375,26.282,12.996,1.790,9.75
502,26-Jul-2021 18:15:56,10.375,26.287,12.996,1.800,9.75
503,26-Jul-2021 18:30:56,10.375,26.294,12.966,1.790,9.75
504,26-Jul-2021 18:45:56,10.375,26.303,12.907,1.790,9.76
505,26-Jul-2021 19:00:56,10.375,26.289,12.817,1.790,9.76
506,26-Jul-2021 19:15:56,10.375,26.306,12.847,1.790,9.76
507,26-Jul-2021 19:30:56,10.375,26.330,12.847,1.800,9.76
508,26-Jul-2021 19:45:56,10.375,26.359,12.817,1.800,9.76
509,26-Jul-2021 20:00:56,10.375,26.367,12.817,1.800,9.77
510,26-Jul-2021 20:15:56,10.375,26.351,12.788,1.790,9.77
511,26-Jul-2021 20:30:56,10.375,26.373,12.788,1.800,9.77
512,26-Jul-2021 20:45:56,10.375,26.361,12.788,1.800,9.77
513,26-Jul-2021 21:00:56,10.375,26.361,12.758,1.790,9.78
514,26-Jul-2021 21:15:56,10.438,26.388,12.788,1.790,9.80
515,26-Jul-2021 21:30:56,10.375,26.392,12.758,1.790,9.80
516,26-Jul-2021 21:45:56,10.438,26.397,12.758,1.800,9.78
517,26-Jul-2021 22:00:56,10.438,26.392,12.728,1.790,9.78
518,26-Jul-2021 22:15:56,10.438,26.410,12.728,1.790,9.78
519,26-Jul-2021 22:30:56,10.438,26.403,12.728,1.790,9.79
520,26-Jul-2021 22:45:56,10.438,26.409,12.698,1.790,9.78
521,26-Jul-2021 23:00:56,10.438,26.409,12.698,1.800,9.78
522,26-Jul-2021 23:15:56,10.438,26.412,12.698,1.790,9.77
523,26-Jul-2021 23:30:56,10.438,26.413,12.668,1.800,9.77
524,26-Jul-2021 23:45:56,10.375,26.412,12.698,1.790,9.78
525,27-Jul-2021 00:00:56,10.375,26.406,12.668,1.790,9.76
526,27-Jul-2021 00:15:56,10.375,26.402,12.668,1.800,9.76
527,27-Jul-2021 00:30:56,10.375,26.401,12.668,1.800,9.75
528,27-Jul-2021 00:45:56,10.375,26.403,12.668,1.790,9.76
529,27-Jul-2021 01:00:56,10.375,26.416,12.668,1.790,9.76
530,27-Jul-2021 01:15:56,10.375,26.412,12.639,1.790,9.77
531,27-Jul-2021 01:30:56,10.375,26.401,12.639,1.800,9.77
532,27-Jul-2021 01:45:56,10.375,26.413,12.639,1.800,9.76
533,27-Jul-2021 02:00:56,10.375,26.402,12.639,1.790,9.79
534,27-Jul-2021 02:15:56,10.438,26.409,12.609,1.790,9.79
535,27-Jul-2021 02:30:56,10.438,26.404,12.609,1.790,9.80
536,27-Jul-2021 02:45:56,10.438,26.387,12.609,1.790,9.81
537,27-Jul-2021 03:00:56,10.438,26.385,12.579,1.800,9.80
538,27-Jul-2021 03:15:56,10.438,26.391,12.609,1.790,9.80
539,27-Jul-2021 03:30:56,10.438,26.394,12.609,1.790,9.82
540,27-Jul-2021 03:45:56,10.438,26.394,12.609,1.790,9.82
541,27-Jul-2021 04:00:56,10.438,26.369,12.549,1.790,9.81
542,27-Jul-2021 04:15:56,10.438,26.381,12.579,1.790,9.79
543,27-Jul-2021 04:30:56,10.438,26.387,12.579,1.790,9.80
544,27-Jul-2021 04:45:56,10.375,26.388,12.549,1.790,9.79
545,27-Jul-2021 05:00:56,10.438,26.390,12.549,1.800,9.79
546,27-Jul-2021 05:15:56,10.438,26.389,12.549,1.790,9.80
547,27-Jul-2021 05:30:56,10.438,26.405,12.579,1.790,9.81
548,27-Jul-2021 05:45:56,10.438,26.393,12.549,1.790,9.81
549,27-Jul-2021 06:00:56,10.438,26.394,12.519,1.790,9.81
550,27-Jul-2021 06:15:56,10.438,26.395,12.549,1.800,9.81
551,27-Jul-2021 06:30:56,10.438,26.409,12.549,1.790,9.81
552,27-Jul-2021 06:45:56,10.375,26.410,12.549,1.790,9.80
553,27-Jul-2021 07:00:56,10.438,26.416,12.549,1.790,9.79
554,27-Jul-2021 07:15:56,10.438,26.419,12.579,1.790,9.79
555,27-Jul-2021 07:30:56,10.438,26.414,12.579,1.790,9.78
556,27-Jul-2021 07:45:56,10.375,26.411,12.579,1.790,9.77
557,27-Jul-2021 08:00:56,10.375,26.391,12.579,1.790,9.78
558,27-Jul-2021 08:15:56,10.438,26.397,12.609,1.790,9.79
559,27-Jul-2021 08:30:56,10.438,26.399,12.609,1.790,9.80
560,27-Jul-2021 08:45:56,10.438,26.405,12.639,1.790,9.80
561,27-Jul-2021 09:00:56,10.438,26.403,12.639,1.790,9.80
562,27-Jul-2021 09:15:56,10.438,26.386,12.639,1.790,9.81
563,27-Jul-2021 09:30:56,10.438,26.418,12.668,1.790,9.80
564,27-Jul-2021 09:45:56,10.438,26.415,12.698,1.780,9.80
565,27-Jul-2021 10:00:56,10.438,26.396,12.668,1.790,9.79
566,27-Jul-2021 10:15:56,10.438,26.397,12.668,1.790,9.80
567,27-Jul-2021 10:30:56,10.438,26.416,12.698,1.790,9.81
568,27-Jul-2021 10:45:56,10.438,26.424,12.698,1.790,9.80
569,27-Jul-2021 11:00:56,10.438,26.420,12.728,1.790,9.81
570,27-Jul-2021 11:15:56,10.438,26.416,12.728,1.780,9.82
571,27-Jul-2021 11:30:56,10.438,26.415,12.788,1.790,9.82
572,27-Jul-2021 11:45:56,10.438,26.425,12.877,1.790,9.82
573,27-Jul-2021 12:00:56,10.438,26.416,12.966,1.800,9.80
574,27-Jul-2021 12:15:56,10.438,26.413,12.966,1.800,9.82
575,27-Jul-2021 12:30:56,10.438,26.409,12.996,1.780,9.82
576,27-Jul-2021 12:45:56,10.438,26.405,13.056,1.790,9.82
577,27-Jul-2021 13:00:56,10.438,26.396,13.056,1.790,9.82
578,27-Jul-2021 13:15:56,10.438,26.402,13.116,1.790,9.83
579,27-Jul-2021 13:30:56,10.500,26.409,13.354,1.790,9.84
580,27-Jul-2021 13:45:56,10.500,26.413,12.996,1.790,9.82
581,27-Jul-2021 14:00:56,10.500,26.395,13.175,1.790,9.79
582,27-Jul-2021 14:15:56,10.500,26.401,13.414,1.790,9.80
583,27-Jul-2021 14:30:56,10.500,26.391,13.384,1.780,9.79
584,27-Jul-2021 14:45:56,10.500,26.409,13.056,1.790,9.78
585,27-Jul-2021 15:00:56,10.438,26.398,13.026,1.790,9.76
586,27-Jul-2021 15:15:56,10.500,26.388,12.996,1.790,9.78
587,27-Jul-2021 15:30:56,10.438,26.386,12.996,1.790,9.78
588,27-Jul-2021 15:45:56,10.500,26.373,12.996,1.790,9.78
589,27-Jul-2021 16:00:56,10.438,26.391,12.996,1.800,9.77
590,27-Jul-2021 16:15:56,10.500,26.385,12.966,1.790,9.77
591,27-Jul-2021 16:30:56,10.438,26.388,12.996,1.790,9.78
592,27-Jul-2021 16:45:56,10.438,26.384,12.996,1.790,9.80
593,27-Jul-2021 17:00:56,10.438,26.375,12.996,1.790,9.80
594,27-Jul-2021 17:15:56,10.500,26.384,12.996,1.790,9.78
595,27-Jul-2021 17:30:56,10.438,26.378,12.996,1.800,9.77
596,27-Jul-2021 17:45:56,10.500,26.376,12.996,1.790,9.78
597,27-Jul-2021 18:00:56,10.438,26.366,12.966,1.800,9.77
598,27-Jul-2021 18:15:56,10.500,26.369,12.996,1.790,9.79
599,27-Jul-2021 18:30:56,10.438,26.361,12.996,1.790,9.80
600,27-Jul-2021 18:45:56,10.438,26.367,12.996,1.800,9.79
601,27-Jul-2021 19:00:56,10.438,26.368,12.996,1.800,9.80
602,27-Jul-2021 19:15:56,10.438,26.368,12.877,1.790,9.80
603,27-Jul-2021 19:30:56,10.500,26.376,12.847,1.790,9.81
604,27-Jul-2021 19:45:56,10.438,26.371,12.847,1.790,9.79
605,27-Jul-2021 20:00:56,10.438,26.368,12.817,1.790,9.81
606,27-Jul-2021 20:15:56,10.438,26.371,12.788,1.800,9.81
607,27-Jul-2021 20:30:56,10.438,26.373,12.788,1.790,9.80
608,27-Jul-2021 20:45:56,10.500,26.378,12.817,1.790,9.81
609,27-Jul-2021 21:00:56,10.500,26.379,12.788,1.790,9.82
610,27-Jul-2021 21:15:56,10.438,26.385,12.788,1.790,9.82
611,27-Jul-2021 21:30:56,10.438,26.377,12.758,1.790,9.82
612,27-Jul-2021 21:45:56,10.438,26.387,12.758,1.800,9.82
613,27-Jul-2021 22:00:56,10.438,26.392,12.758,1.790,9.81
614,27-Jul-2021 22:15:56,10.438,26.393,12.728,1.790,9.82
615,27-Jul-2021 22:30:56,10.438,26.390,12.728,1.790,9.82
616,27-Jul-2021 22:45:56,10.438,26.383,12.728,1.790,9.82
617,27-Jul-2021 23:00:56,10.438,26.391,12.728,1.790,9.82
618,27-Jul-2021 23:15:56,10.438,26.393,12.698,1.790,9.80
619,27-Jul-2021 23:30:56,10.438,26.393,12.728,1.790,9.80
620,27-Jul-2021 23:45:56,10.438,26.401,12.698,1.790,9.79
621,28-Jul-2021 00:00:56,10.438,26.385,12.698,1.790,9.79
622,28-Jul-2021 00:15:56,10.438,26.388,12.698,1.800,9.80
623,28-Jul-2021 00:30:56,10.438,26.403,12.698,1.780,9.80
624,28-Jul-2021 00:45:56,10.438,26.393,12.698,1.790,9.79
625,28-Jul-2021 01:00:56,10.438,26.393,12.668,1.790,9.78
626,28-Jul-2021 01:15:56,10.438,26.379,12.668,1.790,9.79
627,28-Jul-2021 01:30:56,10.438,26.391,12.668,1.790,9.81
628,28-Jul-2021 01:45:56,10.438,26.384,12.639,1.790,9.82
629,28-Jul-2021 02:00:56,10.438,26.384,12.639,1.790,9.82
630,28-Jul-2021 02:15:56,10.438,26.381,12.609,1.790,9.82
631,28-Jul-2021 02:30:56,10.438,26.348,12.609,1.790,9.81
632,28-Jul-2021 02:45:56,10.438,26.398,12.639,1.790,9.81
633,28-Jul-2021 03:00:56,10.438,26.370,12.609,1.790,9.83
634,28-Jul-2021 03:15:56,10.438,26.387,12.639,1.780,9.82
635,28-Jul-2021 03:30:56,10.438,26.385,12.609,1.790,9.82
636,28-Jul-2021 03:45:56,10.438,26.388,12.609,1.790,9.81
637,28-Jul-2021 04:00:56,10.438,26.374,12.609,1.790,9.82
638,28-Jul-2021 04:15:56,10.438,26.372,12.609,1.790,9.82
639,28-Jul-2021 04:30:56,10.438,26.378,12.609,1.790,9.81
640,28-Jul-2021 04:45:56,10.438,26.377,12.609,1.790,9.78
641,28-Jul-2021 05:00:56,10.438,26.379,12.579,1.800,9.79
642,28-Jul-2021 05:15:56,10.438,26.353,12.579,1.790,9.80
643,28-Jul-2021 05:30:56,10.438,26.356,12.549,1.790,9.81
644,28-Jul-2021 05:45:56,10.438,26.356,12.549,1.790,9.80
645,28-Jul-2021 06:00:56,10.438,26.359,12.579,1.800,9.81
646,28-Jul-2021 06:15:56,10.438,26.357,12.549,1.790,9.81
647,28-Jul-2021 06:30:56,10.438,26.333,12.549,1.790,9.81
648,28-Jul-2021 06:45:56,10.438,26.373,12.549,1.790,9.83
649,28-Jul-2021 07:00:56,10.438,26.354,12.549,1.780,9.83
650,28-Jul-2021 07:15:56,10.438,26.382,12.549,1.790,9.83
651,28-Jul-2021 07:30:56,10.438,26.369,12.549,1.790,9.83
652,28-Jul-2021 07:45:56,10.438,26.336,12.549,1.790,9.83
653,28-Jul-2021 08:00:56,10.438,26.388,12.609,1.780,9.83
654,28-Jul-2021 08:15:56,10.438,26.370,12.609,1.790,9.83
655,28-Jul-2021 08:30:56,10.438,26.369,12.609,1.800,9.82
656,28-Jul-2021 08:45:56,10.438,26.371,12.609,1.790,9.82
657,28-Jul-2021 09:00:56,10.438,26.393,12.639,1.800,9.85
658,28-Jul-2021 09:15:56,10.438,26.379,12.668,1.790,9.84
659,28-Jul-2021 09:30:56,10.438,26.387,12.668,1.780,9.84
660,28-Jul-2021 09:45:56,10.438,26.387,12.698,1.790,9.84
661,28-Jul-2021 10:00:56,10.438,26.386,12.728,1.790,9.83
662,28-Jul-2021 10:15:56,10.438,26.378,12.728,1.800,9.83
663,28-Jul-2021 10:30:56,10.438,26.369,12.698,1.790,9.85
664,28-Jul-2021 10:45:56,10.438,26.379,12.728,1.790,9.86
665,28-Jul-2021 11:00:56,10.438,26.386,12.758,1.790,9.86
666,28-Jul-2021 11:15:56,10.438,26.387,12.758,1.790,9.87
667,28-Jul-2021 11:30:56,10.438,26.383,12.788,1.790,9.86
668,28-Jul-2021 11:45:56,10.438,26.362,12.758,1.790,9.86
669,28-Jul-2021 12:00:56,10.500,26.377,12.788,1.790,9.85
670,28-Jul-2021 12:15:56,10.500,26.375,12.847,1.790,9.85
671,28-Jul-2021 12:30:56,10.500,26.375,12.877,1.790,9.85
672,28-Jul-2021 12:45:56,10.500,26.378,12.966,1.790,9.86
673,28-Jul-2021 13:00:56,10.500,26.371,13.086,1.790,9.85
674,28-Jul-2021 13:15:56,10.500,26.383,13.145,1.780,9.84
675,28-Jul-2021 13:30:56,10.500,26.383,13.175,1.790,9.78
676,28-Jul-2021 13:45:56,10.500,26.350,13.145,1.790,9.81
677,28-Jul-2021 14:00:56,10.500,26.372,13.205,1.800,9.81
678,28-Jul-2021 14:15:56,10.500,26.364,13.145,1.790,9.80
679,28-Jul-2021 14:30:56,10.500,26.337,13.175,1.790,9.78
680,28-Jul-2021 14:45:56,10.500,26.344,12.996,1.790,9.81
681,28-Jul-2021 15:00:56,10.500,26.354,12.966,1.790,9.82
682,28-Jul-2021 15:15:56,10.500,26.335,12.966,1.790,9.77
683,28-Jul-2021 15:30:56,10.500,26.316,12.937,1.800,9.75
684,28-Jul-2021 15:45:56,10.438,26.358,12.966,1.790,9.76
685,28-Jul-2021 16:00:56,10.438,26.340,12.937,1.790,9.77
686,28-Jul-2021 16:15:56,10.438,26.354,12.966,1.800,9.77
687,28-Jul-2021 16:30:56,10.438,26.358,12.937,1.790,9.78
