Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_DO_8m_20210416

# Records,4825
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
3493,22-May-2021 21:25:15,8.875,26.463,12.937,1.860,8.13
3494,22-May-2021 21:40:15,8.875,26.462,12.966,1.860,8.13
3495,22-May-2021 21:55:15,8.875,26.468,12.847,1.860,8.13
3496,22-May-2021 22:10:15,8.875,26.457,12.937,1.850,8.13
3497,22-May-2021 22:25:15,8.875,26.469,12.937,1.870,8.15
3498,22-May-2021 22:40:15,8.875,26.461,12.907,1.860,8.15
3499,22-May-2021 22:55:15,8.875,26.465,12.907,1.860,8.13
3500,22-May-2021 23:10:15,8.938,26.462,12.907,1.860,8.11
3501,22-May-2021 23:25:15,8.938,26.454,12.937,1.860,8.11
3502,22-May-2021 23:40:15,8.875,26.458,12.788,1.860,8.11
3503,22-May-2021 23:55:15,8.875,26.448,12.907,1.860,8.11
3504,23-May-2021 00:10:15,8.875,26.457,12.937,1.850,8.14
3505,23-May-2021 00:25:15,8.875,26.446,12.907,1.860,8.13
3506,23-May-2021 00:40:15,8.875,26.456,12.907,1.860,8.14
3507,23-May-2021 00:55:15,8.938,26.436,12.877,1.850,8.15
3508,23-May-2021 01:10:15,8.938,26.426,12.877,1.860,8.14
3509,23-May-2021 01:25:15,8.938,26.439,12.877,1.860,8.13
3510,23-May-2021 01:40:15,8.938,26.445,12.877,1.860,8.11
3511,23-May-2021 01:55:15,8.938,26.443,12.877,1.860,8.10
3512,23-May-2021 02:10:15,8.938,26.426,12.877,1.860,8.10
3513,23-May-2021 02:25:15,8.938,26.427,12.877,1.860,8.09
3514,23-May-2021 02:40:15,8.938,26.413,12.817,1.870,8.09
3515,23-May-2021 02:55:15,8.938,26.429,12.877,1.870,8.10
3516,23-May-2021 03:10:15,8.875,26.431,12.788,1.860,8.10
3517,23-May-2021 03:25:15,8.875,26.422,12.847,1.860,8.10
3518,23-May-2021 03:40:15,8.875,26.418,12.847,1.860,8.09
3519,23-May-2021 03:55:15,8.875,26.423,12.847,1.860,8.10
3520,23-May-2021 04:10:15,8.875,26.410,12.817,1.860,8.10
3521,23-May-2021 04:25:15,8.875,26.432,12.847,1.860,8.11
3522,23-May-2021 04:40:15,8.875,26.413,12.817,1.860,8.10
3523,23-May-2021 04:55:15,8.875,26.425,12.817,1.860,8.11
3524,23-May-2021 05:10:15,8.875,26.409,12.817,1.860,8.10
3525,23-May-2021 05:25:15,8.875,26.430,12.817,1.850,8.11
3526,23-May-2021 05:40:15,8.875,26.439,12.817,1.860,8.11
3527,23-May-2021 05:55:15,8.875,26.433,12.817,1.850,8.13
3528,23-May-2021 06:10:15,8.875,26.428,12.788,1.860,8.13
3529,23-May-2021 06:25:15,8.938,26.436,12.788,1.850,8.13
3530,23-May-2021 06:40:15,8.938,26.427,12.788,1.850,8.13
3531,23-May-2021 06:55:15,8.938,26.408,12.788,1.860,8.16
3532,23-May-2021 07:10:15,8.938,26.442,12.847,1.850,8.15
3533,23-May-2021 07:25:15,8.938,26.427,12.847,1.860,8.13
3534,23-May-2021 07:40:15,8.938,26.445,12.937,1.860,8.12
3535,23-May-2021 07:55:15,8.938,26.441,12.996,1.850,8.12
3536,23-May-2021 08:10:15,8.938,26.447,13.086,1.860,8.11
3537,23-May-2021 08:25:15,8.938,26.431,13.116,1.860,8.11
3538,23-May-2021 08:40:15,8.938,26.417,13.175,1.860,8.14
3539,23-May-2021 08:55:15,8.938,26.451,13.324,1.860,8.15
3540,23-May-2021 09:10:15,8.938,26.438,13.354,1.850,8.15
3541,23-May-2021 09:25:15,8.938,26.453,13.354,1.860,8.10
3542,23-May-2021 09:40:15,8.938,26.452,13.324,1.860,8.10
3543,23-May-2021 09:55:15,8.875,26.430,13.354,1.860,8.12
3544,23-May-2021 10:10:15,8.875,26.447,13.414,1.850,8.14
3545,23-May-2021 10:25:15,8.875,26.441,13.473,1.860,8.13
3546,23-May-2021 10:40:15,8.875,26.434,13.294,1.860,8.14
3547,23-May-2021 10:55:15,8.875,26.442,13.324,1.860,8.13
3548,23-May-2021 11:10:15,8.875,26.426,13.324,1.860,8.13
3549,23-May-2021 11:25:15,8.875,26.409,13.294,1.860,8.13
3550,23-May-2021 11:40:15,8.875,26.434,13.354,1.850,8.13
3551,23-May-2021 11:55:15,8.875,26.415,13.294,1.860,8.12
3552,23-May-2021 12:10:15,8.875,26.437,13.414,1.860,8.12
3553,23-May-2021 12:25:15,8.938,26.426,13.622,1.850,8.17
3554,23-May-2021 12:40:15,8.938,26.418,13.741,1.850,8.13
3555,23-May-2021 12:55:15,8.938,26.405,13.891,1.860,8.15
3556,23-May-2021 13:10:15,9.000,26.419,13.920,1.850,8.15
3557,23-May-2021 13:25:15,8.938,26.406,13.920,1.860,8.16
3558,23-May-2021 13:40:15,9.000,26.414,13.950,1.850,8.17
3559,23-May-2021 13:55:15,9.000,26.417,13.891,1.860,8.17
3560,23-May-2021 14:10:15,9.000,26.400,13.831,1.850,8.17
3561,23-May-2021 14:25:15,9.000,26.408,13.950,1.850,8.17
3562,23-May-2021 14:40:15,9.000,26.393,13.920,1.850,8.15
3563,23-May-2021 14:55:15,9.000,26.388,13.950,1.860,8.16
3564,23-May-2021 15:10:15,9.000,26.408,13.950,1.860,8.16
3565,23-May-2021 15:25:15,9.000,26.381,13.920,1.860,8.13
3566,23-May-2021 15:40:15,8.938,26.368,13.920,1.870,8.13
3567,23-May-2021 15:55:15,8.938,26.392,13.920,1.860,8.14
3568,23-May-2021 16:10:15,8.938,26.379,13.771,1.870,8.12
3569,23-May-2021 16:25:15,8.938,26.382,13.950,1.870,8.11
3570,23-May-2021 16:40:15,8.938,26.383,13.920,1.860,8.10
3571,23-May-2021 16:55:15,9.000,26.373,13.950,1.860,8.12
3572,23-May-2021 17:10:15,8.938,26.384,13.950,1.870,8.10
3573,23-May-2021 17:25:15,8.938,26.370,13.920,1.860,8.10
3574,23-May-2021 17:40:15,8.938,26.373,13.920,1.850,8.10
3575,23-May-2021 17:55:15,8.938,26.374,13.950,1.850,8.11
3576,23-May-2021 18:10:15,8.875,26.375,13.950,1.860,8.10
3577,23-May-2021 18:25:15,9.000,26.360,13.950,1.860,8.12
3578,23-May-2021 18:40:15,9.000,26.379,13.950,1.850,8.17
3579,23-May-2021 18:55:15,9.063,26.375,13.950,1.850,8.19
3580,23-May-2021 19:10:15,9.063,26.376,13.652,1.860,8.18
3581,23-May-2021 19:25:15,9.063,26.379,13.324,1.850,8.18
3582,23-May-2021 19:40:15,9.063,26.378,13.056,1.860,8.15
3583,23-May-2021 19:55:15,9.063,26.381,12.966,1.850,8.12
3584,23-May-2021 20:10:15,9.000,26.384,12.937,1.850,8.12
3585,23-May-2021 20:25:15,9.000,26.398,12.937,1.860,8.13
3586,23-May-2021 20:40:15,8.938,26.390,12.907,1.860,8.13
3587,23-May-2021 20:55:15,8.938,26.392,12.907,1.860,8.12
3588,23-May-2021 21:10:15,8.938,26.388,12.847,1.850,8.12
3589,23-May-2021 21:25:15,8.938,26.393,12.907,1.860,8.12
3590,23-May-2021 21:40:15,8.875,26.389,12.907,1.860,8.13
3591,23-May-2021 21:55:15,8.875,26.410,12.937,1.860,8.12
3592,23-May-2021 22:10:15,8.875,26.392,12.877,1.860,8.16
3593,23-May-2021 22:25:15,8.938,26.403,12.877,1.860,8.15
3594,23-May-2021 22:40:15,8.938,26.397,12.877,1.860,8.15
3595,23-May-2021 22:55:15,8.938,26.401,12.788,1.850,8.13
3596,23-May-2021 23:10:15,8.938,26.405,12.877,1.860,8.14
3597,23-May-2021 23:25:15,8.938,26.412,12.877,1.850,8.15
3598,23-May-2021 23:40:15,8.875,26.412,12.877,1.860,8.13
3599,23-May-2021 23:55:15,8.875,26.401,12.847,1.860,8.12
3600,24-May-2021 00:10:15,8.875,26.410,12.847,1.860,8.13
3601,24-May-2021 00:25:15,8.875,26.400,12.847,1.860,8.13
3602,24-May-2021 00:40:15,8.875,26.414,12.817,1.850,8.13
3603,24-May-2021 00:55:15,8.875,26.402,12.847,1.860,8.13
3604,24-May-2021 01:10:15,8.875,26.413,12.847,1.850,8.15
3605,24-May-2021 01:25:15,8.875,26.409,12.847,1.860,8.15
3606,24-May-2021 01:40:15,8.875,26.408,12.847,1.860,8.16
3607,24-May-2021 01:55:15,8.938,26.404,12.817,1.850,8.18
3608,24-May-2021 02:10:15,8.938,26.380,12.788,1.850,8.19
3609,24-May-2021 02:25:15,8.938,26.406,12.817,1.850,8.19
3610,24-May-2021 02:40:15,8.938,26.393,12.788,1.850,8.22
3611,24-May-2021 02:55:15,9.000,26.408,12.817,1.850,8.24
3612,24-May-2021 03:10:15,9.000,26.402,12.817,1.850,8.25
3613,24-May-2021 03:25:15,9.000,26.411,12.788,1.850,8.24
3614,24-May-2021 03:40:15,9.000,26.394,12.788,1.850,8.23
3615,24-May-2021 03:55:15,9.000,26.406,12.788,1.860,8.16
3616,24-May-2021 04:10:15,9.000,26.394,12.758,1.860,8.11
3617,24-May-2021 04:25:15,9.000,26.399,12.788,1.850,8.10
3618,24-May-2021 04:40:15,9.000,26.388,12.788,1.860,8.11
3619,24-May-2021 04:55:15,9.000,26.400,12.728,1.870,8.11
3620,24-May-2021 05:10:15,9.000,26.391,12.758,1.860,8.11
3621,24-May-2021 05:25:15,8.938,26.401,12.758,1.850,8.12
3622,24-May-2021 05:40:15,8.938,26.400,12.758,1.860,8.12
3623,24-May-2021 05:55:15,8.938,26.401,12.758,1.860,8.11
3624,24-May-2021 06:10:15,8.938,26.393,12.758,1.860,8.12
3625,24-May-2021 06:25:15,8.938,26.388,12.728,1.860,8.13
3626,24-May-2021 06:40:15,8.938,26.412,12.758,1.860,8.13
3627,24-May-2021 06:55:15,8.875,26.400,12.758,1.850,8.12
3628,24-May-2021 07:10:15,8.875,26.417,12.788,1.860,8.13
3629,24-May-2021 07:25:15,8.875,26.416,12.817,1.850,8.12
3630,24-May-2021 07:40:15,8.938,26.418,12.788,1.860,8.13
3631,24-May-2021 07:55:15,8.938,26.418,12.966,1.850,8.13
3632,24-May-2021 08:10:15,8.875,26.409,13.116,1.860,8.12
3633,24-May-2021 08:25:15,8.938,26.430,13.324,1.860,8.13
3634,24-May-2021 08:40:15,9.000,26.426,13.414,1.850,8.14
3635,24-May-2021 08:55:15,8.875,26.425,13.294,1.860,8.16
3636,24-May-2021 09:10:15,8.875,26.434,13.354,1.850,8.17
3637,24-May-2021 09:25:15,8.875,26.427,13.354,1.860,8.16
3638,24-May-2021 09:40:15,8.938,26.427,13.443,1.860,8.16
3639,24-May-2021 09:55:15,9.000,26.417,13.414,1.860,8.17
3640,24-May-2021 10:10:15,9.000,26.426,13.384,1.860,8.18
3641,24-May-2021 10:25:15,9.063,26.440,13.443,1.860,8.18
3642,24-May-2021 10:40:15,8.938,26.430,13.503,1.860,8.18
3643,24-May-2021 10:55:15,9.000,26.412,13.861,1.850,8.18
3644,24-May-2021 11:10:15,9.000,26.439,13.861,1.860,8.18
3645,24-May-2021 11:25:15,9.000,26.429,13.652,1.860,8.19
3646,24-May-2021 11:40:15,9.000,26.430,13.384,1.860,8.17
3647,24-May-2021 11:55:15,9.000,26.441,13.682,1.860,8.17
3648,24-May-2021 12:10:15,9.000,26.434,13.920,1.860,8.15
3649,24-May-2021 12:25:15,9.063,26.443,13.950,1.860,8.13
3650,24-May-2021 12:40:15,9.000,26.438,13.920,1.860,8.11
3651,24-May-2021 12:55:15,9.000,26.437,13.920,1.860,8.12
3652,24-May-2021 13:10:15,9.000,26.432,13.503,1.850,8.12
3653,24-May-2021 13:25:15,9.000,26.440,13.145,1.850,8.11
3654,24-May-2021 13:40:15,9.000,26.426,13.116,1.860,8.14
3655,24-May-2021 13:55:15,9.000,26.424,13.086,1.860,8.14
3656,24-May-2021 14:10:15,9.063,26.432,13.175,1.850,8.13
3657,24-May-2021 14:25:15,9.063,26.425,13.265,1.860,8.11
3658,24-May-2021 14:40:15,9.000,26.419,13.086,1.850,8.12
3659,24-May-2021 14:55:15,9.000,26.434,13.145,1.860,8.11
3660,24-May-2021 15:10:15,9.000,26.418,13.235,1.850,8.11
3661,24-May-2021 15:25:15,9.000,26.431,13.861,1.860,8.12
3662,24-May-2021 15:40:15,9.000,26.420,13.950,1.860,8.12
3663,24-May-2021 15:55:15,9.000,26.409,13.891,1.860,8.12
3664,24-May-2021 16:10:15,9.063,26.414,13.920,1.860,8.11
3665,24-May-2021 16:25:15,9.000,26.406,13.920,1.860,8.12
3666,24-May-2021 16:40:15,8.938,26.419,13.861,1.860,8.11
3667,24-May-2021 16:55:15,9.000,26.415,13.771,1.860,8.13
3668,24-May-2021 17:10:15,8.938,26.404,13.920,1.860,8.13
3669,24-May-2021 17:25:15,9.000,26.389,13.920,1.870,8.13
3670,24-May-2021 17:40:15,9.000,26.419,13.771,1.850,8.14
3671,24-May-2021 17:55:15,8.938,26.404,13.831,1.860,8.14
3672,24-May-2021 18:10:15,9.000,26.419,13.652,1.850,8.15
3673,24-May-2021 18:25:15,8.938,26.418,13.592,1.860,8.13
3674,24-May-2021 18:40:15,8.938,26.399,13.145,1.860,8.13
3675,24-May-2021 18:55:15,8.938,26.416,13.205,1.860,8.13
3676,24-May-2021 19:10:15,8.938,26.412,13.086,1.860,8.14
3677,24-May-2021 19:25:15,8.875,26.404,12.937,1.860,8.14
3678,24-May-2021 19:40:15,8.875,26.425,12.966,1.860,8.15
3679,24-May-2021 19:55:15,8.875,26.410,12.847,1.850,8.15
3680,24-May-2021 20:10:15,8.875,26.424,12.907,1.850,8.15
3681,24-May-2021 20:25:15,8.875,26.423,12.728,1.860,8.15
3682,24-May-2021 20:40:15,8.875,26.440,12.877,1.850,8.16
3683,24-May-2021 20:55:15,8.875,26.438,12.877,1.860,8.19
3684,24-May-2021 21:10:15,8.938,26.430,12.847,1.850,8.19
3685,24-May-2021 21:25:15,8.938,26.448,12.847,1.850,8.20
3686,24-May-2021 21:40:15,8.938,26.454,12.877,1.850,8.22
3687,24-May-2021 21:55:15,8.938,26.459,12.877,1.860,8.22
3688,24-May-2021 22:10:15,8.938,26.440,12.788,1.850,8.19
3689,24-May-2021 22:25:15,8.938,26.445,12.847,1.860,8.15
3690,24-May-2021 22:40:15,8.938,26.444,12.847,1.850,8.16
3691,24-May-2021 22:55:15,8.938,26.464,12.847,1.860,8.17
3692,24-May-2021 23:10:15,8.938,26.449,12.847,1.860,8.15
3693,24-May-2021 23:25:15,8.938,26.460,12.847,1.850,8.15
3694,24-May-2021 23:40:15,8.938,26.456,12.847,1.860,8.15
3695,24-May-2021 23:55:15,9.000,26.460,12.817,1.860,8.17
3696,25-May-2021 00:10:15,8.938,26.451,12.847,1.860,8.15
3697,25-May-2021 00:25:15,9.000,26.461,12.847,1.860,8.14
3698,25-May-2021 00:40:15,9.000,26.459,12.817,1.860,8.11
3699,25-May-2021 00:55:15,9.000,26.459,12.847,1.860,8.11
3700,25-May-2021 01:10:15,9.000,26.452,12.788,1.860,8.11
3701,25-May-2021 01:25:15,9.000,26.465,12.817,1.860,8.12
3702,25-May-2021 01:40:15,8.938,26.457,12.788,1.860,8.12
3703,25-May-2021 01:55:15,8.938,26.469,12.817,1.860,8.13
3704,25-May-2021 02:10:15,8.938,26.460,12.817,1.860,8.13
3705,25-May-2021 02:25:15,8.938,26.460,12.817,1.860,8.13
3706,25-May-2021 02:40:15,8.875,26.451,12.817,1.860,8.14
3707,25-May-2021 02:55:15,8.875,26.438,12.788,1.860,8.14
3708,25-May-2021 03:10:15,8.938,26.459,12.817,1.860,8.15
3709,25-May-2021 03:25:15,8.938,26.456,12.788,1.860,8.14
3710,25-May-2021 03:40:15,8.938,26.455,12.788,1.860,8.16
3711,25-May-2021 03:55:15,8.938,26.449,12.788,1.860,8.17
3712,25-May-2021 04:10:15,8.875,26.458,12.788,1.860,8.18
3713,25-May-2021 04:25:15,8.938,26.460,12.817,1.850,8.16
3714,25-May-2021 04:40:15,8.875,26.456,12.788,1.860,8.15
3715,25-May-2021 04:55:15,8.938,26.445,12.758,1.860,8.14
3716,25-May-2021 05:10:15,8.875,26.454,12.758,1.860,8.14
3717,25-May-2021 05:25:15,8.938,26.446,12.758,1.860,8.14
3718,25-May-2021 05:40:15,8.875,26.462,12.788,1.850,8.15
3719,25-May-2021 05:55:15,8.875,26.458,12.758,1.850,8.16
3720,25-May-2021 06:10:15,8.875,26.461,12.758,1.860,8.16
3721,25-May-2021 06:25:15,8.875,26.473,12.728,1.850,8.15
3722,25-May-2021 06:40:15,8.875,26.463,12.728,1.860,8.17
3723,25-May-2021 06:55:15,8.875,26.466,12.758,1.850,8.17
3724,25-May-2021 07:10:15,8.875,26.463,12.758,1.850,8.16
3725,25-May-2021 07:25:15,8.875,26.459,12.758,1.860,8.16
3726,25-May-2021 07:40:15,8.875,26.467,12.817,1.860,8.15
3727,25-May-2021 07:55:15,8.875,26.465,12.877,1.850,8.17
3728,25-May-2021 08:10:15,8.938,26.472,13.026,1.850,8.17
3729,25-May-2021 08:25:15,8.938,26.468,13.145,1.850,8.17
3730,25-May-2021 08:40:15,8.938,26.476,13.414,1.850,8.17
3731,25-May-2021 08:55:15,8.938,26.470,13.563,1.850,8.18
3732,25-May-2021 09:10:15,9.000,26.479,13.443,1.850,8.17
3733,25-May-2021 09:25:15,9.000,26.475,13.473,1.850,8.17
3734,25-May-2021 09:40:15,9.000,26.472,13.503,1.860,8.15
3735,25-May-2021 09:55:15,9.000,26.482,13.741,1.850,8.14
3736,25-May-2021 10:10:15,8.938,26.489,13.920,1.850,8.13
3737,25-May-2021 10:25:15,8.938,26.484,13.950,1.860,8.13
3738,25-May-2021 10:40:15,8.938,26.488,13.920,1.860,8.14
3739,25-May-2021 10:55:15,8.938,26.476,13.920,1.860,8.15
3740,25-May-2021 11:10:15,8.938,26.482,13.920,1.860,8.16
3741,25-May-2021 11:25:15,9.000,26.477,13.920,1.850,8.17
3742,25-May-2021 11:40:15,9.000,26.478,13.920,1.860,8.17
3743,25-May-2021 11:55:15,9.000,26.482,13.920,1.850,8.17
3744,25-May-2021 12:10:15,9.000,26.477,13.920,1.860,8.18
3745,25-May-2021 12:25:15,9.000,26.466,13.920,1.850,8.19
3746,25-May-2021 12:40:15,9.000,26.482,13.950,1.850,8.19
3747,25-May-2021 12:55:15,9.000,26.478,13.950,1.850,8.15
3748,25-May-2021 13:10:15,9.000,26.471,13.920,1.860,8.14
3749,25-May-2021 13:25:15,9.000,26.459,13.950,1.860,8.13
3750,25-May-2021 13:40:15,9.000,26.453,13.920,1.860,8.13
3751,25-May-2021 13:55:15,9.000,26.472,13.950,1.860,8.13
3752,25-May-2021 14:10:15,9.000,26.475,13.950,1.860,8.15
3753,25-May-2021 14:25:15,9.063,26.471,13.950,1.850,8.15
3754,25-May-2021 14:40:15,9.000,26.460,13.950,1.850,8.16
3755,25-May-2021 14:55:15,9.063,26.472,13.950,1.850,8.17
3756,25-May-2021 15:10:15,9.063,26.469,13.950,1.850,8.19
3757,25-May-2021 15:25:15,9.125,26.454,13.950,1.850,8.15
3758,25-May-2021 15:40:15,9.125,26.440,13.950,1.860,8.13
3759,25-May-2021 15:55:15,9.063,26.453,13.950,1.860,8.12
3760,25-May-2021 16:10:15,9.063,26.448,13.592,1.870,8.13
3761,25-May-2021 16:25:15,9.000,26.449,13.920,1.860,8.12
3762,25-May-2021 16:40:15,9.000,26.451,13.950,1.860,8.12
3763,25-May-2021 16:55:15,8.938,26.439,13.920,1.850,8.15
3764,25-May-2021 17:10:15,8.938,26.425,13.920,1.850,8.14
3765,25-May-2021 17:25:15,8.938,26.429,13.950,1.850,8.16
3766,25-May-2021 17:40:15,9.000,26.440,13.950,1.860,8.14
3767,25-May-2021 17:55:15,8.938,26.424,13.920,1.860,8.15
3768,25-May-2021 18:10:15,9.000,26.417,13.920,1.870,8.15
3769,25-May-2021 18:25:15,8.938,26.439,13.771,1.850,8.14
3770,25-May-2021 18:40:15,8.938,26.436,13.771,1.850,8.14
3771,25-May-2021 18:55:15,8.938,26.425,13.741,1.850,8.15
3772,25-May-2021 19:10:15,8.875,26.424,12.728,1.860,8.16
3773,25-May-2021 19:25:15,8.875,26.439,12.728,1.860,8.16
3774,25-May-2021 19:40:15,8.875,26.445,12.698,1.860,8.16
3775,25-May-2021 19:55:15,8.875,26.438,12.639,1.860,8.16
3776,25-May-2021 20:10:15,8.938,26.437,12.609,1.850,8.17
3777,25-May-2021 20:25:15,8.938,26.442,12.579,1.860,8.17
3778,25-May-2021 20:40:15,8.875,26.435,12.519,1.860,8.17
3779,25-May-2021 20:55:15,8.938,26.447,12.490,1.850,8.17
3780,25-May-2021 21:10:15,8.875,26.448,12.490,1.860,8.17
3781,25-May-2021 21:25:15,8.875,26.440,12.519,1.850,8.18
3782,25-May-2021 21:40:15,8.875,26.449,12.549,1.860,8.17
3783,25-May-2021 21:55:15,8.875,26.434,12.519,1.870,8.17
3784,25-May-2021 22:10:15,8.875,26.451,12.519,1.860,8.16
3785,25-May-2021 22:25:15,8.875,26.432,12.490,1.860,8.16
3786,25-May-2021 22:40:15,8.875,26.453,12.549,1.860,8.17
3787,25-May-2021 22:55:15,8.875,26.456,12.519,1.850,8.18
3788,25-May-2021 23:10:15,8.938,26.446,12.519,1.860,8.20
3789,25-May-2021 23:25:15,8.938,26.436,12.490,1.850,8.21
3790,25-May-2021 23:40:15,8.938,26.442,12.490,1.850,8.20
3791,25-May-2021 23:55:15,8.938,26.453,12.519,1.850,8.19
3792,26-May-2021 00:10:15,8.938,26.446,12.490,1.850,8.15
3793,26-May-2021 00:25:15,8.938,26.447,12.519,1.860,8.15
3794,26-May-2021 00:40:15,8.938,26.436,12.490,1.850,8.15
3795,26-May-2021 00:55:15,8.938,26.452,12.519,1.850,8.15
3796,26-May-2021 01:10:15,8.938,26.436,12.490,1.850,8.16
3797,26-May-2021 01:25:15,8.938,26.442,12.490,1.860,8.17
3798,26-May-2021 01:40:15,8.938,26.426,12.460,1.860,8.20
3799,26-May-2021 01:55:15,8.938,26.444,12.490,1.860,8.19
3800,26-May-2021 02:10:15,8.938,26.429,12.490,1.860,8.19
3801,26-May-2021 02:25:15,8.938,26.441,12.490,1.860,8.16
3802,26-May-2021 02:40:15,9.000,26.434,12.519,1.860,8.14
3803,26-May-2021 02:55:15,9.000,26.437,12.490,1.860,8.12
3804,26-May-2021 03:10:15,9.000,26.443,12.519,1.860,8.12
3805,26-May-2021 03:25:15,9.000,26.438,12.519,1.860,8.12
3806,26-May-2021 03:40:15,8.938,26.422,12.519,1.860,8.12
3807,26-May-2021 03:55:15,8.938,26.429,12.490,1.860,8.13
3808,26-May-2021 04:10:15,8.875,26.413,12.490,1.860,8.14
3809,26-May-2021 04:25:15,8.875,26.435,12.519,1.860,8.14
3810,26-May-2021 04:40:15,8.875,26.439,12.519,1.860,8.14
3811,26-May-2021 04:55:15,8.875,26.433,12.490,1.860,8.16
3812,26-May-2021 05:10:15,8.875,26.429,12.490,1.860,8.16
3813,26-May-2021 05:25:15,8.875,26.436,12.490,1.850,8.17
3814,26-May-2021 05:40:15,8.938,26.425,12.490,1.860,8.17
3815,26-May-2021 05:55:15,8.875,26.446,12.490,1.850,8.15
3816,26-May-2021 06:10:15,8.938,26.425,12.490,1.850,8.15
3817,26-May-2021 06:25:15,8.875,26.432,12.490,1.860,8.14
3818,26-May-2021 06:40:15,8.875,26.418,12.490,1.860,8.14
3819,26-May-2021 06:55:15,8.875,26.432,12.490,1.860,8.16
3820,26-May-2021 07:10:15,8.875,26.427,12.490,1.860,8.16
3821,26-May-2021 07:25:15,8.875,26.436,12.519,1.860,8.16
3822,26-May-2021 07:40:15,8.875,26.436,12.490,1.860,8.16
3823,26-May-2021 07:55:15,8.875,26.440,12.490,1.860,8.16
3824,26-May-2021 08:10:15,8.875,26.425,12.519,1.850,8.17
3825,26-May-2021 08:25:15,8.875,26.438,12.549,1.860,8.17
3826,26-May-2021 08:40:15,8.875,26.431,12.519,1.860,8.19
3827,26-May-2021 08:55:15,8.875,26.439,12.609,1.850,8.20
3828,26-May-2021 09:10:15,8.875,26.433,12.519,1.860,8.18
3829,26-May-2021 09:25:15,8.875,26.447,12.549,1.850,8.17
3830,26-May-2021 09:40:15,8.875,26.440,12.519,1.860,8.17
3831,26-May-2021 09:55:15,8.875,26.441,12.519,1.860,8.17
3832,26-May-2021 10:10:15,8.875,26.439,11.685,1.860,8.17
3833,26-May-2021 10:25:15,8.938,26.444,12.728,1.860,8.18
3834,26-May-2021 10:40:15,8.938,26.432,12.758,1.850,8.18
3835,26-May-2021 10:55:15,8.938,26.436,12.817,1.850,8.19
3836,26-May-2021 11:10:15,8.938,26.432,12.907,1.850,8.19
3837,26-May-2021 11:25:15,8.938,26.439,12.966,1.860,8.18
3838,26-May-2021 11:40:15,8.938,26.432,12.966,1.860,8.17
3839,26-May-2021 11:55:15,8.938,26.425,13.026,1.850,8.16
3840,26-May-2021 12:10:15,8.938,26.432,13.116,1.870,8.16
3841,26-May-2021 12:25:15,9.000,26.422,13.116,1.860,8.16
3842,26-May-2021 12:40:15,9.000,26.407,13.026,1.860,8.17
3843,26-May-2021 12:55:15,8.938,26.428,13.026,1.860,8.15
3844,26-May-2021 13:10:15,8.938,26.434,13.056,1.860,8.14
3845,26-May-2021 13:25:15,8.938,26.433,13.086,1.860,8.14
3846,26-May-2021 13:40:15,8.938,26.417,13.056,1.850,8.15
3847,26-May-2021 13:55:15,8.938,26.416,13.145,1.850,8.16
3848,26-May-2021 14:10:15,9.000,26.406,13.116,1.860,8.16
3849,26-May-2021 14:25:15,9.000,26.394,13.116,1.850,8.17
3850,26-May-2021 14:40:15,9.000,26.408,13.145,1.850,8.14
3851,26-May-2021 14:55:15,9.000,26.392,13.354,1.850,8.14
3852,26-May-2021 15:10:15,9.000,26.397,13.205,1.860,8.14
3853,26-May-2021 15:25:15,9.000,26.390,13.116,1.860,8.13
3854,26-May-2021 15:40:15,9.000,26.392,13.086,1.860,8.15
3855,26-May-2021 15:55:15,9.063,26.384,13.116,1.850,8.14
3856,26-May-2021 16:10:15,9.000,26.369,13.086,1.860,8.15
3857,26-May-2021 16:25:15,9.000,26.383,13.116,1.860,8.15
3858,26-May-2021 16:40:15,9.000,26.383,13.056,1.860,8.15
3859,26-May-2021 16:55:15,9.000,26.380,13.056,1.850,8.16
