Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20210416

# Records,13736
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
8197,10-Jul-2021 21:33:26,28.375,-55.072,12.758,3.620,25.91
8198,10-Jul-2021 21:48:26,28.375,-55.072,12.758,3.450,25.90
8199,10-Jul-2021 22:03:26,28.375,-55.072,12.728,3.570,25.90
8200,10-Jul-2021 22:18:26,28.375,-55.072,12.728,3.660,25.88
8201,10-Jul-2021 22:33:26,28.313,-55.073,12.728,3.660,25.85
8202,10-Jul-2021 22:48:26,28.313,-55.073,12.728,3.700,25.82
8203,10-Jul-2021 23:03:26,28.313,-55.073,12.728,3.790,25.79
8204,10-Jul-2021 23:18:26,28.250,-55.073,12.728,3.810,25.76
8205,10-Jul-2021 23:33:26,28.250,-55.073,12.728,3.890,25.74
8206,10-Jul-2021 23:48:26,28.188,-55.074,12.728,4.020,25.71
8207,11-Jul-2021 00:03:26,28.188,-55.074,12.698,3.940,25.68
8208,11-Jul-2021 00:18:26,28.125,-55.075,12.698,4.070,25.66
8209,11-Jul-2021 00:33:26,28.125,-55.075,12.698,4.060,25.64
8210,11-Jul-2021 00:48:26,28.125,-55.075,12.698,4.070,25.63
8211,11-Jul-2021 01:03:26,28.125,-55.075,12.698,4.040,25.60
8212,11-Jul-2021 01:18:26,28.063,-55.075,12.728,3.850,25.58
8213,11-Jul-2021 01:33:26,28.063,-55.075,12.698,3.940,25.56
8214,11-Jul-2021 01:48:26,28.063,-55.075,12.698,4.030,25.53
8215,11-Jul-2021 02:03:26,28.000,-55.076,12.698,3.880,25.52
8216,11-Jul-2021 02:18:26,28.000,-55.076,12.668,3.760,25.49
8217,11-Jul-2021 02:33:26,27.938,-55.076,12.668,3.640,25.47
8218,11-Jul-2021 02:48:26,27.875,-55.077,12.668,3.870,25.42
8219,11-Jul-2021 03:03:26,27.875,-55.077,12.668,3.920,25.40
8220,11-Jul-2021 03:18:26,27.875,-55.077,12.639,3.830,25.37
8221,11-Jul-2021 03:33:26,27.813,-55.078,12.639,3.700,25.34
8222,11-Jul-2021 03:48:26,27.813,-55.078,12.639,3.650,25.30
8223,11-Jul-2021 04:03:26,27.750,-55.034,12.668,3.750,25.26
8224,11-Jul-2021 04:18:26,27.750,-54.988,12.639,3.750,25.23
8225,11-Jul-2021 04:33:26,27.688,-55.079,12.639,3.740,25.18
8226,11-Jul-2021 04:48:26,27.625,-55.080,12.609,3.750,25.15
8227,11-Jul-2021 05:03:26,27.563,-55.080,12.639,3.760,25.11
8228,11-Jul-2021 05:18:26,27.563,-55.080,12.609,3.710,25.08
8229,11-Jul-2021 05:33:26,27.563,-55.080,12.609,3.580,25.05
8230,11-Jul-2021 05:48:26,27.500,-55.081,12.609,3.800,25.01
8231,11-Jul-2021 06:03:26,27.438,-55.081,12.639,3.890,24.99
8232,11-Jul-2021 06:18:26,27.438,-55.081,12.579,3.920,24.98
8233,11-Jul-2021 06:33:26,27.438,-55.081,12.579,3.970,24.96
8234,11-Jul-2021 06:48:26,27.375,-55.082,12.579,4.230,24.93
8235,11-Jul-2021 07:03:26,27.375,-55.082,12.579,4.660,24.91
8236,11-Jul-2021 07:18:26,27.375,-55.082,12.609,5.010,24.90
8237,11-Jul-2021 07:33:26,27.375,-55.082,12.609,5.430,24.89
8238,11-Jul-2021 07:48:26,27.375,-55.082,12.609,5.710,24.87
8239,11-Jul-2021 08:03:26,27.375,-55.082,12.639,5.840,24.86
8240,11-Jul-2021 08:18:26,27.375,-55.082,12.668,6.010,24.85
8241,11-Jul-2021 08:33:26,27.375,-55.082,12.698,6.460,24.85
8242,11-Jul-2021 08:48:26,27.375,-55.082,12.668,6.900,24.85
8243,11-Jul-2021 09:03:26,27.438,-55.081,12.698,7.200,24.87
8244,11-Jul-2021 09:18:26,27.438,-55.081,12.698,7.520,24.86
8245,11-Jul-2021 09:33:26,27.438,-55.081,12.758,7.780,24.86
8246,11-Jul-2021 09:48:26,27.500,-55.081,12.847,8.380,24.85
8247,11-Jul-2021 10:03:26,27.500,-55.081,12.877,8.880,24.82
8248,11-Jul-2021 10:18:26,27.438,-55.081,12.847,8.470,24.81
8249,11-Jul-2021 10:33:26,27.438,-54.848,12.877,8.300,24.71
8250,11-Jul-2021 10:48:26,27.438,-55.081,12.847,8.050,24.87
8251,11-Jul-2021 11:03:26,27.438,-55.081,12.877,8.610,24.81
8252,11-Jul-2021 11:18:26,27.500,-55.081,12.907,8.790,24.64
8253,11-Jul-2021 11:33:26,27.375,-55.082,12.996,9.630,24.62
8254,11-Jul-2021 11:48:26,27.375,-55.082,13.056,11.040,24.72
8255,11-Jul-2021 12:03:26,27.438,-55.081,13.175,12.600,24.72
8256,11-Jul-2021 12:18:26,27.500,-55.081,13.235,12.750,24.58
8257,11-Jul-2021 12:33:26,27.438,-55.081,13.205,13.430,24.50
8258,11-Jul-2021 12:48:26,27.375,-55.082,13.175,13.300,24.55
8259,11-Jul-2021 13:03:26,27.375,-55.082,13.145,13.620,24.58
8260,11-Jul-2021 13:18:26,27.375,-43.462,13.235,14.930,24.62
8261,11-Jul-2021 13:33:26,27.438,-55.081,13.801,16.650,24.73
8262,11-Jul-2021 13:48:26,27.563,-55.080,13.801,16.830,24.76
8263,11-Jul-2021 14:03:26,27.625,-55.080,13.801,16.920,24.80
8264,11-Jul-2021 14:18:26,27.688,-55.079,13.831,16.640,24.76
8265,11-Jul-2021 14:33:26,27.750,-55.078,13.831,15.000,24.65
8266,11-Jul-2021 14:48:26,27.750,-55.078,13.831,15.900,24.88
8267,11-Jul-2021 15:03:26,27.813,-55.078,13.831,16.150,25.06
8268,11-Jul-2021 15:18:26,27.875,-55.077,13.801,15.830,25.15
8269,11-Jul-2021 15:33:26,28.000,-51.781,13.831,15.230,25.27
8270,11-Jul-2021 15:48:26,28.125,-55.075,13.831,15.580,25.39
8271,11-Jul-2021 16:03:26,28.188,-55.074,13.831,13.730,25.48
8272,11-Jul-2021 16:18:26,28.313,-55.073,13.831,13.770,25.54
8273,11-Jul-2021 16:33:26,28.438,-55.072,13.831,15.230,25.51
8274,11-Jul-2021 16:48:26,28.438,-55.072,13.831,14.620,25.49
8275,11-Jul-2021 17:03:26,28.438,-54.971,13.831,12.710,25.47
8276,11-Jul-2021 17:18:26,28.375,-55.072,13.831,13.230,25.45
8277,11-Jul-2021 17:33:26,28.375,-55.072,13.831,11.530,25.51
8278,11-Jul-2021 17:48:26,28.375,-55.072,13.831,11.470,25.60
8279,11-Jul-2021 18:03:26,28.438,-55.072,13.831,11.700,25.61
8280,11-Jul-2021 18:18:26,28.500,-55.071,13.831,11.690,25.61
8281,11-Jul-2021 18:33:26,28.500,-55.071,13.771,9.400,25.68
8282,11-Jul-2021 18:48:26,28.563,-55.070,13.831,10.800,25.81
8283,11-Jul-2021 19:03:26,28.625,-55.070,13.831,10.140,25.88
8284,11-Jul-2021 19:18:26,28.688,-55.069,13.831,9.020,25.95
8285,11-Jul-2021 19:33:26,28.750,-55.068,13.801,6.430,25.97
8286,11-Jul-2021 19:48:26,28.625,-55.070,12.847,5.100,25.98
8287,11-Jul-2021 20:03:26,28.625,-55.070,12.847,4.360,26.02
8288,11-Jul-2021 20:18:26,28.688,-55.069,12.817,3.880,26.06
8289,11-Jul-2021 20:33:26,28.813,-55.068,12.817,3.760,26.03
8290,11-Jul-2021 20:48:26,28.875,-55.067,12.788,3.360,26.06
8291,11-Jul-2021 21:03:26,28.938,-55.067,12.788,2.920,26.25
8292,11-Jul-2021 21:18:26,29.063,-55.065,12.788,2.940,26.36
8293,11-Jul-2021 21:33:26,29.125,-55.065,12.758,3.220,26.60
8294,11-Jul-2021 21:48:26,29.125,-55.065,12.758,3.410,26.65
8295,11-Jul-2021 22:03:26,29.125,-55.065,12.758,3.580,26.62
8296,11-Jul-2021 22:18:26,29.063,-55.065,12.758,3.460,26.57
8297,11-Jul-2021 22:33:26,29.063,-55.065,12.758,3.510,26.57
8298,11-Jul-2021 22:48:26,29.000,-55.066,12.758,3.600,26.57
8299,11-Jul-2021 23:03:26,29.063,-55.065,12.758,3.790,26.55
8300,11-Jul-2021 23:18:26,29.000,-55.066,12.758,3.720,26.52
8301,11-Jul-2021 23:33:26,29.000,-55.066,12.728,3.540,26.49
8302,11-Jul-2021 23:48:26,29.000,-55.066,12.728,3.400,26.47
8303,12-Jul-2021 00:03:26,28.938,-55.067,12.728,3.580,26.46
8304,12-Jul-2021 00:18:26,28.938,-55.067,12.728,3.480,26.44
8305,12-Jul-2021 00:33:26,28.875,-55.067,12.728,3.470,26.42
8306,12-Jul-2021 00:48:26,28.875,-55.067,12.728,3.500,26.40
8307,12-Jul-2021 01:03:26,28.813,-55.068,12.698,3.490,26.37
8308,12-Jul-2021 01:18:26,28.813,-55.068,12.698,3.710,26.34
8309,12-Jul-2021 01:33:26,28.813,-55.068,12.728,3.560,26.31
8310,12-Jul-2021 01:48:26,28.750,-55.068,12.698,3.620,26.29
8311,12-Jul-2021 02:03:26,28.750,-55.068,12.698,3.490,26.26
8312,12-Jul-2021 02:18:26,28.688,-55.069,12.698,3.530,26.23
8313,12-Jul-2021 02:33:26,28.688,-55.069,12.668,3.510,26.20
8314,12-Jul-2021 02:48:26,28.688,-55.069,12.668,3.510,26.18
8315,12-Jul-2021 03:03:26,28.625,-55.070,12.668,3.480,26.16
8316,12-Jul-2021 03:18:26,28.625,-55.070,12.668,3.560,26.13
8317,12-Jul-2021 03:33:26,28.563,-55.070,12.668,3.610,26.11
8318,12-Jul-2021 03:48:26,28.563,-55.070,12.668,3.590,26.08
8319,12-Jul-2021 04:03:26,28.563,-55.070,12.639,3.600,26.06
8320,12-Jul-2021 04:18:26,28.500,-55.071,12.639,3.500,26.04
8321,12-Jul-2021 04:33:26,28.500,-55.071,12.639,3.420,26.01
8322,12-Jul-2021 04:48:26,28.500,-55.071,12.639,3.250,25.99
8323,12-Jul-2021 05:03:26,28.438,-55.072,12.639,3.410,25.96
8324,12-Jul-2021 05:18:26,28.438,-55.072,12.639,3.440,25.94
8325,12-Jul-2021 05:33:26,28.375,-55.072,12.639,3.400,25.91
8326,12-Jul-2021 05:48:26,28.375,-55.072,12.609,3.470,25.88
8327,12-Jul-2021 06:03:26,28.375,-55.072,12.609,3.470,25.86
8328,12-Jul-2021 06:18:26,28.313,-55.073,12.609,3.350,25.84
8329,12-Jul-2021 06:33:26,28.313,-55.073,12.609,3.540,25.81
8330,12-Jul-2021 06:48:26,28.250,-55.073,12.609,3.930,25.77
8331,12-Jul-2021 07:03:26,28.250,-55.073,12.579,4.380,25.75
8332,12-Jul-2021 07:18:26,28.188,-55.074,12.609,4.610,25.74
8333,12-Jul-2021 07:33:26,28.188,-55.074,12.609,4.670,25.72
8334,12-Jul-2021 07:48:26,28.188,-55.074,12.639,4.780,25.70
8335,12-Jul-2021 08:03:26,28.188,-55.074,12.639,4.910,25.69
8336,12-Jul-2021 08:18:26,28.188,-55.074,12.639,4.980,25.68
8337,12-Jul-2021 08:33:26,28.188,-55.074,12.639,5.570,25.67
8338,12-Jul-2021 08:48:26,28.250,-55.073,12.668,6.190,25.69
8339,12-Jul-2021 09:03:26,28.250,-55.073,12.639,6.260,25.69
8340,12-Jul-2021 09:18:26,28.313,-55.073,12.698,6.850,25.70
8341,12-Jul-2021 09:33:26,28.313,-55.073,12.758,7.960,25.70
8342,12-Jul-2021 09:48:26,28.313,-55.073,12.728,7.920,25.71
8343,12-Jul-2021 10:03:26,28.375,-55.072,12.728,7.310,25.73
8344,12-Jul-2021 10:18:26,28.375,-55.072,12.758,7.010,25.71
8345,12-Jul-2021 10:33:26,28.313,-55.073,12.788,6.930,25.72
8346,12-Jul-2021 10:48:26,28.313,-55.073,12.877,8.570,25.75
8347,12-Jul-2021 11:03:26,28.375,-3.107,12.877,9.090,25.81
8348,12-Jul-2021 11:18:26,28.438,-55.072,13.026,10.900,25.85
8349,12-Jul-2021 11:33:26,28.500,-55.071,13.145,12.030,25.90
8350,12-Jul-2021 11:48:26,28.563,-55.070,13.145,11.610,25.93
8351,12-Jul-2021 12:03:26,28.563,-55.070,13.116,12.120,25.93
8352,12-Jul-2021 12:18:26,28.625,-55.070,13.056,10.920,25.82
8353,12-Jul-2021 12:33:26,28.563,-55.070,13.116,11.240,25.76
8354,12-Jul-2021 12:48:26,28.500,-55.071,13.116,11.060,25.76
8355,12-Jul-2021 13:03:26,28.500,-55.071,13.235,12.780,25.81
8356,12-Jul-2021 13:18:26,28.500,-55.071,13.205,12.980,25.83
8357,12-Jul-2021 13:33:26,28.563,-55.070,13.384,13.950,25.90
8358,12-Jul-2021 13:48:26,28.688,-55.069,13.414,14.660,25.96
8359,12-Jul-2021 14:03:26,28.688,-55.069,13.294,12.390,25.93
8360,12-Jul-2021 14:18:26,28.750,-55.068,13.294,13.430,25.94
8361,12-Jul-2021 14:33:26,28.813,-55.068,13.592,15.250,26.01
8362,12-Jul-2021 14:48:26,29.000,-55.066,13.801,16.610,26.08
8363,12-Jul-2021 15:03:26,29.000,-55.066,13.592,16.130,25.89
8364,12-Jul-2021 15:18:26,28.875,-55.067,13.861,13.190,25.74
8365,12-Jul-2021 15:33:26,28.813,-55.068,13.831,15.210,25.86
8366,12-Jul-2021 15:48:26,28.813,-55.068,13.861,15.230,25.83
8367,12-Jul-2021 16:03:26,28.750,-55.068,13.801,10.560,25.81
8368,12-Jul-2021 16:18:26,28.688,-55.069,13.831,10.700,25.90
8369,12-Jul-2021 16:33:26,28.813,-55.068,13.831,12.450,26.01
8370,12-Jul-2021 16:48:26,28.813,-55.068,13.831,11.530,26.02
8371,12-Jul-2021 17:03:26,28.813,-55.068,13.831,9.720,26.05
8372,12-Jul-2021 17:18:26,28.813,15.384,13.861,6.560,26.14
8373,12-Jul-2021 17:33:26,28.875,15.384,13.861,6.350,26.18
8374,12-Jul-2021 17:48:26,28.938,15.384,13.831,10.360,26.28
8375,12-Jul-2021 18:03:26,29.125,15.382,13.831,12.570,26.34
8376,12-Jul-2021 18:18:26,29.188,15.402,13.861,13.050,26.36
8377,12-Jul-2021 18:33:26,29.125,15.397,13.861,11.460,26.37
8378,12-Jul-2021 18:48:26,29.125,15.399,13.861,12.180,26.28
8379,12-Jul-2021 19:03:26,29.125,15.369,13.861,9.880,26.29
8380,12-Jul-2021 19:18:26,29.063,15.400,13.861,9.340,26.26
8381,12-Jul-2021 19:33:26,29.063,15.380,13.056,7.330,26.40
8382,12-Jul-2021 19:48:26,29.125,15.384,13.145,6.700,26.46
8383,12-Jul-2021 20:03:26,29.125,15.385,12.907,6.090,26.49
8384,12-Jul-2021 20:18:26,29.063,15.385,12.847,5.040,26.54
8385,12-Jul-2021 20:33:26,29.063,15.376,12.847,4.500,26.57
8386,12-Jul-2021 20:48:26,29.125,15.406,12.817,3.800,26.53
8387,12-Jul-2021 21:03:26,29.125,15.327,12.847,3.470,26.53
8388,12-Jul-2021 21:18:26,29.125,15.350,12.817,3.300,26.48
8389,12-Jul-2021 21:33:26,29.188,15.383,12.817,3.490,26.47
8390,12-Jul-2021 21:48:26,29.313,15.374,12.817,3.170,26.49
8391,12-Jul-2021 22:03:26,29.250,15.341,12.788,3.260,26.70
8392,12-Jul-2021 22:18:26,29.250,15.415,12.817,3.570,26.78
8393,12-Jul-2021 22:33:26,29.188,15.410,12.788,3.720,26.76
8394,12-Jul-2021 22:48:26,29.250,15.394,12.788,3.830,26.75
8395,12-Jul-2021 23:03:26,29.188,15.407,12.758,3.730,26.73
8396,12-Jul-2021 23:18:26,29.188,15.392,12.788,3.870,26.71
8397,12-Jul-2021 23:33:26,29.125,15.414,12.758,3.850,26.68
8398,12-Jul-2021 23:48:26,29.125,15.411,12.758,3.840,26.66
8399,13-Jul-2021 00:03:26,29.125,15.397,12.758,3.740,26.64
8400,13-Jul-2021 00:18:26,29.125,15.412,12.758,3.770,26.61
8401,13-Jul-2021 00:33:26,29.063,15.403,12.758,3.830,26.58
8402,13-Jul-2021 00:48:26,29.063,15.416,12.758,3.720,26.55
8403,13-Jul-2021 01:03:26,29.000,15.410,12.728,3.760,26.51
8404,13-Jul-2021 01:18:26,28.938,15.389,12.758,3.640,26.49
8405,13-Jul-2021 01:33:26,28.938,15.365,12.728,3.830,26.46
8406,13-Jul-2021 01:48:26,28.938,15.381,12.728,3.840,26.42
8407,13-Jul-2021 02:03:26,28.875,15.389,12.728,3.910,26.39
8408,13-Jul-2021 02:18:26,28.875,15.408,12.728,4.020,26.36
8409,13-Jul-2021 02:33:26,28.813,15.418,12.728,3.900,26.35
8410,13-Jul-2021 02:48:26,28.813,15.408,12.698,3.930,26.32
8411,13-Jul-2021 03:03:26,28.750,15.403,12.698,3.800,26.30
8412,13-Jul-2021 03:18:26,28.750,15.376,12.698,3.680,26.29
8413,13-Jul-2021 03:33:26,28.750,15.381,12.698,3.790,26.27
8414,13-Jul-2021 03:48:26,28.750,15.351,12.698,3.680,26.25
8415,13-Jul-2021 04:03:26,28.688,15.379,12.698,3.710,26.22
8416,13-Jul-2021 04:18:26,28.688,15.328,12.698,3.700,26.19
8417,13-Jul-2021 04:33:26,28.688,15.358,12.698,3.690,26.15
8418,13-Jul-2021 04:48:26,28.625,15.375,12.668,3.760,26.11
8419,13-Jul-2021 05:03:26,28.563,15.381,12.668,3.740,26.08
8420,13-Jul-2021 05:18:26,28.500,15.362,12.668,3.840,26.04
8421,13-Jul-2021 05:33:26,28.500,15.353,12.668,3.760,26.02
8422,13-Jul-2021 05:48:26,28.438,15.356,12.668,3.720,25.98
8423,13-Jul-2021 06:03:26,28.438,15.347,12.639,3.660,25.96
8424,13-Jul-2021 06:18:26,28.438,15.379,12.639,3.770,25.94
8425,13-Jul-2021 06:33:26,28.375,15.369,12.639,3.970,25.90
8426,13-Jul-2021 06:48:26,28.375,15.356,12.639,4.230,25.88
8427,13-Jul-2021 07:03:26,28.313,15.370,12.639,4.480,25.87
8428,13-Jul-2021 07:18:26,28.313,15.385,12.639,4.600,25.84
8429,13-Jul-2021 07:33:26,28.313,15.360,12.609,4.670,25.83
8430,13-Jul-2021 07:48:26,28.313,15.354,12.639,4.850,25.80
8431,13-Jul-2021 08:03:26,28.250,15.365,12.639,4.940,25.79
8432,13-Jul-2021 08:18:26,28.250,15.365,12.668,4.900,25.77
8433,13-Jul-2021 08:33:26,28.250,15.334,12.668,5.360,25.76
8434,13-Jul-2021 08:48:26,28.313,15.359,12.698,6.010,25.78
8435,13-Jul-2021 09:03:26,28.313,15.361,12.668,6.490,25.79
8436,13-Jul-2021 09:18:26,28.375,15.372,12.698,6.600,25.79
8437,13-Jul-2021 09:33:26,28.375,15.355,12.698,6.610,25.78
8438,13-Jul-2021 09:48:26,28.375,15.304,12.698,6.640,25.76
8439,13-Jul-2021 10:03:26,28.375,15.323,12.728,6.820,25.72
8440,13-Jul-2021 10:18:26,28.313,15.325,12.698,6.950,25.72
8441,13-Jul-2021 10:33:26,28.313,15.327,12.728,6.350,25.72
8442,13-Jul-2021 10:48:26,28.250,15.223,12.728,6.180,25.77
8443,13-Jul-2021 11:03:26,28.313,15.227,12.698,6.320,25.71
8444,13-Jul-2021 11:18:26,28.250,15.328,12.698,6.430,25.60
8445,13-Jul-2021 11:33:26,28.188,15.443,12.728,6.600,25.49
8446,13-Jul-2021 11:48:26,28.188,15.294,12.758,7.670,25.38
8447,13-Jul-2021 12:03:26,28.250,15.353,12.758,7.930,25.13
8448,13-Jul-2021 12:18:26,28.125,15.281,12.758,8.260,25.14
8449,13-Jul-2021 12:33:26,28.000,15.256,12.788,8.860,25.19
8450,13-Jul-2021 12:48:26,27.938,15.291,12.877,10.240,25.17
8451,13-Jul-2021 13:03:26,27.938,15.300,12.877,10.320,25.17
8452,13-Jul-2021 13:18:26,28.188,15.287,13.116,12.960,25.01
8453,13-Jul-2021 13:33:26,28.313,15.287,13.205,15.430,25.30
8454,13-Jul-2021 13:48:26,28.438,15.297,13.235,16.280,25.35
8455,13-Jul-2021 14:03:26,28.563,15.319,13.503,16.330,25.66
8456,13-Jul-2021 14:18:26,28.813,15.342,13.741,16.760,25.53
8457,13-Jul-2021 14:33:26,28.938,15.363,13.831,16.450,25.60
8458,13-Jul-2021 14:48:26,28.938,15.398,13.831,16.430,25.78
8459,13-Jul-2021 15:03:26,28.938,15.426,13.861,16.240,25.81
8460,13-Jul-2021 15:18:26,28.875,15.375,13.861,16.300,25.90
8461,13-Jul-2021 15:33:26,28.875,15.447,13.861,16.090,26.04
8462,13-Jul-2021 15:48:26,29.000,15.355,13.831,15.590,26.12
8463,13-Jul-2021 16:03:26,28.938,15.352,13.175,9.520,26.21
8464,13-Jul-2021 16:18:26,28.875,15.407,13.026,6.890,26.09
8465,13-Jul-2021 16:33:26,28.938,15.374,13.145,6.440,26.07
8466,13-Jul-2021 16:48:26,29.375,15.380,13.861,12.390,26.48
8467,13-Jul-2021 17:03:26,29.625,15.411,13.861,13.450,26.68
8468,13-Jul-2021 17:18:26,29.750,15.500,13.861,13.800,26.84
8469,13-Jul-2021 17:33:26,29.750,15.394,13.861,11.100,26.82
8470,13-Jul-2021 17:48:26,29.688,15.476,13.861,12.270,26.87
8471,13-Jul-2021 18:03:26,29.750,15.520,13.861,11.640,26.95
8472,13-Jul-2021 18:18:26,29.750,15.408,13.861,11.370,26.90
8473,13-Jul-2021 18:33:26,29.813,15.440,13.861,11.560,26.92
8474,13-Jul-2021 18:48:26,29.813,15.523,13.861,10.980,26.94
8475,13-Jul-2021 19:03:26,29.813,15.506,13.861,9.640,26.98
8476,13-Jul-2021 19:18:26,29.813,15.516,13.861,7.810,26.96
8477,13-Jul-2021 19:33:26,29.688,15.441,12.966,6.490,27.08
8478,13-Jul-2021 19:48:26,29.625,15.384,12.907,6.070,27.08
8479,13-Jul-2021 20:03:26,29.625,15.397,12.907,6.090,27.08
8480,13-Jul-2021 20:18:26,29.625,15.429,12.847,5.190,27.06
8481,13-Jul-2021 20:33:26,29.563,15.460,12.847,4.410,27.03
8482,13-Jul-2021 20:48:26,29.563,15.368,12.847,4.080,27.03
8483,13-Jul-2021 21:03:26,29.500,15.369,12.817,3.870,27.01
8484,13-Jul-2021 21:18:26,29.500,15.373,12.817,3.670,26.97
8485,13-Jul-2021 21:33:26,29.438,15.463,12.788,3.800,26.94
8486,13-Jul-2021 21:48:26,29.438,15.418,12.788,3.810,26.92
8487,13-Jul-2021 22:03:26,29.375,15.422,12.817,3.790,26.91
8488,13-Jul-2021 22:18:26,29.375,15.393,12.788,3.890,26.90
8489,13-Jul-2021 22:33:26,29.375,15.466,12.788,3.920,26.91
8490,13-Jul-2021 22:48:26,29.375,15.460,12.788,3.890,26.88
8491,13-Jul-2021 23:03:26,29.313,15.364,12.788,3.820,26.85
8492,13-Jul-2021 23:18:26,29.313,15.373,12.758,3.810,26.82
8493,13-Jul-2021 23:33:26,29.313,15.390,12.758,3.630,26.80
8494,13-Jul-2021 23:48:26,29.250,15.367,12.758,3.590,26.77
8495,14-Jul-2021 00:03:26,29.250,15.381,12.758,3.600,26.74
8496,14-Jul-2021 00:18:26,29.250,15.469,12.758,3.790,26.71
8497,14-Jul-2021 00:33:26,29.188,15.445,12.758,3.740,26.68
8498,14-Jul-2021 00:48:26,29.125,15.454,12.728,3.760,26.64
8499,14-Jul-2021 01:03:26,29.125,15.452,12.728,3.770,26.62
8500,14-Jul-2021 01:18:26,29.063,15.448,12.728,3.720,26.59
8501,14-Jul-2021 01:33:26,29.063,15.459,12.728,3.760,26.55
8502,14-Jul-2021 01:48:26,29.000,15.437,12.728,3.780,26.53
8503,14-Jul-2021 02:03:26,28.938,15.431,12.728,3.860,26.50
8504,14-Jul-2021 02:18:26,28.938,15.452,12.728,3.840,26.47
8505,14-Jul-2021 02:33:26,28.938,15.456,12.728,3.840,26.44
8506,14-Jul-2021 02:48:26,28.875,15.436,12.728,3.870,26.41
8507,14-Jul-2021 03:03:26,28.875,15.437,12.698,3.880,26.39
8508,14-Jul-2021 03:18:26,28.875,15.425,12.698,3.690,26.37
8509,14-Jul-2021 03:33:26,28.875,15.443,12.698,3.670,26.33
8510,14-Jul-2021 03:48:26,28.813,15.436,12.668,3.660,26.30
8511,14-Jul-2021 04:03:26,28.813,15.423,12.698,3.720,26.28
8512,14-Jul-2021 04:18:26,28.688,15.417,12.668,3.850,26.25
8513,14-Jul-2021 04:33:26,28.688,15.446,12.668,3.870,26.23
8514,14-Jul-2021 04:48:26,28.625,15.441,12.668,3.850,26.20
8515,14-Jul-2021 05:03:26,28.625,15.409,12.668,3.890,26.15
8516,14-Jul-2021 05:18:26,28.625,15.446,12.668,3.890,26.12
8517,14-Jul-2021 05:33:26,28.563,15.433,12.668,3.920,26.09
8518,14-Jul-2021 05:48:26,28.500,15.437,12.639,3.870,26.05
8519,14-Jul-2021 06:03:26,28.500,15.434,12.668,3.890,26.01
8520,14-Jul-2021 06:18:26,28.438,15.427,12.639,3.920,25.97
8521,14-Jul-2021 06:33:26,28.438,15.442,12.639,3.970,25.94
8522,14-Jul-2021 06:48:26,28.375,15.456,12.609,4.150,25.92
8523,14-Jul-2021 07:03:26,28.313,15.433,12.639,4.260,25.88
8524,14-Jul-2021 07:18:26,28.250,-55.073,12.609,4.700,25.86
8525,14-Jul-2021 07:33:26,28.313,-55.073,12.639,5.290,25.83
8526,14-Jul-2021 07:48:26,28.250,-55.073,12.639,5.420,25.83
8527,14-Jul-2021 08:03:26,28.250,-55.073,12.609,5.180,25.81
8528,14-Jul-2021 08:18:26,28.250,-55.073,12.609,5.050,25.79
8529,14-Jul-2021 08:33:26,28.250,-55.073,12.668,5.490,25.79
8530,14-Jul-2021 08:48:26,28.250,-55.073,12.668,6.110,25.79
8531,14-Jul-2021 09:03:26,28.313,-55.073,12.639,6.090,25.80
8532,14-Jul-2021 09:18:26,28.375,-55.072,12.698,6.670,25.82
8533,14-Jul-2021 09:33:26,28.375,-55.072,12.698,6.850,25.85
8534,14-Jul-2021 09:48:26,28.438,-55.072,12.698,6.890,25.88
8535,14-Jul-2021 10:03:26,28.500,-55.071,12.728,7.050,25.91
8536,14-Jul-2021 10:18:26,28.500,-55.071,12.698,7.380,25.96
8537,14-Jul-2021 10:33:26,28.563,-55.070,12.788,7.790,26.10
8538,14-Jul-2021 10:48:26,28.625,-55.070,12.758,7.930,26.06
