"x","cast","Reservoir","Site","DateTime","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","YellowSubstances_ugL","TotalConc_ugL","Transmission","Depth_m","Temp_degC","RFU_525nm","RFU_570nm","RFU_610nm","RFU_370nm","RFU_590nm","RFU_470nm"
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:47,8.87,1.11,0.44,0,0.07,10.42,100,6.9,10.1,7.83,2.97,14.85,14.82,14.61,30.91
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:49,9.41,1.13,0.26,0,0.05,10.79,100,7.02,10.2,7.68,2.97,15.24,15.08,14.87,31.67
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:51,9.35,1.06,0.41,0,0.07,10.82,100,7.17,10.18,8.01,2.96,15.01,15.45,14.77,32.32
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:54,9.46,1.1,0.32,0,0.08,10.88,100,7.29,10.03,7.91,3.03,15.15,15.54,14.93,32.35
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:56,8.8,1.09,0.4,0,0.12,10.29,100,7.47,9.93,7.8,2.95,14.6,15.16,14.5,30.91
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:38:59,9.7,1.28,0.56,0,0.07,11.54,100,7.6,9.91,8.76,3.26,16.34,16.39,16.25,34.2
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:01,10.04,1.24,0.45,0,0.06,11.73,100,7.68,9.99,8.64,3.36,16.47,16.56,16.08,34.71
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:03,10.11,1.2,0.54,0,0.04,11.85,100,7.82,10.08,8.81,3.16,16.36,16.56,16.18,35.14
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:06,11.02,1.33,0.61,0,0,12.97,100,7.99,10.03,9.53,3.53,17.79,17.65,17.48,38.14
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:08,12.22,1.45,0.66,0,0,14.33,100,8.08,10.02,10.39,3.78,19.6,18.98,18.92,42.43
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:11,12.36,1.42,0.62,0,0,14.4,100,8.2,10.06,10.38,3.78,19.47,19.36,18.92,42.58
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:13,13.28,1.59,0.68,0,0,15.56,100,8.31,10.04,11.19,4.06,21.28,20.49,20.38,46.09
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:15,13.91,1.74,0.85,0,0,16.5,100,8.47,9.95,12.06,4.34,22.58,21.62,21.79,48.96
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:18,14.58,1.77,0.85,0,0,17.2,100,8.62,9.92,12.5,4.4,23.28,22.74,22.42,51.04
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:20,17.24,2.03,0.77,0,0,20.04,100,8.83,9.89,14.1,5.07,26.82,26.49,25.51,59.34
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:22,19.48,2.19,0.65,0,0,22.32,100,8.91,9.87,15.41,5.42,29.35,30.41,27.8,65.73
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:25,16.2,1.96,0.72,0,0,18.89,100,8.78,9.93,13.37,4.81,25.47,25.23,24.35,55.66
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:27,15.83,1.96,0.73,0,0,18.51,100,8.85,9.95,13.18,4.72,25.13,24.94,24,54.37
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:30,16.16,1.98,0.71,0,0,18.86,100,8.95,9.93,13.4,4.68,25.37,25.6,24.52,55.31
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:32,14.96,2.1,0.6,0,0.03,17.65,100,8.96,9.95,12.59,4.75,24.97,24.16,23.63,51.2
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:34,13.9,1.9,0.63,0,0.04,16.43,100,8.97,10.1,11.88,4.36,23.04,22.62,22.17,47.93
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:37,14.12,1.88,0.67,0,0.01,16.68,100,8.97,10.2,12.05,4.28,23.23,22.73,22.25,48.62
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:39,14.65,2.16,0.57,0,0.06,17.38,100,8.98,10.3,12.53,4.71,25.37,24.06,23.18,50.39
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:41,14.07,2.03,0.68,0,0.09,16.78,100,8.98,10.39,12.33,4.59,23.77,23.56,22.98,49.14
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:44,14.02,1.93,0.65,0,0.07,16.6,100,8.98,10.45,12.09,4.36,23.19,23.12,22.58,48.62
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:46,14.76,2.05,0.67,0,0.05,17.48,100,8.98,10.51,12.64,4.73,24.5,24.14,23.5,51.03
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:49,14.33,2.07,0.69,0,0,17.09,100,8.98,10.57,12.32,4.55,24.18,23.09,23.31,49.34
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:51,14.34,2.05,0.63,0,0.04,17.02,100,8.99,10.63,12.26,4.71,24.16,23.37,23.05,49.39
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:53,14.53,2.01,0.65,0,0.03,17.2,100,8.99,10.71,12.4,4.59,24.23,23.58,23.01,50.05
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:56,14.96,2.03,0.55,0,0,17.53,100,8.99,10.79,12.36,4.66,24.81,23.75,23.02,50.74
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:39:58,14.66,2.05,0.47,0,0.02,17.18,100,8.99,10.83,12.08,4.5,24.55,23.4,22.9,49.6
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:01,14.54,2.11,0.48,0,0.02,17.12,100,9,10.89,12.09,4.52,24.94,23.27,22.75,49.25
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:03,14.17,2.01,0.52,0,0.06,16.7,100,9,10.95,11.96,4.44,23.99,23.15,22.38,48.53
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:05,14.13,2.01,0.46,0,0.05,16.61,100,9,10.99,11.78,4.49,24.03,22.87,22.11,48.08
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:08,14.1,2.04,0.5,0,0.07,16.64,100,9,11.01,11.91,4.56,24.16,23.08,22.26,48.28
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:10,14.39,2.17,0.41,0,0.06,16.97,100,9.01,10.98,12.02,4.59,25.29,23.43,22.57,48.84
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:12,14.37,2.09,0.46,0,0.05,16.93,100,9.01,10.91,11.98,4.57,24.67,23.23,22.61,48.82
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:15,14.23,2.05,0.46,0,0.06,16.73,100,9.01,10.85,11.88,4.53,24.41,23.11,22.22,48.42
"20220620_FCR_50.txt","28","FCR",50,2022-06-20 14:40:17,14.28,2.05,0.5,0,0.08,16.84,100,9.02,10.83,12.06,4.5,24.24,23.45,22.69,48.95
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:15,4.85,44.71,0,0,0,49.56,81.55,0.21,26.32,37.36,34.44,215.67,39.61,187.19,30.94
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:17,4.97,44.44,0,0,0,49.41,81.86,0.29,26.33,37.76,34.39,214.7,39.75,185.89,31.11
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:20,5.06,44.59,0,0,0,49.66,82.26,0.4,26.34,37.98,33.68,215.33,40.03,186.89,31.44
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:22,5.06,44.77,0,0,0,49.84,82.25,0.48,26.35,38.03,34.44,215.01,40.53,188.67,31.35
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:25,5.06,44.41,0,0,0,49.47,82.38,0.53,26.33,37.38,34.23,214,40.4,186.55,31.21
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:27,4.98,44.92,0,0,0,49.9,82.31,0.6,26.35,37.71,34.25,216.96,40.61,187.94,31.17
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:29,5.01,45.29,0,0,0,50.3,82.97,0.65,26.36,37.92,34.86,218.26,40.64,189.97,31.5
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:32,4.88,45.12,0,0,0,50.01,82.19,0.7,26.35,38.02,34.73,216.98,40.63,189.48,30.88
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:34,4.95,45.41,0,0,0,50.35,82.01,0.72,26.34,37.76,35.01,219.42,40.49,189.73,31.44
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:37,4.99,44.75,0,0,0,49.74,82.55,0.76,26.3,37.79,34.34,215.44,40.48,187.94,31.11
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:39,4.92,44.8,0,0,0,49.72,82.11,0.79,26.27,38.33,34.48,215.21,39.96,188.42,31
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:41,4.99,45.68,0,0,0,50.68,83.09,0.82,26.25,38.3,35.05,221.05,40.96,190.55,31.58
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:44,5.18,45.79,0,0,0,50.97,82.24,0.86,26.24,38.57,35.2,221.67,41.67,191.06,32.03
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:46,5.28,45.31,0,0,0,50.59,83.18,0.93,26.2,37.87,34.81,217.74,41.52,191.09,32.22
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:48,5.07,44.37,0,0,0,49.44,82.62,1,26.22,37.46,34.33,213.77,40.63,186.37,31.11
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:51,5.09,43.66,0,0,0,48.74,81.69,1.05,26.23,37.08,33.41,210.11,40.15,183.85,30.89
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:53,5.13,43.9,0,0,0,49.03,82.23,1.09,26.23,37.3,33.49,210.97,40.71,185.16,30.98
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:56,5.01,44.21,0,0,0,49.22,81.79,1.11,26.19,37.14,34.05,213.25,40.57,185.4,30.85
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:27:58,4.96,43.26,0,0,0,48.22,81.79,1.13,26.18,36.66,33.29,206.85,39.96,183.39,30.22
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:00,5.05,42.79,0,0,0.04,47.84,82.82,1.15,26.16,36.74,33.08,204.82,40.51,181.4,30.53
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:03,4.83,40.92,0,0,0.03,45.75,83.13,1.2,25.81,35.01,31.45,197.4,38.73,172.15,29.1
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:05,4.61,38.31,0,0,0.16,42.92,85.31,1.24,24.46,33.72,30.05,185.18,37.58,161.16,28.49
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:08,4.78,35.69,0,0,0.23,40.47,90.21,1.27,23.35,32.86,28.28,171.28,36.33,152.42,28.73
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:10,4.63,30.84,0.24,0,0.39,35.71,94.73,1.31,23.52,30.9,25.02,149.85,34.26,131.68,28.88
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:12,2.34,26.13,2.27,0,0.57,30.74,96.75,1.32,23.9,30.68,22.91,126.95,32.75,114.03,30.38
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:15,0.59,22.23,3.85,0,0.71,26.67,100,1.35,24,30.34,20.4,107.24,31.5,100.33,31.62
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:17,1.04,21.61,3.43,0,0.67,26.08,100,1.37,24.03,29.17,20.22,106.84,30.59,94.97,30.65
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:19,0.45,18.82,3.52,0,0.73,22.79,100,1.44,23.9,26.64,17.93,91.3,28.37,85.54,28.75
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:22,0,15.25,2.81,0,0.76,18.06,100,1.51,23.31,22.26,14.72,73.7,24.21,69.71,22.92
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:24,0,13.58,2.13,0,0.81,15.7,100,1.54,22.65,19.23,12.57,65.78,22.23,61.77,19.85
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:27,0,14.8,2.37,0,0.8,17.17,100,1.58,22.52,20.55,13.84,71.82,23.46,66.9,21.45
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:29,0,14.29,2.5,0,0.8,16.79,100,1.6,22.4,20.78,13.72,69.43,23.32,65,21.57
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:31,0,13.21,2.22,0,0.79,15.42,100,1.63,22.42,18.88,12.42,64.29,21.86,60.23,20.07
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:34,0,11.72,1.94,0,0.79,13.65,100,1.64,22.55,17.05,10.78,57.17,20.28,53.8,18.33
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:36,0,11.48,1.78,0,0.83,13.26,100,1.69,22.31,16.44,10.89,56.57,20.16,51.97,17.9
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:38,0,11.3,1.77,0,0.82,13.07,100,1.72,22.23,16.35,10.88,55.73,19.94,51.18,17.67
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:41,0,9.57,1.43,0,0.8,11.01,100,1.84,22.11,14.04,9.28,47.14,17.91,44.02,15.48
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:43,0,7.86,0.97,0,0.79,8.83,100,1.88,21.51,11.38,7.34,38.93,15.65,36.39,12.85
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:46,0,7.7,0.89,0,0.8,8.59,100,1.92,20.79,11.24,7.18,37.93,15.52,35.83,12.39
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:48,0,6.69,0.79,0,0.76,7.48,100,2.01,20.65,9.92,6.35,33.13,14.18,31.57,11.4
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:50,0,6.8,0.94,0,0.78,7.74,100,2.05,20.69,10.44,6.6,33.61,14.66,32.34,12.18
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:53,0.02,6.73,0.83,0,0.78,7.57,100,2.1,20.54,10.04,6.4,33.43,14.42,31.74,11.77
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:55,0.08,6.83,0.96,0,0.76,7.86,100,2.14,20.48,10.43,6.75,34.27,14.67,32.09,12.46
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:28:57,0,6.7,0.95,0,0.77,7.65,100,2.17,20.4,10.31,6.57,32.93,14.51,32.21,12.14
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:00,0.08,7.74,0.96,0,0.73,8.79,100,2.19,20.31,11.1,7.39,38.23,15,36.08,12.51
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:02,1.09,17.31,0.93,0,0.46,19.33,100,2.23,20.44,18.86,15.67,82.69,20.85,76.3,16.63
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:05,2.76,44.33,0.79,0,0,47.88,100,2.29,20.34,40.85,38.78,209.51,37.89,186.9,27.04
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:07,2.72,41.98,0.93,0,0.04,45.63,100,2.31,20.2,39.43,35.61,197.45,37.56,178.88,26.76
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:09,3.2,44.37,0.67,0,0.04,48.24,100,2.36,19.7,40.99,38.66,208.89,39.54,188.35,27.87
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:12,3.93,46.41,0.34,0,0.01,50.69,100,2.38,19.12,42.41,40.08,219.8,41.29,195.66,29.24
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:14,3.88,40.02,0.21,0,0.16,44.11,100,2.46,18.85,37.14,34.13,189.94,37.68,169.84,27.56
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:17,3.11,37.09,0.87,0,0.29,41.06,100,2.52,18.62,36,31.75,174.54,36.84,160.02,28.11
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:19,3.55,33.83,0.66,0,0.44,38.05,100,2.58,18.49,33.4,30.06,160.33,36.22,146.17,28.76
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:21,4.82,31.28,0.02,0,0.5,36.13,100,2.67,18.14,30.94,26.75,151.14,35.64,134.05,29.6
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:24,3.72,28.1,0.71,0,0.64,32.52,100,2.69,18.24,29.31,24.8,133.14,34.26,124.14,29.22
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:26,4.08,26.13,0.54,0,0.68,30.74,100,2.73,18.29,27.62,23.12,124.95,33.35,115.4,29.23
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:28,4.24,20.89,0.31,0,0.73,25.44,100,2.78,18.12,23.05,18.49,101.75,29.8,92.79,27.42
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:31,3.8,19.81,0.61,0,0.8,24.22,100,2.83,18.21,22.65,17.98,95.68,29.53,89.45,27.52
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:33,4.08,19.01,0.45,0,0.81,23.53,100,2.87,18,21.87,16.93,92.61,29.19,85.68,27.53
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:36,3.61,17.06,0.69,0,0.83,21.37,100,2.92,17.59,20.54,15.61,82.9,27.7,78.19,26.66
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:38,3.36,14.42,0.56,0,0.83,18.34,100,2.98,17.22,17.91,13,70.53,25.11,66.85,24.39
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:40,3.77,14.72,0.17,0,0.79,18.65,100,3.04,16.75,17.4,13.68,73.16,24.81,66.49,23.67
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:43,3.75,13.5,0.27,0,0.78,17.52,100,3.09,15.95,16.55,12.42,66.77,23.91,62.53,23.59
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:45,3.08,12.77,0.54,0,0.8,16.39,100,3.1,15.32,16.18,11.89,62.53,23.11,59.91,22.58
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:47,3.88,13.48,0.12,0,0.79,17.48,100,3.14,15.73,16.34,12.54,67.63,23.94,61.3,23.4
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:50,3.48,12.46,0.18,0,0.78,16.12,100,3.18,15.82,15.32,11.41,61.77,22.62,57.83,22.01
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:52,3.36,12.36,0.26,0,0.77,15.99,100,3.22,15.75,15.32,11.7,61.43,22.44,57.21,21.89
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:55,3.17,12.32,0.27,0,0.8,15.76,100,3.26,15.51,15.24,11.5,60.75,22.42,57.34,21.5
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:57,2.6,11.27,0.52,0.09,0.82,14.47,100,3.31,15.08,14.84,10.65,54.72,21.54,54.37,20.94
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:29:59,3.26,10.96,0.16,0,0.75,14.38,100,3.35,15.15,13.83,10.03,54.63,20.87,51.46,20.51
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:02,3.18,11.71,0.24,0,0.78,15.13,100,3.4,15.41,14.61,10.88,57.9,21.7,54.81,21.02
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:04,2.92,10.38,0.21,0,0.75,13.51,100,3.47,15.08,13.23,9.72,51.85,19.96,48.71,19.36
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:07,2.9,11.02,0.34,0,0.78,14.25,100,3.52,14.63,14.1,10.38,54.56,20.95,51.8,20.32
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:09,2.88,10.85,0.32,0,0.76,14.04,100,3.55,15.11,13.87,10.41,54.24,20.56,50.47,19.95
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:11,3.16,11.19,0.14,0,0.76,14.49,100,3.6,15,13.93,10.5,55.81,20.98,52.02,20.25
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:14,3.1,10.71,0.13,0,0.76,13.94,100,3.64,14.2,13.46,10.04,53.67,20.45,49.88,19.78
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:16,3.06,10.39,0.15,0,0.76,13.59,100,3.67,14.18,13.2,9.95,52.16,20.2,48.51,19.65
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:18,3.05,10.84,0.15,0,0.77,14.04,100,3.72,14.04,13.58,10.33,54.08,20.64,50.56,19.85
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:21,2.86,10.58,0.21,0,0.8,13.66,100,3.79,13.38,13.47,10.06,52.55,20.57,49.71,19.68
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:23,2.65,9.9,0.28,0,0.81,12.83,100,3.84,13.21,12.95,9.27,48.86,19.96,47.28,19.17
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:26,3.1,9.84,0.11,0,0.8,13.05,100,3.87,13.53,12.77,9.26,49.46,20.12,46.56,19.69
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:28,2.76,9.65,0.22,0,0.84,12.63,100,3.92,13.15,12.74,9.33,48.03,20.16,46.02,19.42
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:30,2.78,9.46,0.21,0,0.83,12.45,100,3.96,12.5,12.59,9.06,47.64,19.92,44.71,19.28
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:33,2.83,9.35,0.21,0,0.83,12.4,100,3.98,12.48,12.56,9,47.26,19.94,44.21,19.45
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:35,2.68,8.93,0.23,0,0.87,11.84,100,4.02,12.98,12.2,8.7,44.63,19.85,43.01,19.23
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:37,2.88,9.34,0.14,0,0.85,12.35,100,4.05,13.61,12.44,8.91,47.27,20.02,44.05,19.37
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:40,2.97,9.28,0.07,0,0.85,12.32,100,4.08,14.01,12.29,8.82,46.91,20.06,43.96,19.39
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:42,2.64,8.89,0.26,0,0.9,11.8,100,4.12,14.35,12.3,8.75,44.7,20.08,42.68,19.44
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:45,2.95,9.45,0.14,0,0.86,12.55,100,4.14,14.58,12.61,9,47.56,20.38,44.95,19.79
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:47,2.72,9.39,0.26,0,0.88,12.37,100,4.17,14.61,12.72,8.87,46.87,20.33,44.98,19.66
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:49,2.78,9.18,0.19,0,0.91,12.15,100,4.16,14.18,12.53,8.77,46.38,20.46,43.63,19.71
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:52,2.79,9.27,0.18,0,0.95,12.24,100,4.18,12.87,12.66,8.81,46.52,20.93,44.33,20.05
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:54,2.95,9.49,0.14,0,0.95,12.58,100,4.22,11.84,12.88,8.97,47.91,21.3,45.03,20.48
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:57,2.83,9.66,0.15,0,0.9,12.64,100,4.27,11.68,12.81,9.34,48.38,20.77,45.74,19.82
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:30:59,3,9.39,0,0,0.9,12.39,100,4.34,11.33,12.38,9.02,48.11,20.51,43.57,19.56
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:01,2.91,8.97,0.14,0,0.94,12.02,100,4.42,11.02,12.37,8.61,45.41,20.71,42.89,20.07
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:04,2.92,9.04,0.04,0,0.96,12,100,4.5,11.07,12.28,8.81,45.83,20.88,42.85,19.92
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:06,2.98,8.68,0,0,0.95,11.65,100,4.57,11.2,11.81,8.39,44.3,20.46,41.24,19.66
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:08,2.8,8.26,0.04,0,0.98,11.1,100,4.61,11.37,11.62,8.16,42.42,20.34,39.27,19.42
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:11,2.91,7.78,0,0,0.97,10.69,100,4.65,11.53,11.15,7.64,40.43,19.95,37.23,19.35
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:13,2.38,7.17,0.22,0,1.04,9.78,100,4.67,11.69,10.96,7.2,36.24,19.75,35.79,18.97
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:16,2.51,7.25,0.14,0,1.02,9.9,100,4.72,11.81,10.89,7.22,37.08,19.66,35.66,18.87
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:18,2.73,7.55,0.07,0,1,10.35,100,4.79,11.37,11.07,7.45,38.66,19.93,36.91,19.24
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:20,2.6,7.36,0.09,0,1.01,10.06,100,4.83,11.06,10.94,7.37,38.13,19.74,35.59,18.93
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:23,2.7,7.43,0.02,0,1,10.15,100,4.85,11.37,10.88,7.29,38.41,19.71,35.89,18.89
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:25,2.62,7.01,0,0,1.02,9.63,100,4.93,11.71,10.44,6.89,36.55,19.46,33.98,18.54
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:27,2.4,6.81,0.05,0,1.04,9.26,100,5,11.59,10.36,6.83,35.46,19.27,33.05,18.17
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:30,2.46,7.05,0.02,0,1.06,9.54,100,5.06,11.37,10.55,6.99,36.24,19.67,34.47,18.46
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:32,2.39,6.76,0.12,0,1.04,9.26,100,5.11,11.26,10.45,6.74,34.91,19.36,33.28,18.43
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:35,2.49,7.17,0,0,1.05,9.66,100,5.15,11.19,10.55,6.98,37.35,19.73,34.36,18.46
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:37,2.48,7.1,0,0,1.05,9.59,100,5.23,10.79,10.44,6.88,36.85,19.62,34.31,18.36
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:39,2.4,6.68,0.07,0,1.05,9.16,100,5.32,10.4,10.3,6.85,34.72,19.29,32.74,18.3
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:42,2.49,7.3,0,0,1.06,9.79,100,5.37,10.53,10.7,7.23,37.7,19.91,35.15,18.56
"20220627_BVR_50.txt","29","BVR",50,2022-06-27 10:31:44,2.55,7.22,0.03,0,1.06,9.81,100,5.4,10.66,10.78,7.25,37.31,19.96,35.04,18.85
