"","Reservoir","Site","DateTime","Depth_m","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"3239","FCR",50,2019-06-06,9,2,0.094200097,224.4147688,1,1
"3240","FCR",50,2019-06-10,0.1,1,0.11658206,9.83561414,1,1
"3241","FCR",50,2019-06-10,0.1,2,0.011958732,9.894458621,1,1
"3242","FCR",50,2019-06-10,1.6,1,0.128558785,14.42451985,1,1
"3243","FCR",50,2019-06-10,1.6,2,0.149043299,14.92711577,1,1
"3244","FCR",50,2019-06-10,3.8,1,0.054095106,42.5315555,1,1
"3245","FCR",50,2019-06-10,3.8,2,0.072275315,41.98792321,1,1
"3246","FCR",50,2019-06-10,5,1,0.074953627,141.8957275,1,1
"3247","FCR",50,2019-06-10,5,2,0.074788818,134.3039172,1,1
"3248","FCR",50,2019-06-10,6.2,1,0.062383245,149.2174064,1,1
"3249","FCR",50,2019-06-10,6.2,2,0.061806066,159.4545302,1,1
"3250","FCR",50,2019-06-10,8,1,0.024834128,230.3195883,1,2
"3251","FCR",50,2019-06-10,8,2,0.028344256,168.0662158,1,2
"3252","FCR",50,2019-06-10,9,1,0.029087504,233.2718738,1,1
"3253","FCR",50,2019-06-10,9,2,0.024916726,185.5122646,1,1
"3254","FCR",100,2019-06-10,0.1,1,0.000514125,24.40906518,1,1
"3255","FCR",100,2019-06-10,0.1,2,NA,NA,4,4
"3256","FCR",200,2019-06-10,0.1,1,2.555000527,101.300864,1,1
"3257","FCR",200,2019-06-10,0.1,2,2.539101387,109.3221591,1,1
"3258","BVR",50,2019-06-13,0.1,1,0.41155004,10.15776584,1,1
"3259","BVR",50,2019-06-13,0.1,2,0.413984301,9.813624226,1,1
"3260","BVR",50,2019-06-13,3,1,0.40589166,10.15295329,1,1
"3261","BVR",50,2019-06-13,3,2,0.388362671,10.12504649,1,1
"3262","BVR",50,2019-06-13,6,1,0.276459662,13.76304253,1,1
"3263","BVR",50,2019-06-13,6,2,0.269189969,14.16681472,1,1
"3264","BVR",50,2019-06-13,9,1,58.41187941,244.1647156,1,1
"3265","BVR",50,2019-06-13,9,2,63.64835152,265.9977041,1,1
"3266","FCR",50,2019-06-13,0.1,1,0.268519004,9.919691693,1,1
"3267","FCR",50,2019-06-13,0.1,2,0.290075018,9.912092194,1,1
"3268","FCR",50,2019-06-13,1.6,1,0.277171437,13.63911694,1,1
"3269","FCR",50,2019-06-13,1.6,2,0.284670983,11.66681534,1,1
"3270","FCR",50,2019-06-13,5,1,0.079172134,145.7005418,1,1
"3271","FCR",50,2019-06-13,5,2,0.089075902,155.8569429,1,1
"3272","FCR",50,2019-06-13,9,1,0.049461027,NA,1,1
"3273","FCR",50,2019-06-13,9,2,0.052186372,232.5572077,1,4
"3274","FCR",50,2019-06-17,0.1,1,0.273954571,10.75314362,1,1
"3275","FCR",50,2019-06-17,0.1,2,0.260369871,13.4656713,1,1
"3276","FCR",50,2019-06-17,1.6,1,0.17976397,13.49732161,1,2
"3277","FCR",50,2019-06-17,1.6,2,0.224983934,9.796618966,1,2
"3278","FCR",50,2019-06-17,3.8,1,0.087805381,40.47774839,2,1
"3279","FCR",50,2019-06-17,3.8,2,0.145523965,43.72273771,2,1
"3280","FCR",50,2019-06-17,5,1,0.069816674,200.1598968,2,1
"3281","FCR",50,2019-06-17,5,2,0.18009399,189.1621079,2,1
"3282","FCR",50,2019-06-17,6.2,1,0.044465968,228.6000474,2,1
"3283","FCR",50,2019-06-17,6.2,2,0.072110005,222.8307122,2,1
"3284","FCR",50,2019-06-17,8,1,0.230636502,264.1713628,1,1
"3285","FCR",50,2019-06-17,8,2,0.258739666,250.8972425,1,1
"3286","FCR",50,2019-06-17,9,1,0.059751891,261.1476057,2,1
"3287","FCR",50,2019-06-17,9,2,0.211903148,247.0358557,2,1
"3288","FCR",100,2019-06-17,0.1,1,0.03436161,15.17940703,2,2
"3289","FCR",100,2019-06-17,0.1,2,0.018683548,24.99692398,2,2
"3290","FCR",200,2019-06-17,0.1,1,2.449303923,93.40277198,1,1
"3291","FCR",200,2019-06-17,0.1,2,2.704275077,78.74987733,1,1
"3292","BVR",50,2019-06-20,0.1,1,0.439631817,9.799591331,1,1
"3293","BVR",50,2019-06-20,0.1,2,0.455444192,10.56448949,1,1
"3294","BVR",50,2019-06-20,3,1,0.649708634,20.09855002,1,2
"3295","BVR",50,2019-06-20,3,2,0.482345813,14.56275559,1,2
"3296","BVR",50,2019-06-20,6,1,0.18342252,30.65500545,1,1
"3297","BVR",50,2019-06-20,6,2,NA,NA,4,4
"3298","BVR",50,2019-06-20,9,1,123.7666104,NA,1,3
"3299","BVR",50,2019-06-20,9,2,130.7878843,353.2720931,1,3
"3300","BVR",50,2019-06-20,11,1,278.2559988,357.5911699,1,3
"3301","BVR",50,2019-06-20,11,2,269.5052354,NA,1,3
"3302","FCR",50,2019-06-20,0.1,1,0.607063421,14.43657824,1,1
"3303","FCR",50,2019-06-20,0.1,2,0.621984103,15.28605531,1,1
"3304","FCR",50,2019-06-20,1.6,1,NA,NA,4,4
"3305","FCR",50,2019-06-20,1.6,2,0.694729768,169.9591119,1,1
"3306","FCR",50,2019-06-20,5,1,0.062946667,310.044001,1,2
"3307","FCR",50,2019-06-20,5,2,0.05775163,212.6777757,1,2
"3308","FCR",50,2019-06-20,9,1,0.504611317,157.3712542,1,1
"3309","FCR",50,2019-06-20,9,2,0.446972862,128.9417581,1,1
"3310","FCR",50,2019-06-24,0.1,1,0.402589833,15.12141602,1,3
"3311","FCR",50,2019-06-24,0.1,2,0.469532856,NA,1,3
"3312","FCR",50,2019-06-24,3.8,1,0.245420259,44.46346413,1,3
"3313","FCR",50,2019-06-24,3.8,2,0.259502491,NA,1,3
"3314","FCR",50,2019-06-24,5,1,0.139337533,151.910743,1,1
"3315","FCR",50,2019-06-24,5,2,0.184010063,143.1229071,1,1
"3316","FCR",50,2019-06-24,6.2,1,0.387426952,279.383573,1,1
"3317","FCR",50,2019-06-24,6.2,2,0.417079525,294.3908856,1,1
"3318","FCR",50,2019-06-24,8,1,0.19145541,310.6246976,1,1
"3319","FCR",50,2019-06-24,8,2,0.200864206,309.3567433,1,1
"3320","FCR",50,2019-06-24,9,1,0.301008145,320.9727609,1,1
"3321","FCR",50,2019-06-24,9,2,0.409376384,338.1580819,1,1
"3322","FCR",100,2019-06-24,0.1,1,0.005910822,19.95457989,2,1
"3323","FCR",100,2019-06-24,0.1,2,0.0122562,27.51535976,2,1
"3324","FCR",200,2019-06-24,0.1,1,3.201595556,80.61078115,1,1
"3325","FCR",200,2019-06-24,0.1,2,3.345092555,75.14665104,1,1
"3326","BVR",50,2019-06-27,0.1,1,0.397431097,7.995929028,1,1
"3327","BVR",50,2019-06-27,0.1,2,0.443146237,11.03822098,1,1
"3328","BVR",50,2019-06-27,3,1,0.451140683,11.95936787,2,1
"3329","BVR",50,2019-06-27,3,2,0.801185345,12.3595214,2,1
"3330","BVR",50,2019-06-27,6,1,0.393156151,3.96007362,1,1
"3331","BVR",50,2019-06-27,6,2,0.36286454,3.267530841,1,1
"3332","BVR",50,2019-06-27,9,1,113.647217,268.5339188,1,1
"3333","BVR",50,2019-06-27,9,2,114.2603792,287.363946,1,1
"3334","BVR",50,2019-06-27,11,1,307.0127255,349.3954747,1,1
"3335","BVR",50,2019-06-27,11,2,261.174649,327.5142158,1,1
"3336","FCR",50,2019-06-27,0.1,1,0.427167263,6.945644835,1,1
"3337","FCR",50,2019-06-27,0.1,2,0.477866533,9.086493167,1,1
"3338","FCR",50,2019-06-27,1.6,1,0.529790759,9.288124098,1,1
"3339","FCR",50,2019-06-27,1.6,2,0.494981194,8.943124301,1,1
"3340","FCR",50,2019-06-27,5,1,0.130648691,151.4334351,1,1
"3341","FCR",50,2019-06-27,5,2,0.148219611,116.3520935,1,1
"3342","FCR",50,2019-06-27,9,1,0.214307694,319.361457,1,1
"3343","FCR",50,2019-06-27,9,2,0.328407088,291.386469,1,1
"3344","FCR",50,2019-07-01,0.1,1,0.481515071,8.428596597,1,2
"3345","FCR",50,2019-07-01,0.1,2,0.544443577,5.462630343,1,2
"3346","FCR",50,2019-07-01,1.6,1,0.825530137,7.186934735,1,1
"3347","FCR",50,2019-07-01,1.6,2,0.88722456,NA,1,4
"3348","FCR",50,2019-07-01,3.8,1,0.336639737,68.87772301,1,2
"3349","FCR",50,2019-07-01,3.8,2,0.294616,44.89824134,1,2
"3350","FCR",50,2019-07-01,5,1,0.151811932,299.3238719,1,1
"3351","FCR",50,2019-07-01,5,2,0.178135774,317.4535825,1,1
"3352","FCR",50,2019-07-01,6.2,1,0.628295693,302.2348344,1,1
"3353","FCR",50,2019-07-01,6.2,2,0.551273463,337.2365456,1,1
"3354","FCR",50,2019-07-01,8,1,0.175403426,344.341639,1,1
"3355","FCR",50,2019-07-01,8,2,0.169694373,329.6120115,1,1
"3356","FCR",50,2019-07-01,9,1,4.911717994,447.9744849,2,1
"3357","FCR",50,2019-07-01,9,2,3.072986495,471.8388421,2,1
"3358","BVR",50,2019-07-03,0.1,1,0.376685065,12.27086489,1,1
"3359","BVR",50,2019-07-03,0.1,2,0.351136155,13.01230524,1,1
"3360","BVR",50,2019-07-03,3,1,0.386542208,14.01031009,1,1
"3361","BVR",50,2019-07-03,3,2,NA,NA,4,4
"3362","BVR",50,2019-07-03,6,1,0.321866671,75.69243953,1,1
"3363","BVR",50,2019-07-03,6,2,0.417898331,62.38505595,1,1
"3364","BVR",50,2019-07-03,9,1,85.68697137,259.2227015,1,1
"3365","BVR",50,2019-07-03,9,2,80.55925076,259.7189357,1,1
"3366","BVR",50,2019-07-03,11,1,246.152139,389.8555653,1,1
"3367","BVR",50,2019-07-03,11,2,265.4111817,372.1082697,1,1
"3368","FCR",50,2019-07-03,0.1,1,0.732230487,4.989496803,1,1
"3369","FCR",50,2019-07-03,0.1,2,0.765534482,7.206258194,1,1
"3370","FCR",50,2019-07-03,1.6,1,0.794593246,6.640141186,1,1
"3371","FCR",50,2019-07-03,1.6,2,0.69530314,9.7212127,1,1
"3372","FCR",50,2019-07-03,5,1,0.236067766,144.4005153,1,1
"3373","FCR",50,2019-07-03,5,2,0.250119174,174.6379521,1,1
"3374","FCR",50,2019-07-03,9,1,0.294945941,342.0151508,1,1
"3375","FCR",50,2019-07-03,9,2,0.299165475,352.0232156,1,1
"3376","FCR",50,2019-07-08,0.1,1,1.201259434,NA,1,3
"3377","FCR",50,2019-07-08,0.1,2,1.335567396,3.971985612,1,3
"3378","FCR",50,2019-07-08,1.6,1,1.010446719,4.920486155,1,1
"3379","FCR",50,2019-07-08,1.6,2,1.084634773,4.139575229,1,1
"3380","FCR",50,2019-07-08,3.8,1,0.138028144,71.76472048,2,1
"3381","FCR",50,2019-07-08,3.8,2,0.285558506,73.4224919,2,1
"3382","FCR",50,2019-07-08,5,1,0.267117901,306.9636208,1,1
"3383","FCR",50,2019-07-08,5,2,0.333998258,269.2078818,1,1
"3384","FCR",50,2019-07-08,6.2,1,0.753726532,432.9604905,1,1
"3385","FCR",50,2019-07-08,6.2,2,0.74786158,389.1893923,1,1
"3386","FCR",50,2019-07-08,8,1,0.883081622,386.7386268,1,1
"3387","FCR",50,2019-07-08,8,2,0.925308174,426.02011,1,1
"3388","FCR",50,2019-07-08,9,1,0.851368868,392.9403876,1,1
"3389","FCR",50,2019-07-08,9,2,0.788385581,407.1230563,1,1
"3390","FCR",100,2019-07-08,0.1,1,0.033111277,27.91124483,1,2
"3391","FCR",100,2019-07-08,0.1,2,0.026605104,20.39238945,1,2
"3392","FCR",200,2019-07-08,0.1,1,1.147441172,70.56519343,1,1
"3393","FCR",200,2019-07-08,0.1,2,1.456343404,80.8336295,1,1
"3394","BVR",50,2019-07-11,0.1,1,0.645219101,18.43158951,1,1
"3395","BVR",50,2019-07-11,0.1,2,0.716306291,15.28908187,1,1
"3396","BVR",50,2019-07-11,3,1,0.56879798,15.61619565,1,1
"3397","BVR",50,2019-07-11,3,2,0.615377789,17.46818849,1,1
"3398","BVR",50,2019-07-11,6,1,0.713464717,86.03035625,1,1
"3399","BVR",50,2019-07-11,6,2,0.970277954,85.64000525,1,1
"3400","BVR",50,2019-07-11,9,1,143.6399051,283.8318338,1,1
"3401","BVR",50,2019-07-11,9,2,202.9966994,345.9117417,1,1
"3402","BVR",50,2019-07-11,11,1,353.2112511,294.3104028,1,1
"3403","BVR",50,2019-07-11,11,2,362.2894488,350.2204704,1,1
"3404","FCR",50,2019-07-11,0.1,1,0.743052487,6.626798528,1,2
"3405","FCR",50,2019-07-11,0.1,2,0.767311111,11.52277583,1,2
"3406","FCR",50,2019-07-11,1.6,1,0.968962411,7.234713274,1,2
"3407","FCR",50,2019-07-11,1.6,2,1.074646004,12.00173822,1,2
"3408","FCR",50,2019-07-11,5,1,0.115557346,233.7647158,1,1
"3409","FCR",50,2019-07-11,5,2,0.122455578,215.6182141,1,1
"3410","FCR",50,2019-07-11,9,1,0.026597899,339.7273806,1,1
"3411","FCR",50,2019-07-11,9,2,0.02284262,315.9651324,1,1
"3412","FCR",50,2019-07-15,0.1,1,0.714547178,4.703138597,1,1
"3413","FCR",50,2019-07-15,0.1,2,0.887943863,3.977009842,1,1
"3414","FCR",50,2019-07-15,1.6,1,0.727498804,2.476759755,1,1
"3415","FCR",50,2019-07-15,1.6,2,0.92742435,2.901943988,1,1
"3416","FCR",50,2019-07-15,3.8,1,0.166608068,29.08272474,2,1
"3417","FCR",50,2019-07-15,3.8,2,0.287024587,38.50922202,2,1
"3418","FCR",50,2019-07-15,5,1,0.162818231,192.345409,2,1
"3419","FCR",50,2019-07-15,5,2,0.238056582,176.3321716,2,1
"3420","FCR",50,2019-07-15,6.2,1,0.024378011,319.340703,2,1
"3421","FCR",50,2019-07-15,6.2,2,0.041181519,315.49969,2,1
"3422","FCR",50,2019-07-15,8,1,0.033503609,359.1064093,2,1
"3423","FCR",50,2019-07-15,8,2,0.064251442,378.7280885,2,1
"3424","FCR",50,2019-07-15,9,1,0.039289185,339.746145,2,1
"3425","FCR",50,2019-07-15,9,2,0.070362748,394.7033496,2,1
"3426","FCR",100,2019-07-15,0.1,1,0.017966827,28.72620846,1,1
"3427","FCR",100,2019-07-15,0.1,2,0.014332099,28.74841038,1,1
"3428","FCR",200,2019-07-15,0.1,1,1.019140479,55.20964775,1,1
"3429","FCR",200,2019-07-15,0.1,2,1.129314614,56.95387795,1,1
"3430","BVR",50,2019-07-18,0.1,1,1.029411812,10.06190468,1,1
"3431","BVR",50,2019-07-18,0.1,2,0.988617225,12.28488331,1,1
"3432","BVR",50,2019-07-18,3,1,0.641906581,19.67561561,1,1
"3433","BVR",50,2019-07-18,3,2,0.723322357,21.89552985,1,1
"3434","BVR",50,2019-07-18,6,1,0.245614118,121.1587681,1,1
"3435","BVR",50,2019-07-18,6,2,0.3523818,117.8393447,1,1
"3436","BVR",50,2019-07-18,9,1,234.400686,431.2889215,1,1
"3437","BVR",50,2019-07-18,9,2,242.3270911,351.148361,1,1
"3438","BVR",50,2019-07-18,11,1,493.6887528,368.9478819,1,3
"3439","BVR",50,2019-07-18,11,2,448.427079,NA,1,3
"3440","FCR",50,2019-07-18,0.1,1,0.95397319,2.589965991,1,1
"3441","FCR",50,2019-07-18,0.1,2,0.915473585,2.345501478,1,1
"3442","FCR",50,2019-07-18,1.6,1,0.979217997,2.253860308,1,1
"3443","FCR",50,2019-07-18,1.6,2,0.991294704,2.180869661,1,1
"3444","FCR",50,2019-07-18,5,1,0.125051042,208.1009436,1,1
"3445","FCR",50,2019-07-18,5,2,0.128661814,212.1961744,1,1
"3446","FCR",50,2019-07-18,9,1,0.011372913,424.8315607,1,1
"3447","FCR",50,2019-07-18,9,2,0.012790702,418.2530243,1,1
"3448","BVR",50,2019-07-24,0.1,1,0.547207297,27.39073559,1,1
"3449","BVR",50,2019-07-24,0.1,2,0.626296872,25.15545238,1,1
"3450","BVR",50,2019-07-24,3,1,0.629671277,22.22999203,1,1
"3451","BVR",50,2019-07-24,3,2,0.711968103,22.03964406,1,1
"3452","BVR",50,2019-07-24,6,1,NA,NA,4,4
"3453","BVR",50,2019-07-24,6,2,0.549698924,97.56623071,1,1
"3454","BVR",50,2019-07-24,9,1,207.7531388,270.7245267,1,1
"3455","BVR",50,2019-07-24,9,2,226.6147462,366.4479942,1,1
"3456","BVR",50,2019-07-24,11,1,404.4612286,364.358225,1,1
"3457","BVR",50,2019-07-24,11,2,445.0851361,381.6785921,1,1
"3458","FCR",50,2019-07-24,0.1,1,0.541863619,NA,2,4
"3459","FCR",50,2019-07-24,0.1,2,0.871139725,NA,2,4
"3460","FCR",50,2019-07-24,1.6,1,0.618231731,NA,1,4
"3461","FCR",50,2019-07-24,1.6,2,0.677001746,NA,1,4
"3462","FCR",50,2019-07-24,5,1,0.503982528,469.3021377,2,1
"3463","FCR",50,2019-07-24,5,2,0.330273802,433.2391916,2,1
"3464","FCR",50,2019-07-24,9,1,11.38879431,565.8880019,1,1
"3465","FCR",50,2019-07-24,9,2,10.23208381,538.4723195,1,1
"3466","FCR",50,2019-07-29,0.1,1,0.684041187,2.276746383,1,1
"3467","FCR",50,2019-07-29,0.1,2,0.691945393,2.040998024,1,1
"3468","FCR",50,2019-07-29,1.6,1,0.53459344,2.619485556,1,1
"3469","FCR",50,2019-07-29,1.6,2,0.590768468,2.698326516,1,1
"3470","FCR",50,2019-07-29,3.2,1,0.222895503,8.738633729,1,2
"3471","FCR",50,2019-07-29,3.2,2,0.270325892,15.61056351,1,2
"3472","FCR",50,2019-07-29,3.8,1,0.128354398,116.0219242,1,1
"3473","FCR",50,2019-07-29,3.8,2,0.185328613,105.1977975,1,1
"3474","FCR",50,2019-07-29,5,1,0.159899036,197.7362259,1,1
"3475","FCR",50,2019-07-29,5,2,0.153495237,224.9438887,1,1
"3476","FCR",50,2019-07-29,6.2,1,0.518058027,354.4429165,1,1
"3477","FCR",50,2019-07-29,6.2,2,0.550190453,357.1250849,1,1
"3478","FCR",50,2019-07-29,8,1,0.274646651,417.1974897,1,1
"3479","FCR",50,2019-07-29,8,2,NA,441.5088956,3,1
"3480","FCR",50,2019-07-29,9,1,26.68411323,512.0481322,1,1
"3481","FCR",50,2019-07-29,9,2,27.68220351,641.3746019,1,1
"3482","FCR",100,2019-07-29,0.1,1,0.08925101,38.65896502,1,2
"3483","FCR",100,2019-07-29,0.1,2,0.081357116,24.86855405,1,2
"3484","FCR",200,2019-07-29,0.1,1,1.166409123,78.33233972,1,1
"3485","FCR",200,2019-07-29,0.1,2,1.359827559,70.81047946,1,1
"3486","BVR",50,2019-08-01,0.1,1,0.395498015,14.01189058,1,1
"3487","BVR",50,2019-08-01,0.1,2,NA,NA,4,4
"3488","BVR",50,2019-08-01,3,1,0.690374407,19.39668496,1,1
"3489","BVR",50,2019-08-01,3,2,0.697745671,19.80720432,1,1
"3490","BVR",50,2019-08-01,6,1,0.629071362,NA,1,3
"3491","BVR",50,2019-08-01,6,2,0.496988671,158.8833732,1,3
"3492","BVR",50,2019-08-01,9,1,128.6363229,279.3619512,1,1
"3493","BVR",50,2019-08-01,9,2,130.7178384,285.586862,1,1
"3494","BVR",50,2019-08-01,11,1,394.3674908,447.8572813,1,1
"3495","BVR",50,2019-08-01,11,2,NA,NA,4,4
"3496","FCR",50,2019-08-01,0.1,1,0.654775086,3.057714141,1,1
"3497","FCR",50,2019-08-01,0.1,2,0.699256133,3.30899347,1,1
"3498","FCR",50,2019-08-01,1.6,1,0.706668779,3.298034497,1,1
"3499","FCR",50,2019-08-01,1.6,2,0.762809354,2.926206469,1,1
"3500","FCR",50,2019-08-01,5,1,0.040239338,509.1684194,1,1
"3501","FCR",50,2019-08-01,5,2,0.032650816,464.0184434,1,1
"3502","FCR",50,2019-08-01,9,1,12.83373652,580.6291471,1,1
"3503","FCR",50,2019-08-01,9,2,12.99365414,607.1733866,1,1
"3504","FCR",50,2019-08-05,0.1,1,0.703394386,3.150637654,1,1
"3505","FCR",50,2019-08-05,0.1,2,0.875659514,3.081239759,1,1
"3506","FCR",50,2019-08-05,1.6,1,0.669983166,1.745959946,1,1
"3507","FCR",50,2019-08-05,1.6,2,0.722088944,2.081240202,1,1
"3508","FCR",50,2019-08-05,3.8,1,0.145568223,198.9250478,2,1
"3509","FCR",50,2019-08-05,3.8,2,0.107754936,190.5799375,2,1
"3510","FCR",50,2019-08-05,5,1,0.04885725,493.0240306,1,1
"3511","FCR",50,2019-08-05,5,2,0.043663742,482.288337,1,1
"3512","FCR",50,2019-08-05,6.2,1,1.663960507,518.2568107,1,1
"3513","FCR",50,2019-08-05,6.2,2,1.731755437,524.600207,1,1
"3514","FCR",50,2019-08-05,8,1,0.435101096,523.7595547,1,1
"3515","FCR",50,2019-08-05,8,2,0.597822378,547.3783111,1,1
"3516","FCR",50,2019-08-05,9,1,26.29257168,631.7109551,1,1
"3517","FCR",50,2019-08-05,9,2,NA,NA,4,4
"3518","FCR",100,2019-08-05,0.1,1,0.046415681,32.78136861,1,1
"3519","FCR",100,2019-08-05,0.1,2,NA,28.13661303,3,1
"3520","FCR",200,2019-08-05,0.1,1,1.707339744,88.26731707,1,1
"3521","FCR",200,2019-08-05,0.1,2,1.818348382,111.5976837,1,1
"3522","BVR",50,2019-08-08,0.1,1,0.497785284,12.06909784,1,1
"3523","BVR",50,2019-08-08,0.1,2,0.453537014,16.23565102,1,1
"3524","BVR",50,2019-08-08,3,1,0.385519652,9.546738891,1,2
"3525","BVR",50,2019-08-08,3,2,0.552461952,14.50809893,1,2
"3526","BVR",50,2019-08-08,6,1,0.524668411,177.8171019,1,1
"3527","BVR",50,2019-08-08,6,2,0.637916878,176.8468175,1,1
"3528","BVR",50,2019-08-08,9,1,244.6996607,495.4062005,1,1
"3529","BVR",50,2019-08-08,9,2,286.6232935,541.7795622,1,1
"3530","BVR",50,2019-08-08,11,1,470.5401385,384.1245317,1,1
"3531","BVR",50,2019-08-08,11,2,NA,NA,4,4
"3532","FCR",50,2019-08-08,0.1,1,0.724737426,4.436052803,1,1
"3533","FCR",50,2019-08-08,0.1,2,0.732010406,NA,1,4
"3534","FCR",50,2019-08-08,1.6,1,0.779677908,5.071432066,1,1
"3535","FCR",50,2019-08-08,1.6,2,0.806059271,4.847402799,1,1
"3536","FCR",50,2019-08-08,5,1,0.792790997,316.6957414,1,1
"3537","FCR",50,2019-08-08,5,2,0.865815645,312.6202093,1,1
"3538","FCR",50,2019-08-08,9,1,0.087891322,569.49116,1,1
"3539","FCR",50,2019-08-08,9,2,NA,563.04991,4,1
"3540","FCR",50,2019-08-12,0.1,1,0.453811173,4.180379167,1,2
"3541","FCR",50,2019-08-12,0.1,2,0.457411453,2.150262974,1,2
"3542","FCR",50,2019-08-12,1.6,1,0.413613218,3.879878241,1,1
"3543","FCR",50,2019-08-12,1.6,2,NA,NA,4,4
"3544","FCR",50,2019-08-12,3.8,1,0.060982331,348.9953975,1,1
"3545","FCR",50,2019-08-12,3.8,2,0.088853465,321.8371072,1,1
"3546","FCR",50,2019-08-12,5,1,6.558018898,565.4061427,1,1
"3547","FCR",50,2019-08-12,5,2,6.171097413,561.8583293,1,1
"3548","FCR",50,2019-08-12,6.2,1,0.237328811,464.821771,1,1
"3549","FCR",50,2019-08-12,6.2,2,0.302563198,494.2010618,1,1
"3550","FCR",50,2019-08-12,8,1,0.0322163,614.5925039,2,1
"3551","FCR",50,2019-08-12,8,2,0.019879133,571.5928177,2,1
"3552","FCR",50,2019-08-12,9,1,0.35645877,437.470024,1,1
"3553","FCR",50,2019-08-12,9,2,0.296961037,422.1044726,1,1
"3554","FCR",100,2019-08-12,0.1,1,0.013278619,26.86462195,2,1
"3555","FCR",100,2019-08-12,0.1,2,0.051179844,27.94819372,2,1
"3556","FCR",200,2019-08-12,0.1,1,2.680543055,120.7573753,1,1
"3557","FCR",200,2019-08-12,0.1,2,3.185978935,145.8476083,1,1
"3558","BVR",50,2019-08-14,0.1,1,0.498672026,14.08122,1,2
"3559","BVR",50,2019-08-14,0.1,2,0.495790789,9.028504903,1,2
"3560","BVR",50,2019-08-14,3,1,0.408254122,22.28773634,1,1
"3561","BVR",50,2019-08-14,3,2,0.415702286,22.51599365,1,1
"3562","BVR",50,2019-08-14,6,1,2.233982905,162.0542139,1,1
"3563","BVR",50,2019-08-14,6,2,2.496789206,159.2456844,1,1
"3564","BVR",50,2019-08-14,9,1,190.9261979,457.4826806,2,1
"3565","BVR",50,2019-08-14,9,2,133.6205951,642.5028801,2,1
"3566","BVR",50,2019-08-14,11,1,509.7262776,507.9669364,1,1
"3567","BVR",50,2019-08-14,11,2,483.8839728,467.073576,1,1
"3568","FCR",50,2019-08-14,0.1,1,0.686348057,1.798659162,1,1
"3569","FCR",50,2019-08-14,0.1,2,0.631122668,1.861641398,1,1
"3570","FCR",50,2019-08-14,1.6,1,0.655445782,NA,1,1
"3571","FCR",50,2019-08-14,1.6,2,0.542207841,37.59852031,1,4
"3572","FCR",50,2019-08-14,5,1,7.179082484,535.5779737,1,1
"3573","FCR",50,2019-08-14,5,2,NA,626.4200579,3,1
"3574","FCR",50,2019-08-14,9,1,0.012853967,632.3080473,1,1
"3575","FCR",50,2019-08-14,9,2,0.011658668,628.037536,1,1
"3576","FCR",50,2019-08-19,0.1,1,0.53362212,NA,1,3
"3577","FCR",50,2019-08-19,0.1,2,0.598359898,1.707970483,1,3
"3578","FCR",50,2019-08-19,1.6,1,0.609174406,2.695521315,1,2
"3579","FCR",50,2019-08-19,1.6,2,0.645782108,1.860133139,1,2
"3580","FCR",50,2019-08-19,3.8,1,3.904835326,325.8847089,1,1
"3581","FCR",50,2019-08-19,3.8,2,4.093571916,345.1903825,1,1
"3582","FCR",50,2019-08-19,5,1,17.46241971,496.8878314,1,1
"3583","FCR",50,2019-08-19,5,2,19.9202625,526.3294788,1,1
"3584","FCR",50,2019-08-19,6.2,1,3.127647419,466.0801328,1,1
"3585","FCR",50,2019-08-19,6.2,2,3.080286976,489.3710442,1,1
"3586","FCR",50,2019-08-19,8,1,0.942833643,616.514341,1,1
"3587","FCR",50,2019-08-19,8,2,0.925034228,593.2742216,1,1
"3588","FCR",50,2019-08-19,9,1,0.065242214,570.4521163,1,1
"3589","FCR",50,2019-08-19,9,2,NA,617.6754111,3,1
"3590","FCR",100,2019-08-19,0.1,1,0.103080125,30.27444937,1,1
"3591","FCR",100,2019-08-19,0.1,2,0.078491403,32.00601613,1,1
"3592","FCR",200,2019-08-19,0.1,1,2.253937066,118.895665,2,1
"3593","FCR",200,2019-08-19,0.1,2,1.259980294,119.1416795,2,1
"3594","BVR",50,2019-08-22,0.1,1,0.926171015,5.765889216,1,2
"3595","BVR",50,2019-08-22,0.1,2,0.887463891,10.64382767,1,2
"3596","FCR",50,2019-08-22,0.1,1,0.56297122,NA,1,4
"3597","FCR",50,2019-08-22,0.1,2,0.613832012,NA,1,4
"3598","FCR",50,2019-08-22,5,1,10.59348546,533.1446528,1,1
"3599","FCR",50,2019-08-22,5,2,9.440302396,559.829422,1,1
"3600","FCR",50,2019-08-22,9,1,4.385499702,706.6375828,1,1
"3601","FCR",50,2019-08-22,9,2,3.748596234,728.3488662,1,1
"3602","FCR",100,2019-08-22,0.1,1,0.008676796,32.47990443,1,1
"3603","FCR",100,2019-08-22,0.1,2,0.010056248,45.44308776,1,1
"3604","FCR",200,2019-08-22,0.1,1,1.986729799,96.16827129,1,1
"3605","FCR",200,2019-08-22,0.1,2,1.922997402,105.0890845,1,1
"3606","FCR",50,2019-08-28,0.1,1,0.121726142,12.39295797,1,1
"3607","FCR",50,2019-08-28,0.1,2,0.131194882,14.74683411,1,1
"3608","FCR",50,2019-08-28,1.6,1,0.159487145,17.03910646,1,1
"3609","FCR",50,2019-08-28,1.6,2,0.174058024,17.76662671,1,1
