5/9/22 11:48,50,3,BVR,2,5/11/22 2:39,22,,20.7,30.312,66.3,494.9,NM,0.345708491,13.37643832,#VALUE!,5.53133585,588.5632862,9.500697149,367.6088175,367.6088175,,1.007789205,313.15,0.019073334,0.002,0.072765498,,6.68E-05,5.20E-09,0,1.40E-09,6.59E-09,0.0011,,0.000498751,3.88E-08,0,2.16E-07,2.55E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 11:50,50,0.1,FCR,1,5/11/22 0:37,79,,20.7,30.312,105.1,1171.7,NM,0.548517503,31.66963097,#VALUE!,8.776280055,1393.463763,15.07425713,870.338973,870.338973,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.000105938,8.25E-09,0,2.22E-09,1.05E-08,0.0011,,0.001180826,9.19E-08,0,5.12E-07,6.04E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 11:50,50,0.1,FCR,2,5/11/22 1:07,80,,20.7,30.312,110.4,10941.5,NM,0.575946636,295.7347211,#VALUE!,9.215146174,13012.32773,15.82805951,8127.327208,8127.327208,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.000111236,8.66E-09,0,2.33E-09,1.10E-08,0.0011,,0.011026692,8.58E-07,0,4.78E-06,5.64E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:01,50,6,BVR,1,5/10/22 15:27,21,,20.7,30.312,10.2,5153.6,NM,0.053182216,139.2966217,#VALUE!,0.850915463,6129.051357,1.461543889,3828.124136,3828.124136,,1.007789205,313.15,0.019073334,0.002,0.072765498,,1.03E-05,7.99E-10,0,2.15E-10,1.01E-09,0.0011,,0.005193779,4.04E-07,0,2.25E-06,2.66E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:01,50,6,BVR,2,5/10/22 21:03,177,,20.7,30.312,9.1,5680.1,NM,0.047550832,153.5265282,#VALUE!,0.760813312,6755.167242,1.306783218,4219.187808,4219.187808,,1.007789205,313.15,0.019073334,0.002,0.072765498,,9.18E-06,7.15E-10,0,1.92E-10,9.07E-10,0.0011,,0.005724352,4.46E-07,0,2.48E-06,2.93E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:06,50,1.6,FCR,1,5/10/22 16:58,29,,20.7,30.312,100,644.8,NM,0.521865906,17.42922877,#VALUE!,8.349854503,766.8860659,14.34182285,478.9868591,478.9868591,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.000100791,7.84E-09,0,2.11E-09,9.95E-09,0.0011,,0.000649862,5.06E-08,0,2.82E-07,3.32E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:06,50,1.6,FCR,2,5/11/22 0:06,166,,20.7,30.312,111.2,862.9,NM,0.580208396,23.32289868,#VALUE!,9.28333433,1026.207542,15.9451804,640.9556115,640.9556115,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.000112059,8.72E-09,0,2.34E-09,1.11E-08,0.0011,,0.000869612,6.77E-08,0,3.77E-07,4.45E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:15,50,9,BVR,1,5/10/22 12:23,91,,20.7,30.312,3826.4,11769.1,NM,19.96622268,318.1046825,#VALUE!,319.4595628,13996.60603,548.7080589,8742.094371,8742.094371,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.003856189,3.00E-07,0,8.07E-08,3.81E-07,0.0011,,0.011860772,9.23E-07,0,5.14E-06,6.07E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:15,50,9,BVR,2,5/10/22 23:05,73,,20.7,30.312,2855.7,12248.8,NM,14.90127629,331.0699414,#VALUE!,238.4204206,14567.07742,409.5141339,9098.403232,9098.403232,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.002877967,2.24E-07,0,6.02E-08,2.84E-07,0.0011,,0.012344192,9.61E-07,0,5.35E-06,6.31E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:20,50,3.8,FCR,1,5/10/22 19:31,198,,20.7,30.312,104.2,909.5,NM,0.543864145,24.58403349,#VALUE!,8.701826312,1081.697474,14.94637438,675.6138863,675.6138863,,1.007789205,313.15,0.019073334,0.002,0.072765498,,0.00010504,8.18E-09,0,2.20E-09,1.04E-08,0.0011,,0.000916634,7.13E-08,0,3.98E-07,4.69E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:20,50,3.8,FCR,2,,171,Missing vial number!,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/22 12:32,50,5,FCR,1,5/10/22 17:59,178,,20.7,30.312,46.8,3775.1,NM,0.243996953,102.0362098,#VALUE!,3.903951251,4489.593233,6.705479386,2804.14035,2804.14035,,1.007789205,313.15,0.019073334,0.002,0.072765498,,4.71E-05,3.67E-09,0,9.86E-10,4.65E-09,0.0011,,0.003804497,2.96E-07,0,1.65E-06,1.95E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:32,50,5,FCR,2,5/10/22 23:36,121,,20.7,30.312,53.2,4279.4,NM,0.277846098,115.6674027,#VALUE!,4.445537562,5089.365717,7.635715346,3178.750284,3178.750284,,1.007789205,313.15,0.019073334,0.002,0.072765498,,5.37E-05,4.18E-09,0,1.12E-09,5.30E-09,0.0011,,0.004312746,3.36E-07,0,1.87E-06,2.21E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:44,50,6.2,FCR,1,5/10/22 15:57,33,,20.7,30.312,17.9,8896.9,NM,0.093647302,240.4729944,#VALUE!,1.498356829,10580.81175,2.573597923,6608.634599,6608.634599,,1.007789205,313.15,0.019073334,0.002,0.072765498,,1.81E-05,1.41E-09,0,3.78E-10,1.79E-09,0.0011,,0.008966216,6.98E-07,0,3.89E-06,4.59E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:44,50,6.2,FCR,2,5/11/22 15:54,14,wonky cap,20.7,30.312,21.8,8205.3,NM,0.113555837,0,#VALUE!,1.816893396,0,3.120720631,6094.92168,0,,1.007789205,313.15,0.019073334,0.002,0.072765498,,2.19E-05,1.71E-09,0,4.59E-10,2.17E-09,0.0011,,0.00826924,6.44E-07,0,3.59E-06,4.23E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:58,50,8,FCR,1,5/10/22 13:55,48,,20.7,30.312,1.5,11921.1,NM,0.007778373,322.2125521,#VALUE!,0.124453973,14177.35229,0.213763825,8854.986089,8854.986089,,1.007789205,313.15,0.019073334,0.002,0.072765498,,1.50E-06,1.17E-10,0,3.14E-11,1.48E-10,0.0011,,0.012013937,9.35E-07,0,5.21E-06,6.15E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 12:58,50,8,FCR,2,5/10/22 14:56,157,,20.7,30.312,1.9,12243.3,NM,0.010057802,330.9213385,#VALUE!,0.160924826,14560.53889,0.276406654,9094.319354,9094.319354,,1.007789205,313.15,0.019073334,0.002,0.072765498,,1.94E-06,1.51E-10,0,4.06E-11,1.92E-10,0.0011,,0.012338651,9.60E-07,0,5.35E-06,6.31E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 13:14,50,9,FCR,1,5/10/22 18:30,85,,20.7,30.312,27.4,11906.4,NM,0.143010731,321.8161156,#VALUE!,2.288171692,14159.90909,3.930194597,8844.091293,8844.091293,,1.007789205,313.15,0.019073334,0.002,0.072765498,,2.76E-05,2.15E-09,0,5.78E-10,2.73E-09,0.0011,,0.011999156,9.34E-07,0,5.20E-06,6.14E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/9/22 13:14,50,9,FCR,2,5/10/22 22:04,119,,20.7,30.312,24.3,11873.2,NM,0.127035177,320.918601,#VALUE!,2.032562826,14120.41844,3.491157357,8819.425961,8819.425961,,1.007789205,313.15,0.019073334,0.002,0.072765498,,2.45E-05,1.91E-09,0,5.13E-10,2.42E-09,0.0011,,0.011965691,9.31E-07,0,5.19E-06,6.12E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 11:20,1,0.1,BVR,1,5/19/22 0:14,112,,20.1,30.029,67.82,151,NM,0.351064263,4.048790123,#VALUE!,5.617028207,178.1467654,9.731558558,112.2331218,112.2331218,,0.999749572,313.15,0.019073334,0.002,0.072765498,,6.78E-05,5.28E-09,0,1.42E-09,6.70E-09,0.0011,,0.000150962,1.17E-08,0,6.55E-08,7.72E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 11:20,1,0.1,BVR,2,5/19/22 0:45,131,,20.1,30.029,73.07,202,NM,0.378240426,5.416262283,#VALUE!,6.051846817,238.3155405,10.48488623,150.1396728,150.1396728,,0.999749572,313.15,0.019073334,0.002,0.072765498,,7.31E-05,5.69E-09,0,1.53E-09,7.21E-09,0.0011,,0.000201949,1.57E-08,0,8.76E-08,1.03E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 11:50,1,3,BVR,1,5/18/22 16:05,140,,20.1,30.029,112,64,NM,0.579758146,1.716043496,#VALUE!,9.276130333,75.50591381,16.07099025,47.56900525,47.56900525,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000111972,8.72E-09,0,2.34E-09,1.11E-08,0.0011,,6.40E-05,4.98E-09,0,2.78E-08,3.27E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 11:50,1,3,BVR,2,5/18/22 18:38,130,,20.1,30.029,115.38,38,NM,0.597254418,1.018900826,#VALUE!,9.556070695,44.83163633,16.55598977,28.24409686,28.24409686,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000115351,8.98E-09,0,2.41E-09,1.14E-08,0.0011,,3.80E-05,2.96E-09,0,1.65E-08,1.94E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:00,1,4,BVR,1,5/18/22 20:10,77,,20.1,30.029,69.32,2269,NM,0.358828881,60.83910456,#VALUE!,5.741262096,2676.920601,9.946795034,1686.469889,1686.469889,,0.999749572,313.15,0.019073334,0.002,0.072765498,,6.93E-05,5.39E-09,0,1.45E-09,6.84E-09,0.0011,,0.002268432,1.77E-07,0,9.84E-07,1.16E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:00,1,4,BVR,2,5/18/22 23:13,15,,20.1,30.029,72.38,3048,NM,0.374668702,81.72657148,#VALUE!,5.994699228,3595.969145,10.38587745,2265.473875,2265.473875,,0.999749572,313.15,0.019073334,0.002,0.072765498,,7.24E-05,5.63E-09,0,1.51E-09,7.15E-09,0.0011,,0.003047237,2.37E-07,0,1.32E-06,1.56E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:25,50,0.1,BVR,1,5/18/22 11:30,205,,20.1,30.029,55.44,269,NM,0.286980282,7.212745318,#VALUE!,4.591684515,317.360794,7.955140172,199.9384752,199.9384752,,0.999749572,313.15,0.019073334,0.002,0.072765498,,5.54E-05,4.31E-09,0,1.16E-09,5.47E-09,0.0011,,0.000268933,2.09E-08,0,1.17E-07,1.38E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:25,50,0.1,BVR,2,5/18/22 13:32,182,,20.1,30.029,57.47,154,NM,0.297488399,4.129229662,#VALUE!,4.759814377,181.6861051,8.24642687,114.4629189,114.4629189,,0.999749572,313.15,0.019073334,0.002,0.072765498,,5.75E-05,4.47E-09,0,1.20E-09,5.67E-09,0.0011,,0.000153961,1.20E-08,0,6.68E-08,7.88E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:50,50,3,BVR,1,5/18/22 12:31,154,,20.1,30.029,59.54,175,NM,0.308203571,4.692306434,#VALUE!,4.931257143,206.4614831,8.543453207,130.0714987,130.0714987,,0.999749572,313.15,0.019073334,0.002,0.072765498,,5.95E-05,4.63E-09,0,1.25E-09,5.88E-09,0.0011,,0.000174956,1.36E-08,0,7.59E-08,8.95E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 12:50,50,3,BVR,2,5/18/22 23:44,62,Missing vial number? Maybe #52?,20.1,30.029,76.62,180,NM,0.396616689,4.826372332,#VALUE!,6.345867019,212.3603826,10.99427922,133.7878273,133.7878273,,0.999749572,313.15,0.019073334,0.002,0.072765498,,7.66E-05,5.96E-09,0,1.60E-09,7.56E-09,0.0011,,0.000179955,1.40E-08,0,7.80E-08,9.21E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 13:15,50,6,BVR,1,5/18/22 12:01,201,,20.1,30.029,235.61,10024,NM,1.219614435,268.7753125,#VALUE!,19.51383096,11826.11375,33.80791082,7450.495447,7450.495447,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000235551,1.83E-08,0,4.93E-09,2.33E-08,0.0011,,0.01002149,7.80E-07,0,4.35E-06,5.13E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 13:15,50,6,BVR,2,5/18/22 22:43,8,,20.1,30.029,190.34,9671,NM,0.985278263,259.3102601,#VALUE!,15.76445221,11409.65144,27.31207396,7188.122652,7188.122652,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000190292,1.48E-08,0,3.98E-09,1.88E-08,0.0011,,0.009668578,7.53E-07,0,4.19E-06,4.95E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 13:25,50,9,BVR,1,5/19/22 1:46,167,,20.1,30.029,13858.13,11919,NM,71.73539066,319.5862879,#VALUE!,1147.766251,14061.79667,1988.516715,8858.983961,8858.983961,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.01385466,1.08E-06,0,2.90E-07,1.37E-06,0.0011,,0.011916015,9.27E-07,0,5.17E-06,6.10E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 13:25,50,9,BVR,2,5/19/22 2:17,89,,20.1,30.029,14384.93,11884,NM,74.46232451,318.6478266,#VALUE!,1191.397192,14020.50437,2064.107765,8832.969662,8832.969662,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.014381328,1.12E-06,0,3.01E-07,1.42E-06,0.0011,,0.011881024,9.25E-07,0,5.15E-06,6.08E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:30,50,0.1,FCR,1,5/18/22 15:04,170,,20.1,30.029,78.37,107,NM,0.40567541,2.869010219,#VALUE!,6.490806556,126.2364497,11.24538844,79.52943064,79.52943064,,0.999749572,313.15,0.019073334,0.002,0.072765498,,7.84E-05,6.10E-09,0,1.64E-09,7.74E-09,0.0011,,0.000106973,8.33E-09,0,4.64E-08,5.47E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:30,50,0.1,FCR,2,5/18/22 17:37,204,,20.1,30.029,89,178,NM,0.460700669,4.772745972,#VALUE!,7.371210711,210.0008228,12.77069761,132.3012958,132.3012958,,0.999749572,313.15,0.019073334,0.002,0.072765498,,8.90E-05,6.93E-09,0,1.86E-09,8.79E-09,0.0011,,0.000177955,1.39E-08,0,7.72E-08,9.10E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:45,50,1.6,FCR,1,5/18/22 16:36,41,Missing vial number? Maybe #91?,20.1,30.029,92.07,4,NM,0.476592254,0.107252718,#VALUE!,7.62547607,4.719119613,13.21121493,2.973062828,2.973062828,,0.999749572,313.15,0.019073334,0.002,0.072765498,,9.20E-05,7.16E-09,0,1.93E-09,9.09E-09,0.0011,,4.00E-06,3.11E-10,0,1.73E-09,2.05E-09,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:45,50,1.6,FCR,2,5/18/22 18:07,76,,20.1,30.029,92.46,-10,NM,0.478611055,-0.268131796,#VALUE!,7.657776881,-11.79779903,13.26717641,-7.43265707,-7.43265707,,0.999749572,313.15,0.019073334,0.002,0.072765498,,9.24E-05,7.19E-09,0,1.93E-09,9.13E-09,0.0011,,-1.00E-05,-7.78E-10,0,-4.34E-09,-5.11E-09,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:54,50,3.8,FCR,1,5/18/22 14:03,116,,20.1,30.029,93.73,124,NM,0.485185098,3.324834273,#VALUE!,7.762961573,146.292708,13.44940996,92.16494766,92.16494766,,0.999749572,313.15,0.019073334,0.002,0.072765498,,9.37E-05,7.29E-09,0,1.96E-09,9.25E-09,0.0011,,0.000123969,9.65E-09,0,5.38E-08,6.34E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 14:54,50,3.8,FCR,2,5/18/22 20:40,185,,20.1,30.029,108.12,162,NM,0.559673667,4.343735099,#VALUE!,8.954778675,191.1243443,15.51424523,120.4090445,120.4090445,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000108093,8.41E-09,0,2.26E-09,1.07E-08,0.0011,,0.000161959,1.26E-08,0,7.02E-08,8.28E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:03,50,5,FCR,1,5/18/22 13:02,94,,20.1,30.029,41.33,4613,NM,0.213941109,123.6891976,#VALUE!,3.423057738,5442.324694,5.930482383,3428.684706,3428.684706,,0.999749572,313.15,0.019073334,0.002,0.072765498,,4.13E-05,3.22E-09,0,8.65E-10,4.08E-09,0.0011,,0.004611845,3.59E-07,0,2.00E-06,2.36E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:03,50,5,FCR,2,5/18/22 19:09,20,,20.1,30.029,43.99,4112,NM,0.227710365,110.2557946,#VALUE!,3.643365834,4851.254962,6.312168401,3056.308587,3056.308587,,0.999749572,313.15,0.019073334,0.002,0.072765498,,4.40E-05,3.42E-09,0,9.20E-10,4.34E-09,0.0011,,0.00411097,3.20E-07,0,1.78E-06,2.10E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:15,50,6.2,FCR,1,5/18/22 17:06,82,,20.1,30.029,3.89,9408,NM,0.020136243,252.2583939,#VALUE!,0.322179884,11099.36933,0.558179929,6992.643771,6992.643771,,0.999749572,313.15,0.019073334,0.002,0.072765498,,3.89E-06,3.03E-10,0,8.14E-11,3.84E-10,0.0011,,0.009405644,7.32E-07,0,4.08E-06,4.81E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:15,50,6.2,FCR,2,5/19/22 1:15,99,,20.1,30.029,4.65,9656,NM,0.024070316,258.9080624,#VALUE!,0.385125054,11391.95475,0.667233077,7176.973666,7176.973666,,0.999749572,313.15,0.019073334,0.002,0.072765498,,4.65E-06,3.62E-10,0,9.73E-11,4.59E-10,0.0011,,0.009653582,7.51E-07,0,4.19E-06,4.94E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:25,50,8,FCR,1,5/18/22 19:39,141,,20.1,30.029,48.82,12285,NM,0.252712435,329.3999116,#VALUE!,4.043398954,14493.59611,7.005229855,9131.01921,9131.01921,,0.999749572,313.15,0.019073334,0.002,0.072765498,,4.88E-05,3.80E-09,0,1.02E-09,4.82E-09,0.0011,,0.012281923,9.56E-07,0,5.33E-06,6.28E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:25,50,8,FCR,2,5/18/22 21:11,158,,20.1,30.029,46.74,12473,NM,0.241945498,334.4407894,#VALUE!,3.871127962,14715.39473,6.706768608,9270.753163,9270.753163,,0.999749572,313.15,0.019073334,0.002,0.072765498,,4.67E-05,3.64E-09,0,9.78E-10,4.61E-09,0.0011,,0.012469876,9.71E-07,0,5.41E-06,6.38E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:32,50,9,FCR,1,5/18/22 15:35,194,,20.1,30.029,5746.95,16771,NM,29.74858104,449.6838354,#VALUE!,475.9772966,19786.08876,824.6355124,12465.30917,12465.30917,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.005745511,4.47E-07,0,1.20E-07,5.67E-07,0.0011,,0.0167668,1.31E-06,0,7.27E-06,8.58E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 15:32,50,9,FCR,2,5/19/22 15:01,127,,20.1,30.029,3728.75,16971,NM,19.30154631,455.0464713,#VALUE!,308.8247409,20022.04474,535.0420078,12613.96231,12613.96231,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.003727816,2.90E-07,0,7.80E-08,3.68E-07,0.001097002,,0.01696675,1.32E-06,0,7.36E-06,8.68E-06,0.02273919,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.015759424,,78.81297419,15.21521999,#VALUE!
5/17/22 16:34,100,0.1,FCR,1,5/18/22 10:59,105,,20.1,30.029,0.72,2283,NM,0.003727017,61.21448907,#VALUE!,0.059632266,2693.437519,0.103313509,1696.875609,1696.875609,,0.999749572,313.15,0.019073334,0.002,0.072765498,,7.20E-07,5.60E-11,0,1.51E-11,7.11E-11,0.0011,,0.002282428,1.78E-07,0,9.90E-07,1.17E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 16:34,100,0.1,FCR,2,5/18/22 22:12,46,Check this! Weir or wetlands?,20.1,30.029,1.42,1661,NM,0.007350505,44.53669135,#VALUE!,0.117608081,1959.614419,0.203757198,1234.564339,1234.564339,,0.999749572,313.15,0.019073334,0.002,0.072765498,,1.42E-06,1.10E-10,0,2.97E-11,1.40E-10,0.0011,,0.001660584,1.29E-07,0,7.20E-07,8.49E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 17:02,200,0.1,FCR,1,5/18/22 14:33,164,Check this! Weir or wetlands?,20.1,30.029,589.42,3989,NM,3.051080771,106.9577735,#VALUE!,48.81729233,4706.142034,84.57645599,2964.886905,2964.886905,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000589272,4.59E-08,0,1.23E-08,5.82E-08,0.0011,,0.003988001,3.10E-07,0,1.73E-06,2.04E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/17/22 17:02,200,0.1,FCR,2,5/18/22 21:41,18,Check this! Weir or wetlands?,20.1,30.029,300.96,3975,NM,1.55789296,106.582389,#VALUE!,24.92628737,4689.625116,43.18504665,2954.481185,2954.481185,,0.999749572,313.15,0.019073334,0.002,0.072765498,,0.000300885,2.34E-08,0,6.30E-09,2.97E-08,0.0011,,0.003974005,3.09E-07,0,1.72E-06,2.03E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/23/22 9:51,50,0.1,FCR,1,5/24/22 12:30,153,,20.4,30.112,93.71,3,NM,0.486021854,0.080595463,#VALUE!,7.776349659,3.546200377,13.4444984,2.229458545,2.229458545,,1.00168749,313.15,0.019073334,0.002,0.072765498,,9.39E-05,7.31E-09,0,1.96E-09,9.27E-09,0.0011,,3.01E-06,2.34E-10,0,1.30E-09,1.54E-09,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/23/22 9:51,50,0.1,FCR,2,5/25/22 3:38,7,,20.4,30.112,113.33,60,NM,0.587779924,1.611909262,#VALUE!,9.404478784,70.92400754,16.25936403,44.5891709,44.5891709,,1.00168749,313.15,0.019073334,0.002,0.072765498,,0.000113521,8.84E-09,0,2.38E-09,1.12E-08,0.0011,,6.01E-05,4.68E-09,0,2.61E-08,3.07E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
5/23/22 10:03,50,1.6,FCR,1,5/24/22 17:27,49,,20.4,30.112,99.18,#VALUE!,NM,0.514391713,#VALUE!,#VALUE!,8.230267412,#VALUE!,14.2292749,#VALUE!,#VALUE!,,1.00168749,313.15,0.019073334,0.002,0.072765498,,9.93E-05,7.73E-09,0,2.08E-09,9.81E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
5/23/22 10:03,50,1.6,FCR,2,5/24/22 22:02,196,,20.4,30.112,104.01,-63,NM,0.539442247,-1.692504725,#VALUE!,8.631075958,-74.47020792,14.92223112,-46.81862945,-46.81862945,,1.00168749,313.15,0.019073334,0.002,0.072765498,,0.000104186,8.11E-09,0,2.18E-09,1.03E-08,0.0011,,-6.31E-05,-4.91E-09,0,-2.74E-08,-3.23E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
