Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,50,2022-08-22 13:32:00,6.2,5e-4,5e-4,3.0449,3.0225999999999997,1.2538,1.2346,0.0062,0.0035,7.5992,7.4591,1.2569000000000001,1.2558,3.1819,3.1629,4.8115,0.8096,1.0691,1.0923,0.001,0.001,0.022,0.022,0.0575,0.060399999999999995,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-22 13:50:00,8,5e-4,5e-4,3.0536999999999996,3.0583,1.2687,1.253,0.0050999999999999995,0.003,7.8218000000000005,7.6543,1.2612999999999999,1.2543,3.2380999999999998,3.1791,4.6094,0.0969,1.1391,1.1314000000000002,0.001,0.001,0.0225,0.0224,0.058,0.0575,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-22 14:00:00,9,5e-4,5e-4,3.1561999999999997,3.1155,1.27,1.2529000000000001,0.0165,0.004900000000000001,7.862100000000001,7.6068,1.4102000000000001,1.3907,3.2567,3.1887,4.627800000000001,0.0952,1.1632,1.1488,0.0015,0.001,0.022600000000000002,0.022600000000000002,0.0597,0.07659999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2022-08-29 09:52:00,0.1,5e-4,5e-4,2.735,2.8178,1.0288,1.0191000000000001,0.0286,0.0091,4.4448,4.352,1.2072,1.2557,2.2948000000000004,2.2755,0.4074,0.16,0.0316,0.0174,0.001,0.0024,0.0159,0.0157,0.0235,0.024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2022-08-29 10:04:00,1.6,5e-4,5e-4,2.762,2.7596999999999996,1.0368,1.0122,0.0107,0.008,4.3987,4.2973,1.23,1.2145,2.3291,2.2607,0.41869999999999996,0.1514,0.0514,0.0205,0.001,0.0013,0.0161,0.0157,0.0247,0.0265,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2022-08-29 10:09:00,3.8,5e-4,5e-4,3.0221999999999998,2.9975,1.1845,1.15,0.0158,0.0048,5.0874,4.7692,1.3300999999999998,1.2963,2.9112,2.7549,0.7576,0.11059999999999999,0.8182999999999999,0.5785,0.001,0.001,0.0205,0.019600000000000003,0.0581,0.048,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-29 10:16:00,5,5e-4,5e-4,3.0139,3.0496999999999996,1.2081,1.2215,0.009699999999999999,0.0046,6.9561,7.1114,1.2995999999999999,1.2882,3.1545,3.165,4.599399999999999,3.3991,1.0274,1.0357,0.001,0.001,0.0216,0.0219,0.0636,0.0613,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-29 10:19:00,6.2,5e-4,5e-4,3.0608,3.0557,1.2509000000000001,1.2506,0.0057,0.004200000000000001,7.6626,7.6018,1.2751,1.2709000000000001,3.2255,3.1932,4.44,2.3298,1.1231,1.1173,0.001,0.001,0.0224,0.022600000000000002,0.060200000000000004,0.060399999999999995,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-29 10:26:00,8,5e-4,5e-4,3.0583,3.0876,1.2632999999999999,1.265,0.0065,0.004900000000000001,7.8214,7.8578,1.2775,1.2852999999999999,3.2703,3.2811999999999997,5.3596,3.8993,1.1630999999999998,1.1639000000000002,0.001,0.001,0.022600000000000002,0.0229,0.061,0.061399999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-08-29 10:30:00,9,5e-4,5e-4,3.4375000000000004,3.0824000000000003,1.42406,1.2761,0.024640000000000002,0.0050999999999999995,9.14958,8.187899999999999,1.4308800000000002,1.3106,3.8519800000000006,3.3566,14.34554,11.681899999999999,1.3763200000000002,1.2289,0.001,0.001,0.02574,0.0237,0.07524000000000002,0.069,0,63,3,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,63,3,6,0,6,0
FCR,100,2022-08-29 10:53:00,0.1,0.0017600000000000003,8.800000000000001e-4,4.0579,4.66202,1.3085600000000002,1.3186799999999999,2.5238400000000003,0.6564800000000001,15.9445,14.958240000000002,1.6590200000000002,1.6381200000000002,3.5057,3.63946,2.9317200000000003,0.8159799999999999,0.40942,0.10868000000000001,0.0022,0.0022,0.022439999999999998,0.02288,0.06468,0.0374,0,6,6,6,6,6,6,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6
BVR,50,2022-09-05 10:15:00,0.1,5e-4,5e-4,2.3304,2.3507,0.7948999999999999,0.7842,0.053,0.0175,5.8731,5.8321000000000005,1.3322,1.3433,1.5119,1.4987000000000001,0.45489999999999997,0.24559999999999998,0.0257,0.0104,0.001,0.001,0.011,0.011,0.0221,0.0216,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2022-09-05 10:22:00,3,5e-4,5e-4,2.3085,2.3038000000000003,0.8256,0.8111,0.0448,0.013300000000000001,5.9117,5.8354,1.3425,1.3177999999999999,1.6260999999999999,1.5908,0.4457,0.2065,0.0375,0.0184,0.001,0.001,0.012,0.011800000000000001,0.0297,0.0277,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2022-09-05 10:25:00,6,5e-4,5e-4,2.1811,2.1694,0.8811,0.8642000000000001,0.0119,0.004200000000000001,7.0128,7.01,1.4307999999999998,1.3922999999999999,2.3904,2.3403,16.5505,16.6617,2.4863000000000004,2.4129,0.001,0.001,0.0171,0.0167,0.1035,0.0795,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2022-09-05 12:00:00,9,5e-4,5e-4,2.1812,2.1654,0.8592000000000001,0.845,0.0085,0.0052,7.6676,7.6319,1.4675,1.4358,2.3796,2.3630999999999998,31.176099999999998,31.093700000000002,2.0094000000000003,1.9932999999999998,0.001,0.001,0.0172,0.0171,0.1035,0.1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 12:52:00,0.1,5e-4,5e-4,2.7359,2.7348000000000003,1.0142,1.012,0.027800000000000002,0.006900000000000001,4.1004,3.9717,1.1954,1.1914,2.2881,2.2491,0.42669999999999997,0.1335,0.0222,0.0125,0.0011,0.0014,0.0158,0.0157,0.023,0.0225,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2022-09-05 12:58:00,1.6,5e-4,5e-4,2.8033,2.7874,1.0377,1.0295999999999998,0.0215,0.0072,4.1109,4.0151,1.2063,1.2083,2.3165999999999998,2.3091,0.4275,0.1392,0.0233,0.008400000000000001,0.001,0.001,0.016,0.0158,0.023899999999999998,0.0232,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 13:02:00,3.8,5e-4,5e-4,3.0959,3.0578000000000003,1.2603,1.1927,0.0146,0.0052,6.5121,5.771100000000001,1.4088,1.3244,3.4076999999999997,3.036,1.1280999999999999,0.06520000000000001,1.7383,1.1393,0.001,0.001,0.0232,0.0212,0.081,0.0597,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 13:08:00,5,5e-4,5e-4,3.0779,3.0597,1.2734,1.2639,0.0076,0.005,8.1073,7.9834,1.3212000000000002,1.301,3.4251,3.3861,6.322100000000001,5.0119,1.2994,1.297,0.001,0.001,0.0235,0.023600000000000003,0.0727,0.0741,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 13:11:00,6.2,5e-4,5e-4,3.085,3.0699,1.2725,1.2499,0.0063,0.0064,7.844,7.3031999999999995,1.2992000000000001,1.3294000000000001,3.2883,3.2401999999999997,4.8354,1.2468,1.1774,1.1013,0.001,0.001,0.0228,0.022600000000000002,0.0637,0.063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 13:15:00,8,5e-4,5e-4,3.0572,3.0492,1.2570999999999999,1.2407000000000001,0.0078,0.0040999999999999995,7.2837,7.1514,1.3034000000000001,1.2775,3.2312,3.1685,4.1677,0.3033,1.0880999999999998,1.0729000000000002,0.001,0.001,0.0223,0.0224,0.0621,0.062200000000000005,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-05 13:22:00,9,5e-4,5e-4,3.0719000000000003,3.0601,1.2715999999999998,1.2615999999999998,0.006,0.0063,7.8931000000000004,7.6568000000000005,1.2845,1.2894,3.2937,3.3156999999999996,4.840199999999999,0.3231,1.2046,1.2047,0.001,0.001,0.023,0.023100000000000002,0.06470000000000001,0.06559999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-13 09:55:00,0.1,5e-4,NA,2.7034000000000002,NA,1.0134,NA,0.016800000000000002,NA,3.6496999999999997,NA,1.2096,NA,2.3289,NA,0.4457,NA,0.0281,NA,0.001,NA,0.0162,NA,0.024399999999999998,NA,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0,1
FCR,50,2022-09-13 10:07:00,1.6,5e-4,5e-4,2.7083000000000004,2.6945,1.0165,1.0032999999999999,0.021,0.011699999999999999,3.6933000000000002,3.751,1.211,1.2078,2.3066999999999998,2.2962,0.4775,0.18830000000000002,0.026199999999999998,0.016800000000000002,0.001,0.001,0.0161,0.0161,0.0246,0.0253,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-13 10:18:00,3.8,5e-4,5e-4,2.886,2.8861,1.1140999999999999,1.1142,0.019600000000000003,0.006900000000000001,4.4704,4.5635,1.2778,1.2537,2.6629,2.6675999999999997,0.8295,0.1158,0.3556,0.37539999999999996,0.001,0.001,0.0189,0.019100000000000002,0.0344,0.0347,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-13 10:30:00,5,5e-4,5e-4,2.9566,2.9837,1.199,1.1885999999999999,0.0124,0.0058,6.8565,6.6677,1.328,1.342,3.2060999999999997,3.1944,4.5552,3.1629,1.0352999999999999,1.0318,0.001,0.001,0.0224,0.0224,0.0637,0.065,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-13 10:40:00,6.2,5e-4,NA,3.0362,NA,1.2524000000000002,NA,0.009,NA,7.8845,NA,1.3288,NA,3.3515,NA,4.916300000000001,NA,1.2672,NA,0.001,NA,0.0237,NA,0.06659999999999999,NA,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0,1
FCR,50,2022-09-13 10:50:00,8,5e-4,5e-4,3.0129,3.039,1.253,1.249,0.0114,0.0054,8.0329,7.7767,1.3111,1.3254000000000001,3.3741999999999996,3.3628,5.176699999999999,0.0859,1.2178,1.211,0.001,0.001,0.023899999999999998,0.0237,0.06509999999999999,0.06459999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-13 11:00:00,9,5e-4,5e-4,2.9864,3.0375,1.2388,1.2261,0.0096,0.0063,7.5748,7.211,1.3095,1.3476,3.2738,3.279,4.642399999999999,0.2425,1.1048,1.077,0.001,0.001,0.023100000000000002,0.023,0.062299999999999994,0.060899999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2022-09-13 13:10:00,0.1,5e-4,7e-4,3.69732,3.207,1.0362,0.8903,0.26312,0.0224,11.94754,10.322799999999999,1.2608200000000003,1.1669,2.9772600000000002,2.423,0.43516000000000005,0.0423,0.0473,0.0134,0.001,0.001,0.01782,0.0166,0.025300000000000003,0.0228,0,63,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,63,3,6,0,6,0
BVR,50,2022-09-19 10:02:00,0.1,5e-4,5e-4,2.1957,2.1856999999999998,0.7822,0.7436,0.0346,0.0127,5.659800000000001,5.5637,1.3388,1.2989000000000002,1.618,1.5098,0.5194,0.2719,0.030199999999999998,0.001,0.001,0.001,0.0115,0.011,0.023100000000000002,0.0193,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2022-09-19 10:07:00,3,5e-4,5e-4,2.1851,2.164,0.7961,0.7709,0.0292,0.0104,5.7135,5.5916999999999994,1.3395,1.327,1.6538,1.6047,0.528,0.2469,0.0342,0.0056,0.001,0.001,0.0119,0.0115,0.0268,0.025,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2022-09-19 10:12:00,6,5e-4,5e-4,2.1146,2.1455,0.832,0.8304,0.016300000000000002,0.0064,6.563899999999999,6.7393,1.3993,1.4163,2.1731,2.269,15.2958,18.249200000000002,1.4927000000000001,1.6296,0.001,0.001,0.0157,0.0161,0.07759999999999999,0.0788,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0
BVR,50,2022-09-19 12:00:00,9,5e-4,5e-4,2.0779,2.0921999999999996,0.8252999999999999,0.8182,0.0077,0.0058,7.459,7.438899999999999,1.4379000000000002,1.446,2.3586,2.3451,31.7745,31.6591,2.0171,2.0109,0.001,0.001,0.0176,0.0177,0.1056,0.10540000000000001,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 12:23:00,0.1,5e-4,5e-4,2.7287,2.7331,1.0271,1.013,0.0149,0.0088,3.7521999999999998,3.7691999999999997,1.2125,1.2061,2.3646,2.3216,0.436,0.1348,0.0224,0.0065,0.001,0.001,0.016399999999999998,0.016300000000000002,0.024300000000000002,0.0225,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 12:33:00,1.6,5e-4,5e-4,2.712,2.6944,1.0235,1.009,0.017,0.0070999999999999995,3.708,3.7575,1.2025,1.1934,2.3284000000000002,2.296,0.4568,0.1279,0.0245,0.0033,0.001,0.001,0.016399999999999998,0.0162,0.0246,0.0241,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 12:43:00,3.8,5e-4,5e-4,2.8714,2.9648000000000003,1.1212,1.1245,0.013900000000000001,0.0064,4.5666,4.490600000000001,1.2609000000000001,1.2645,2.6748000000000003,2.6979,0.6964,0.0571,0.4591,0.35669999999999996,0.001,0.001,0.019399999999999997,0.0193,0.038299999999999994,0.0345,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 12:53:00,5,5e-4,5e-4,2.9755,3.0158,1.2207999999999999,1.2257,0.013,0.0047,7.3485,7.1854,1.3612,1.3560999999999999,3.3679,3.3641,6.7421999999999995,4.7761000000000005,1.2726,1.2375999999999998,0.001,0.001,0.023600000000000003,0.0237,0.07740000000000001,0.0765,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 13:03:00,6.2,5e-4,5e-4,2.9381999999999997,2.9408000000000003,1.2179,1.2104000000000001,0.0091,0.0050999999999999995,7.4879,7.2622,1.3263,1.3456,3.2826999999999997,3.2804,6.2053,1.1025999999999998,1.1825,1.1745,0.001,0.001,0.0233,0.0233,0.0699,0.0694,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 13:13:00,8,5e-4,5e-4,2.975,2.9861999999999997,1.2424000000000002,1.2306,0.0076,0.0052,7.7565,7.4917,1.3169000000000002,1.3277999999999999,3.369,3.3235,5.387899999999999,0.1402,1.3066,1.2842,0.001,0.001,0.023899999999999998,0.023600000000000003,0.0694,0.0727,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-19 13:23:00,9,5e-4,5e-4,2.98,2.9718,1.2492,1.2432,0.0076,0.0050999999999999995,7.9894,7.701,1.3037,1.304,3.348,3.3406,5.8199,0.1362,1.2372999999999998,1.2375999999999998,0.001,0.001,0.023899999999999998,0.023899999999999998,0.0676,0.067,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:22:00,0.1,5e-4,5e-4,2.7458,2.7561999999999998,1.042,1.0291,0.0162,0.0057,4.027699999999999,3.9667,1.2110999999999998,1.2152,2.3817,2.3817,0.44189999999999996,0.085,0.0679,0.0076,0.001,0.001,0.017,0.0169,0.0259,0.024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:27:00,1.6,5e-4,5e-4,2.7333000000000003,2.747,1.041,1.0343,0.0123,0.0062,4.0023,3.9931,1.2190999999999999,1.2044000000000001,2.3858,2.3574,0.38630000000000003,0.0778,0.0677,0.0114,0.001,0.001,0.0169,0.0166,0.0259,0.0241,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:33:00,3.8,5e-4,5e-4,2.8224,2.7919,1.0984,1.0662,0.0107,0.0066,4.564100000000001,4.3567,1.2539,1.2266,2.6025,2.4931,0.43710000000000004,0.0608,0.43789999999999996,0.2548,0.001,0.001,0.0184,0.0177,0.0337,0.028399999999999998,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:40:00,5,5e-4,5e-4,2.9383000000000004,2.9172,1.1930999999999998,1.1653,0.0104,0.0060999999999999995,7.2334,6.497,1.3322,1.3039,3.2525,3.0888,7.0825,3.6296,1.1528,0.9102,0.001,0.001,0.0228,0.0216,0.0727,0.060399999999999995,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:47:00,6.2,5e-4,5e-4,2.9335999999999998,2.948,1.2345,1.2243,0.0079,0.0047,7.9944,7.6993,1.3099,1.2975,3.3636,3.3276999999999997,6.7334,1.6719000000000002,1.2812999999999999,1.2444000000000002,0.001,0.001,0.0241,0.023600000000000003,0.0725,0.0707,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-09-26 11:57:00,8,5e-4,5e-4,2.9627,2.9644,1.2417,1.2319,0.0074,0.0057,7.96,7.5996999999999995,1.327,1.3151,3.3861999999999997,3.3735,6.5453,0.0632,1.3357,1.3784,0.001,0.001,0.0242,0.0238,0.0731,0.073,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2022-09-26 12:00:00,0.1,5e-4,5e-4,4.08606,3.5393000000000003,1.10286,0.9035,0.6811200000000002,0.01,13.0614,10.9976,1.3468400000000003,1.1353,3.0690000000000004,2.3529,0.7416200000000001,0.042,0.08404000000000002,0.0179,0.0022,0.001,0.018260000000000002,0.0158,0.0297,0.0214,1,63,3,6,0,6,0,8,0,6,0,6,0,6,0,6,0,6,0,6,3,6,0,6,0
FCR,50,2022-09-26 12:09:00,9,5e-4,5e-4,2.9484,2.9591999999999996,1.2419,1.2364000000000002,0.0075,0.0045,7.9541,7.6247,1.3082,1.3077,3.3493000000000004,3.3524000000000003,6.7863999999999995,0.18430000000000002,1.2715999999999998,1.2595999999999998,0.001,0.001,0.023899999999999998,0.023899999999999998,0.0716,0.07,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,200,2022-09-26 14:30:00,0.1,5e-4,5e-4,4.69216,3.5225,1.91576,1.4243,0.49610000000000004,0.0169,15.42772,11.1956,1.8711000000000002,1.4138,4.443560000000001,3.2284,6.268460000000001,0.6326,0.12738000000000002,0.0582,0.001,0.001,0.02772,0.0217,0.03938,0.0268,0,63,3,6,0,6,0,8,0,8,0,6,0,6,0,6,0,6,0,63,3,6,0,6,0
CCR,201,2022-09-29 09:45:00,0.1,6e-4,6e-4,2.6923000000000004,2.7249,4.179399999999999,4.1748,0.0123,0.0083,3.4282,3.4392,1.2163,1.2267000000000001,16.872,16.9418,0.0775,0.048799999999999996,0.0189,0.018699999999999998,0.001,0.001,0.0714,0.0711,0.166,0.1666,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,3,3,8,8,8,8
CCR,301,2022-09-29 10:34:00,0.1,9e-4,9e-4,0.8078,0.815,1.0815,1.2455999999999998,1.2860999999999998,0.015099999999999999,2.6256,2.7031,0.5926,0.5638,3.4034,3.6828000000000003,0.073,0.0206,0.0225,0.0088,0.0021000000000000003,0.001,0.0145,0.0147,0.0247,0.0235,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CCR,50,2022-09-29 12:00:00,21,9e-4,8e-4,1.5284,1.5543,3.244,3.2616,0.1146,0.0068,3.2506,3.0714,1.0729000000000002,1.0649000000000002,12.6569,12.571399999999999,0.6881,0.0175,3.5153000000000003,3.9573,0.001,0.001,0.0535,0.053899999999999997,0.1113,0.10629999999999999,1,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,8,8,3,3,0,0,0,0
CCR,50,2022-09-29 12:30:00,0.1,9e-4,9e-4,1.4939,1.5057,2.7853000000000003,2.7829,0.0192,0.0092,1.2164000000000001,1.1707,0.9976,0.9946,10.6025,10.5504,0.031100000000000003,0.01,0.0143,0.0037,0.001,0.001,0.0455,0.045200000000000004,0.0582,0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
CCR,50,2022-09-29 12:37:00,1.5,9e-4,9e-4,1.4850999999999999,1.4949000000000001,2.7579000000000002,2.7744,0.025,0.0105,1.2584000000000002,1.1662000000000001,0.9886,0.994,10.555200000000001,10.569,0.030199999999999998,0.01,0.0156,0.004900000000000001,0.001,0.001,0.045,0.0453,0.0575,0.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
CCR,50,2022-09-29 12:55:00,6,8e-4,9e-4,1.4868,1.5022,2.7952,2.7948000000000004,0.023100000000000002,0.0094,1.2374,1.1812,0.993,0.9969,10.6314,10.6835,0.0291,0.01,0.014199999999999999,0.0017,0.001,0.001,0.0453,0.0455,0.0589,0.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
CCR,50,2022-09-29 13:07:00,9,8e-4,8e-4,1.5235999999999998,1.5342,3.0698000000000003,3.0665,0.0189,0.0075,2.0693,1.9747999999999999,1.0186,1.023,11.7899,11.7345,0.060399999999999995,0.01,0.0726,0.009300000000000001,0.001,0.001,0.0501,0.0495,0.0594,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,0,3,3,0,0,0,0
CCR,50,2022-09-29 15:22:00,15,8e-4,8e-4,1.5323,1.5420999999999998,3.1793,3.174,0.0289,0.007,2.5890999999999997,2.5502,1.0261,1.0232999999999999,12.205200000000001,12.267,0.17930000000000001,0.01,0.4982,0.2821,0.001,0.001,0.0517,0.0516,0.0635,0.0565,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,3,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 10:54:00,0.1,5e-4,5e-4,2.9385,2.8701,1.1421,1.1115,0.0224,0.006900000000000001,5.0093000000000005,4.862100000000001,1.3259,1.2913,2.7715,2.7164,0.7661,0.066,0.15969999999999998,0.0075,0.001,0.001,0.0182,0.018,0.0316,0.0281,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 11:00:00,1.6,5e-4,5e-4,2.8956999999999997,2.8648000000000002,1.1344,1.1182999999999998,0.021,0.0072,4.918399999999999,4.8624,1.3187,1.2968,2.773,2.702,0.7864,0.064,0.1731,0.0145,0.001,0.001,0.0182,0.0178,0.0315,0.027,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 11:05:00,3.8,5e-4,5e-4,2.8981999999999997,2.8912,1.136,1.1262999999999999,0.0215,0.0092,4.9939,4.9133000000000004,1.3149000000000002,1.304,2.7809,2.741,0.7946,0.0773,0.1657,0.0074,0.001,0.001,0.0182,0.0179,0.0313,0.027899999999999998,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 11:10:00,5,5e-4,5e-4,2.8593,2.8516999999999997,1.1252,1.1149,0.021,0.0073,4.9317,4.8801000000000005,1.2914,1.2804,2.7462,2.7053000000000003,0.7944,0.0636,0.1666,0.0141,0.001,0.001,0.018,0.0179,0.0313,0.027800000000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 11:15:00,6.2,5e-4,5e-4,3.0135,3.0801999999999996,1.2334,1.2784,0.0193,0.0078,6.6829,7.2088,1.358,1.3693,3.2211,3.4311,3.5231,0.3338,0.9731000000000001,1.2375999999999998,0.001,0.001,0.0214,0.0228,0.0572,0.06620000000000001,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2022-10-03 11:21:00,8,5e-4,5e-4,3.1261,3.1605,1.336,1.3429,0.0114,0.0054,8.485700000000001,8.194,1.4007,1.3911,3.6527,3.6758,7.742,1.4922,1.5806,1.553,0.001,0.001,0.0247,0.0247,0.0813,0.07909999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
