"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag","Reservoir","Site","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
2016-08-15,0.523,27.5833,1.6615,0.5917,38.137434,NA,7.78896,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2016-08-15,0.523,27.5825,1.659,0.5869,38.136206,NA,7.78306,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2016-08-15,0.523,27.5731,1.6517,0.5833,38.154944,NA,7.75843,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2016-09-30,0.1,21.1878,3.2617,5.441,32.730917,NA,6.26097,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2016-09-30,0.1,21.1879,3.263,5.4722,32.743325,NA,6.19557,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2017-04-30,0.319,21.2146,1.0823,2.9363,33.534131,NA,7.90563,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2017-05-07,0.3,15.5933,0.963,6.9125,27.404047,NA,8.79174,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2017-05-14,0.311,17.7152,0.6135,3.0696,27.641101,NA,9.16891,NA,NA,NA,NA,NA,NA,"FCR",30,0,0,0,1,0,0,5,5,5,5
2017-06-25,0.303,23.9947,NA,NA,34.408631,NA,7.1074,NA,7.768,284.8766,NA,NA,NA,"FCR",30,0,0,0,1,1,1,0,0,5,5
2017-07-04,0.331,25.5143,NA,NA,36.270767,NA,8.8671,NA,9.291,211.1246,NA,NA,NA,"FCR",30,0,0,0,1,1,1,8,0,5,5
2017-07-10,0.301,25.6441,NA,NA,37.455678,NA,10.212,NA,8.571,233.6672,NA,NA,NA,"FCR",30,0,0,0,1,1,1,8,0,5,5
2017-07-12,0.354,27.2336,NA,NA,39.412835,NA,8.519,NA,8.787,186.8053,NA,NA,NA,"FCR",30,0,0,0,1,1,1,8,0,5,5
2017-10-15,0.304,19.4569,NA,NA,35.91544,40.389,NA,NA,7.809,282.274,NA,NA,NA,"FCR",30,0,1,0,0,1,1,0,0,5,5
2013-03-07,0.522,3.3848,1.5037,3.5634,20.085666,NA,12.11636,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-04-04,0.516,8.2753,1.2101,2.0024,23.734309,NA,11.42335,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-04-11,0.522,15.4128,0.9522,1.2638,28.589631,NA,10.13704,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-04-18,0.516,17.3775,1.7814,1.331,30.750824,NA,8.71444,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-04-25,0.533,15.7795,0.7737,1.331,30.165692,NA,9.05599,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-04-30,0.502,16.2477,2.4915,0.9785,30.780202,NA,9.00367,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-02,0.525,16.6424,0.365,1.0456,31.269624,NA,9.03377,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-14,0.515,16.3395,1.3965,2.7409,30.683118,NA,8.65703,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-15,0.505,16.6048,0.9284,2.7241,31.143281,NA,8.68735,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-16,0.501,18.3619,0.976,2.3716,32.400375,NA,8.9287,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-21,0.516,19.5549,2.3209,1.9688,33.651182,NA,8.92034,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-23,0.506,21.4044,2.6026,1.3813,35.442371,NA,8.8234,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-05-30,0.53,22.2918,1.3569,1.0456,35.753272,NA,8.67812,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-06-04,0.521,23.2928,2.436,1.2974,36.641001,NA,8.39273,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-06-13,0.5,24.2378,2.5153,2.0695,36.857626,NA,8.9074,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-06-20,0.513,23.1184,1.6584,0.9953,36.273952,NA,8.5684,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-06-25,0.505,25.9603,1.1664,0.9449,39.332569,NA,9.10299,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-03,0.5,24.1413,3.9594,2.1031,36.69237,NA,7.59525,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-11,0.501,23.1987,4.8204,8.5821,34.574062,NA,7.00515,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-15,0.516,23.8672,5.0029,5.8965,35.056911,NA,6.88041,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-18,0.544,26.1899,3.289,4.6712,37.299497,NA,5.96763,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-22,0.516,25.9014,4.0309,3.6137,37.226039,NA,7.03524,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-25,0.509,25.09,3.1025,2.6738,37.401374,NA,6.20756,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-07-29,0.51,23.0473,3.162,2.0695,35.900444,NA,6.57933,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-08-01,0.527,23.3111,2.9041,1.566,36.492424,NA,6.19227,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-08-05,0.531,23.5213,0.25,2.0359,37.27741,NA,6.06705,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-08-08,0.526,24.1804,0.8133,1.9352,38.360028,NA,6.4095,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-08-12,0.5,26.4881,0.6229,2.0695,39.023253,NA,5.09523,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-08-16,0.516,22.8107,1.8806,1.096,37.350128,NA,8.48831,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-03-16,0.093,7.0824,0.7261,8.3136,20.82022,NA,12.00191,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-04-07,0.197,14.1676,0.3174,6.9746,25.075714,NA,9.86842,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-04-21,0.078,16.2519,1.103,8.7771,26.114047,NA,9.09984,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-04-21,0.078,16.2551,1.1069,8.5711,26.108706,NA,9.08722,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-04-28,0.099,13.5636,0.8371,7.9531,24.71509,NA,9.68308,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-05-11,0.298,22.8852,0.607,3.919,30.002709,NA,8.59356,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-05-11,0.298,22.7711,0.738,3.5929,29.932293,NA,8.60234,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2015-05-14,0.262,20.5947,0.8014,4.1765,29.031662,NA,7.0193,NA,NA,NA,NA,NA,NA,"FCR",40,0,0,0,1,0,0,5,5,5,5
2013-03-07,0.521,3.3965,1.5751,3.2445,20.290641,NA,12.15052,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-04-04,0.532,8.3576,1.1307,1.7338,23.620622,NA,11.40419,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-04-11,0.522,16.3142,0.6586,1.2638,29.201846,NA,9.68758,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-04-18,0.518,17.4512,1.7219,1.2974,30.584321,NA,8.69818,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-04-25,0.503,15.9383,0.6824,1.2303,30.277891,NA,9.07621,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-04-30,0.518,16.2491,2.7454,0.9785,30.738135,NA,8.9275,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-02,0.532,16.8014,0.1706,0.9953,31.504052,NA,9.03958,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-14,0.505,15.9942,1.3965,2.7745,30.348748,NA,8.844,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-15,0.524,16.7857,1.0434,2.6402,31.491755,NA,8.72826,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-16,0.524,18.6531,1.1545,2.1367,32.790166,NA,8.79463,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-21,0.501,19.7159,1.8567,1.2135,33.331074,NA,8.91938,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-23,0.505,21.9641,2.3685,1.2471,35.169073,NA,8.49027,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-05-30,0.504,22.0876,0.8689,1.3142,35.632376,NA,8.57958,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-04,0.507,23.32,1.7576,0.9953,36.552238,NA,8.46903,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-06,0.512,22.1279,1.5076,1.5492,35.42393,NA,8.22794,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-13,0.508,23.3472,2.6224,2.3884,36.14402,NA,9.52034,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-20,0.502,23.0362,1.9242,1.0456,36.232904,NA,8.43732,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-25,0.514,26.0568,1.0911,1.0456,39.356843,NA,9.41994,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-06-27,0.526,25.3962,0.4166,1.566,39.075206,NA,8.62225,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-03,0.513,24.1901,3.7055,2.1199,37.041344,NA,7.8013,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-11,0.521,23.3016,4.3443,6.7693,34.296249,NA,6.6245,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-15,0.53,24.1198,3.7531,5.8965,36.070304,NA,7.5112,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-18,0.532,25.8775,2.6978,4.5705,36.932772,NA,6.26209,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-22,0.514,25.8845,4.4157,4.1341,37.21631,NA,6.6112,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-25,0.514,24.3128,3.0549,2.3549,36.801236,NA,5.90368,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-07-29,0.503,23.5841,3.043,1.8849,36.484012,NA,5.75971,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-01,0.501,23.2784,3.1184,1.3142,36.44326,NA,6.66613,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-05,0.518,23.6534,0.2579,1.8513,37.286234,NA,6.07611,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-08,0.505,24.1099,0.5951,1.8849,38.300487,NA,5.40216,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-12,0.514,26.4271,0.7102,1.952,39.424881,NA,6.01085,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-16,0.517,23.0554,1.5037,0.7267,37.673912,NA,8.32293,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-08-21,0.507,22.6941,1.456,0.7267,36.975004,NA,8.49898,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-09-04,0.512,24.2056,1.4521,0.7267,39.638004,NA,8.25324,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-09-18,0.503,20.3441,1.821,0.7267,37.678439,NA,7.77617,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2013-09-25,0.521,19.5,3.0351,1.4317,36.562656,NA,8.22709,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-07,0.03,18.0589,0.4682,1.1128,29.624542,NA,8.95824,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-08,0.076,19.738,0.6943,1.096,30.591496,NA,8.83653,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-09,0.097,20.2152,0.6427,0.7603,31.195099,NA,8.65714,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-10,0.102,20.7862,2.7811,1.0121,31.385298,NA,8.48253,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-12,0.075,20.8639,0.8609,0.9449,31.201726,NA,8.34464,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-15,0.099,20.5879,2.4677,1.5828,29.771877,NA,9.17067,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-19,0.215,17.8143,0.4364,1.6163,27.953895,NA,8.802,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-22,0.098,20.7357,0,0,30.016956,NA,8.58928,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-26,0.094,20.9233,0.5832,1.0456,29.699178,NA,8.79012,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-26,0.094,20.9927,0.5793,0.9281,29.785095,NA,8.75167,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-26,0.094,21.1077,0.5713,1.0456,29.82462,NA,8.7251,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-05-28,0.109,20.887,0.7261,0.9449,290.780244,NA,8.05939,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-02,0.103,22.3134,0.8014,0.6764,30.537637,NA,8.59386,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-05,0.095,22.7794,1.3172,0.4582,30.683784,NA,8.18661,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-09,0.085,22.5704,0.9125,0.7771,30.576983,NA,8.2596,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-12,0.067,23.805,2.1503,0.7939,31.193806,NA,8.18755,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-16,0.098,24.2398,0.6943,0.4078,31.69683,NA,8.26294,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-19,0.141,25.4255,1.1307,0.2232,32.189149,NA,8.51435,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-19,0.141,25.4265,1.1387,0.4078,32.159936,NA,8.57597,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-23,0.129,25.0156,2.7772,0.8106,32.241621,NA,8.12678,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-25,0.441,25.4169,2.0154,0.8106,32.765673,NA,7.63291,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-25,0.441,25.4166,2.0511,0.8274,32.766305,NA,7.65308,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-29,0.102,25.1447,1.6941,0.7267,34.857105,NA,8.09357,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-06-30,0.089,25.2711,0.6586,0.5924,32.563022,NA,8.24262,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-02,0.097,27.3722,0.5832,0.391,34.387692,NA,8.07296,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-07,0.112,24.9674,0.492,0.0385,32.316272,NA,8.07114,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-09,0.197,25.4107,0.7935,0.7099,33.047191,NA,7.79222,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-14,0.098,26.6025,1.1863,0.5421,33.607108,NA,7.94016,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-16,0.185,25.4394,1.3093,0.5421,32.64935,NA,7.91598,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-21,0.1,23.9924,1.4402,0.7603,32.206135,NA,8.16159,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-23,0.206,24.9401,1.0315,0.4749,32.817424,NA,8.13411,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-23,0.206,24.9401,0.9958,0.4078,32.824521,NA,8.13242,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-28,0.112,25.0166,1.1228,0.7603,32.317597,NA,7.79279,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-07-30,0.063,23.7082,0.8927,0.8274,31.829452,NA,7.78928,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-04,0.082,23.4393,1.0038,1.096,31.519155,NA,8.16448,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-06,0.105,24.3254,0.7618,0.9449,32.139969,NA,8.15765,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-09,0.093,23.2637,2.7732,1.8681,31.041602,NA,7.68312,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-11,0.4,22.2874,3.7412,1.9017,31.152005,NA,7.60509,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-13,0.116,22.3314,1.5156,3.3955,30.520555,NA,8.07826,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-18,0.101,23.2522,2.5947,3.8487,31.780013,NA,8.36871,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-21,0.102,24.2492,2.2217,3.5298,31.790548,NA,8.48907,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-08-25,0.198,23.3668,3.6698,1.0456,30.898067,NA,8.44179,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-09-08,0.102,24.1272,3.8404,0.9953,32.399847,NA,7.94337,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-09-15,0.208,21.6468,3.8007,1.096,32.122682,NA,7.37938,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-09-15,0.208,21.6449,3.8007,1.096,32.096334,NA,7.37559,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2014-09-22,0.267,21.0186,2.2455,1.1631,31.935142,NA,8.40932,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-03-31,0.175,9.6664,0.5475,7.4381,22.197073,NA,10.94048,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-03-31,0.175,9.6266,0.484,7.4725,22.265631,NA,11.01529,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-05-05,0.374,18.2503,0.4959,6.6141,27.091023,NA,9.46914,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-05-18,0.415,22.9211,0.5674,3.8332,30.963467,NA,8.55089,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-05-21,0.14,20.6825,2.0551,4.5027,29.087396,NA,5.71942,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-05-25,0.128,21.1464,0.6427,1.8419,30.582836,NA,8.76458,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-05-28,0.173,24.3551,1.1188,1.5501,32.960339,NA,8.67274,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-08,0.105,23.9294,2.1503,1.8247,33.081322,NA,8.70537,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-11,0.148,24.7998,0.98,1.7904,33.230845,NA,8.29175,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-15,0.162,26.4504,0.9522,1.8591,34.511558,NA,7.72693,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-22,0.16,27.0206,1.1069,2.2367,35.302132,NA,7.86226,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-23,0.245,28.4859,0.9443,2.1337,36.788678,NA,8.17147,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-25,0.13,26.4091,0.5118,2.3912,36.212105,NA,6.09136,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-06-29,0.256,24.4295,2.1027,3.198,35.342607,NA,8.95135,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-02,0.105,25.266,1.4481,3.095,36.215834,NA,9.13084,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-06,0.136,24.3367,1.8964,5.052,36.07802,NA,10.0003,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-09,0.197,26.3674,1.2497,8.5024,39.46199,NA,10.9933,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-13,0.141,26.2036,1.2616,15.3347,36.518899,NA,8.69171,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-13,0.141,26.204,1.2497,15.369,36.538574,NA,8.69321,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-13,0.141,26.201,1.2616,15.0428,36.521803,NA,8.72967,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-13,0.141,26.1999,1.2696,15.06,36.508491,NA,8.73604,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-16,0.375,25.8097,3.4715,6.185,36.405228,NA,7.61572,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-20,0.1,27.5411,2.5391,2.9234,37.450158,NA,8.56731,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-23,0.144,27.2194,1.2735,1.8591,36.765039,NA,8.54265,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-27,0.116,27.3711,2.3606,1.9792,37.284286,NA,8.21519,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-07-30,0.15,28.4353,4.1935,2.1165,38.211759,NA,8.66728,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-08-03,0.158,26.3257,2.5352,2.5629,36.821968,NA,8.28309,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-08-08,0.114,25.6674,5.3251,3.3537,36.692666,NA,8.0212,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-08-31,0.775,24.6099,5.5239,3.4242,36.909464,NA,9.6415,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-09-07,0.832,25.2287,6.0679,3.1632,37.05403,NA,8.83589,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-09-14,1.014,22.8643,5.1675,5.0898,36.164993,NA,7.35786,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-09-14,1.014,22.8597,5.1743,5.089,36.081941,NA,7.34255,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-09-14,1.014,22.8533,5.1811,5.0901,35.99988,NA,7.33476,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
2015-09-14,1.014,22.8459,5.1896,5.0909,36.03525,NA,7.33476,NA,NA,NA,NA,NA,NA,"FCR",45,0,0,0,1,0,0,5,5,5,5
