Reservoir,Date,Site,Duration_days,Depth_m,CombinedXSA_m2,Filter1ID,Filter2ID,CombinedCollectionVol_L,CombinedFilterVol_L,CombinedSedMass_g,ICPTFe_mgL,ICPTMn_mgL,AcidVol_L,DilutionFactor,TFe_g,TMn_g,TFeFlux_gm2d,TMnFlux_gm2d,TOC_g,TN_g,TOCFlux_gm2d,TNFlux_gm2d,Flag_Filter2ID,Flag_CombinedCollectionVol_L,Flag_CombinedSedMass_g,Flag_TOC_g,Flag_TN_g,Flag_ICPTFe_mgL,Flag_ICPTMn_mgL,Flag_Duration_days
BVR,11/16/22,50,8,8,0.008143,B_sed_8m_R2_F1_16Nov22,B_sed_8m_R2_F2_16Nov22,3.612,0.298,0.041,17.6646937,0.45190667,0.01,20,0.042822063,0.001095495,0.657344695,0.016816507,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/28/22,50,12,8,0.008143,B_sed_8m_R1_F3_28Nov22,B_sed_8m_R2_F3_28Nov22,3.154,0.252,0.031,NA,NA,NA,NA,NA,NA,NA,NA,0.028816546,0.025004211,0.294900999,0.25588656,1,1,1,1,1,2,2,1
FCR,11/28/22,50,12,4,0.008143,F_sed_4m_R1_F3_28Nov22,F_sed_4m_R2_F3_28Nov22,3.586,0.288,0.027,NA,NA,NA,NA,NA,NA,NA,NA,0.069145053,0.029395239,0.707612395,0.300823191,1,1,1,1,1,2,2,1
BVR,11/28/22,50,12,4,0.008143,B_sed_4m_R1_F3_28Nov22,B_sed_4m_R2_F3_28Nov22,3.316,0.302,0.032,NA,NA,NA,NA,NA,NA,NA,NA,0.028106943,0.019054922,0.287639108,0.195003089,1,1,1,1,1,2,2,1
FCR,11/28/22,50,12,8,0.008143,F_sed_8m_R1_F3_28Nov22,F_sed_8m_R2_F3_28Nov22,3.552,0.18,0.036,NA,NA,NA,NA,NA,NA,NA,NA,0.090650987,0.033882133,0.9276985,0.346740895,1,1,1,1,1,2,2,1
FCR,11/28/22,50,12,4,0.008143,F_sed_4m_R1_F1_28Nov22,F_sed_4m_R1_F2_28Nov22,3.548,0.298,0.027,11.64385993,2.034400982,0.01,20,0.027726453,0.004844332,0.283745272,0.049575627,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/28/22,50,12,4,0.008143,F_sed_4m_R2_F1_28Nov22,F_sed_4m_R2_F2_28Nov22,3.624,0.282,0.024,11.14026652,1.603675099,0.01,20,0.028632855,0.004121786,0.293021155,0.042181283,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/28/22,50,12,8,0.008143,F_sed_8m_R1_F1_28Nov22,F_sed_8m_R1_F2_28Nov22,3.584,0.202,0.039,20.09877294,1.295236711,0.01,20,0.071320794,0.004596167,0.729878365,0.047035969,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/28/22,50,12,8,0.008143,F_sed_8m_R2_F1_28Nov22,F_sed_8m_R2_F2_28Nov22,3.52,0.16,0.032,17.70357491,1.217386144,0.01,20,0.07789573,0.005356499,0.797164534,0.054817011,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/28/22,50,12,4,0.008143,B_sed_4m_R1_F1_28Nov22,B_sed_4m_R1_F2_28Nov22,3.284,0.302,0.03,12.53507124,1.283983547,0.01,20,0.027261705,0.002792452,0.278989158,0.02857722,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/28/22,50,12,4,0.008143,B_sed_4m_R2_F1_28Nov22,B_sed_4m_R2_F2_28Nov22,3.348,0.3,0.03,9.329053985,0.737227299,0.01,20,0.020822448,0.001645491,0.213091495,0.016839528,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/28/22,50,12,8,0.008143,B_sed_8m_R1_F1_28Nov22,B_sed_8m_R1_F2_28Nov22,2.844,0.24,0.03,11.69062201,0.745863763,0.01,20,0.027706774,0.001767697,0.283543884,0.01809015,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/28/22,50,12,8,0.008143,B_sed_8m_R2_F1_28Nov22,B_sed_8m_R2_F2_28Nov22,3.464,0.242,0.025,10.34387836,0.667876864,0.01,20,0.029612558,0.001912005,0.303047173,0.019566954,NA,NA,NA,NA,1,1,1,2,2,1,1,1
