Reservoir,Date,Site,Duration_days,Depth_m,TrapRep,TrapXSA_m2,TrapVol_L,CollectionVol_L,FilterRep,FilterVol_L,FilterMassPre_g,FilterMassPost_g,SedMass_g,SedFlux_gm2d,FilterID,Flag_CollectionVol_L,Flag_SedMass_g
BVR,10/26/21,50,14,5,2,0.0040715,2,1.78,3,0.142,0.118,0.125,0.007,1.539384903,B_sed_5m_R2_F3_26Oct21,1,1
BVR,10/26/21,50,14,5,2,0.0040715,2,1.78,4,0.14,0.118,0.125,0.007,1.561376116,B_sed_5m_R2_F4_26Oct21,1,1
BVR,10/26/21,50,14,10,1,0.0040715,2,1.798,1,0.078,0.119,0.121,0.002,0.808802725,B_sed_10m_R1_F1_26Oct21,1,1
BVR,10/26/21,50,14,10,1,0.0040715,2,1.798,2,0.08,0.118,0.127,0.009,3.548621954,B_sed_10m_R1_F2_26Oct21,1,1
BVR,10/26/21,50,14,10,1,0.0040715,2,1.798,3,0.08,0.117,0.123,0.006,2.365747969,B_sed_10m_R1_F3_26Oct21,1,1
BVR,10/26/21,50,14,10,1,0.0040715,2,1.798,4,0.08,0.118,0.128,0.01,3.942913282,B_sed_10m_R1_F4_26Oct21,1,1
BVR,10/26/21,50,14,10,2,0.0040715,2,1.868,1,0.08,0.117,0.123,0.006,2.457851617,B_sed_10m_R2_F1_26Oct21,1,1
BVR,10/26/21,50,14,10,2,0.0040715,2,1.868,2,0.078,0.118,0.129,0.011,4.62160133,B_sed_10m_R2_F2_26Oct21,1,1
BVR,10/26/21,50,14,10,2,0.0040715,2,1.868,3,0.08,0.118,0.127,0.009,3.686777425,B_sed_10m_R2_F3_26Oct21,1,1
BVR,10/26/21,50,14,10,2,0.0040715,2,1.868,4,0.08,0.117,0.129,0.012,4.915703233,B_sed_10m_R2_F4_26Oct21,1,1
FCR,11/8/21,50,14,4,1,0.0040715,2,1.778,1,0.15,0.118,0.127,0.009,1.871546113,F_sed_4m_R1_F1_08Nov21,1,1
FCR,11/8/21,50,14,4,1,0.0040715,2,1.778,2,0.15,0.117,0.126,0.009,1.871546113,F_sed_4m_R1_F2_08Nov21,1,1
FCR,11/8/21,50,14,4,1,0.0040715,2,1.778,3,0.15,0.118,0.127,0.009,1.871546113,F_sed_4m_R1_F3_08Nov21,1,1
FCR,11/8/21,50,14,4,1,0.0040715,2,1.778,4,0.148,0.118,0.128,0.01,2.107596974,F_sed_4m_R1_F4_08Nov21,1,1
FCR,11/8/21,50,14,4,2,0.0040715,2,1.298,1,0.148,0.122,0.132,0.01,1.538616914,F_sed_4m_R2_F1_08Nov21,1,1
FCR,11/8/21,50,14,4,2,0.0040715,2,1.298,2,0.15,0.122,0.133,0.011,1.669912224,F_sed_4m_R2_F2_08Nov21,1,1
FCR,11/8/21,50,14,4,2,0.0040715,2,1.298,3,0.15,0.122,0.133,0.011,1.669912224,F_sed_4m_R2_F3_08Nov21,1,1
FCR,11/8/21,50,14,4,2,0.0040715,2,1.298,4,0.15,0.122,0.133,0.011,1.669912224,F_sed_4m_R2_F4_08Nov21,1,1
FCR,11/8/21,50,14,8,1,0.0040715,2,1.792,1,0.08,0.122,0.148,0.026,10.21736461,F_sed_8m_R1_F1_08Nov21,1,1
FCR,11/8/21,50,14,8,1,0.0040715,2,1.792,2,0.08,0.122,0.15,0.028,11.00331573,F_sed_8m_R1_F2_08Nov21,1,1
FCR,11/8/21,50,14,8,1,0.0040715,2,1.792,3,0.08,0.123,0.148,0.025,9.824389046,F_sed_8m_R1_F3_08Nov21,1,1
FCR,11/8/21,50,14,8,1,0.0040715,2,1.792,4,0.082,0.123,0.15,0.027,10.35155138,F_sed_8m_R1_F4_08Nov21,1,1
FCR,11/8/21,50,14,8,2,0.0040715,2,1.767,1,0.08,0.122,0.151,0.029,11.23730285,F_sed_8m_R2_F1_08Nov21,1,1
FCR,11/8/21,50,14,8,2,0.0040715,2,1.767,2,0.08,0.123,0.152,0.029,11.23730285,F_sed_8m_R2_F2_08Nov21,1,1
FCR,11/8/21,50,14,8,2,0.0040715,2,1.767,3,0.08,0.123,0.149,0.026,10.07482325,F_sed_8m_R2_F3_08Nov21,1,1
FCR,11/8/21,50,14,8,2,0.0040715,2,1.767,4,0.082,0.123,0.153,0.03,11.34126445,F_sed_8m_R2_F4_08Nov21,1,1
BVR,11/9/21,50,14,5,1,0.0040715,2,1.76,1,0.148,0.122,0.135,0.013,2.712138289,B_sed_5m_R1_F1_09Nov21,1,1
BVR,11/9/21,50,14,5,1,0.0040715,2,1.76,2,0.152,0.122,0.135,0.013,2.640766228,B_sed_5m_R1_F2_09Nov21,1,1
BVR,11/9/21,50,14,5,1,0.0040715,2,1.76,3,0.15,0.122,0.133,0.011,2.264287761,B_sed_5m_R1_F3_09Nov21,1,1
BVR,11/9/21,50,14,5,1,0.0040715,2,1.76,4,0.15,0.122,0.134,0.012,2.470132103,B_sed_5m_R1_F4_09Nov21,1,1
BVR,11/9/21,50,14,5,2,0.0040715,2,1.721,1,0.15,0.122,0.133,0.011,2.214113203,B_sed_5m_R2_F1_09Nov21,1,1
BVR,11/9/21,50,14,5,2,0.0040715,2,1.721,2,0.152,0.122,0.133,0.011,2.184980134,B_sed_5m_R2_F2_09Nov21,1,1
BVR,11/9/21,50,14,5,2,0.0040715,2,1.721,3,0.152,0.122,0.132,0.01,1.986345577,B_sed_5m_R2_F3_09Nov21,1,1
BVR,11/9/21,50,14,5,2,0.0040715,2,1.721,4,0.152,0.123,0.134,0.011,2.184980134,B_sed_5m_R2_F4_09Nov21,1,1
BVR,11/9/21,50,14,10,1,0.0040715,2,1.795,1,0.078,0.123,0.134,0.011,4.440992713,B_sed_10m_R1_F1_09Nov21,1,1
BVR,11/9/21,50,14,10,1,0.0040715,2,1.795,2,0.08,0.122,0.135,0.013,5.117234785,B_sed_10m_R1_F2_09Nov21,1,1
BVR,11/9/21,50,14,10,1,0.0040715,2,1.795,3,0.08,0.123,0.136,0.013,5.117234785,B_sed_10m_R1_F3_09Nov21,1,1
BVR,11/9/21,50,14,10,1,0.0040715,2,1.795,4,0.082,0.122,0.134,0.012,4.608391552,B_sed_10m_R1_F4_09Nov21,1,1
BVR,11/9/21,50,14,10,2,0.0040715,2,1.781,1,0.078,0.122,0.137,0.015,6.008666515,B_sed_10m_R2_F1_09Nov21,1,1
BVR,11/9/21,50,14,10,2,0.0040715,2,1.781,2,0.08,0.123,0.138,0.015,5.858449852,B_sed_10m_R2_F2_09Nov21,1,1
BVR,11/9/21,50,14,10,2,0.0040715,2,1.781,3,0.08,0.123,0.139,0.016,6.249013175,B_sed_10m_R2_F3_09Nov21,1,1
BVR,11/9/21,50,14,10,2,0.0040715,2,1.781,4,0.078,0.123,0.138,0.015,6.008666515,B_sed_10m_R2_F4_09Nov21,1,1
FCR,11/22/21,50,14,4,1,0.0040715,2,1.571,1,0.14,0.123,0.134,0.011,2.165500856,F_sed_4m_R1_F1_22Nov21,1,1
FCR,11/22/21,50,14,4,1,0.0040715,2,1.571,2,0.14,0.123,0.135,0.012,2.36236457,F_sed_4m_R1_F2_22Nov21,1,1
FCR,11/22/21,50,14,4,1,0.0040715,2,1.571,3,0.14,0.123,0.135,0.012,2.36236457,F_sed_4m_R1_F3_22Nov21,1,1
FCR,11/22/21,50,14,4,1,0.0040715,2,1.571,4,0.141,0.123,0.134,0.011,2.150142694,F_sed_4m_R1_F4_22Nov21,1,1
FCR,11/22/21,50,14,4,2,0.0040715,2,1.48,1,0.14,0.123,0.135,0.012,2.225524865,F_sed_4m_R2_F1_22Nov21,1,1
FCR,11/22/21,50,14,4,2,0.0040715,2,1.48,2,0.14,0.123,0.135,0.012,2.225524865,F_sed_4m_R2_F2_22Nov21,1,1
FCR,11/22/21,50,14,4,2,0.0040715,2,1.48,3,0.14,0.123,0.135,0.012,2.225524865,F_sed_4m_R2_F3_22Nov21,1,1
FCR,11/22/21,50,14,4,2,0.0040715,2,1.48,4,0.14,0.122,0.134,0.012,2.225524865,F_sed_4m_R2_F4_22Nov21,1,1
FCR,11/22/21,50,14,8,1,0.0040715,2,1.466,1,0.07,0.122,0.143,0.021,7.715654111,F_sed_8m_R1_F1_22Nov21,1,1
FCR,11/22/21,50,14,8,1,0.0040715,2,1.466,2,0.07,0.124,0.144,0.02,7.348242011,F_sed_8m_R1_F2_22Nov21,1,1
FCR,11/22/21,50,14,8,1,0.0040715,2,1.466,3,0.07,0.123,0.146,0.023,8.450478312,F_sed_8m_R1_F3_22Nov21,1,1
FCR,11/22/21,50,14,8,1,0.0040715,2,1.466,4,0.071,0.123,0.146,0.023,8.331457491,F_sed_8m_R1_F4_22Nov21,1,1
FCR,11/22/21,50,14,8,2,0.0040715,2,1.505,1,0.07,0.123,0.143,0.02,7.543727303,F_sed_8m_R2_F1_22Nov21,1,1
FCR,11/22/21,50,14,8,2,0.0040715,2,1.505,2,0.07,0.122,0.141,0.019,7.166540938,F_sed_8m_R2_F2_22Nov21,1,1
FCR,11/22/21,50,14,8,2,0.0040715,2,1.505,3,0.07,0.123,0.143,0.02,7.543727303,F_sed_8m_R2_F3_22Nov21,1,1
FCR,11/22/21,50,14,8,2,0.0040715,2,1.505,4,0.07,0.123,0.142,0.019,7.166540938,F_sed_8m_R2_F4_22Nov21,1,1
BVR,11/22/21,50,13,5,1,0.0040715,2,1.696,1,0.14,0.123,0.133,0.01,2.288758767,B_sed_5m_R1_F1_22Nov21,1,1
BVR,11/22/21,50,13,5,1,0.0040715,2,1.696,2,0.14,0.123,0.133,0.01,2.288758767,B_sed_5m_R1_F2_22Nov21,1,1
BVR,11/22/21,50,13,5,1,0.0040715,2,1.696,3,0.141,0.123,0.134,0.011,2.499779079,B_sed_5m_R1_F3_22Nov21,1,1
BVR,11/22/21,50,13,5,1,0.0040715,2,1.696,4,0.14,0.123,0.135,0.012,2.74651052,B_sed_5m_R1_F4_22Nov21,1,1
BVR,11/22/21,50,13,5,2,0.0040715,2,1.635,1,0.14,0.123,0.131,0.008,1.765151219,B_sed_5m_R2_F1_22Nov21,1,1
BVR,11/22/21,50,13,5,2,0.0040715,2,1.635,2,0.14,0.123,0.132,0.009,1.985795121,B_sed_5m_R2_F2_22Nov21,1,1
BVR,11/22/21,50,13,5,2,0.0040715,2,1.635,3,0.14,0.123,0.133,0.01,2.206439023,B_sed_5m_R2_F3_22Nov21,1,1
BVR,11/22/21,50,13,5,2,0.0040715,2,1.635,4,0.14,0.124,0.133,0.009,1.985795121,B_sed_5m_R2_F4_22Nov21,1,1
BVR,11/22/21,50,13,10,1,0.0040715,2,1.692,1,0.061,0.124,0.128,0.004,2.096200033,B_sed_10m_R1_F1_22Nov21,1,1
BVR,11/22/21,50,13,10,1,0.0040715,2,1.692,2,0.061,0.124,0.129,0.005,2.620250042,B_sed_10m_R1_F2_22Nov21,1,1
BVR,11/22/21,50,13,10,1,0.0040715,2,1.692,3,0.06,0.122,0.128,0.006,3.196705051,B_sed_10m_R1_F3_22Nov21,1,1
BVR,11/22/21,50,13,10,1,0.0040715,2,1.692,4,0.06,0.123,0.128,0.005,2.663920876,B_sed_10m_R1_F4_22Nov21,1,1
BVR,11/22/21,50,13,10,2,0.0040715,2,1.614,1,0.06,0.122,0.128,0.006,3.049339215,B_sed_10m_R2_F1_22Nov21,1,1
BVR,11/22/21,50,13,10,2,0.0040715,2,1.614,2,0.059,0.122,0.128,0.006,3.101022931,B_sed_10m_R2_F2_22Nov21,1,1
BVR,11/22/21,50,13,10,2,0.0040715,2,1.614,3,0.06,0.123,0.128,0.005,2.541116013,B_sed_10m_R2_F3_22Nov21,1,1
BVR,11/22/21,50,13,10,2,0.0040715,2,1.614,4,0.06,0.122,0.128,0.006,3.049339215,B_sed_10m_R2_F4_22Nov21,1,1
FCR,12/6/21,50,14,4,1,0.0040715,2,1.754,1,0.142,0.122,0.129,0.007,1.516899506,F_sed_4m_R1_F1_06Dec21,1,1
FCR,12/6/21,50,14,4,1,0.0040715,2,1.754,2,0.14,0.123,0.13,0.007,1.538569499,F_sed_4m_R1_F2_06Dec21,1,1
FCR,12/6/21,50,14,4,1,0.0040715,2,1.754,3,0.14,0.122,0.128,0.006,1.318773856,F_sed_4m_R1_F3_06Dec21,1,1
FCR,12/6/21,50,14,4,1,0.0040715,2,1.754,4,0.142,0.122,0.129,0.007,1.516899506,F_sed_4m_R1_F4_06Dec21,1,1
FCR,12/6/21,50,14,4,2,0.0040715,2,1.77,1,0.14,0.123,0.132,0.009,1.99620558,F_sed_4m_R2_F1_06Dec21,1,1
FCR,12/6/21,50,14,4,2,0.0040715,2,1.77,2,0.138,0.122,0.133,0.011,2.47516634,F_sed_4m_R2_F2_06Dec21,1,1
FCR,12/6/21,50,14,4,2,0.0040715,2,1.77,3,0.142,0.122,0.132,0.01,2.186766676,F_sed_4m_R2_F3_06Dec21,1,1
FCR,12/6/21,50,14,4,2,0.0040715,2,1.77,4,0.14,0.122,0.133,0.011,2.43980682,F_sed_4m_R2_F4_06Dec21,1,1
FCR,12/6/21,50,14,8,1,0.0040715,2,1.792,1,0.078,0.123,0.129,0.006,2.41831115,F_sed_8m_R1_F1_06Dec21,1,1
FCR,12/6/21,50,14,8,1,0.0040715,2,1.792,2,0.078,0.123,0.129,0.006,2.41831115,F_sed_8m_R1_F2_06Dec21,1,1
FCR,12/6/21,50,14,8,1,0.0040715,2,1.792,3,0.082,0.123,0.129,0.006,2.300344752,F_sed_8m_R1_F3_06Dec21,1,1
FCR,12/6/21,50,14,8,1,0.0040715,2,1.792,4,0.084,0.123,0.13,0.007,2.619837079,F_sed_8m_R1_F4_06Dec21,1,1
FCR,12/6/21,50,14,8,2,0.0040715,2,1.78,1,0.078,0.122,0.125,0.003,1.201058551,F_sed_8m_R2_F1_06Dec21,1,1
FCR,12/6/21,50,14,8,2,0.0040715,2,1.78,2,0.082,0.123,0.127,0.004,1.523293772,F_sed_8m_R2_F2_06Dec21,1,1
FCR,12/6/21,50,14,8,2,0.0040715,2,1.78,3,0.08,0.122,0.126,0.004,1.561376116,F_sed_8m_R2_F3_06Dec21,1,1
FCR,12/6/21,50,14,8,2,0.0040715,2,1.78,4,0.08,0.123,0.126,0.003,1.171032087,F_sed_8m_R2_F4_06Dec21,1,1
BVR,12/6/21,50,14,5,1,0.0040715,2,1.79,1,0.14,0.123,0.129,0.006,1.34584105,B_sed_5m_R1_F1_06Dec21,1,1
BVR,12/6/21,50,14,5,1,0.0040715,2,1.79,2,0.14,0.122,0.128,0.006,1.34584105,B_sed_5m_R1_F2_06Dec21,1,1
BVR,12/6/21,50,14,5,1,0.0040715,2,1.79,3,0.14,0.121,0.127,0.006,1.34584105,B_sed_5m_R1_F3_06Dec21,1,1
BVR,12/6/21,50,14,5,1,0.0040715,2,1.79,4,0.14,0.123,0.129,0.006,1.34584105,B_sed_5m_R1_F4_06Dec21,1,1
BVR,12/6/21,50,14,5,2,0.0040715,2,1.785,1,0.14,0.123,0.13,0.007,1.565762004,B_sed_5m_R2_F1_06Dec21,1,1
BVR,12/6/21,50,14,5,2,0.0040715,2,1.785,2,0.14,0.122,0.129,0.007,1.565762004,B_sed_5m_R2_F2_06Dec21,1,1
BVR,12/6/21,50,14,5,2,0.0040715,2,1.785,3,0.14,0.122,0.129,0.007,1.565762004,B_sed_5m_R2_F3_06Dec21,1,1
BVR,12/6/21,50,14,5,2,0.0040715,2,1.785,4,0.14,0.122,0.129,0.007,1.565762004,B_sed_5m_R2_F4_06Dec21,1,1
BVR,12/6/21,50,14,10,1,0.0040715,2,1.766,1,0.08,0.122,0.125,0.003,1.161821722,B_sed_10m_R1_F1_06Dec21,1,1
BVR,12/6/21,50,14,10,1,0.0040715,2,1.766,2,0.082,0.123,0.126,0.003,1.133484607,B_sed_10m_R1_F2_06Dec21,1,1
BVR,12/6/21,50,14,10,1,0.0040715,2,1.766,3,0.08,0.122,0.125,0.003,1.161821722,B_sed_10m_R1_F3_06Dec21,1,1
BVR,12/6/21,50,14,10,1,0.0040715,2,1.766,4,0.084,0.123,0.127,0.004,1.475329171,B_sed_10m_R1_F4_06Dec21,1,1
BVR,12/6/21,50,14,10,2,0.0040715,2,1.763,1,0.082,0.123,0.126,0.003,1.131559095,B_sed_10m_R2_F1_06Dec21,1,1
BVR,12/6/21,50,14,10,2,0.0040715,2,1.763,2,0.08,0.124,0.128,0.004,1.546464097,B_sed_10m_R2_F2_06Dec21,1,1
BVR,12/6/21,50,14,10,2,0.0040715,2,1.763,3,0.078,0.123,0.128,0.005,1.982646278,B_sed_10m_R2_F3_06Dec21,1,1
BVR,12/6/21,50,14,10,2,0.0040715,2,1.763,4,0.078,0.122,0.127,0.005,1.982646278,B_sed_10m_R2_F4_06Dec21,1,1
FCR,5/2/22,50,20,4,1,0.0040715,2,1.793,1,0.138,0.108,0.112,0.004,0.638229332,F_sed_4m_R1_F1_02May22,1,1
FCR,5/2/22,50,20,4,1,0.0040715,2,1.793,2,0.142,0.108,0.115,0.007,1.085439321,F_sed_4m_R1_F2_02May22,1,1
FCR,5/2/22,50,20,4,1,0.0040715,2,1.793,3,0.14,0.107,0.113,0.006,0.943667655,F_sed_4m_R1_F3_02May22,1,1
FCR,5/2/22,50,20,4,1,0.0040715,2,1.793,4,0.143,0.107,0.113,0.006,0.923870431,F_sed_4m_R1_F4_02May22,1,1
FCR,5/2/22,50,20,4,2,0.0040715,2,1.751,1,0.138,0.107,0.114,0.007,1.090738556,F_sed_4m_R2_F1_02May22,1,1
FCR,5/2/22,50,20,4,2,0.0040715,2,1.751,2,0.143,0.107,0.112,0.005,0.751857746,F_sed_4m_R2_F2_02May22,1,1
FCR,5/2/22,50,20,4,2,0.0040715,2,1.751,3,0.141,0.107,0.114,0.007,1.067531352,F_sed_4m_R2_F3_02May22,1,1
FCR,5/2/22,50,20,4,2,0.0040715,2,1.751,4,0.139,0.107,0.112,0.005,0.77349394,F_sed_4m_R2_F4_02May22,1,1
FCR,5/2/22,50,20,8,1,0.0040715,2,1.708,1,0.081,0.106,0.113,0.007,1.812660423,F_sed_8m_R1_F1_02May22,1,1
FCR,5/2/22,50,20,8,1,0.0040715,2,1.708,2,0.082,0.107,0.112,0.005,1.27896772,F_sed_8m_R1_F2_02May22,1,1
FCR,5/2/22,50,20,8,1,0.0040715,2,1.708,3,0.082,0.107,0.111,0.004,1.023174176,F_sed_8m_R1_F3_02May22,1,1
FCR,5/2/22,50,20,8,1,0.0040715,2,1.708,4,0.083,0.107,0.113,0.006,1.516270165,F_sed_8m_R1_F4_02May22,1,1
FCR,5/2/22,50,20,8,2,0.0040715,2,1.764,1,0.08,0.106,0.109,0.003,0.812354169,F_sed_8m_R2_F1_02May22,1,1
FCR,5/2/22,50,20,8,2,0.0040715,2,1.764,2,0.08,0.107,0.11,0.003,0.812354169,F_sed_8m_R2_F2_02May22,1,1
FCR,5/2/22,50,20,8,2,0.0040715,2,1.764,3,0.081,0.107,0.11,0.003,0.802325105,F_sed_8m_R2_F3_02May22,1,1
FCR,5/2/22,50,20,8,2,0.0040715,2,1.764,4,0.083,0.107,0.112,0.005,1.304986617,F_sed_8m_R2_F4_02May22,1,1
BVR,5/2/22,50,20,4,1,0.0040715,2,1.747,1,0.138,0.107,0.114,0.007,1.088246863,B_sed_4m_R1_F1_02May22,1,1
BVR,5/2/22,50,20,4,1,0.0040715,2,1.747,2,0.14,0.107,0.11,0.003,0.459728777,B_sed_4m_R1_F2_02May22,1,1
BVR,5/2/22,50,20,4,1,0.0040715,2,1.747,3,0.139,0.107,0.116,0.009,1.389108534,B_sed_4m_R1_F3_02May22,1,1
BVR,5/2/22,50,20,4,1,0.0040715,2,1.747,4,0.14,0.107,0.114,0.007,1.072700479,B_sed_4m_R1_F4_02May22,1,1
BVR,5/2/22,50,20,4,2,0.0040715,2,1.786,1,0.141,0.107,0.116,0.009,1.399975439,B_sed_4m_R2_F1_02May22,1,1
BVR,5/2/22,50,20,4,2,0.0040715,2,1.786,2,0.141,0.107,0.115,0.008,1.244422612,B_sed_4m_R2_F2_02May22,1,1
BVR,5/2/22,50,20,4,2,0.0040715,2,1.786,3,0.14,0.106,0.112,0.006,0.939983509,B_sed_4m_R2_F3_02May22,1,1
BVR,5/2/22,50,20,4,2,0.0040715,2,1.786,4,0.139,0.107,0.118,0.011,1.735700964,B_sed_4m_R2_F4_02May22,1,1
BVR,5/2/22,50,20,8,1,0.0040715,2,1.767,1,0.079,0.107,0.109,0.002,0.549357451,B_sed_8m_R1_F1_02May22,1,1
BVR,5/2/22,50,20,8,1,0.0040715,2,1.767,2,0.082,0.107,0.112,0.005,1.323147519,B_sed_8m_R1_F2_02May22,1,1
BVR,5/2/22,50,20,8,1,0.0040715,2,1.767,3,0.082,0.107,0.113,0.006,1.587777022,B_sed_8m_R1_F3_02May22,1,1
BVR,5/2/22,50,20,8,1,0.0040715,2,1.767,4,0.084,0.107,0.115,0.008,2.06663041,B_sed_8m_R1_F4_02May22,1,1
BVR,5/2/22,50,20,8,2,0.0040715,2,1.731,1,0.082,0.107,0.111,0.004,1.036952283,B_sed_8m_R2_F1_02May22,1,1
BVR,5/2/22,50,20,8,2,0.0040715,2,1.731,2,0.081,0.107,0.115,0.008,2.099508326,B_sed_8m_R2_F2_02May22,1,1
BVR,5/2/22,50,20,8,2,0.0040715,2,1.731,3,0.078,0.107,0.116,0.009,2.452790977,B_sed_8m_R2_F3_02May22,1,1
BVR,5/2/22,50,20,8,2,0.0040715,2,1.731,4,0.08,0.107,0.112,0.005,1.328595112,B_sed_8m_R2_F4_02May22,1,1
FCR,5/17/22,50,15,4,1,0.0040715,2,1.797,1,0.139,0.122,0.13,0.008,1.693470227,F_sed_4m_R1_F1_17May22,1,1
FCR,5/17/22,50,15,4,1,0.0040715,2,1.797,2,0.141,0.124,0.13,0.006,1.252087029,F_sed_4m_R1_F2_17May22,1,1
FCR,5/17/22,50,15,4,1,0.0040715,2,1.797,3,0.138,0.123,0.13,0.007,1.492524031,F_sed_4m_R1_F3_17May22,1,1
FCR,5/17/22,50,15,4,1,0.0040715,2,1.797,4,0.139,0.122,0.129,0.007,1.481786449,F_sed_4m_R1_F4_17May22,1,1
FCR,5/17/22,50,15,4,2,0.0040715,2,1.764,1,0.138,0.123,0.128,0.005,1.046511007,F_sed_4m_R2_F1_17May22,1,1
FCR,5/17/22,50,15,4,2,0.0040715,2,1.764,2,0.14,0.107,0.112,0.005,1.03156085,F_sed_4m_R2_F2_17May22,1,1
FCR,5/17/22,50,15,4,2,0.0040715,2,1.764,3,0.08,0.122,0.126,0.004,1.44418519,F_sed_4m_R2_F3_17May22,1,1
FCR,5/17/22,50,15,4,2,0.0040715,2,1.764,4,0.081,0.107,0.111,0.004,1.426355743,F_sed_4m_R2_F4_17May22,1,1
FCR,5/17/22,50,15,8,1,0.0040715,2,1.802,1,0.079,0.107,0.109,0.002,0.746985192,F_sed_8m_R1_F1_17May22,1,1
FCR,5/17/22,50,15,8,1,0.0040715,2,1.802,2,0.08,0.106,0.109,0.003,1.106471816,F_sed_8m_R1_F2_17May22,1,1
FCR,5/17/22,50,15,8,1,0.0040715,2,1.802,3,0.081,0.106,0.108,0.002,0.728541114,F_sed_8m_R1_F3_17May22,1,1
FCR,5/17/22,50,15,8,1,0.0040715,2,1.802,4,0.082,0.106,0.11,0.004,1.439312932,F_sed_8m_R1_F4_17May22,1,1
FCR,5/17/22,50,15,8,2,0.0040715,2,1.821,1,0.081,0.107,0.11,0.003,1.104334102,F_sed_8m_R2_F1_17May22,1,1
FCR,5/17/22,50,15,8,2,0.0040715,2,1.821,2,0.078,0.108,0.109,0.001,0.382269497,F_sed_8m_R2_F2_17May22,1,1
FCR,5/17/22,50,15,8,2,0.0040715,2,1.821,3,0.082,0.106,0.111,0.005,1.818111022,F_sed_8m_R2_F3_17May22,1,1
FCR,5/17/22,50,15,8,2,0.0040715,2,1.821,4,0.08,0.106,0.11,0.004,1.490851038,F_sed_8m_R2_F4_17May22,1,1
BVR,5/17/22,50,15,4,1,0.0040715,2,1.734,1,0.143,0.107,0.112,0.005,0.992744208,B_sed_4m_R1_F1_17May22,1,1
BVR,5/17/22,50,15,4,1,0.0040715,2,1.734,2,0.139,0.106,0.111,0.005,1.021312386,B_sed_4m_R1_F2_17May22,1,1
BVR,5/17/22,50,15,4,1,0.0040715,2,1.734,3,0.138,0.106,0.111,0.005,1.028713201,B_sed_4m_R1_F3_17May22,1,1
BVR,5/17/22,50,15,4,1,0.0040715,2,1.734,4,0.139,0.107,0.111,0.004,0.817049909,B_sed_4m_R1_F4_17May22,1,1
BVR,5/17/22,50,15,4,2,0.0040715,2,1.78,1,0.14,0.107,0.111,0.004,0.832733929,B_sed_4m_R2_F1_17May22,1,1
BVR,5/17/22,50,15,4,2,0.0040715,2,1.78,2,0.138,0.107,0.113,0.006,1.267203804,B_sed_4m_R2_F2_17May22,1,1
BVR,5/17/22,50,15,4,2,0.0040715,2,1.78,3,0.142,0.108,0.112,0.004,0.821005282,B_sed_4m_R2_F3_17May22,1,1
BVR,5/17/22,50,15,4,2,0.0040715,2,1.78,4,0.14,0.107,0.11,0.003,0.624550446,B_sed_4m_R2_F4_17May22,1,1
BVR,5/17/22,50,15,8,1,0.0040715,2,1.761,1,0.082,0.108,0.111,0.003,1.054923726,B_sed_8m_R1_F1_17May22,1,1
BVR,5/17/22,50,15,8,1,0.0040715,2,1.761,2,0.084,0.108,0.113,0.005,1.716344158,B_sed_8m_R1_F2_17May22,1,1
BVR,5/17/22,50,15,8,1,0.0040715,2,1.761,3,0.08,0.109,0.113,0.004,1.441729092,B_sed_8m_R1_F3_17May22,1,1
BVR,5/17/22,50,15,8,1,0.0040715,2,1.761,4,0.08,0.108,0.112,0.004,1.441729092,B_sed_8m_R1_F4_17May22,1,1
BVR,5/17/22,50,15,8,2,0.0040715,2,1.722,1,0.081,0.108,0.111,0.003,1.044296169,B_sed_8m_R2_F1_17May22,1,1
BVR,5/17/22,50,15,8,2,0.0040715,2,1.722,2,0.08,0.107,0.113,0.006,2.114699742,B_sed_8m_R2_F2_17May22,1,1
BVR,5/17/22,50,15,8,2,0.0040715,2,1.722,3,0.082,0.107,0.112,0.005,1.719268083,B_sed_8m_R2_F3_17May22,1,1
BVR,5/17/22,50,15,8,2,0.0040715,2,1.722,4,0.079,0.107,0.109,0.002,0.713822698,B_sed_8m_R2_F4_17May22,1,1
FCR,5/31/22,50,14,4,1,0.0040715,2,1.749,1,0.141,0.107,0.112,0.005,1.088073483,F_sed_4m_R1_F1_31May22,1,1
FCR,5/31/22,50,14,4,1,0.0040715,2,1.749,2,0.141,0.107,0.112,0.005,1.088073483,F_sed_4m_R1_F2_31May22,1,1
FCR,5/31/22,50,14,4,1,0.0040715,2,1.749,3,0.143,0.107,0.113,0.006,1.287426806,F_sed_4m_R1_F3_31May22,1,1
FCR,5/31/22,50,14,4,1,0.0040715,2,1.749,4,0.144,0.107,0.112,0.005,1.065405285,F_sed_4m_R1_F4_31May22,1,1
FCR,5/31/22,50,14,4,2,0.0040715,2,1.775,1,0.139,0.107,0.112,0.005,1.120136855,F_sed_4m_R2_F1_31May22,1,1
FCR,5/31/22,50,14,4,2,0.0040715,2,1.775,2,0.138,0.108,0.112,0.004,0.902603031,F_sed_4m_R2_F2_31May22,1,1
FCR,5/31/22,50,14,4,2,0.0040715,2,1.775,3,0.138,0.107,0.112,0.005,1.128253789,F_sed_4m_R2_F3_31May22,1,1
FCR,5/31/22,50,14,4,2,0.0040715,2,1.775,4,0.14,0.108,0.113,0.005,1.112135877,F_sed_4m_R2_F4_31May22,1,1
FCR,5/31/22,50,14,8,1,0.0040715,2,1.755,1,0.081,0.107,0.115,0.008,3.040882324,F_sed_8m_R1_F1_31May22,1,1
