"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"FCR",2021-08-31,50,15,4,1,0.0040715,1.8,1.811,3,0.152,0.117,0.122,0.005,0.975436872914202,"F_sed_4m_R1_F3_31Aug21",1,1,1
"FCR",2021-08-31,50,15,4,1,0.0040715,1.8,1.811,4,0.152,0.117,0.124,0.007,1.36561162207988,"F_sed_4m_R1_F4_31Aug21",1,1,1
"FCR",2021-08-31,50,15,4,2,0.0040715,1.8,1.822,1,0.152,0.118,0.123,0.005,0.981361668939634,"F_sed_4m_R2_F1_31Aug21",1,1,1
"FCR",2021-08-31,50,15,4,2,0.0040715,1.8,1.822,2,0.152,0.117,0.124,0.007,1.37390633651549,"F_sed_4m_R2_F2_31Aug21",1,1,1
"FCR",2021-08-31,50,15,4,2,0.0040715,1.8,1.822,3,0.148,0.116,0.126,0.01,2.01576991457871,"F_sed_4m_R2_F3_31Aug21",1,1,1
"FCR",2021-08-31,50,15,4,2,0.0040715,1.8,1.822,4,0.15,0.118,0.124,0.006,1.1933357894306,"F_sed_4m_R2_F4_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,1,0.0040715,1.8,1.823,1,0.074,0.122,0.133,0.011,4.43712778233225,"F_sed_8m_R1_F1_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,1,0.0040715,1.8,1.823,2,0.076,0.122,0.13,0.008,3.14208091763241,"F_sed_8m_R1_F2_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,1,0.0040715,1.8,1.823,3,0.074,0.118,0.126,0.008,3.22700202351437,"F_sed_8m_R1_F3_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,1,0.0040715,1.8,1.823,4,0.074,0.116,0.122,0.006,2.42025151763577,"F_sed_8m_R1_F4_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,2,0.0040715,1.8,1.816,1,0.074,0.117,0.133,0.016,6.42922180439066,"F_sed_8m_R2_F1_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,2,0.0040715,1.8,1.816,2,0.074,0.117,0.127,0.01,4.01826362774416,"F_sed_8m_R2_F2_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,2,0.0040715,1.8,1.816,3,0.074,0.116,0.13,0.014,5.62556907884183,"F_sed_8m_R2_F3_31Aug21",1,1,1
"FCR",2021-08-31,50,15,8,2,0.0040715,1.8,1.816,4,0.074,0.117,0.126,0.009,3.61643726496975,"F_sed_8m_R2_F4_31Aug21",1,1,1
"BVR",2021-09-06,50,13,5,1,0.0040715,1.8,1.759,1,0.148,0.116,0.121,0.005,1.1227326098995,"B_sed_5m_R1_F1_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,1,0.0040715,1.8,1.759,2,0.152,0.117,0.12,0.003,0.655912208941288,"B_sed_5m_R1_F2_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,1,0.0040715,1.8,1.759,3,0.154,0.116,0.121,0.005,1.07898978094238,"B_sed_5m_R1_F3_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,1,0.0040715,1.8,1.759,4,0.15,0.116,0.12,0.004,0.886210273414007,"B_sed_5m_R1_F4_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,2,0.0040715,1.8,1.746,1,0.148,0.117,0.124,0.007,1.56020897762271,"B_sed_5m_R2_F1_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,2,0.0040715,1.8,1.746,2,0.15,0.117,0.124,0.007,1.5394061912544,"B_sed_5m_R2_F2_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,2,0.0040715,1.8,1.746,3,0.15,0.117,0.125,0.008,1.75932136143361,"B_sed_5m_R2_F3_06Sep21",1,1,1
"BVR",2021-09-06,50,13,5,2,0.0040715,1.8,1.746,4,0.148,0.117,0.125,0.008,1.78309597442595,"B_sed_5m_R2_F4_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,1,0.0040715,1.8,1.748,1,0.08,0.116,0.123,0.007,2.88969289337704,"B_sed_10m_R1_F1_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,1,0.0040715,1.8,1.748,2,0.08,0.117,0.122,0.005,2.06406635241217,"B_sed_10m_R1_F2_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,1,0.0040715,1.8,1.748,3,0.08,0.115,0.123,0.008,3.30250616385947,"B_sed_10m_R1_F3_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,1,0.0040715,1.8,1.748,4,0.078,0.116,0.123,0.007,2.96378758295081,"B_sed_10m_R1_F4_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,2,0.0040715,1.8,1.745,1,0.084,0.116,0.125,0.009,3.53232669332387,"B_sed_10m_R2_F1_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,2,0.0040715,1.8,1.745,2,0.084,0.116,0.124,0.008,3.13984594962122,"B_sed_10m_R2_F2_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,2,0.0040715,1.8,1.745,3,0.08,0.117,0.124,0.007,2.88473346621449,"B_sed_10m_R2_F3_06Sep21",1,1,1
"BVR",2021-09-06,50,13,10,2,0.0040715,1.8,1.745,4,0.082,0.116,0.126,0.01,4.0205344476857,"B_sed_10m_R2_F4_06Sep21",1,1,1
"FCR",2021-09-14,50,14,4,1,0.0040715,1.8,1.753,1,0.148,0.117,0.12,0.003,0.623388778859736,"F_sed_4m_R1_F1_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,1,0.0040715,1.8,1.753,2,0.148,0.116,0.121,0.005,1.03898129809956,"F_sed_4m_R1_F2_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,1,0.0040715,1.8,1.753,3,0.15,0.117,0.123,0.006,1.23015385694988,"F_sed_4m_R1_F3_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,1,0.0040715,1.8,1.753,4,0.152,0.116,0.122,0.006,1.21396762199001,"F_sed_4m_R1_F4_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,2,0.0040715,1.8,0.938,1,0.148,0.117,0.126,0.009,1.00069368152384,"F_sed_4m_R2_F1_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,2,0.0040715,1.8,0.938,2,0.148,0.116,0.125,0.009,1.00069368152384,"F_sed_4m_R2_F2_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,2,0.0040715,1.8,0.938,3,0.152,0.116,0.125,0.009,0.974359637273215,"F_sed_4m_R2_F3_14Sep21",1,1,1
"FCR",2021-09-14,50,14,4,2,0.0040715,1.8,0.938,4,0.15,0.117,0.125,0.008,0.877645421425355,"F_sed_4m_R2_F4_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,1,0.0040715,1.8,1.667,1,0.07,0.117,0.133,0.016,6.6845945058608,"F_sed_8m_R1_F1_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,1,0.0040715,1.8,1.667,2,0.068,0.117,0.135,0.018,7.74135025494909,"F_sed_8m_R1_F2_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,1,0.0040715,1.8,1.667,3,0.074,0.117,0.135,0.018,7.11367320725051,"F_sed_8m_R1_F3_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,1,0.0040715,1.8,1.667,4,0.07,0.116,0.136,0.02,8.355743132326,"F_sed_8m_R1_F4_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,2,0.0040715,1.8,1.793,1,0.07,0.117,0.132,0.015,6.7404832496673,"F_sed_8m_R2_F1_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,2,0.0040715,1.8,1.793,2,0.068,0.117,0.132,0.015,6.93873275701045,"F_sed_8m_R2_F2_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,2,0.0040715,1.8,1.793,3,0.07,0.117,0.132,0.015,6.7404832496673,"F_sed_8m_R2_F3_14Sep21",1,1,1
"FCR",2021-09-14,50,14,8,2,0.0040715,1.8,1.793,4,0.07,0.121,0.136,0.015,6.7404832496673,"F_sed_8m_R2_F4_14Sep21",1,1,1
"BVR",2021-09-21,50,15,5,1,0.0040715,1.8,1.764,1,0.148,0.12,0.124,0.004,0.780640643099197,"B_sed_5m_R1_F1_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,1,0.0040715,1.8,1.764,2,0.152,0.119,0.124,0.005,0.950121835350996,"B_sed_5m_R1_F2_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,1,0.0040715,1.8,1.764,3,0.154,0.12,0.124,0.004,0.750226072588838,"B_sed_5m_R1_F3_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,1,0.0040715,1.8,1.764,4,0.15,0.12,0.124,0.004,0.770232101191207,"B_sed_5m_R1_F4_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,2,0.0040715,1.8,1.799,1,0.148,0.118,0.122,0.004,0.79612954474799,"B_sed_5m_R2_F1_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,2,0.0040715,1.8,1.799,2,0.15,0.118,0.123,0.005,0.981893105189188,"B_sed_5m_R2_F2_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,2,0.0040715,1.8,1.799,3,0.154,0.121,0.126,0.005,0.956389388171287,"B_sed_5m_R2_F3_21Sep21",1,1,1
"BVR",2021-09-21,50,15,5,2,0.0040715,1.8,1.799,4,0.152,0.121,0.127,0.006,1.16276815088193,"B_sed_5m_R2_F4_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,1,0.0040715,1.8,1.765,1,0.08,0.121,0.127,0.006,2.167505833231,"B_sed_10m_R1_F1_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,1,0.0040715,1.8,1.765,2,0.08,0.12,0.128,0.008,2.89000777764133,"B_sed_10m_R1_F2_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,1,0.0040715,1.8,1.765,3,0.08,0.12,0.128,0.008,2.89000777764133,"B_sed_10m_R1_F3_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,1,0.0040715,1.8,1.765,4,0.08,0.117,0.125,0.008,2.89000777764133,"B_sed_10m_R1_F4_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,2,0.0040715,1.8,1.723,1,0.086,0.119,0.122,0.003,0.984152460809541,"B_sed_10m_R2_F1_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,2,0.0040715,1.8,1.723,2,0.082,0.117,0.124,0.007,2.4083730951518,"B_sed_10m_R2_F2_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,2,0.0040715,1.8,1.723,3,0.08,0.117,0.125,0.008,2.82123705432068,"B_sed_10m_R2_F3_21Sep21",1,1,1
"BVR",2021-09-21,50,15,10,2,0.0040715,1.8,1.723,4,0.08,0.118,0.126,0.008,2.82123705432068,"B_sed_10m_R2_F4_21Sep21",1,1,1
"FCR",2021-09-27,50,13,4,1,0.0040715,1.8,1.786,1,0.154,0.118,0.127,0.009,1.97199337565296,"F_sed_4m_R1_F1_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,1,0.0040715,1.8,1.786,2,0.15,0.117,0.127,0.01,2.24953318407819,"F_sed_4m_R1_F2_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,1,0.0040715,1.8,1.786,3,0.15,0.116,0.126,0.01,2.24953318407819,"F_sed_4m_R1_F3_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,1,0.0040715,1.8,1.786,4,0.152,0.118,0.127,0.009,1.99794065691155,"F_sed_4m_R1_F4_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,2,0.0040715,1.8,1.734,1,0.148,0.118,0.124,0.006,1.32813076445644,"F_sed_4m_R2_F1_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,2,0.0040715,1.8,1.734,2,0.148,0.118,0.124,0.006,1.32813076445644,"F_sed_4m_R2_F2_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,2,0.0040715,1.8,1.734,3,0.15,0.117,0.124,0.007,1.52882607997431,"F_sed_4m_R2_F3_27Sep21",1,1,1
"FCR",2021-09-27,50,13,4,2,0.0040715,1.8,1.734,4,0.148,0.119,0.126,0.007,1.54948589186585,"F_sed_4m_R2_F4_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,1,0.0040715,1.8,1.79,1,0.08,0.118,0.136,0.018,7.60917824653549,"F_sed_8m_R1_F1_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,1,0.0040715,1.8,1.79,2,0.08,0.117,0.137,0.02,8.45464249615054,"F_sed_8m_R1_F2_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,1,0.0040715,1.8,1.79,3,0.078,0.117,0.137,0.02,8.67142820118004,"F_sed_8m_R1_F3_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,1,0.0040715,1.8,1.79,4,0.082,0.117,0.139,0.022,9.07327487391765,"F_sed_8m_R1_F4_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,2,0.0040715,1.8,1.75,1,0.082,0.119,0.146,0.027,10.8865474299799,"F_sed_8m_R2_F1_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,2,0.0040715,1.8,1.75,2,0.08,0.118,0.138,0.02,8.26571193757734,"F_sed_8m_R2_F2_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,2,0.0040715,1.8,1.75,3,0.08,0.118,0.139,0.021,8.67899753445621,"F_sed_8m_R2_F3_27Sep21",1,1,1
"FCR",2021-09-27,50,13,8,2,0.0040715,1.8,1.75,4,0.078,0.118,0.139,0.021,8.9015359327756,"F_sed_8m_R2_F4_27Sep21",1,1,1
"FCR",2021-10-11,50,14,4,1,0.0040715,1.8,1.783,1,0.14,0.118,0.123,0.005,1.11714832070615,"F_sed_4m_R1_F1_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,1,0.0040715,1.8,1.783,2,0.14,0.118,0.124,0.006,1.34057798484738,"F_sed_4m_R1_F2_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,1,0.0040715,1.8,1.783,3,0.14,0.118,0.123,0.005,1.11714832070615,"F_sed_4m_R1_F3_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,1,0.0040715,1.8,1.783,4,0.144,0.118,0.124,0.006,1.30333970749051,"F_sed_4m_R1_F4_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,2,0.0040715,1.8,1.794,1,0.138,0.117,0.122,0.005,1.14033087138822,"F_sed_4m_R2_F1_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,2,0.0040715,1.8,1.794,2,0.14,0.119,0.123,0.004,0.899232344294712,"F_sed_4m_R2_F2_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,2,0.0040715,1.8,1.794,3,0.144,0.118,0.123,0.005,1.09281708508038,"F_sed_4m_R2_F3_11Oct21",1,1,1
"FCR",2021-10-11,50,14,4,2,0.0040715,1.8,1.794,4,0.142,0.117,0.124,0.007,1.55149242501552,"F_sed_4m_R2_F4_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,1,0.0040715,1.8,1.812,1,0.08,0.115,0.132,0.017,6.75514464658515,"F_sed_8m_R1_F1_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,1,0.0040715,1.8,1.812,2,0.084,0.118,0.133,0.015,5.67659213998752,"F_sed_8m_R1_F2_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,1,0.0040715,1.8,1.812,3,0.08,0.117,0.132,0.015,5.9604217469869,"F_sed_8m_R1_F3_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,1,0.0040715,1.8,1.812,4,0.078,0.118,0.134,0.016,6.5208032787549,"F_sed_8m_R1_F4_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,2,0.0040715,1.8,1.77,1,0.08,0.118,0.13,0.012,4.6578130208242,"F_sed_8m_R2_F1_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,2,0.0040715,1.8,1.77,2,0.082,0.118,0.137,0.019,7.19499572322437,"F_sed_8m_R2_F2_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,2,0.0040715,1.8,1.77,3,0.08,0.119,0.137,0.018,6.98671953123629,"F_sed_8m_R2_F3_11Oct21",1,1,1
"FCR",2021-10-11,50,14,8,2,0.0040715,1.8,1.77,4,0.078,0.118,0.136,0.018,7.16586618588338,"F_sed_8m_R2_F4_11Oct21",1,1,1
"BVR",2021-10-12,50,21,5,1,0.0040715,1.8,1.789,1,0.142,0.12,0.126,0.006,0.88409617721063,"B_sed_5m_R1_F1_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,1,0.0040715,1.8,1.789,2,0.14,0.12,0.127,0.007,1.04618047636591,"B_sed_5m_R1_F2_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,1,0.0040715,1.8,1.789,3,0.142,0.119,0.128,0.009,1.32614426581594,"B_sed_5m_R1_F3_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,1,0.0040715,1.8,1.789,4,0.14,0.12,0.128,0.008,1.19563483013247,"B_sed_5m_R1_F4_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,2,0.0040715,1.8,1.81,1,0.14,0.12,0.127,0.007,1.05846096267317,"B_sed_5m_R2_F1_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,2,0.0040715,1.8,1.81,2,0.14,0.118,0.125,0.007,1.05846096267317,"B_sed_5m_R2_F2_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,2,0.0040715,1.8,1.81,3,0.14,0.118,0.127,0.009,1.36087838057979,"B_sed_5m_R2_F3_12Oct21",1,1,1
"BVR",2021-10-12,50,21,5,2,0.0040715,1.8,1.81,4,0.14,0.118,0.126,0.008,1.20966967162648,"B_sed_5m_R2_F4_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,1,0.0040715,1.8,1.794,1,0.08,0.12,0.127,0.007,1.83593270293504,"B_sed_10m_R1_F1_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,1,0.0040715,1.8,1.794,2,0.084,0.12,0.128,0.008,1.99829409843269,"B_sed_10m_R1_F2_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,1,0.0040715,1.8,1.794,3,0.08,0.119,0.13,0.011,2.8850371046122,"B_sed_10m_R1_F3_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,1,0.0040715,1.8,1.794,4,0.08,0.119,0.13,0.011,2.8850371046122,"B_sed_10m_R1_F4_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,2,0.0040715,1.8,1.739,1,0.08,0.12,0.123,0.003,0.762705917440045,"B_sed_10m_R2_F1_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,2,0.0040715,1.8,1.739,2,0.082,0.117,0.128,0.011,2.72837889165545,"B_sed_10m_R2_F2_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,2,0.0040715,1.8,1.739,3,0.084,0.117,0.13,0.013,3.14767521483193,"B_sed_10m_R2_F3_12Oct21",1,1,1
"BVR",2021-10-12,50,21,10,2,0.0040715,1.8,1.739,4,0.078,0.117,0.129,0.012,3.12904991770275,"B_sed_10m_R2_F4_12Oct21",1,1,1
"FCR",2021-10-25,50,14,4,1,0.0040715,1.8,1.827,1,0.142,0.118,0.123,0.005,1.12859398809658,"F_sed_4m_R1_F1_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,1,0.0040715,1.8,1.827,2,0.14,0.117,0.121,0.004,0.915773407484079,"F_sed_4m_R1_F2_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,1,0.0040715,1.8,1.827,3,0.14,0.117,0.121,0.004,0.915773407484079,"F_sed_4m_R1_F3_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,1,0.0040715,1.8,1.827,4,0.14,0.118,0.123,0.005,1.1447167593551,"F_sed_4m_R1_F4_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,2,0.0040715,1.8,1.818,1,0.138,0.119,0.122,0.003,0.693351680329025,"F_sed_4m_R2_F1_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,2,0.0040715,1.8,1.818,2,0.14,0.119,0.124,0.005,1.13907776054054,"F_sed_4m_R2_F2_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,2,0.0040715,1.8,1.818,3,0.14,0.118,0.122,0.004,0.911262208432434,"F_sed_4m_R2_F3_25Oct21",1,1,1
"FCR",2021-10-25,50,14,4,2,0.0040715,1.8,1.818,4,0.14,0.118,0.122,0.004,0.911262208432434,"F_sed_4m_R2_F4_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,1,0.0040715,1.8,1.788,1,0.08,0.117,0.131,0.014,5.48937737934422,"F_sed_8m_R1_F1_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,1,0.0040715,1.8,1.788,2,0.08,0.118,0.139,0.021,8.23406606901633,"F_sed_8m_R1_F2_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,1,0.0040715,1.8,1.788,3,0.08,0.117,0.136,0.019,7.44986930053859,"F_sed_8m_R1_F3_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,1,0.0040715,1.8,1.788,4,0.078,0.116,0.136,0.02,8.04304377925894,"F_sed_8m_R1_F4_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,2,0.0040715,1.8,2.178,1,0.478,0.117,0.137,0.02,1.5987387434075,"F_sed_8m_R2_F1_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,2,0.0040715,1.8,2.178,2,0.08,0.118,0.137,0.019,9.0748407922668,"F_sed_8m_R2_F2_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,2,0.0040715,1.8,2.178,3,0.08,0.118,0.137,0.019,9.0748407922668,"F_sed_8m_R2_F3_25Oct21",1,1,1
"FCR",2021-10-25,50,14,8,2,0.0040715,1.8,2.178,4,0.08,0.118,0.136,0.018,8.59721759267381,"F_sed_8m_R2_F4_25Oct21",1,1,1
"BVR",2021-10-26,50,14,5,1,0.0040715,1.8,1.766,1,0.14,0.117,0.124,0.007,1.54909562990123,"B_sed_5m_R1_F1_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,1,0.0040715,1.8,1.766,2,0.14,0.118,0.123,0.005,1.10649687850088,"B_sed_5m_R1_F2_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,1,0.0040715,1.8,1.766,3,0.138,0.118,0.123,0.005,1.12253306514582,"B_sed_5m_R1_F3_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,1,0.0040715,1.8,1.766,4,0.138,0.117,0.124,0.007,1.57154629120415,"B_sed_5m_R1_F4_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,2,0.0040715,1.8,1.78,1,0.14,0.118,0.124,0.006,1.33832238532156,"B_sed_5m_R2_F1_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,2,0.0040715,1.8,1.78,2,0.138,0.118,0.124,0.006,1.35771836192042,"B_sed_5m_R2_F2_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,2,0.0040715,1.8,1.78,3,0.142,0.118,0.125,0.007,1.53938490330414,"B_sed_5m_R2_F3_26Oct21",1,1,1
"BVR",2021-10-26,50,14,5,2,0.0040715,1.8,1.78,4,0.14,0.118,0.125,0.007,1.56137611620849,"B_sed_5m_R2_F4_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,1,0.0040715,1.8,1.798,1,0.078,0.119,0.121,0.002,0.808802724558588,"B_sed_10m_R1_F1_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,1,0.0040715,1.8,1.798,2,0.08,0.118,0.127,0.009,3.54862195400081,"B_sed_10m_R1_F2_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,1,0.0040715,1.8,1.798,3,0.08,0.117,0.123,0.006,2.36574796933387,"B_sed_10m_R1_F3_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,1,0.0040715,1.8,1.798,4,0.08,0.118,0.128,0.01,3.94291328222312,"B_sed_10m_R1_F4_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,2,0.0040715,1.8,1.868,1,0.08,0.117,0.123,0.006,2.4578516166383,"B_sed_10m_R2_F1_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,2,0.0040715,1.8,1.868,2,0.078,0.118,0.129,0.011,4.621601330431,"B_sed_10m_R2_F2_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,2,0.0040715,1.8,1.868,3,0.08,0.118,0.127,0.009,3.68677742495746,"B_sed_10m_R2_F3_26Oct21",1,1,1
"BVR",2021-10-26,50,14,10,2,0.0040715,1.8,1.868,4,0.08,0.117,0.129,0.012,4.91570323327661,"B_sed_10m_R2_F4_26Oct21",1,1,1
"FCR",2021-11-08,50,14,4,1,0.0040715,1.8,1.778,1,0.15,0.118,0.127,0.009,1.87154611322608,"F_sed_4m_R1_F1_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,1,0.0040715,1.8,1.778,2,0.15,0.117,0.126,0.009,1.87154611322608,"F_sed_4m_R1_F2_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,1,0.0040715,1.8,1.778,3,0.15,0.118,0.127,0.009,1.87154611322608,"F_sed_4m_R1_F3_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,1,0.0040715,1.8,1.778,4,0.148,0.118,0.128,0.01,2.1075969743537,"F_sed_4m_R1_F4_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,2,0.0040715,1.8,1.298,1,0.148,0.122,0.132,0.01,1.53861691378577,"F_sed_4m_R2_F1_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,2,0.0040715,1.8,1.298,2,0.15,0.122,0.133,0.011,1.66991222376216,"F_sed_4m_R2_F2_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,2,0.0040715,1.8,1.298,3,0.15,0.122,0.133,0.011,1.66991222376216,"F_sed_4m_R2_F3_08Nov21",1,1,1
"FCR",2021-11-08,50,14,4,2,0.0040715,1.8,1.298,4,0.15,0.122,0.133,0.011,1.66991222376216,"F_sed_4m_R2_F4_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,1,0.0040715,1.8,1.792,1,0.08,0.122,0.148,0.026,10.2173646076385,"F_sed_8m_R1_F1_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,1,0.0040715,1.8,1.792,2,0.08,0.122,0.15,0.028,11.003315731303,"F_sed_8m_R1_F2_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,1,0.0040715,1.8,1.792,3,0.08,0.123,0.148,0.025,9.82438904580622,"F_sed_8m_R1_F3_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,1,0.0040715,1.8,1.792,4,0.082,0.123,0.15,0.027,10.3515513848495,"F_sed_8m_R1_F4_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,2,0.0040715,1.8,1.767,1,0.08,0.122,0.151,0.029,11.2373028543359,"F_sed_8m_R2_F1_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,2,0.0040715,1.8,1.767,2,0.08,0.123,0.152,0.029,11.2373028543359,"F_sed_8m_R2_F2_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,2,0.0040715,1.8,1.767,3,0.08,0.123,0.149,0.026,10.0748232487149,"F_sed_8m_R2_F3_08Nov21",1,1,1
"FCR",2021-11-08,50,14,8,2,0.0040715,1.8,1.767,4,0.082,0.123,0.153,0.03,11.3412644450825,"F_sed_8m_R2_F4_08Nov21",1,1,1
"BVR",2021-11-09,50,14,5,1,0.0040715,1.8,1.76,1,0.148,0.122,0.135,0.013,2.71213828870712,"B_sed_5m_R1_F1_09Nov21",1,1,1
