"","Sample","Date","7Li","23Na","24Mg","27Al","29Si","31P","34S","35Cl","39K","44Ca","48Ti","51V","52Cr","54Fe","55Mn","59Co","60Ni","65Cu","66Zn","75As","78Se","88Sr","95Mo","107Ag","111Cd","120Sn","138Ba","208Pb","238U","Reservoir","Sample Depth (m)","Filter","Site"
"86",3,2022-11-08,3e-04,2.9427,1.1879,0.0176,4.8147,0.0238,2e-04,7e-04,1.4044,2.8306,8e-04,-1e-04,1e-04,0.2885,0.0569,1e-04,1e-04,9e-04,0.004,0,1e-04,0.0185,-2e-04,0,1e-04,0.0023,0.0247,1e-04,0,"FCR",1.6,"T",50
"87",3,2022-06-27,3e-04,2.4635,0.8784,0.015,6.745,0.016,6e-04,3e-04,1.1872,1.9377,8e-04,2e-04,1e-04,0.6997,0.023,1e-04,1e-04,8e-04,0.0027,1e-04,0,0.0135,0,0,0,4e-04,0.0175,1e-04,0,"FCR",1.6,"T",50
"88",3,2022-10-03,3e-04,2.8957,1.1344,0.021,4.9184,0.0235,9e-04,0.0011,1.3187,2.773,0.0012,0,0,0.7864,0.1731,3e-04,1e-04,8e-04,0.0031,1e-04,1e-04,0.0182,2e-04,0,0,0.0031,0.0315,1e-04,0,"FCR",1.6,"T",50
"89",3,2022-11-16,3e-04,2.8861,1.1655,0.0506,5.2201,0.0197,3e-04,2e-04,1.4038,2.7015,0.0017,-1e-04,1e-04,0.3852,0.1013,2e-04,1e-04,0.0012,0.0035,0,3e-04,0.0177,0,0,0,0.0035,0.0254,2e-04,0,"FCR",1.6,"T",50
"90",3,0022-05-31,3e-04,2.652,0.9754,0.0785,7.4818,0.0073,1e-04,6e-04,1.0602,2.2755,0.0018,3e-04,2e-04,0.3519,0.0143,1e-04,0,1e-04,3e-04,1e-04,1e-04,0.0148,0,0,0,-5e-04,0.0164,1e-04,0,"FCR",1.6,"T",50
"91",3,2022-07-11,2e-04,2.4295,0.8734,0.0194,6.8968,0.017,-2e-04,-0.0011,1.2375,1.9682,0.0011,0,0,0.8052,0.0557,2e-04,1e-04,7e-04,0.0015,1e-04,-0.0012,0.013,-1e-04,0,0,2e-04,0.0206,1e-04,0,"FCR",1.6,"T",50
"92",3,2022-01-31,3e-04,3.1729,1.1462,0.0238,6.708,0.0158,-3e-04,-4e-04,1.2734,2.5055,5e-04,-5e-04,1e-04,0.2021,0.022,1e-04,0,0.0014,0.0013,1e-04,6e-04,0.0163,0.001,0,0,-4e-04,0.0167,2e-04,0,"FCR",1.6,"T",50
"93",3,2022-08-22,3e-04,2.66,1.0093,0.0336,4.5864,0.0207,-2e-04,5e-04,1.2013,2.2702,-1e-04,1e-04,0,0.5233,0.0213,1e-04,-3e-04,6e-04,0.0014,1e-04,2e-04,0.0154,0,0,0,-3e-04,0.0242,1e-04,0,"FCR",1.6,"T",50
"94",3,2022-05-17,3e-04,2.9548,1.045,0.0194,7.1449,0.0044,8e-04,-5e-04,0.9366,2.4054,5e-04,1e-04,1e-04,0.2615,0.0159,1e-04,1e-04,0.0011,0.0016,1e-04,-2e-04,0.0152,0,0,0,0,0.0126,1e-04,0,"FCR",1.6,"T",50
"95",3,2022-08-29,3e-04,2.762,1.0368,0.0107,4.3987,0.014,-3e-04,5e-04,1.23,2.3291,6e-04,1e-04,-1e-04,0.4187,0.0514,1e-04,-3e-04,6e-04,0.0018,1e-04,1e-04,0.0161,0,0,0,-4e-04,0.0247,1e-04,0,"FCR",1.6,"T",50
"96",3,2022-06-20,3e-04,2.409,0.8652,0.0375,6.6726,0.0157,0,0,1.1635,1.9364,0.001,1e-04,1e-04,0.5165,0.0222,1e-04,1e-04,4e-04,0.002,1e-04,2e-04,0.0126,1e-04,0,0,-3e-04,0.0168,2e-04,0,"FCR",1.6,"T",50
"97",3,2022-08-18,4e-04,2.6459,0.9899,0.015,4.6174,0.0148,2e-04,7e-04,1.1901,2.2167,9e-04,2e-04,0,0.2923,0.0127,1e-04,-3e-04,6e-04,0.0017,2e-04,1e-04,0.0155,3e-04,0,0,3e-04,0.0241,1e-04,0,"FCR",1.6,"T",50
"98",3,2022-05-09,3e-04,2.9635,1.0431,0.0179,7.1707,0.0099,3e-04,-1e-04,0.9338,2.4123,5e-04,1e-04,1e-04,0.3452,0.0268,1e-04,1e-04,0.0012,0.0046,1e-04,0,0.015,0,0,0,-2e-04,0.0139,2e-04,0,"FCR",1.6,"T",50
"99",3,2022-08-08,2e-04,2.6489,0.9616,0.0066,5.5455,0.0068,3e-04,4e-04,1.2281,2.1824,8e-04,1e-04,-1e-04,0.3588,0.0107,1e-04,-3e-04,1e-04,-0.0015,1e-04,0,0.0147,0,0,0,-6e-04,0.0207,1e-04,0,"FCR",1.6,"T",50
"100",3,2022-07-25,3e-04,2.7738,1.03,0.0106,7.8125,0.0121,8e-04,-4e-04,1.3099,2.2462,0.0011,-3e-04,-1e-04,0.7208,0.0268,2e-04,-3e-04,1e-04,4e-04,-1e-04,-5e-04,0.0156,0,0,0,3e-04,0.0255,1e-04,0,"FCR",1.6,"T",50
"101",3,2022-06-07,4e-04,2.5401,0.9388,0.0299,7.0487,0.0238,5e-04,3e-04,1.1056,2.0799,0.001,2e-04,1e-04,0.5059,0.0233,1e-04,1e-04,4e-04,4e-04,1e-04,2e-04,0.0137,1e-04,0,0,-3e-04,0.0158,1e-04,0,"FCR",1.6,"T",50
"102",4,2022-07-11,6e-04,2.4611,0.8675,0.0127,6.9506,0.0035,-3e-04,-0.0011,1.2187,1.9253,0.001,-1e-04,0,0.5761,0.032,2e-04,1e-04,0.0013,0.0052,1e-04,-0.0013,0.0128,-2e-04,0,0,0,0.0196,1e-04,0,"FCR",1.6,"S",50
"103",4,2022-08-01,3e-04,2.6572,0.949,0.0045,6.2321,2e-04,4e-04,5e-04,1.2167,2.1575,8e-04,1e-04,-1e-04,0.2693,0.003,1e-04,-4e-04,-1e-04,0.0011,1e-04,2e-04,0.0145,0,0,0,-5e-04,0.0197,1e-04,0,"FCR",1.6,"S",50
"104",4,2022-02-24,3e-04,3.0368,1.056,0.0179,6.5207,0.0022,-1e-04,-9e-04,1.1199,2.2905,4e-04,-5e-04,1e-04,0.131,0.0354,1e-04,1e-04,0.0019,0.0189,1e-04,5e-04,0.0147,0.0011,0,0,-2e-04,0.0162,3e-04,0,"FCR",1.6,"S",50
"105",4,2022-04-19,4e-04,2.8037,0.951,0.0172,6.4531,0.0038,0,-5e-04,0.9277,2.302,7e-04,1e-04,1e-04,0.0851,0.003,0,1e-04,0.0019,0.0163,1e-04,0.0018,0.0143,0.0024,0,0,0.0036,0.0138,5e-04,0,"FCR",1.6,"S",50
"106",4,2022-09-13,4e-04,2.6945,1.0033,0.0117,3.751,0.0037,0.0015,-0.0012,1.2078,2.2962,4e-04,0,-3e-04,0.1883,0.0168,0,-0.0012,3e-04,0.0133,-1e-04,-9e-04,0.0161,-4e-04,0,0,0.0133,0.0253,2e-04,0,"FCR",1.6,"S",50
"107",4,2022-10-11,4e-04,2.7212,1.048,0.0116,4.7387,0.0026,1e-04,-0.0016,1.2136,2.5143,-0.0014,-1e-04,-3e-04,0.0478,0.0038,0,-0.0012,-6e-04,0.0065,-1e-04,-8e-04,0.0176,-3e-04,0,0,2e-04,0.0271,5e-04,0,"FCR",1.6,"S",50
"108",4,2022-05-17,3e-04,2.9547,1.034,0.0164,7.0469,-1e-04,7e-04,-4e-04,0.9074,2.3514,3e-04,1e-04,1e-04,0.1099,0.0013,0,1e-04,9e-04,0.0095,1e-04,-2e-04,0.0149,0,0,0,-1e-04,0.0121,1e-04,0,"FCR",1.6,"S",50
"109",4,2022-11-08,3e-04,2.9404,1.1633,0.0099,4.6469,0.0017,1e-04,2e-04,1.389,2.7249,6e-04,-2e-04,1e-04,0.0809,0.0191,0,1e-04,9e-04,0.0075,0,2e-04,0.018,-2e-04,0,0,0.0022,0.0227,1e-04,0,"FCR",1.6,"S",50
"110",4,2022-10-24,3e-04,2.9285,1.1644,0.0088,5.1703,4e-04,4e-04,4e-04,1.3505,2.7933,6e-04,-2e-04,1e-04,0.0756,0.0638,1e-04,1e-04,0.0012,0.0125,0,1e-04,0.0185,-1e-04,0,0,0.0023,0.0278,1e-04,0,"FCR",1.6,"S",50
"111",4,0022-05-31,3e-04,2.6506,0.9621,0.032,7.5126,-2e-04,1e-04,6e-04,1.0269,2.2242,0.0012,2e-04,2e-04,0.1772,9e-04,0,0,0,-1e-04,1e-04,1e-04,0.0144,0,0,0,-6e-04,0.0145,1e-04,0,"FCR",1.6,"S",50
"112",4,2022-06-13,3e-04,2.7324,1.019,0.0109,7.0473,-0.0013,0.001,0,0.9808,2.3624,4e-04,-1e-04,1e-04,0.1163,0.0077,0,1e-04,3e-04,0.0018,0,2e-04,0.0156,0,0,0,-5e-04,0.0238,0,0,"FCR",1.6,"S",50
"113",4,2022-08-18,4e-04,2.6417,0.9891,0.0156,4.5988,0.0018,2e-04,0.0011,1.1938,2.2147,7e-04,2e-04,0,0.1437,0.0043,0,-3e-04,5e-04,0.2581,2e-04,1e-04,0.0166,2e-04,0,0,2e-04,0.0237,1e-04,0,"FCR",1.6,"S",50
"114",4,2022-01-31,3e-04,5.6193,1.1688,0.0153,6.7328,0.0042,-1e-04,-2e-04,0.6572,2.5741,4e-04,-5e-04,1e-04,0.0911,0.0114,0,1e-04,0.0014,7e-04,1e-04,6e-04,0.0155,0.001,0,0,-4e-04,0.0076,2e-04,0,"FCR",1.6,"S",50
"115",4,2022-09-05,3e-04,2.7874,1.0296,0.0072,4.0151,0.0014,1e-04,5e-04,1.2083,2.3091,5e-04,1e-04,0,0.1392,0.0084,0,-3e-04,6e-04,0.0141,1e-04,2e-04,0.0158,1e-04,0,0,0,0.0232,1e-04,0,"FCR",1.6,"S",50
"116",4,2022-07-25,2e-04,2.7128,1.007,0.0106,7.6368,0.0066,9e-04,-4e-04,1.2805,2.1958,0.001,-4e-04,-1e-04,0.2384,0.0137,1e-04,-3e-04,3e-04,0.0141,-1e-04,-6e-04,0.0153,0,0,0,1e-04,0.0311,0,0,"FCR",1.6,"S",50
"117",4,2022-09-26,3e-04,2.747,1.0343,0.0062,3.9931,2e-04,4e-04,-0.0016,1.2044,2.3574,1e-04,-1e-04,-4e-04,0.0778,0.0114,0,-0.0012,-1e-04,0.0036,-1e-04,-7e-04,0.0166,-4e-04,0,0,-8e-04,0.0241,1e-04,0,"FCR",1.6,"S",50
"118",4,2022-06-20,3e-04,2.3932,0.8343,0.0167,6.6614,-3e-04,-2e-04,0,1.0862,1.8266,4e-04,0,1e-04,0.3433,0.0055,1e-04,1e-04,2e-04,0.0055,1e-04,2e-04,0.012,1e-04,0,0,-5e-04,0.0142,1e-04,0,"FCR",1.6,"S",50
"119",4,2022-05-02,4e-04,2.9722,1.0235,0.0141,7.0145,8e-04,0,-6e-04,0.9305,2.4583,5e-04,1e-04,1e-04,0.0978,0.0018,0,1e-04,0.0012,0.0106,-1e-04,0.0015,0.0154,0.0018,0,0,2e-04,0.0153,3e-04,0,"FCR",1.6,"S",50
"120",4,2022-07-18,2e-04,2.5186,0.9139,0.0216,7.247,0.0054,-2e-04,-0.0013,1.2374,2.0568,0.001,-2e-04,1e-04,0.4853,0.0062,1e-04,1e-04,9e-04,0.0048,1e-04,-0.0015,0.0138,-2e-04,0,0,-1e-04,0.0212,1e-04,0,"FCR",1.6,"S",50
"121",4,2022-08-22,3e-04,2.6982,0.9823,0.0097,4.3817,0.003,-2e-04,6e-04,1.2127,2.1999,5e-04,1e-04,0,0.1457,0.0099,0,-3e-04,7e-04,0.0061,1e-04,2e-04,0.0152,0,0,0,-3e-04,0.0224,1e-04,0,"FCR",1.6,"S",50
"122",4,2022-09-19,4e-04,2.6944,1.009,0.0071,3.7575,0.0014,8e-04,-0.0015,1.1934,2.296,2e-04,0,-3e-04,0.1279,0.0033,0,-0.0012,-3e-04,0.008,-1e-04,-6e-04,0.0162,-4e-04,0,0,0,0.0241,1e-04,0,"FCR",1.6,"S",50
"123",4,0022-05-23,4e-04,3.0419,1.0538,0.0097,7.6664,-4e-04,5e-04,8e-04,0.9603,2.3704,6e-04,1e-04,2e-04,0.1422,6e-04,0,0,2e-04,-3e-04,1e-04,2e-04,0.0152,1e-04,0,0,-5e-04,0.0111,0,0,"FCR",1.6,"S",50
"124",4,2022-06-07,4e-04,2.5352,0.8935,0.0278,6.9984,9e-04,3e-04,3e-04,1.023,1.9091,6e-04,1e-04,3e-04,0.2669,0.0026,1e-04,1e-04,3e-04,0.0021,1e-04,3e-04,0.0128,1e-04,0,0,-3e-04,0.0162,1e-04,0,"FCR",1.6,"S",50
"125",4,2022-11-16,3e-04,2.8724,1.1559,0.016,5.1115,0.002,4e-04,2e-04,1.4036,2.6939,8e-04,-2e-04,1e-04,0.0797,0.0463,1e-04,1e-04,9e-04,0.0093,0,1e-04,0.0177,-1e-04,0,0,0.0028,0.024,0,0,"FCR",1.6,"S",50
"126",4,2022-10-17,3e-04,2.8858,1.1311,0.0092,4.948,0.0024,5e-04,6e-04,1.3506,2.7391,6e-04,-2e-04,0,0.0503,0.0043,0,1e-04,8e-04,0.0099,0,1e-04,0.0178,-1e-04,0,0,0.0023,0.0249,1e-04,0,"FCR",1.6,"S",50
"127",4,2022-10-03,3e-04,2.8648,1.1183,0.0072,4.8624,-2e-04,9e-04,0.001,1.2968,2.702,8e-04,-1e-04,0,0.064,0.0145,0,1e-04,7e-04,0.0082,1e-04,0,0.0178,1e-04,0,0,0.0028,0.027,0,0,"FCR",1.6,"S",50
"128",4,2022-06-27,3e-04,2.451,0.8542,0.0113,6.8126,0.0023,5e-04,3e-04,1.1327,1.8505,7e-04,2e-04,1e-04,0.3434,0.0068,1e-04,0,4e-04,0.0029,1e-04,-1e-04,0.0129,0,0,0,2e-04,0.0157,1e-04,0,"FCR",1.6,"S",50
"129",4,2022-03-17,3e-04,3.1144,1.0695,0.0237,6.5679,0.0026,-1e-04,-0.0011,1.0678,2.2912,4e-04,-5e-04,2e-04,0.1514,0.0096,0,2e-04,0.0011,0.0059,1e-04,4e-04,0.0148,0.0011,0,0,-2e-04,0.0147,3e-04,0,"FCR",1.6,"S",50
"130",4,2022-08-08,2e-04,2.6881,0.9551,0.0035,5.5561,-2e-04,4e-04,4e-04,1.2553,2.1564,7e-04,0,-1e-04,0.1957,0.0106,1e-04,-2e-04,0.0026,0.0227,1e-04,0,0.0145,0,0,0,-6e-04,0.0213,1e-04,0,"FCR",1.6,"S",50
"131",4,2022-03-29,3e-04,3.1278,1.0702,0.0331,6.8166,0.0016,-2e-04,-0.0014,1.0285,2.315,5e-04,-5e-04,2e-04,0.149,0.0078,0,1e-04,0.0012,0.0065,1e-04,3e-04,0.015,0.001,0,0,-4e-04,0.0147,2e-04,0,"FCR",1.6,"S",50
"132",4,2022-08-29,3e-04,2.7597,1.0122,0.008,4.2973,0.003,-2e-04,5e-04,1.2145,2.2607,5e-04,0,-1e-04,0.1514,0.0205,1e-04,-2e-04,0.0013,0.0111,1e-04,1e-04,0.0157,0,0,0,-4e-04,0.0265,1e-04,0,"FCR",1.6,"S",50
"133",4,2022-07-05,3e-04,2.5168,0.9281,0.014,6.9579,0.004,3e-04,-4e-04,1.2334,2.0602,0.0011,1e-04,0,0.3647,0.0682,2e-04,1e-04,9e-04,0.0157,1e-04,-2e-04,0.0136,-1e-04,0,0,-1e-04,0.024,1e-04,0,"FCR",1.6,"S",50
"134",4,2022-04-12,4e-04,2.9356,1.0092,0.0253,6.7081,0.0014,0.0013,-2e-04,0.9653,2.3736,7e-04,1e-04,1e-04,0.1302,0.0032,0,1e-04,0.0015,0.0129,-1e-04,0.0013,0.0149,0.0018,0,0,0.0089,0.0172,3e-04,0,"FCR",1.6,"S",50
"135",4,2022-05-09,3e-04,2.9966,1.0386,0.0215,7.2082,2e-04,4e-04,-1e-04,0.932,2.3794,4e-04,1e-04,2e-04,0.1235,0.0015,0,2e-04,0.001,0.0129,1e-04,1e-04,0.0149,0,0,0,-2e-04,0.0127,3e-04,0,"FCR",1.6,"S",50
"136",5,0022-05-31,3e-04,2.9223,1.0714,0.0435,7.6658,0.0071,1e-04,6e-04,0.9565,2.528,0.0014,2e-04,2e-04,0.4653,0.0331,1e-04,0,6e-04,0,1e-04,1e-04,0.0165,0,0,0,-6e-04,0.0206,1e-04,0,"FCR",3.8,"T",50
"137",5,2022-08-01,3e-04,2.8648,1.0853,0.0086,7.0425,0.0112,6e-04,8e-04,1.2792,2.5906,0.001,1e-04,-1e-04,0.409,0.0236,1e-04,-3e-04,-1e-04,8e-04,1e-04,3e-04,0.0176,0,0,0,-5e-04,0.0364,1e-04,0,"FCR",3.8,"T",50
"138",5,2022-08-08,2e-04,3.0605,1.2078,0.0049,7.6362,0.0291,3e-04,6e-04,1.3637,3.3704,0.0011,0,-1e-04,6.4627,1.4952,0.0031,-2e-04,1e-04,-3e-04,1e-04,0,0.0223,0,0,0,-6e-04,0.092,1e-04,0,"FCR",3.8,"T",50
"139",5,2022-02-24,3e-04,3.0684,1.0892,0.0458,6.7307,0.0154,-1e-04,-0.001,1.1466,2.3563,9e-04,-4e-04,2e-04,0.4254,0.0489,2e-04,1e-04,0.0015,0.0011,1e-04,5e-04,0.0152,0.0011,0,0,-3e-04,0.0167,2e-04,0,"FCR",3.8,"T",50
"140",5,2022-09-19,4e-04,2.8714,1.1212,0.0139,4.5666,0.0332,7e-04,-0.0013,1.2609,2.6748,4e-04,1e-04,-3e-04,0.6964,0.4591,5e-04,-0.0012,-2e-04,4e-04,-1e-04,-7e-04,0.0194,-4e-04,0,0,-1e-04,0.0383,1e-04,0,"FCR",3.8,"T",50
"141",5,2022-09-13,4e-04,2.886,1.1141,0.0196,4.4704,0.0416,0.0014,-0.0011,1.2778,2.6629,7e-04,1e-04,-3e-04,0.8295,0.3556,4e-04,-0.0012,-1e-04,1e-04,-1e-04,-7e-04,0.0189,-4e-04,0,0,0.0077,0.0344,1e-04,0,"FCR",3.8,"T",50
"142",5,2022-09-05,3e-04,3.0959,1.2603,0.0146,6.5121,0.0754,9e-04,8e-04,1.4088,3.4077,9e-04,2e-04,0,1.1281,1.7383,0.002,-3e-04,6e-04,0.003,1e-04,2e-04,0.0232,0,0,0,-1e-04,0.081,1e-04,0,"FCR",3.8,"T",50
"143",5,2022-07-11,3e-04,2.7829,1.0592,0.0155,7.4421,0.0329,-1e-04,-0.001,1.2574,2.5509,0.0011,-1e-04,0,2.591,0.3632,7e-04,1e-04,9e-04,0.003,1e-04,-0.0012,0.017,-2e-04,0,0,0,0.041,1e-04,0,"FCR",3.8,"T",50
"144",5,2022-09-26,4e-04,2.8224,1.0984,0.0107,4.5641,0.0267,3e-04,-0.0016,1.2539,2.6025,3e-04,0,-4e-04,0.4371,0.4379,4e-04,-0.0012,-2e-04,8e-04,-1e-04,-8e-04,0.0184,-5e-04,0,0,-8e-04,0.0337,1e-04,0,"FCR",3.8,"T",50
"145",5,2022-06-20,3e-04,2.7885,1.0474,0.0165,7.133,0.016,1e-04,0,1.017,2.4944,5e-04,-1e-04,1e-04,0.543,0.2241,4e-04,1e-04,8e-04,0.0018,1e-04,2e-04,0.0164,1e-04,0,0,-5e-04,0.0309,1e-04,0,"FCR",3.8,"T",50
"146",5,2022-08-18,4e-04,2.9781,1.1717,0.0244,6.5169,0.0473,3e-04,9e-04,1.3187,3.0176,2e-04,1e-04,0,1.4666,0.8469,0.0016,-3e-04,4e-04,0.002,2e-04,2e-04,0.0209,2e-04,0,0,1e-04,0.0673,1e-04,0,"FCR",3.8,"T",50
"147",5,2022-04-19,4e-04,2.9109,1.0144,0.0293,6.7488,0.0141,3e-04,-5e-04,0.9827,2.4578,9e-04,1e-04,1e-04,0.4252,0.0323,1e-04,1e-04,0.0017,0.0023,0,0.0016,0.0153,0.0019,0,0,9e-04,0.0156,3e-04,0,"FCR",3.8,"T",50
"148",5,2022-10-24,3e-04,2.9658,1.1815,0.0098,5.2565,0.0169,4e-04,3e-04,1.3691,2.8637,7e-04,-1e-04,0,0.4968,0.1237,2e-04,1e-04,8e-04,0.0024,0,2e-04,0.0187,-2e-04,0,0,0.0023,0.0295,0,0,"FCR",3.8,"T",50
"149",5,0022-05-23,4e-04,3.0756,1.0889,0.0169,7.6006,0.0104,7e-04,8e-04,0.9597,2.4703,8e-04,2e-04,1e-04,0.3913,0.0261,1e-04,0,8e-04,-1e-04,1e-04,0,0.0158,1e-04,0,0,-5e-04,0.0149,1e-04,0,"FCR",3.8,"T",50
"150",5,2022-05-02,4e-04,2.9476,1.0335,0.0291,7.0346,0.0139,0,-7e-04,0.941,2.5107,9e-04,1e-04,1e-04,0.3968,0.0355,1e-04,1e-04,0.0016,0.0102,-1e-04,0.0016,0.0156,0.0017,0,0,1e-04,0.0153,4e-04,0,"FCR",3.8,"T",50
"151",5,2022-01-31,3e-04,3.2873,1.1781,0.0269,6.8571,0.0195,0,-5e-04,1.3341,2.5863,6e-04,-4e-04,1e-04,0.2161,0.0245,1e-04,1e-04,0.0015,0.0015,2e-04,9e-04,0.0166,0.0013,0,0,4e-04,0.0173,2e-04,0,"FCR",3.8,"T",50
"152",5,2022-08-22,3e-04,2.8722,1.1193,0.0132,5.8378,0.0486,-2e-04,7e-04,1.3112,2.862,8e-04,1e-04,0,1.3855,1.0094,0.0019,-3e-04,6e-04,0.002,1e-04,1e-04,0.0194,0,0,0,-3e-04,0.0643,1e-04,0,"FCR",3.8,"T",50
"153",5,2022-05-17,3e-04,2.8975,1.042,0.0143,6.8941,0.0074,6e-04,-5e-04,0.9126,2.4001,4e-04,1e-04,1e-04,0.281,0.0266,1e-04,1e-04,0.0015,4e-04,1e-04,-2e-04,0.0155,0,0,0,-1e-04,0.0142,1e-04,0,"FCR",3.8,"T",50
"154",5,2022-10-17,3e-04,2.9014,1.1465,0.0136,5.161,0.0173,6e-04,5e-04,1.3162,2.7923,8e-04,-1e-04,0,0.3258,0.0523,1e-04,1e-04,8e-04,0.0029,0,3e-04,0.0183,1e-04,0,0,0.0037,0.0274,1e-04,0,"FCR",3.8,"T",50
"155",5,2022-06-13,3e-04,2.7815,1.0405,0.0157,6.9767,0.0102,9e-04,0,0.9837,2.4197,6e-04,-1e-04,1e-04,0.5482,0.0713,1e-04,1e-04,7e-04,0.0013,1e-04,2e-04,0.0161,0,0,0,-5e-04,0.0259,0,0,"FCR",3.8,"T",50
"156",5,2022-04-12,4e-04,2.893,1.0116,0.0367,6.6896,0.0112,0.001,-3e-04,0.9732,2.3979,0.001,1e-04,1e-04,0.4872,0.0419,1e-04,1e-04,0.0017,0.0031,-1e-04,0.0013,0.0151,0.0018,0,0,0.0049,0.0158,7e-04,0,"FCR",3.8,"T",50
"157",5,2022-07-25,2e-04,3.0512,1.1864,0.0079,8.1311,0.0237,9e-04,-3e-04,1.3291,3.016,0.0011,-4e-04,-1e-04,4.1175,0.7641,0.0014,-3e-04,5e-04,0.0012,-1e-04,-5e-04,0.0203,0,0,0,0,0.0576,1e-04,0,"FCR",3.8,"T",50
"158",5,2022-03-29,3e-04,3.0884,1.0811,0.0411,6.7932,0.0106,-2e-04,-0.0015,1.0304,2.3221,0.001,-4e-04,1e-04,0.4452,0.0427,1e-04,1e-04,0.0015,0.0019,1e-04,8e-04,0.0151,0.0013,0,0,3e-04,0.0157,3e-04,0,"FCR",3.8,"T",50
"159",5,2022-10-11,4e-04,2.7321,1.0599,0.0143,4.8523,0.0106,3e-04,-0.0017,1.2386,2.5533,3e-04,-1e-04,-3e-04,0.4045,0.0747,1e-04,-0.0012,-3e-04,-4e-04,-1e-04,-8e-04,0.0177,-4e-04,0,0,-2e-04,0.0275,5e-04,0,"FCR",3.8,"T",50
"160",5,2022-07-18,2e-04,2.8152,1.0821,0.0215,7.6665,0.0228,-2e-04,-0.0011,1.262,2.6493,0.0011,-2e-04,2e-04,3.2036,0.4167,8e-04,1e-04,9e-04,0.0039,1e-04,-0.0015,0.0179,-2e-04,0,0,-2e-04,0.0423,1e-04,0,"FCR",3.8,"T",50
"161",5,2022-05-09,3e-04,2.9479,1.0487,0.0236,6.955,0.019,3e-04,-1e-04,0.9432,2.4267,6e-04,1e-04,1e-04,0.4316,0.0496,1e-04,1e-04,0.0019,0.0039,1e-04,1e-04,0.0153,0,0,0,-2e-04,0.0154,3e-04,0,"FCR",3.8,"T",50
"162",5,2022-11-16,3e-04,2.8736,1.1696,0.0581,5.2668,0.0191,3e-04,2e-04,1.4007,2.7107,0.0018,-1e-04,1e-04,0.4123,0.1056,2e-04,1e-04,0.0013,0.0032,0,2e-04,0.0178,-1e-04,0,0,0.0027,0.0255,1e-04,0,"FCR",3.8,"T",50
"163",5,2022-06-07,4e-04,2.7714,1.0279,0.0398,7.1205,0.0141,4e-04,2e-04,0.9615,2.3193,8e-04,1e-04,1e-04,0.4607,0.0337,1e-04,1e-04,7e-04,3e-04,1e-04,2e-04,0.0153,1e-04,0,0,-3e-04,0.0206,1e-04,0,"FCR",3.8,"T",50
"164",5,2022-08-29,3e-04,3.0222,1.1845,0.0158,5.0874,0.0523,-3e-04,8e-04,1.3301,2.9112,8e-04,1e-04,0,0.7576,0.8183,0.0012,-3e-04,5e-04,0.0021,2e-04,2e-04,0.0205,2e-04,0,0,8e-04,0.0581,1e-04,0,"FCR",3.8,"T",50
"165",5,2022-11-08,2e-04,2.9298,1.1821,0.0146,4.7857,0.0202,2e-04,2e-04,1.3957,2.8238,8e-04,-2e-04,1e-04,0.279,0.0616,1e-04,1e-04,0.001,0.0035,0,3e-04,0.0185,-2e-04,0,0,0.0023,0.0256,1e-04,0,"FCR",3.8,"T",50
"166",5,2022-10-03,3e-04,2.8982,1.136,0.0215,4.9939,0.0189,0.001,0.001,1.3149,2.7809,0.0011,0,1e-04,0.7946,0.1657,3e-04,1e-04,8e-04,0.0036,1e-04,2e-04,0.0182,1e-04,0,0,0.003,0.0313,1e-04,0,"FCR",3.8,"T",50
"167",5,2022-07-05,3e-04,2.8767,1.1048,0.0226,7.4338,0.028,3e-04,-4e-04,1.2273,2.8445,8e-04,1e-04,0,2.6189,0.4436,8e-04,1e-04,0.0011,0.0062,1e-04,-4e-04,0.0184,-1e-04,0,0,-1e-04,0.0455,1e-04,0,"FCR",3.8,"T",50
"168",5,2022-06-27,3e-04,2.9232,1.1144,0.0113,7.4169,0.0184,6e-04,4e-04,1.1136,2.6391,8e-04,1e-04,1e-04,2.1282,0.3729,7e-04,1e-04,0.0012,0.0018,1e-04,0,0.0182,0,0,0,2e-04,0.0403,1e-04,0,"FCR",3.8,"T",50
"169",5,2022-03-17,3e-04,3.0365,1.0686,0.0365,6.5202,0.0124,-1e-04,-0.0012,1.0584,2.2803,8e-04,-5e-04,1e-04,0.3686,0.03,1e-04,1e-04,0.0014,0.0017,1e-04,5e-04,0.0147,0.001,0,0,-3e-04,0.0153,3e-04,0,"FCR",3.8,"T",50
"170",6,2022-09-19,4e-04,2.9648,1.1245,0.0064,4.4906,0.0016,7e-04,-0.0012,1.2645,2.6979,2e-04,-1e-04,-3e-04,0.0571,0.3567,3e-04,-0.0012,-4e-04,0.0162,-1e-04,-7e-04,0.0193,-4e-04,0,0,-3e-04,0.0345,1e-04,0,"FCR",3.8,"S",50
"171",6,2022-04-19,4e-04,2.8881,1.0034,0.0161,6.6915,1e-04,1e-04,-5e-04,0.9699,2.4092,5e-04,0,1e-04,0.0717,0.0015,0,1e-04,0.0013,0.0083,-1e-04,0.0014,0.015,0.0019,0,0,7e-04,0.0149,2e-04,0,"FCR",3.8,"S",50
