"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_DescRate_ms","Flag_NA"
"FCR",50,7809,2024-03-05 13:46:23,2.4,7.1217,11.532,95.307,24.248306,37.738,10.4674,3.4967,7.247,306.9305,68.437,0.015,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.402,7.1187,11.5334,95.356,24.229859,37.757,10.4762,3.4834,7.247,306.3847,68.281,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.403,7.1332,11.5257,95.405,24.245339,37.837,10.4782,3.5043,7.247,306.5177,68.155,0.008,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.404,7.1501,11.5193,95.44,24.245187,37.873,10.5416,3.545,7.247,306.99,68.198,0.006,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.404,7.1368,11.528,95.456,24.228004,37.843,10.6352,3.5652,7.247,307.5351,68.259,0.007,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.405,7.0881,11.5483,95.447,24.227833,37.8,10.6691,3.5433,7.246,307.7743,68.222,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.406,7.0323,11.5715,95.414,24.243139,37.786,10.6516,3.4848,7.246,307.5589,67.848,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.411,6.9945,11.5865,95.391,24.28626,37.859,10.6403,3.4391,7.247,306.9964,67.174,0.015,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.418,6.9921,11.5892,95.393,24.305286,37.922,10.6247,3.5035,7.247,306.5652,66.694,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.424,7.0477,11.573,95.387,24.282908,37.916,10.5792,3.6141,7.247,306.3885,66.426,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.428,7.0968,11.5523,95.364,24.269343,37.909,10.5313,3.6494,7.247,306.4098,66.127,0.016,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.431,7.0821,11.5527,95.357,24.268095,37.916,10.5199,3.6906,7.247,306.5638,65.788,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.434,7.0403,11.5674,95.361,24.267812,37.925,10.5414,3.8045,7.248,306.7024,65.545,0.009,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.437,7.0148,11.5751,95.342,24.265917,37.927,10.5745,3.8996,7.248,307.1393,65.455,0.007,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.437,7.0071,11.5713,95.316,24.245177,37.891,10.5953,3.9181,7.247,307.5437,65.407,0.005,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,7.0006,11.5727,95.296,24.207298,37.819,10.5937,3.9267,7.247,307.2892,65.417,0.003,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,6.9925,11.5789,95.278,24.188429,37.774,10.6214,3.9692,7.247,306.9887,65.518,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,6.9861,11.576,95.261,24.207294,37.789,10.68,3.9868,7.247,307.0072,65.596,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,6.9875,11.5723,95.255,24.245156,37.838,10.7032,3.9348,7.248,306.9977,65.618,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,7.0011,11.566,95.262,24.265724,37.863,10.711,3.9217,7.248,306.9599,65.598,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,7.0173,11.5599,95.271,24.265738,37.858,10.7151,3.9989,7.248,307.4965,65.503,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,7.0288,11.5533,95.278,24.245326,37.818,10.6867,4.0488,7.248,308.4946,65.483,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.438,7.0379,11.55,95.281,24.209178,37.745,10.6505,4.0124,7.249,309.048,65.54,0.005,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.439,7.0439,11.5501,95.289,24.209179,37.725,10.6268,3.9346,7.25,309.2826,65.454,0.009,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.441,7.0457,11.5504,95.314,24.245351,37.778,10.5416,3.8254,7.25,309.2662,65.176,0.016,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.445,7.0509,11.5502,95.345,24.26604,37.822,10.3861,3.7168,7.25,308.6784,64.758,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.45,7.0649,11.5459,95.367,24.269065,37.833,10.2869,3.6805,7.25,308.1123,63.991,0.032,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.461,7.0913,11.5388,95.383,24.281928,37.858,10.2492,3.66,7.251,308.7018,62.714,0.034,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.478,7.0962,11.5404,95.391,24.294722,37.893,10.2302,3.6059,7.251,309.9548,61.579,0.033,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.491,7.0713,11.553,95.393,24.296915,37.899,10.2821,3.5727,7.252,310.4423,61.159,0.029,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.496,7.0731,11.5541,95.403,24.308444,37.897,10.3855,3.5662,7.252,310.3812,61.087,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.497,7.0751,11.556,95.415,24.307298,37.871,10.4316,3.5264,7.251,310.3345,61.039,0.018,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.498,7.0493,11.5648,95.432,24.283069,37.824,10.4144,3.4677,7.251,310.135,60.941,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.5,7.0436,11.565,95.455,24.269166,37.807,10.3031,3.4371,7.252,309.691,60.654,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.503,7.0679,11.5602,95.456,24.266031,37.801,10.1008,3.3966,7.252,309.6975,60.324,0.015,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.508,7.0964,11.5531,95.401,24.245164,37.758,9.9904,3.3193,7.251,310.386,59.998,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.513,7.1048,11.5522,95.302,24.20712,37.699,9.9763,3.2542,7.251,310.8736,59.483,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.521,7.0906,11.5606,95.214,24.186538,37.697,9.9879,3.2577,7.251,310.9472,59.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.526,7.0892,11.5631,95.144,24.186541,37.75,10.0396,3.2936,7.25,310.8459,58.858,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.527,7.1088,11.5513,95.093,24.207127,37.831,10.0761,3.2436,7.25,310.6812,58.853,0.011,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.528,7.1148,11.532,95.061,24.245161,37.91,10.0805,3.1664,7.25,310.591,58.869,0.009,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.528,7.0866,11.5318,95.013,24.265898,37.931,10.0852,3.2135,7.249,310.5295,58.829,0.009,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.529,7.0332,11.538,94.967,24.267613,37.913,10.0907,3.3,7.249,310.4529,58.655,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.532,6.9802,11.5453,94.955,24.265913,37.9,10.0895,3.3252,7.249,310.5262,58.33,0.011,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.537,6.9651,11.5506,94.972,24.245344,37.869,10.0783,3.3125,7.249,310.7269,57.948,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.542,6.9821,11.5369,94.99,24.209169,37.81,10.0714,3.2486,7.25,310.8152,57.761,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.545,7.0081,11.5229,94.985,24.209012,37.815,10.0813,3.2368,7.251,310.9052,57.611,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.548,7.0183,11.5184,94.954,24.243444,37.884,10.0897,3.3404,7.251,311.041,57.331,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.552,7.0047,11.526,94.919,24.244989,37.889,10.0812,3.374,7.25,311.0803,57.146,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.554,7.015,11.5269,94.929,24.227692,37.851,10.0625,3.3015,7.249,310.6056,57.001,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.556,7.0153,11.5251,94.969,24.224559,37.848,10.0305,3.2498,7.248,309.9472,56.779,0.011,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.56,6.9894,11.5298,94.991,24.20711,37.846,9.9928,3.2615,7.247,310.0893,56.514,0.011,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.564,6.9857,11.5215,94.997,24.206942,37.866,9.9817,3.306,7.247,310.5169,56.303,0.012,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.566,7.0078,11.518,94.993,24.222522,37.879,9.9788,3.3095,7.249,310.6436,56.203,0.015,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.567,7.0117,11.526,94.991,24.205239,37.824,9.9833,3.3036,7.251,310.8467,56.003,0.018,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.571,6.9773,11.536,94.997,24.188244,37.794,10.0277,3.3372,7.251,311.1661,55.585,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.578,6.9493,11.5459,95.007,24.207283,37.846,10.0752,3.375,7.251,310.7193,55.085,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.586,6.9646,11.5395,95.023,24.245177,37.904,10.0988,3.3842,7.251,309.5749,54.535,0.026,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.595,7.0078,11.527,95.052,24.265915,37.891,10.1964,3.3117,7.251,309.2022,53.934,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.604,7.011,11.5272,95.097,24.267806,37.841,10.382,3.2492,7.252,309.5683,53.482,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.609,6.969,11.5401,95.148,24.268078,37.812,10.4872,3.3119,7.253,310.0433,53.271,0.022,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.612,6.9622,11.544,95.209,24.269223,37.811,10.4947,3.353,7.253,310.5578,53.15,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.615,7.0189,11.5304,95.274,24.281647,37.846,10.5305,3.2682,7.252,310.7993,52.915,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.62,7.0742,11.5213,95.321,24.291462,37.877,10.6034,3.1742,7.251,310.2958,52.46,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.628,7.0955,11.521,95.345,24.261049,37.836,10.6437,3.207,7.251,309.1166,51.968,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.635,7.0987,11.5267,95.335,24.231004,37.798,10.6515,3.3225,7.251,308.4143,51.715,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.639,7.079,11.543,95.295,24.245263,37.839,10.6565,3.3417,7.251,308.5155,51.579,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.643,7.0572,11.5536,95.244,24.243183,37.852,10.7204,3.3714,7.252,309.0494,51.241,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.648,7.0622,11.5561,95.161,24.205853,37.797,10.858,3.579,7.252,309.8791,50.811,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.654,7.0563,11.5571,95.038,24.174405,37.747,10.9474,3.7677,7.252,310.4606,50.533,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.659,7.0334,11.5561,94.905,24.180026,37.774,10.9529,3.8083,7.252,310.3151,50.388,0.023,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.663,7.0179,11.557,94.789,24.210389,37.857,10.8409,3.7622,7.252,309.6696,50.075,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.67,7.0161,11.5478,94.706,24.224422,37.907,10.6421,3.6891,7.253,309.2801,49.445,0.023,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.68,7.0284,11.5276,94.666,24.222849,37.915,10.5468,3.7106,7.254,309.2196,49.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.686,7.0116,11.5146,94.635,24.191367,37.851,10.5283,3.7823,7.254,309.282,48.92,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.688,6.9698,11.5132,94.616,24.160862,37.774,10.261,3.5991,7.254,309.5185,48.768,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.691,6.9457,11.5071,94.623,24.171121,37.77,9.7697,3.2381,7.254,309.7564,48.671,0.017,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.693,6.9334,11.5104,94.623,24.188582,37.79,9.5067,3.039,7.255,310.0068,48.567,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.696,6.948,11.501,94.603,24.181746,37.798,9.4953,3.0021,7.255,310.2225,48.172,0.026,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.703,6.9854,11.4854,94.548,24.151864,37.794,9.5903,3.1333,7.255,310.2143,47.585,0.032,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.714,6.9986,11.487,94.471,24.144329,37.802,9.7487,3.3603,7.256,310.1652,46.837,0.034,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.729,7.0094,11.4821,94.396,24.154044,37.799,9.829,3.4933,7.256,310.0593,46.053,0.034,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.742,7.0018,11.4847,94.344,24.142514,37.776,9.8538,3.5457,7.255,309.7947,45.633,0.031,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.748,6.9391,11.4941,94.322,24.131751,37.79,9.9318,3.5498,7.254,309.7187,45.529,0.027,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.75,6.913,11.4911,94.29,24.150724,37.848,10.0477,3.5087,7.254,310.3456,45.49,0.023,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.752,6.9581,11.4688,94.232,24.181646,37.895,10.1064,3.4591,7.254,311.3511,45.433,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.755,6.9692,11.4576,94.196,24.188553,37.879,10.1094,3.4619,7.254,311.5515,45.11,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.762,6.9231,11.4711,94.196,24.170838,37.833,10.0917,3.5087,7.254,311.1337,44.552,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.772,6.8938,11.4777,94.216,24.157713,37.837,9.9595,3.4791,7.254,311.0316,44.237,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.777,6.8953,11.4652,94.258,24.156677,37.879,9.7341,3.4104,7.255,310.9198,44.188,0.019,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.778,6.9282,11.4518,94.316,24.158285,37.902,9.6213,3.4296,7.256,310.6423,44.157,0.022,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.779,6.9617,11.4443,94.392,24.177144,37.929,9.6206,3.4722,7.255,311.1179,44.057,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.783,6.9304,11.4535,94.482,24.194447,37.961,9.6426,3.4808,7.255,312.1105,43.65,0.027,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.794,6.8725,11.477,94.556,24.177247,37.948,9.6862,3.4655,7.255,312.4905,42.93,0.031,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.808,6.8576,11.4874,94.598,24.15942,37.928,9.707,3.425,7.254,312.4433,42.303,0.036,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.819,6.876,11.4913,94.624,24.169146,37.951,9.7116,3.4347,7.254,312.3995,41.978,0.041,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.825,6.8712,11.5053,94.622,24.168003,37.964,9.7174,3.5145,7.252,312.1327,41.703,0.042,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.834,6.8499,11.5221,94.571,24.145596,37.934,9.6933,3.604,7.25,311.7131,41.084,0.038,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.848,6.8481,11.5256,94.511,24.151885,37.938,9.6615,3.6626,7.249,312.1446,40.389,0.032,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.861,6.8462,11.5299,94.462,24.180624,37.984,9.632,3.6765,7.249,313.3058,40.157,0.026,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.866,6.8246,11.539,94.412,24.176004,37.99,9.3947,3.6016,7.249,313.7941,40.141,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.866,6.8179,11.5304,94.371,24.159433,37.978,8.9566,3.4058,7.248,313.7468,40.088,0.013,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.8339,11.5179,94.342,24.170506,37.999,8.7047,3.2567,7.248,313.6801,40.09,0.006,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.8339,11.514,94.319,24.183048,38.014,8.6709,3.2673,7.249,313.3312,40.068,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.8161,11.5113,94.304,24.184238,38.014,8.7896,3.3291,7.249,312.7981,40.022,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.8008,11.5106,94.273,24.184903,38.018,9.033,3.3203,7.249,312.4829,40.029,0.001,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.7998,11.5085,94.223,24.191087,38.03,9.1669,3.2298,7.249,312.8758,40.075,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.867,6.8078,11.5017,94.183,24.195595,38.036,9.1852,3.1571,7.25,313.9346,40.043,0.005,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.868,6.81,11.5018,94.171,24.175994,38.001,9.2043,3.1591,7.25,314.6166,39.924,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.869,6.804,11.4998,94.173,24.14434,37.945,9.3142,3.3222,7.25,314.4957,39.8,0.018,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.873,6.803,11.492,94.158,24.129947,37.916,9.4987,3.5922,7.25,314.1947,39.581,0.025,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.88,6.8036,11.4867,94.149,24.128802,37.91,9.5881,3.6903,7.25,314.1605,39.055,0.032,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.893,6.8068,11.4836,94.161,24.130502,37.911,9.6038,3.6888,7.251,314.2535,38.303,0.038,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.908,6.8142,11.4858,94.155,24.150502,37.947,9.6386,3.7104,7.25,314.3735,37.789,0.043,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.918,6.8194,11.4795,94.136,24.180377,38.01,9.6674,3.6441,7.249,314.664,37.428,0.043,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.928,6.822,11.4759,94.151,24.174623,38.016,9.6689,3.5366,7.248,314.928,36.86,0.039,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.941,6.8247,11.4807,94.187,24.14434,37.972,9.6484,3.4689,7.248,315.0694,36.424,0.033,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.951,6.8259,11.4793,94.224,24.131309,37.951,9.5448,3.474,7.249,315.1692,36.318,0.027,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.954,6.8065,11.4782,94.255,24.143898,37.971,9.3736,3.496,7.25,315.1876,36.218,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.956,6.7874,11.4879,94.267,24.169717,38.013,9.2766,3.4622,7.249,315.1197,36.093,0.022,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.959,6.7903,11.4924,94.278,24.189822,38.049,9.254,3.4417,7.248,314.6937,35.941,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.964,6.7922,11.4953,94.301,24.19674,38.07,9.3,3.4865,7.249,314.2524,35.621,0.02,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.972,6.7894,11.5021,94.316,24.189937,38.067,9.4163,3.526,7.249,314.4298,35.326,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.979,6.792,11.5012,94.313,24.170967,38.039,9.4946,3.474,7.25,314.7744,35.211,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.983,6.7885,11.5022,94.298,24.157623,38.017,9.5142,3.4054,7.25,314.8916,35.109,0.021,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.987,6.7771,11.5107,94.285,24.155431,38.011,9.5784,3.4822,7.249,314.9863,34.89,0.022,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.992,6.7689,11.5148,94.277,24.144467,37.981,9.7133,3.6507,7.249,315.1441,34.629,0.023,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,2.997,6.7684,11.5139,94.255,24.151897,37.971,9.7974,3.7351,7.25,314.9067,34.385,0.024,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.004,6.7708,11.5115,94.24,24.181863,38.011,9.8045,3.7174,7.252,314.3528,34.067,0.027,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.013,6.7681,11.5086,94.259,24.189716,38.034,9.8076,3.6753,7.253,314.2982,33.716,0.031,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.021,6.7782,11.5084,94.279,24.18342,38.038,9.9344,3.8065,7.252,314.6771,33.473,0.035,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.029,6.8077,11.4948,94.284,24.16914,38.03,10.1807,4.1081,7.251,314.9761,33.141,0.04,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.039,6.8142,11.4888,94.284,24.143889,38.005,10.3059,4.2481,7.249,315.3312,32.661,0.046,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-03-05 13:46:23,3.05,6.7976,11.4995,94.273,24.131765,37.995,10.2834,4.2014,7.246,315.7881,32.254,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
