date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2024-01-26,04:30:00,26.1874,-0.3165,1,-105.455,1,-96.4044,2,2.7114,2,-2.1716,2,-0.0612,2,NA,NA,NA,16.7705,420.171,427.491,0.1,1,683.473,17.1239,17.4222,0.1,1,0.0831,1.9724,2.0067,0,1,292.949,288.597,95212,1.1419,1014.86,0.0252,-0.1407,0.0122,1630.84,1749.66,0.0107,93.2088,118.824,287.47,0.369,6.9309,164.615,NA,0.5147,116.669,NA,1.0939,NA,102.704,-15.5857,NA,NA,NA,NA,NA,-0.3118,1.0149,-109.706,1.0167,-87.4522,1.1024,2.4596,1.1024,-1.97,1.1024,-0.0197,1.1874,0.7075,0.1843,0.1376,29.3119
2024-01-26,05:00:00,26.2083,-0.1415,1,46.5815,1,48.8803,1,-15.6155,1,1.1,1,-0.0456,1,NA,NA,NA,17.3179,432.146,439.162,0.1,1,640.209,15.9756,16.235,0.1,1,0.0822,1.9419,1.9734,0.7,0,290.995,287.579,95224.5,1.1466,1014.19,0.0251,0.0713,0.0115,1521.68,1638.59,0.01,92.8651,116.912,286.404,0.3492,4.5241,291.802,NA,0.3045,-78.4978,NA,0.953,NA,88.5434,-13.4368,NA,NA,NA,NA,NA,-0.1376,1.0289,48.4037,1.0253,44.6284,1.0953,-14.2572,1.0953,1.0043,1.0953,-0.0577,1.162,0.1602,0.36,0.0888,20.9845
2024-01-26,05:30:00,26.2291,-0.5638,1,54.04,0,-2.867,0,-5.4413,1,-0.0645,0,0.0026,2,NA,NA,NA,17.5772,437.628,444.517,0.3,0,622.409,15.4964,15.7403,0.7,0,0.0831,1.9571,1.9879,0.3,0,289.52,287.165,95252.9,1.1488,1013.91,0.0251,-0.0042,0.0111,1476.47,1595.28,0.0097,92.5524,118.81,285.943,0.5667,7.1877,338.005,NA,0.5268,-536.525,NA,-18.8489,NA,84.9517,-12.8917,NA,NA,NA,NA,NA,-0.5529,1.0197,53.1188,1.0193,-2.6334,1.0887,-4.9979,1.0887,-0.0592,1.0887,-0.013,1.1535,0.6042,0.0579,0.3916,27.2673
2024-01-26,06:00:00,26.2499,-0.4459,1,94.6709,1,-30.4394,2,-10.6578,2,-0.6846,2,NA,3,NA,NA,NA,17.9281,445.977,452.832,0.1,1,608.559,15.1384,15.3711,0.1,1,NA,NA,NA,NA,0,289.174,286.995,95274.5,1.1499,1013.71,0.025,-0.0444,0.0109,1442.69,1577.76,0.0095,91.4389,135.075,285.59,0.5076,7.1001,345.805,NA,0.4798,-215.072,NA,-3.1101,NA,80.4971,-12.2157,NA,NA,NA,NA,NA,-0.4365,1.0215,91.5229,1.0205,-27.9297,1.0899,-9.779,1.0899,-0.6282,1.0899,NA,NA,0.4458,0.1598,0.354,23.2504
2024-01-26,06:30:00,26.2707,-0.3396,1,-66.7394,1,-51.6614,1,46.0003,1,-1.1618,1,0.0265,1,NA,NA,NA,18.3041,455.007,462.025,0.1,1,611.117,15.1913,15.4256,0,0,0.0836,1.9657,1.996,-0.7,0,289.068,286.83,95321.2,1.1511,1013.73,0.025,-0.0753,0.0109,1448.44,1560.97,0.0095,92.7908,112.534,285.65,0.5709,5.347,322.347,NA,0.369,202.572,NA,1.2919,NA,87.8734,-13.3351,NA,NA,NA,NA,NA,-0.3358,1.0114,-68.976,1.0145,-47.1109,1.0966,41.9484,1.0966,-1.0594,1.0966,0.0458,1.1768,0.4132,0.1084,0.2163,26.7773
2024-01-26,07:00:00,26.2916,-0.5542,1,18.4164,0,56.445,1,-19.8352,1,1.2709,1,NA,3,NA,NA,NA,18.1781,451.408,457.981,0.1,1,577.909,14.3509,14.5599,0.1,1,NA,NA,NA,NA,0,289.445,288.12,95364.4,1.1468,1013.32,0.025,0.0824,0.0103,1374.76,1697.48,0.009,80.9879,322.728,284.858,0.4135,7.2953,355.273,NA,0.6775,-1539.4,NA,0.3263,NA,87.2828,-13.2455,NA,NA,NA,NA,NA,-0.5406,1.0253,21.2373,1.0229,51.6644,1.0925,-18.1553,1.0925,1.1633,1.0925,NA,NA,0.6058,0.3887,0.3604,25.3543
2024-01-26,07:30:00,26.3124,-0.3573,1,77.6066,1,-72.8768,1,3.8683,2,-1.6406,1,NA,3,NA,NA,NA,18.0835,448.886,455.809,0,0,611.881,15.1887,15.4229,0.1,1,NA,NA,NA,NA,0,289.354,287.953,95399.6,1.1475,1013.78,0.025,-0.1063,0.0109,1454.36,1679.25,0.0095,86.6075,224.894,285.713,0.4768,6.4348,337.473,NA,0.5173,-189.011,NA,-1.0649,NA,88.574,-13.4414,NA,NA,NA,NA,NA,-0.3494,1.0226,72.2947,1.0212,-66.8225,1.0906,3.5469,1.0906,-1.5043,1.0906,NA,NA,0.5186,0.292,0.2238,23.9638
2024-01-26,08:00:00,26.3332,-0.1874,1,161.577,1,-564.065,1,NA,4,-12.6884,1,0.0167,1,NA,NA,NA,16.9904,421.748,427.562,0.2,0,547.804,13.598,13.7854,0.1,1,0.0838,1.9734,2.0006,0,1,289.851,287.137,95414.5,1.1517,1012.84,0.025,-0.8222,0.0098,1297.79,1592.4,0.0085,81.499,294.611,283.988,0.3186,3.9641,342.864,NA,0.4568,-34.2961,NA,-0.2865,NA,79.6351,-12.0849,NA,NA,NA,NA,NA,-0.1818,1.0311,126.714,1.0267,-514.2,1.097,-296.376,1.097,-11.5667,1.097,0.002,1.1641,0.2226,0.5385,0.1526,46.1038
2024-01-26,08:30:00,26.3541,-0.0962,1,-8.7081,2,NA,3,-95.2982,1,NA,3,0.0317,1,NA,NA,NA,16.7086,417.483,417.483,0.2,0,NA,NA,NA,NA,0,0.0837,2.1012,2.1012,-0.4,0,290.72,287.939,95412.6,1.1544,1005.43,0.0251,NA,NA,NA,NA,NA,NA,NA,NA,0.4031,3.6718,22.0654,NA,0.3558,232.559,NA,NA,NA,85.0026,-12.8995,NA,NA,NA,NA,NA,-0.0948,1.0143,-8.573,1.0158,NA,NA,-86.9002,1.0966,NA,NA,0.0269,1.1768,0.1949,0.4504,0.0664,66.7158
2024-01-26,09:00:00,26.3749,-0.2732,1,-240.243,1,-45.4442,2,38.2646,1,-1.0233,2,-0.0336,1,NA,NA,NA,16.9098,421,428.007,0.1,1,657.579,16.3716,16.6441,0.4,0,0.084,1.9882,2.0213,0.4,0,291.193,288.162,95432.5,1.1466,1014.42,0.0251,-0.0663,0.0118,1562.8,1701.41,0.0102,91.8535,138.605,286.813,0.4297,4.5632,63.6916,NA,0.5102,40.8949,NA,5.2866,NA,89.9097,-13.6441,NA,NA,NA,NA,NA,-0.2697,1.0132,-239.769,1.0178,-40.6192,1.1188,34.2019,1.1188,-0.9146,1.1188,0.0392,1.2181,0.4879,0.3674,0.165,72.0953
2024-01-26,09:30:00,26.3957,-0.2383,1,6.4934,1,-46.6092,1,4.8882,1,-1.0511,1,-0.0189,2,NA,NA,NA,16.7489,418.653,425.72,0.1,0,664.117,16.6001,16.8803,0.1,1,0.0843,2.0109,2.0448,0,1,293.002,289.781,95475.4,1.1406,1014.58,0.0252,-0.0681,0.0119,1585.33,1887.04,0.0104,84.0114,301.712,287.034,1.0584,5.3098,112.548,NA,1.0604,-1242.35,NA,-0.1393,NA,88.3603,-13.409,NA,NA,NA,NA,NA,-0.2353,1.0125,3.7744,1.0148,-42.9166,1.086,4.501,1.086,-0.9679,1.086,-0.0165,1.1482,1.2865,0.6832,0.1511,76.0061
2024-01-26,10:00:00,26.4165,-0.0846,0,-28.4145,0,-7.7115,1,2.0167,1,-0.1741,1,0.0082,1,NA,NA,NA,16.6652,418.766,425.598,0.1,1,638.758,16.0509,16.3127,0.1,1,0.0839,2.0113,2.0441,-0.3,0,292.147,290.984,95491.5,1.1363,1014.3,0.0253,-0.0113,0.0114,1533.13,2036.26,0.01,75.2915,503.13,286.519,1.6115,5.3147,85.3672,NA,0.9594,60.4115,NA,3.6847,NA,54.488,-8.2688,NA,NA,NA,NA,NA,-0.0839,1.0078,-28.5777,1.0146,-6.9009,1.1175,1.8047,1.1175,-0.1558,1.1175,0.0156,1.2038,0.8855,0.853,0.1803,75.9009
2024-01-26,10:30:00,26.4374,-0.108,0,-30.7011,1,3.9712,2,-0.1783,2,0.0897,2,0.0165,1,NA,NA,NA,16.5409,420.134,426.804,0.1,1,615.267,15.6276,15.8757,0.1,1,0.0837,2.0105,2.0424,-0.4,0,292.823,291.514,95503.3,1.1346,1014.07,0.0254,0.0058,0.0111,1492.89,2105.23,0.0098,70.9134,612.34,286.112,1.71,5.3706,103.662,NA,0.8387,80.8395,NA,-7.7309,NA,64.2604,-9.7518,NA,NA,NA,NA,NA,-0.1072,1.0075,-30.2094,1.0139,3.5679,1.113,-0.1602,1.113,0.0806,1.113,0.023,1.1949,0.8237,0.7011,0.1526,76.4932
2024-01-26,11:00:00,26.4582,-0.2289,0,-27.3501,0,-32.0108,0,-0.1793,2,-0.7235,0,0.0025,0,NA,NA,NA,16.5272,424.266,430.898,0.1,1,599.497,15.3896,15.6301,0.4,0,0.0836,2.0141,2.0456,-0.3,0,293.383,292.058,95488.7,1.1324,1013.95,0.0254,-0.0469,0.0109,1469.92,2178.19,0.0096,67.4837,708.268,285.875,1.3115,8.114,107.277,NA,1.7381,280.783,NA,0.8544,NA,62.8483,-9.5375,NA,NA,NA,NA,NA,-0.2272,1.0076,-28.9522,1.0126,-29.1478,1.0982,-0.1633,1.0982,-0.6588,1.0982,0.0119,1.1741,1.8645,1.2689,0.3427,76.0731
2024-01-26,11:30:00,26.479,-0.1944,1,-34.4104,0,-9.481,1,2.6948,1,-0.2143,1,0.01,0,NA,NA,NA,16.3928,421.544,427.879,0.1,1,575.747,14.8054,15.0279,0.4,0,0.083,2.0008,2.0308,-0.5,0,293.701,292.349,95457,1.1312,1013.63,0.0255,-0.0139,0.0105,1413.66,2218.08,0.0093,63.7334,804.421,285.281,1.4298,8.9778,97.7352,NA,2.4175,174.911,NA,3.6294,NA,58.9313,-8.9431,NA,NA,NA,NA,NA,-0.193,1.0075,-34.6683,1.0129,-8.605,1.1018,2.4458,1.1018,-0.1945,1.1018,0.0192,1.1791,1.9695,2.5233,0.3422,77.3249
2024-01-26,12:00:00,26.4999,-0.2297,0,-37.2762,0,-17.0896,0,0.5688,0,-0.3865,0,0.0046,0,NA,NA,NA,16.2618,419.132,425.066,-0.1,0,541.581,13.9588,14.1564,0.6,0,0.0825,1.9911,2.0193,-0.3,0,294.021,292.657,95398.3,1.1296,1013.16,0.0255,-0.025,0.0099,1332,2260.98,0.0087,58.9125,928.979,284.38,1.5267,6.437,89.3588,NA,1.7839,207.58,NA,2.1812,NA,67.641,-10.2648,NA,NA,NA,NA,NA,-0.228,1.0073,-37.935,1.0128,-15.5125,1.1017,0.5164,1.1017,-0.3508,1.1017,0.0157,1.1777,1.6305,1.6504,0.2868,76.3981
2024-01-26,12:30:00,26.5207,-0.2616,0,-5.3389,2,-32.8701,1,-0.3816,2,-0.7438,1,-9e-4,2,NA,NA,NA,16.1831,418.727,424.396,0.1,1,516.282,13.3585,13.5393,0.3,0,0.0822,1.9913,2.0182,-0.3,0,294.718,293.321,95349.3,1.1268,1012.84,0.0256,-0.0482,0.0094,1274.06,2355.98,0.0084,54.0778,1081.92,283.711,1.5564,7.4772,98.8139,NA,1.6006,1767.53,NA,0.1624,NA,75.4979,-11.4571,NA,NA,NA,NA,NA,-0.2597,1.0071,-7.1661,1.0122,-29.9751,1.0966,-0.348,1.0966,-0.6783,1.0966,0.0026,1.1687,1.7893,1.1631,0.2488,76.9401
2024-01-26,13:00:00,26.5415,-0.2428,0,-14.7386,0,23.8674,1,1.1449,1,0.5403,1,0.0046,0,NA,NA,NA,16.0813,417.831,423.027,0.1,0,472.758,12.2834,12.4361,0.1,1,0.0818,1.9828,2.0074,-0.4,0,295.162,293.671,95297.4,1.1253,1012.25,0.0256,0.035,0.0086,1170.89,2407.53,0.0077,48.6344,1236.64,282.451,1.5799,8.0392,95.6392,NA,1.8619,573.365,NA,-0.6175,NA,66.0927,-10.0298,NA,NA,NA,NA,NA,-0.2411,1.0071,-13.2602,1.0123,21.7396,1.0979,1.0429,1.0979,0.4921,1.0979,0.007,1.1706,1.7779,1.6235,0.3225,77.4184
2024-01-26,13:30:00,26.5624,-0.2164,0,-34.1433,0,-19.3765,1,0.3239,1,-0.4385,1,4e-4,0,NA,NA,NA,16.0708,417.971,423.013,-0.1,0,458.326,11.9202,12.064,0.2,0,0.082,1.9849,2.0089,-0.6,0,295.17,293.505,95280.5,1.1259,1012.05,0.0256,-0.0284,0.0084,1136.07,2382.98,0.0074,47.6741,1246.92,282.003,1.7332,7.3737,106.049,NA,1.9355,208.112,NA,1.7621,NA,63.0637,-9.5702,NA,NA,NA,NA,NA,-0.2149,1.0071,-34.9328,1.0129,-17.553,1.1039,0.2934,1.1039,-0.3973,1.1039,0.0111,1.1791,1.7208,1.8272,0.3231,76.5469
2024-01-26,14:00:00,26.5832,-0.3345,0,-42.6384,1,3.8417,1,0.8703,1,0.087,1,-0.0013,1,NA,NA,NA,16.0832,417.798,422.831,0.1,0,458.16,11.9018,12.0451,0.1,1,0.0819,1.9847,2.0086,-0.3,0,295.357,293.614,95264.8,1.1253,1012.04,0.0256,0.0056,0.0084,1134.12,2398.99,0.0074,47.275,1264.87,281.978,0.8727,5.7504,76.5212,NA,1.5583,320.426,NA,-11.0989,NA,76.0251,-11.5371,NA,NA,NA,NA,NA,-0.3315,1.009,-42.0303,1.0131,3.5098,1.0945,0.7951,1.0945,0.0794,1.0945,0.0107,1.1716,1.4859,1.3178,0.3131,76.5972
2024-01-26,14:30:00,26.604,-0.257,0,-34.2513,0,26.0307,1,1.6653,1,0.5889,1,0.0075,0,NA,NA,NA,16.0662,417.278,421.978,0.1,0,428.877,11.139,11.2644,0.1,1,0.082,1.9806,2.0029,-0.2,0,295.079,293.114,95265.1,1.1275,1011.6,0.0256,0.0382,0.0078,1061.44,2326.01,0.007,45.6334,1264.57,281.002,1.9808,8.1715,104.114,NA,1.9605,267.738,NA,-1.3158,NA,69.1829,-10.4988,NA,NA,NA,NA,NA,-0.2552,1.0069,-32.4697,1.0129,23.5589,1.1049,1.5072,1.1049,0.533,1.1049,0.0148,1.1779,1.8877,1.7295,0.3038,76.4933
2024-01-26,15:00:00,26.6249,-0.3189,0,-52.3401,0,-17.972,0,-0.1993,2,-0.4068,0,0.0036,0,NA,NA,NA,16.0288,416.682,421.241,0.1,1,416.352,10.8235,10.9419,0.1,0,0.082,1.9848,2.0065,-0.3,0,295.018,293.497,95257.1,1.1261,1011.44,0.0256,-0.0264,0.0076,1031.29,2381.76,0.0068,43.2994,1350.47,280.579,0.8369,5.6984,60.7377,NA,1.6038,242.631,NA,2.9123,NA,78.2038,-11.8677,NA,NA,NA,NA,NA,-0.316,1.0092,-52.8543,1.0133,-16.4019,1.0957,-0.1819,1.0957,-0.3712,1.0957,0.019,1.1739,1.3774,1.5522,0.2779,77.2767
2024-01-26,15:30:00,26.6457,-0.1649,0,-51.1302,0,-9.0846,0,0.3391,2,-0.2058,0,0.0056,0,NA,NA,NA,16.0258,416.855,421.538,0.2,0,427.099,11.1095,11.2343,-0.1,0,0.082,1.9921,2.0145,-0.9,0,295.076,294.204,95274.5,1.1235,1011.61,0.0257,-0.0133,0.0078,1058.74,2487.76,0.0069,42.5578,1429.02,280.964,0.7071,4.9127,94.1007,NA,1.0022,92.6915,NA,5.6282,NA,67.2613,-10.2072,NA,NA,NA,NA,NA,-0.1632,1.0101,-51.09,1.0145,-8.2354,1.1031,0.3074,1.1031,-0.1865,1.1031,0.0198,1.1882,0.9184,0.8761,0.2099,76.6277
2024-01-26,16:00:00,26.6665,-0.2404,1,-67.8163,1,33.2836,1,5.3288,1,0.7532,1,0.0143,1,NA,NA,NA,16.1442,418.15,422.944,0.1,1,437.662,11.3358,11.4658,-0.6,0,0.0821,1.9869,2.0097,-0.6,0,294.829,293.422,95286.2,1.1265,1011.72,0.0256,0.0488,0.008,1080.44,2370.83,0.0071,45.5721,1290.4,281.262,0.8937,5.1608,91.592,NA,0.7086,122.545,NA,-2.0375,NA,91.5844,-13.8983,NA,NA,NA,NA,NA,-0.2382,1.009,-65.2628,1.0136,30.2485,1.1003,4.8428,1.1003,0.6846,1.1003,0.0299,1.1819,0.5234,0.7527,0.1411,76.1105
2024-01-26,16:30:00,26.6873,-0.2519,1,-461.672,1,476.06,1,57.6653,1,10.7652,1,-0.0057,1,NA,NA,NA,16.4117,422.313,427.477,0.1,1,469.447,12.08,12.2277,0.1,1,0.0823,1.9847,2.009,0.4,0,293.739,292.597,95308.4,1.1296,1012.11,0.0255,0.6976,0.0085,1151.64,2252.51,0.0075,51.1267,1100.88,282.205,0.2488,3.5095,65.192,NA,0.3816,19.2359,NA,-0.9698,NA,70.2968,-10.6678,NA,NA,NA,NA,NA,-0.2475,1.0178,-427.218,1.0231,415.341,1.1462,50.3105,1.1462,9.3922,1.1462,0.0906,1.2683,0.1774,0.3001,0.2857,76.4304
2024-01-26,17:00:00,26.7082,-0.2506,1,-356.161,1,357.968,1,46.1046,1,8.0872,1,0.0094,1,NA,NA,NA,16.5651,423.386,428.36,0.1,1,454.308,11.6116,11.7481,0.1,1,0.0827,1.9848,2.0082,0,0,292.863,291.615,95331.8,1.1339,1011.83,0.0254,0.524,0.0082,1107.26,2118.66,0.0073,52.2621,1011.4,281.624,0.4566,5.859,25.8731,NA,0.7586,24.5982,NA,-0.995,NA,92.6903,-14.0661,NA,NA,NA,NA,NA,-0.2474,1.013,-331.209,1.0193,315.988,1.1328,40.6977,1.1328,7.1387,1.1328,0.0836,1.244,0.6207,0.7547,0.1418,76.7659
2024-01-26,17:30:00,26.729,-0.2215,1,-280.731,1,136.42,1,26.6169,1,3.082,1,0.0018,1,NA,NA,NA,16.4212,421.175,425.49,0.2,0,395.32,10.1393,10.2432,0.1,1,0.0828,1.9857,2.0061,0.1,0,292.733,291.626,95351.4,1.1347,1011.02,0.0254,0.1997,0.0072,967.056,2120.06,0.0063,45.6145,1153,279.642,0.5535,4.2808,55.7757,NA,0.6198,25.9003,NA,-2.0578,NA,92.9981,-14.1128,NA,NA,NA,NA,NA,-0.2189,1.0119,-269.073,1.0186,120.534,1.1318,23.5174,1.1318,2.7231,1.1318,0.0693,1.2416,0.5597,0.5558,0.1242,77.0391
2024-01-26,18:00:00,26.7498,-0.1039,1,114.004,1,-130.177,1,-17.8197,1,-2.9321,1,-0.0038,1,NA,NA,NA,17.1333,432.246,437.284,0.1,1,456.636,11.5202,11.6545,0.1,1,0.0838,1.9838,2.007,0,1,289.357,288.498,95381.6,1.1468,1011.71,0.0251,-0.19,0.0083,1099.11,1738.56,0.0072,63.2197,639.449,281.515,0.9636,3.1197,335.892,NA,0.5626,-20.1807,NA,-0.8758,NA,96.9028,-14.7054,NA,NA,NA,NA,NA,-0.1025,1.0133,105.408,1.0153,-119.87,1.086,-16.4088,1.086,-2.6999,1.086,-0.0289,1.1486,0.43,0.6432,0.052,76.361
2024-01-26,18:30:00,26.7707,-0.0655,1,20.9878,1,-15.5067,1,-4.0915,1,-0.3484,1,0.0053,2,NA,NA,NA,17.7781,441.125,446.427,0.1,1,478.684,11.8775,12.0202,0.1,1,0.0853,1.9964,2.0204,0,1,286.801,285.954,95441.1,1.1576,1011.86,0.0249,-0.0226,0.0086,1133.9,1474.18,0.0074,76.9176,340.276,281.975,1.5532,3.3235,321.414,NA,0.4842,-54.1531,NA,-1.3535,NA,89.6771,-13.6088,NA,NA,NA,NA,NA,-0.0649,1.0099,19.9291,1.0135,-14.2485,1.0883,-3.7595,1.0883,-0.3202,1.0883,-3e-4,1.1483,0.3948,0.5343,0.0394,74.9649
2024-01-26,19:00:00,26.7915,-0.0503,1,5.754,2,4.631,2,-1.4802,2,0.1039,2,0.004,2,NA,NA,NA,18.1776,448.155,453.378,0.1,1,467.235,11.5193,11.6536,0.1,1,0.0855,1.9867,2.0099,-0.1,0,285.167,284.568,95463.7,1.1636,1011.63,0.0248,0.0067,0.0084,1099.97,1345.56,0.0072,81.7481,245.591,281.526,1.68,3.284,315.613,NA,0.3041,-131.64,NA,1.2425,NA,94.0565,-14.2734,NA,NA,NA,NA,NA,-0.0498,1.0095,5.9527,1.0134,4.2516,1.0892,-1.359,1.0892,0.0954,1.0892,0.0017,1.1487,0.384,0.1974,0.0267,74.0078
2024-01-26,19:30:00,26.8123,-0.0259,1,-7.3586,1,-4.3794,1,0.0534,2,-0.0982,1,-0.0072,2,NA,NA,NA,18.4599,452.551,457.702,0.1,1,459.071,11.2543,11.3824,0.1,1,0.0871,2.013,2.036,0,1,284.04,283.445,95495.4,1.1687,1011.47,0.0247,-0.0064,0.0082,1075.02,1248.72,0.007,86.0899,173.698,281.188,1.7697,3.0014,308.156,NA,0.1594,37.7397,NA,1.6803,NA,NA,NA,NA,NA,NA,NA,NA,-0.0256,1.0084,-7.4969,1.0162,-3.8672,1.1324,0.0471,1.1324,-0.0867,1.1324,-0.004,1.2269,0.1823,0.117,0.0196,72.7483
2024-01-26,20:00:00,26.8332,-0.097,1,11.8755,2,3.1797,1,-9.3629,1,0.0713,1,-0.0012,2,NA,NA,NA,18.1774,444.916,449.928,0.1,1,455.133,11.14,11.2655,0.1,1,0.088,2.0345,2.0574,0,1,284.226,283.515,95521.2,1.1688,1011.4,0.0247,0.0046,0.0081,1064.39,1254.58,0.007,84.8401,190.193,281.042,1.5151,3.8828,314.177,NA,0.6355,-169.962,NA,3.7347,NA,102.548,-15.5621,NA,NA,NA,NA,NA,-0.096,1.01,11.9317,1.0136,2.9224,1.088,-8.6053,1.088,0.0655,1.088,-0.0048,1.1482,0.714,0.5156,0.0414,72.3738
2024-01-26,20:30:00,26.854,-0.0828,1,17.8473,1,3.5416,1,-5.4042,1,0.0794,1,0.0137,1,NA,NA,NA,18.1695,444.48,449.426,0.1,1,449.84,11.0045,11.1269,0.1,1,0.0887,2.0494,2.0722,0,1,283.965,283.288,95544.6,1.1701,1011.32,0.0247,0.0051,0.008,1051.7,1235.66,0.0069,85.112,183.966,280.866,1.2672,3.3248,325.622,NA,0.5279,-89.1399,NA,5.0394,NA,100.961,-15.3211,NA,NA,NA,NA,NA,-0.0819,1.0111,17.8547,1.0141,3.2591,1.0867,-4.9732,1.0867,0.073,1.0867,0.0071,1.1479,0.503,0.5162,0.0367,72.4795
2024-01-26,21:00:00,26.8748,-0.1301,1,102.086,1,5.998,1,-21.4374,1,0.1345,1,-0.0144,1,NA,NA,NA,18.0422,442.002,446.85,0.1,1,442.864,10.8494,10.9684,0.1,1,0.0884,2.0442,2.0666,0,1,284.16,283.534,95536.6,1.1691,1011.24,0.0247,0.0087,0.0079,1036.79,1256.15,0.0068,82.5374,219.356,280.657,1.5636,4.0009,324.344,NA,0.8337,-30.7077,NA,17.02,NA,88.104,-13.3701,NA,NA,NA,NA,NA,-0.1288,1.0099,101.4,1.0135,5.511,1.0884,-19.6968,1.0884,0.1235,1.0884,-0.0445,1.1483,0.7842,0.8022,0.0811,72.9243
2024-01-26,21:30:00,26.8956,-0.0481,0,-11.7817,0,6.2875,1,0.2907,2,0.1409,1,0,1,NA,NA,NA,18.0487,441.331,446.14,0.1,1,440.833,10.7794,10.8968,0.1,1,0.0888,2.0503,2.0726,0,0,283.713,283.108,95539.4,1.1709,1011.2,0.0246,0.0091,0.0079,1030.13,1220.88,0.0067,84.3759,190.752,280.563,1.6698,4.5598,320.931,NA,0.6575,59.6458,NA,-1.8738,NA,59.6514,-9.0523,NA,NA,NA,NA,NA,-0.0477,1.0078,-11.3197,1.0145,5.6263,1.1175,0.2601,1.1175,0.1261,1.1175,0.0031,1.2031,0.4706,0.7652,0.0793,72.391
2024-01-26,22:00:00,26.9165,-0.0473,0,24.7187,1,11.4636,0,-4.7906,0,0.2569,0,0.0123,2,NA,NA,NA,18.0013,440.049,444.829,0.1,1,439.594,10.746,10.8628,0.1,1,0.0888,2.0484,2.0707,0,1,283.779,283.057,95544.5,1.1712,1011.18,0.0246,0.0166,0.0079,1027,1216.7,0.0067,84.4089,189.696,280.518,1.2982,3.6466,327.007,NA,0.4887,-27.6981,NA,2.1563,NA,67.1739,-10.1939,NA,NA,NA,NA,NA,-0.0468,1.011,25.0863,1.014,10.548,1.0868,-4.408,1.0868,0.2363,1.0868,0.0033,1.1479,0.4042,0.5153,0.0579,72.4748
2024-01-26,22:30:00,26.9373,-0.0862,1,43.4591,1,15.401,1,-8.9433,1,0.345,1,0.0158,2,NA,NA,NA,18.0356,440.472,445.233,0.1,1,437.796,10.692,10.8076,0.1,1,0.0886,2.0406,2.0627,0,1,283.268,282.647,95547.4,1.1729,1011.14,0.0246,0.0224,0.0078,1021.87,1183.64,0.0067,86.3329,161.769,280.445,1.2907,3.4762,317.627,NA,0.4476,-38.6759,NA,2.8218,NA,98.9547,-15.0168,NA,NA,NA,NA,NA,-0.0852,1.011,43.8427,1.014,14.1714,1.0868,-8.2293,1.0868,0.3174,1.0868,7e-4,1.1479,0.5404,0.3148,0.04,72.2587
2024-01-26,23:00:00,26.9581,-0.018,1,4.8406,1,6.2089,1,-1.4881,1,0.139,1,-6e-4,1,NA,NA,NA,17.9953,439.054,443.807,0.1,1,438.996,10.7107,10.8267,0.1,1,0.0895,2.0597,2.082,0,1,283.126,282.497,95558,1.1737,1011.15,0.0246,0.009,0.0079,1023.77,1171.79,0.0067,87.3681,148.019,280.472,1.3893,3.1684,318.235,NA,0.3242,-33.2466,NA,0.7796,NA,NA,NA,NA,NA,NA,NA,NA,-0.0179,1.0106,5.1287,1.0138,5.7105,1.0873,-1.3687,1.0873,0.1279,1.0873,-0.0024,1.148,0.4172,0.211,0.0202,71.9781
2024-01-26,23:30:00,26.979,-0.0567,1,16.4081,1,9.7565,1,-1.6518,1,0.2186,1,-0.0025,2,NA,NA,NA,17.8721,436.27,440.997,0.1,1,439.145,10.7198,10.836,0.1,1,0.0894,2.0599,2.0822,0,1,283.537,282.846,95569.5,1.1724,1011.16,0.0246,0.0142,0.0079,1024.76,1199.6,0.0067,85.4252,174.839,280.487,1.2653,2.8385,324.291,NA,0.385,-54.7812,NA,1.6818,NA,108.236,-16.4252,NA,NA,NA,NA,NA,-0.0561,1.0112,16.7673,1.0141,8.9785,1.0867,-1.5201,1.0867,0.2011,1.0867,-0.0079,1.1479,0.3995,0.3496,0.0211,72.1745
